,회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),이자보상배율,현금흐름,자본,이자_부실,현금흐름_부실,자본_부실,부실
11660,(주)와이솔,122990,2016/12,19.0,71741323.0,158188543.0,0,0,0,0,0,0,0
11661,(주)와이솔,122990,2017/12,23.54,84629005.0,219289457.0,0,0,0,0,0,0,0
11662,(주)와이솔,122990,2018/12,33.49,87423069.0,259454393.0,0,0,0,0,0,0,0
11663,(주)와이솔,122990,2019/12,31.33,49128272.0,340429556.0,0,0,0,0,0,0,0
11664,(주)와이솔,122990,2020/12,33.99,75320449.0,337012167.0,0,0,0,0,0,0,0
11665,(주)와이솔,122990,2021/12,89.68,60004519.0,365117233.0,0,0,0,0,0,0,0
11666,(주)와이솔,122990,2022/12,-45.56,47996937.0,342485793.0,-1,0,0,0,0,0,0
11667,(주)아이윈플러스,123010,2014/12,1.92,5711375.0,2836095.0,0,0,0,0,0,0,0
11668,(주)아이윈플러스,123010,2015/12,-0.03,2938603.0,6639357.0,-1,0,0,0,0,0,0
11669,(주)아이윈플러스,123010,2016/12,0.06,2759321.0,12217874.0,-1,0,0,0,0,0,0
11670,(주)아이윈플러스,123010,2017/12,-7.82,-97271.0,10448976.0,-1,-1,0,1,0,0,1
11671,(주)아이윈플러스,123010,2018/12,-10.03,-856015.0,6033160.0,-1,-1,0,1,0,0,1
11672,(주)아이윈플러스,123010,2019/12,-7.64,-3426698.0,7707284.0,-1,-1,0,1,1,0,1
11673,(주)아이윈플러스,123010,2020/12,-3.44,-3643784.0,25167374.0,-1,-1,0,1,1,0,1
11674,(주)아이윈플러스,123010,2021/12,-3.0,16809.0,27128888.0,-1,0,0,1,0,0,1
11675,(주)아이윈플러스,123010,2022/12,-10.39,-4558581.0,55180993.0,-1,-1,0,1,0,0,1
11676,(주)엠에스오토텍,123040,2010/12,3.3,49362769.0,88318017.0,0,0,0,0,0,0,0
11677,(주)엠에스오토텍,123040,2011/12,3.14,14462513.0,85980047.0,0,0,0,0,0,0,0
11678,(주)엠에스오토텍,123040,2012/12,0.21,-2817440.0,41321977.0,-1,-1,0,0,0,0,0
11679,(주)엠에스오토텍,123040,2013/12,1.62,83745686.0,58602557.0,0,0,0,0,0,0,0
11680,(주)엠에스오토텍,123040,2014/12,0.84,87884611.0,79009750.0,-1,0,0,0,0,0,0
11681,(주)엠에스오토텍,123040,2015/12,2.14,67736342.0,93157163.0,0,0,0,0,0,0,0
11682,(주)엠에스오토텍,123040,2016/12,2.03,93868290.0,125262788.0,0,0,0,0,0,0,0
11683,(주)엠에스오토텍,123040,2017/12,1.14,65278475.0,139123601.0,0,0,0,0,0,0,0
11684,(주)엠에스오토텍,123040,2018/12,1.32,87784557.0,115620146.0,0,0,0,0,0,0,0
11685,(주)엠에스오토텍,123040,2019/12,2.2,159851409.0,212265367.0,0,0,0,0,0,0,0
11686,(주)엠에스오토텍,123040,2020/12,0.47,66824590.0,237159844.0,-1,0,0,0,0,0,0
11687,(주)엠에스오토텍,123040,2021/12,1.44,17515818.0,346890875.0,0,0,0,0,0,0,0
11688,(주)엠에스오토텍,123040,2022/12,3.6,155144250.0,461907026.0,0,0,0,0,0,0,0
11689,(주)원익테라세미콘,123100,2010/12,6.68,5860814.0,16189153.0,0,0,0,0,0,0,0
11690,(주)원익테라세미콘,123100,2011/12,27.93,7224324.0,40326933.0,0,0,0,0,0,0,0
11691,(주)원익테라세미콘,123100,2012/12,4.59,3323169.0,60927987.0,0,0,0,0,0,0,0
11692,(주)원익테라세미콘,123100,2013/12,0.54,2492409.0,57921223.0,-1,0,0,0,0,0,0
11693,(주)원익테라세미콘,123100,2014/12,1.56,8773185.0,61338413.0,0,0,0,0,0,0,0
11694,(주)원익테라세미콘,123100,2015/12,1.22,2914045.0,65092195.0,0,0,0,0,0,0,0
11695,(주)원익테라세미콘,123100,2016/12,9.31,38295669.0,118321645.0,0,0,0,0,0,0,0
11696,(주)원익테라세미콘,123100,2017/12,8432098.32,8580612.0,159714122.0,0,0,0,0,0,0,0
11697,(주)파인넥스,123260,2010/12,21.62,46620623.0,50512159.0,0,0,0,0,0,0,0
11698,(주)파인넥스,123260,2011/12,13.2,12259119.0,132114186.0,0,0,0,0,0,0,0
11699,(주)파인넥스,123260,2012/12,-8.51,-22775685.0,110658917.0,-1,-1,0,0,0,0,0
11700,(주)파인넥스,123260,2013/12,-7.88,-19060746.0,90870740.0,-1,-1,0,0,0,0,0
11701,(주)파인넥스,123260,2014/12,-5.89,-8145472.0,68789713.0,-1,-1,0,1,1,0,1
11702,(주)파인넥스,123260,2015/12,-1.53,-3713925.0,59927105.0,-1,-1,0,1,1,0,1
11703,(주)파인넥스,123260,2016/12,-10.94,-368438.0,10851468.0,-1,-1,0,1,1,0,1
11704,(주)파인넥스,123260,2017/12,-2.99,-3512159.0,22264500.0,-1,-1,0,1,1,0,1
11705,(주)파인넥스,123260,2018/12,-1.43,-2966864.0,1708156.0,-1,-1,0,1,1,0,1
11706,(주)제닉,123330,2010/12,23.24,11941643.0,14299961.0,0,0,0,0,0,0,0
11707,(주)제닉,123330,2011/12,87.76,13199191.0,46410324.0,0,0,0,0,0,0,0
11708,(주)제닉,123330,2012/12,420.56,4309763.0,52865326.0,0,0,0,0,0,0,0
11709,(주)제닉,123330,2013/12,86.72,3678245.0,53245966.0,0,0,0,0,0,0,0
11710,(주)제닉,123330,2014/12,32.61,5804554.0,55157977.0,0,0,0,0,0,0,0
11711,(주)제닉,123330,2015/12,12.22,3763702.0,58040553.0,0,0,0,0,0,0,0
11712,(주)제닉,123330,2016/12,11.71,1925351.0,61931220.0,0,0,0,0,0,0,0
11713,(주)제닉,123330,2017/12,-6.31,-4086666.0,54273358.0,-1,-1,0,0,0,0,0
11714,(주)제닉,123330,2018/12,-11.16,-8903209.0,38940929.0,-1,-1,0,0,0,0,0
11715,(주)제닉,123330,2019/12,-3.87,1376917.0,27139598.0,-1,0,0,1,0,0,1
11716,(주)제닉,123330,2020/12,1.6,212664.0,22330915.0,0,0,0,0,0,0,0
11717,(주)제닉,123330,2021/12,-5.71,2569967.0,19297227.0,-1,0,0,0,0,0,0
11718,(주)제닉,123330,2022/12,-6.65,186421.0,15942874.0,-1,0,0,0,0,0,0
11719,코리아에프티(주),123410,2012/12,7.64,10218990.0,77458754.0,0,0,0,0,0,0,0
11720,코리아에프티(주),123410,2013/12,10.9,32206758.0,94771355.0,0,0,0,0,0,0,0
11721,코리아에프티(주),123410,2014/12,13.58,26937018.0,109646297.0,0,0,0,0,0,0,0
11722,코리아에프티(주),123410,2015/12,8.53,24909241.0,120172449.0,0,0,0,0,0,0,0
11723,코리아에프티(주),123410,2016/12,10.83,19948181.0,125480368.0,0,0,0,0,0,0,0
11724,코리아에프티(주),123410,2017/12,0.48,26465419.0,122459049.0,-1,0,0,0,0,0,0
11725,코리아에프티(주),123410,2018/12,2.73,21921188.0,121109037.0,0,0,0,0,0,0,0
11726,코리아에프티(주),123410,2019/12,2.4,26613194.0,125799418.0,0,0,0,0,0,0,0
11727,코리아에프티(주),123410,2020/12,1.81,14245460.0,128714678.0,0,0,0,0,0,0,0
11728,코리아에프티(주),123410,2021/12,2.32,39524562.0,139966779.0,0,0,0,0,0,0,0
11729,코리아에프티(주),123410,2022/12,4.37,48718084.0,148866538.0,0,0,0,0,0,0,0
11730,(주)위메이드플레이,123420,2013/12,64.79,17912673.0,42119565.0,0,0,0,0,0,0,0
11731,(주)위메이드플레이,123420,2014/12,4650.13,59841536.0,85266598.0,0,0,0,0,0,0,0
11732,(주)위메이드플레이,123420,2015/12,8432098.32,10267432.0,104956104.0,0,0,0,0,0,0,0
11733,(주)위메이드플레이,123420,2016/12,8432098.32,16625338.0,120072203.0,0,0,0,0,0,0,0
11734,(주)위메이드플레이,123420,2017/12,8432098.32,9880770.0,127342847.0,0,0,0,0,0,0,0
11735,(주)위메이드플레이,123420,2018/12,8432098.32,9653850.0,136975596.0,0,0,0,0,0,0,0
11736,(주)위메이드플레이,123420,2019/12,16.24,4518492.0,136790861.0,0,0,0,0,0,0,0
11737,(주)위메이드플레이,123420,2020/12,90.28,17773504.0,144552100.0,0,0,0,0,0,0,0
11738,(주)위메이드플레이,123420,2021/12,62.2,10201003.0,165487100.0,0,0,0,0,0,0,0
11739,(주)위메이드플레이,123420,2022/12,0.17,9256406.0,222323381.0,-1,0,0,0,0,0,0
11740,(주)이엠넷,123570,2010/12,47.44,3629516.0,13874899.0,0,0,0,0,0,0,0
11741,(주)이엠넷,123570,2011/12,91.47,4133699.0,27431809.0,0,0,0,0,0,0,0
11742,(주)이엠넷,123570,2012/12,338.91,7381700.0,31489884.0,0,0,0,0,0,0,0
11743,(주)이엠넷,123570,2013/12,10.35,3504375.0,31425578.0,0,0,0,0,0,0,0
11744,(주)이엠넷,123570,2014/12,5.42,3026802.0,31936182.0,0,0,0,0,0,0,0
11745,(주)이엠넷,123570,2015/12,46.99,1525858.0,34548502.0,0,0,0,0,0,0,0
11746,(주)이엠넷,123570,2016/12,393.81,-213521.0,39007664.0,0,-1,0,0,0,0,0
11747,(주)이엠넷,123570,2017/12,3145.21,6081042.0,43606973.0,0,0,0,0,0,0,0
11748,(주)이엠넷,123570,2018/12,9271.15,4997420.0,55068277.0,0,0,0,0,0,0,0
11749,(주)이엠넷,123570,2019/12,829.04,4467290.0,62320647.0,0,0,0,0,0,0,0
11750,(주)이엠넷,123570,2020/12,718.24,9459869.0,67327018.0,0,0,0,0,0,0,0
11751,(주)이엠넷,123570,2021/12,1353.68,9468104.0,92467599.0,0,0,0,0,0,0,0
11752,(주)이엠넷,123570,2022/12,205.33,5841644.0,93833024.0,0,0,0,0,0,0,0
11753,(주)알톤,123750,2011/12,2.54,1257823.0,40761351.0,0,0,0,0,0,0,0
11754,(주)알톤,123750,2012/12,3.71,4395593.0,42476129.0,0,0,0,0,0,0,0
11755,(주)알톤,123750,2013/12,5.07,7701012.0,46394906.0,0,0,0,0,0,0,0
11756,(주)알톤,123750,2014/12,20.38,5753125.0,55369792.0,0,0,0,0,0,0,0
11757,(주)알톤,123750,2015/12,-10.37,-7150014.0,51669503.0,-1,-1,0,0,0,0,0
11758,(주)알톤,123750,2016/12,-9.65,-25873844.0,52248216.0,-1,-1,0,0,0,0,0
11759,(주)알톤,123750,2017/12,-14.42,-66640.0,30394731.0,-1,-1,0,1,1,0,1
11760,(주)알톤,123750,2018/12,-1.12,1152447.0,28125333.0,-1,0,0,1,0,0,1
11761,(주)알톤,123750,2019/12,-10.78,5260076.0,15866383.0,-1,0,0,1,0,0,1
11762,(주)알톤,123750,2020/12,11.61,3965358.0,21541818.0,0,0,0,0,0,0,0
11763,(주)알톤,123750,2021/12,18.62,-555839.0,27647795.0,0,-1,0,0,0,0,0
11764,(주)알톤,123750,2022/12,6.02,1871329.0,27088282.0,0,0,0,0,0,0,0
11765,(주)뉴온,123840,2013/12,23.75,5426499.0,45014519.0,0,0,0,0,0,0,0
11766,(주)뉴온,123840,2014/12,-13.32,-891650.0,43857393.0,-1,-1,0,0,0,0,0
11767,(주)뉴온,123840,2015/12,80.13,3898693.0,51339206.0,0,0,0,0,0,0,0
11768,(주)뉴온,123840,2016/12,-1.35,-833443.0,70814013.0,-1,-1,0,0,0,0,0
11769,(주)뉴온,123840,2017/12,-1.8,-3034998.0,103379431.0,-1,-1,0,0,0,0,0
11770,(주)뉴온,123840,2018/12,0.34,-3906330.0,129154705.0,-1,-1,0,1,1,0,1
11771,(주)뉴온,123840,2019/12,-9.81,2867889.0,97960461.0,-1,0,0,1,0,0,1
11772,(주)뉴온,123840,2020/12,-16.59,-4213613.0,131193829.0,-1,-1,0,1,0,0,1
11773,(주)뉴온,123840,2021/12,-7.38,-6237870.0,90274316.0,-1,-1,0,1,0,0,1
11774,(주)뉴온,123840,2022/12,-5.31,-7775335.0,37623431.0,-1,-1,0,1,1,0,1
11775,(주)아나패스,123860,2010/12,890.07,7688628.0,68783522.0,0,0,0,0,0,0,0
11776,(주)아나패스,123860,2011/12,2613.44,38397881.0,74694418.0,0,0,0,0,0,0,0
11777,(주)아나패스,123860,2012/12,8432098.32,16428132.0,88832541.0,0,0,0,0,0,0,0
11778,(주)아나패스,123860,2013/12,46.68,13303045.0,87519397.0,0,0,0,0,0,0,0
11779,(주)아나패스,123860,2014/12,40.3,31472742.0,98872134.0,0,0,0,0,0,0,0
11780,(주)아나패스,123860,2015/12,16.2,10963705.0,102989650.0,0,0,0,0,0,0,0
11781,(주)아나패스,123860,2016/12,28.6,15325040.0,76537219.0,0,0,0,0,0,0,0
11782,(주)아나패스,123860,2017/12,17.22,17724779.0,76015226.0,0,0,0,0,0,0,0
11783,(주)아나패스,123860,2018/12,-16.74,-1950891.0,69273645.0,-1,-1,0,0,0,0,0
11784,(주)아나패스,123860,2019/12,-35.82,-16496433.0,55203935.0,-1,-1,0,0,0,0,0
11785,(주)아나패스,123860,2020/12,-12.6,-211923.0,18681654.0,-1,-1,0,1,1,0,1
11786,(주)아나패스,123860,2021/12,5.93,2967210.0,48352039.0,0,0,0,0,0,0,0
11787,(주)아나패스,123860,2022/12,-7.65,-15164560.0,37832326.0,-1,-1,0,0,0,0,0
11788,(주)아이티센,124500,2013/03,3.23,9989349.0,20252044.0,0,0,0,0,0,0,0
11789,(주)아이티센,124500,2014/03,2.2,-11310453.0,29954600.0,0,-1,0,0,0,0,0
11790,(주)아이티센,124500,2015/03,2.81,16802415.0,53605299.0,0,0,0,0,0,0,0
11791,(주)아이티센,124500,2016/12,-1.71,-26982854.0,56624483.0,-1,-1,0,0,0,0,0
11792,(주)아이티센,124500,2017/12,1.14,13226375.0,74649440.0,0,0,0,0,0,0,0
11793,(주)아이티센,124500,2018/12,2.31,7806402.0,175480298.0,0,0,0,0,0,0,0
11794,(주)아이티센,124500,2019/12,3.73,7247669.0,164684630.0,0,0,0,0,0,0,0
11795,(주)아이티센,124500,2020/12,2.82,17531424.0,221026892.0,0,0,0,0,0,0,0
11796,(주)아이티센,124500,2021/12,5.02,3555928.0,240927552.0,0,0,0,0,0,0,0
11797,(주)아이티센,124500,2022/12,5.48,123335389.0,274445277.0,0,0,0,0,0,0,0
11798,(주)태웅로직스,124560,2017/12,5.42,2532483.0,15531541.0,0,0,0,0,0,0,0
11799,(주)태웅로직스,124560,2018/12,10.78,13968517.0,21482028.0,0,0,0,0,0,0,0
11800,(주)태웅로직스,124560,2019/12,16.33,9270743.0,41269896.0,0,0,0,0,0,0,0
11801,(주)태웅로직스,124560,2020/12,18.49,5211740.0,59179067.0,0,0,0,0,0,0,0
11802,(주)태웅로직스,124560,2021/12,74.88,-7030912.0,121734043.0,0,-1,0,0,0,0,0
11803,(주)태웅로직스,124560,2022/12,45.86,131676808.0,209470780.0,0,0,0,0,0,0,0
11804,(주)아모그린텍,125210,2018/12,-2.518355434167181,-4407077.0,1632461.0,-1,-1,0,0,0,0,0
11805,(주)아모그린텍,125210,2019/12,2.45,-2997629.0,38230614.0,0,-1,0,0,0,0,0
11806,(주)아모그린텍,125210,2020/12,1.6,4304904.0,39467674.0,0,0,0,0,0,0,0
11807,(주)아모그린텍,125210,2021/12,1.64,536905.0,42028914.0,0,0,0,0,0,0,0
11808,(주)아모그린텍,125210,2022/12,4.56,12856034.0,55894423.0,0,0,0,0,0,0,0
11809,비나텍(주),126340,2019/12,8.45,4014491.0,18837236.0,0,0,0,0,0,0,0
11810,비나텍(주),126340,2020/12,11.19,2677903.0,43404405.0,0,0,0,0,0,0,0
11811,비나텍(주),126340,2021/12,7.52,4325311.0,50241110.0,0,0,0,0,0,0,0
11812,비나텍(주),126340,2022/12,6.49,11374966.0,60976128.0,0,0,0,0,0,0,0
11813,(주)비지에프에코머티리얼즈,126600,2010/12,22.08,-2035281.0,30019136.0,0,-1,0,0,0,0,0
11814,(주)비지에프에코머티리얼즈,126600,2011/12,13.3,-5249092.0,33758410.0,0,-1,0,0,0,0,0
11815,(주)비지에프에코머티리얼즈,126600,2012/12,21.4,5204612.0,39113206.0,0,0,0,0,0,0,0
11816,(주)비지에프에코머티리얼즈,126600,2013/12,29.05,10833916.0,46266581.0,0,0,0,0,0,0,0
11817,(주)비지에프에코머티리얼즈,126600,2014/12,21.82,10038770.0,55405592.0,0,0,0,0,0,0,0
11818,(주)비지에프에코머티리얼즈,126600,2015/12,25.25,10538143.0,76631173.0,0,0,0,0,0,0,0
11819,(주)비지에프에코머티리얼즈,126600,2016/12,29.61,6591842.0,87785655.0,0,0,0,0,0,0,0
11820,(주)비지에프에코머티리얼즈,126600,2017/12,13.48,4169976.0,98141560.0,0,0,0,0,0,0,0
11821,(주)비지에프에코머티리얼즈,126600,2018/12,7.61,-9176552.0,101703962.0,0,-1,0,0,0,0,0
11822,(주)비지에프에코머티리얼즈,126600,2019/12,17.47,17944259.0,109112331.0,0,0,0,0,0,0,0
11823,(주)비지에프에코머티리얼즈,126600,2020/12,40.08,20082098.0,118672719.0,0,0,0,0,0,0,0
11824,(주)비지에프에코머티리얼즈,126600,2021/12,120.05,9896935.0,156133065.0,0,0,0,0,0,0,0
11825,(주)비지에프에코머티리얼즈,126600,2022/12,4.8,-10102864.0,201945072.0,0,-1,0,0,0,0,0
11826,(주)화신정공,126640,2011/12,10.94,13008367.0,73515904.0,0,0,0,0,0,0,0
11827,(주)화신정공,126640,2012/12,26.47,-452854.0,73915065.0,0,-1,0,0,0,0,0
11828,(주)화신정공,126640,2013/12,24.33,966760.0,80627438.0,0,0,0,0,0,0,0
11829,(주)화신정공,126640,2014/12,42.23,4517933.0,77333670.0,0,0,0,0,0,0,0
11830,(주)화신정공,126640,2015/12,101.16,5858445.0,79023272.0,0,0,0,0,0,0,0
11831,(주)화신정공,126640,2016/12,8432098.32,7880280.0,82251896.0,0,0,0,0,0,0,0
11832,(주)화신정공,126640,2017/12,33256.53,8647578.0,80322850.0,0,0,0,0,0,0,0
11833,(주)화신정공,126640,2018/12,67.21,8774802.0,76714396.0,0,0,0,0,0,0,0
11834,(주)화신정공,126640,2019/12,15.27,10941500.0,80624001.0,0,0,0,0,0,0,0
11835,(주)화신정공,126640,2020/12,10.95,15866745.0,85734414.0,0,0,0,0,0,0,0
11836,(주)화신정공,126640,2021/12,11.33,3404674.0,97780497.0,0,0,0,0,0,0,0
11837,(주)화신정공,126640,2022/12,16.16,16928561.0,101647253.0,0,0,0,0,0,0,0
11838,(주)하이비젼시스템,126700,2012/12,63.35,1962851.0,55322728.0,0,0,0,0,0,0,0
11839,(주)하이비젼시스템,126700,2013/12,109.53,17554044.0,63748678.0,0,0,0,0,0,0,0
11840,(주)하이비젼시스템,126700,2014/12,113.38,4795312.0,67289411.0,0,0,0,0,0,0,0
11841,(주)하이비젼시스템,126700,2015/12,90.79,6405056.0,76170527.0,0,0,0,0,0,0,0
11842,(주)하이비젼시스템,126700,2016/12,89.34,14566056.0,79600573.0,0,0,0,0,0,0,0
11843,(주)하이비젼시스템,126700,2017/12,193.97,27178816.0,97399046.0,0,0,0,0,0,0,0
11844,(주)하이비젼시스템,126700,2018/12,280.87,18694034.0,120486523.0,0,0,0,0,0,0,0
11845,(주)하이비젼시스템,126700,2019/12,27.18,-14439141.0,125174656.0,0,-1,0,0,0,0,0
11846,(주)하이비젼시스템,126700,2020/12,143.66,14868076.0,134068159.0,0,0,0,0,0,0,0
11847,(주)하이비젼시스템,126700,2021/12,394.83,59159326.0,186644780.0,0,0,0,0,0,0,0
11848,(주)하이비젼시스템,126700,2022/12,459.2,-27198921.0,223128961.0,0,-1,0,0,0,0,0
11849,코칩(주),126730,2010/12,4.23,3254290.0,11351486.0,0,0,0,0,0,0,0
11850,코칩(주),126730,2011/12,7.19,5074700.0,12618624.0,0,0,0,0,0,0,0
11851,코칩(주),126730,2012/12,2.97,1410607.0,13065028.0,0,0,0,0,0,0,0
11852,코칩(주),126730,2013/12,-0.39,1610614.0,13038582.0,-1,0,0,0,0,0,0
11853,코칩(주),126730,2014/12,0.71,1808099.0,13181462.0,-1,0,0,0,0,0,0
11854,코칩(주),126730,2015/12,0.48,1771543.0,13270447.0,-1,0,0,1,0,0,1
11855,코칩(주),126730,2016/12,1.38,1702254.0,13236252.0,0,0,0,0,0,0,0
11856,코칩(주),126730,2017/12,0.22,1700993.0,6144210.0,-1,0,0,0,0,0,0
11857,코칩(주),126730,2018/12,2.4,790595.0,5947399.0,0,0,0,0,0,0,0
11858,코칩(주),126730,2022/12,12.83,2016466.0,17472271.0,0,0,0,0,0,0,0
11859,(주)뉴로스,126870,2010/12,4.46,632470.0,15180672.0,0,0,0,0,0,0,0
11860,(주)뉴로스,126870,2011/12,4.22,-5292100.0,20563420.0,0,-1,0,0,0,0,0
11861,(주)뉴로스,126870,2012/12,5.1,-2015197.0,31685950.0,0,-1,0,0,0,0,0
11862,(주)뉴로스,126870,2013/12,4.27,2732675.0,35201556.0,0,0,0,0,0,0,0
11863,(주)뉴로스,126870,2014/12,-0.05,-8876741.0,38932767.0,-1,-1,0,0,0,0,0
11864,(주)뉴로스,126870,2015/12,0.61,1100732.0,50193635.0,-1,0,0,0,0,0,0
11865,(주)뉴로스,126870,2016/12,1.49,8192423.0,49664818.0,0,0,0,0,0,0,0
11866,(주)뉴로스,126870,2017/12,0.89,-5659824.0,52501063.0,-1,-1,0,0,0,0,0
11867,(주)뉴로스,126870,2018/12,0.47,-6866861.0,58422094.0,-1,-1,0,0,0,0,0
11868,(주)뉴로스,126870,2019/12,-2.37,1682506.0,62434036.0,-1,0,0,1,0,0,1
11869,(주)뉴로스,126870,2020/12,-10.02,-6807774.0,34640255.0,-1,-1,0,1,0,0,1
11870,(주)뉴로스,126870,2021/12,-0.86,-4366498.0,53196728.0,-1,-1,0,1,0,0,1
11871,제이엔케이글로벌(주),126880,2010/12,35.46,15439178.0,42256349.0,0,0,0,0,0,0,0
11872,제이엔케이글로벌(주),126880,2011/12,31.78,-9655053.0,76263712.0,0,-1,0,0,0,0,0
11873,제이엔케이글로벌(주),126880,2012/12,6.0,-26889002.0,77259581.0,0,-1,0,0,0,0,0
11874,제이엔케이글로벌(주),126880,2013/12,0.29,9017753.0,75948605.0,-1,0,0,0,0,0,0
11875,제이엔케이글로벌(주),126880,2014/12,0.97,-2782690.0,57462314.0,-1,-1,0,0,0,0,0
11876,제이엔케이글로벌(주),126880,2015/12,4.1,21927522.0,61446763.0,0,0,0,0,0,0,0
11877,제이엔케이글로벌(주),126880,2016/12,1.23,-19934645.0,75358527.0,0,-1,0,0,0,0,0
11878,제이엔케이글로벌(주),126880,2017/12,0.57,-8570546.0,58751673.0,-1,-1,0,0,0,0,0
11879,제이엔케이글로벌(주),126880,2018/12,1.02,15243113.0,53190765.0,0,0,0,0,0,0,0
11880,제이엔케이글로벌(주),126880,2019/12,6.41,11219907.0,89041221.0,0,0,0,0,0,0,0
11881,제이엔케이글로벌(주),126880,2020/12,5.88,1780728.0,104631744.0,0,0,0,0,0,0,0
11882,제이엔케이글로벌(주),126880,2021/12,1.32,27356260.0,107410915.0,0,0,0,0,0,0,0
11883,제이엔케이글로벌(주),126880,2022/12,5.63,-6246343.0,113160044.0,0,-1,0,0,0,0,0
11884,(주)디엔에이링크,127120,2010/12,8.13,713997.0,5093712.0,0,0,0,0,0,0,0
11885,(주)디엔에이링크,127120,2011/12,3.27,-2444385.0,11518533.0,0,-1,0,0,0,0,0
11886,(주)디엔에이링크,127120,2012/12,1.06,-783150.0,17700668.0,0,-1,0,0,0,0,0
11887,(주)디엔에이링크,127120,2013/12,-9.3,-277963.0,10959471.0,-1,-1,0,0,1,0,1
11888,(주)디엔에이링크,127120,2014/12,-6.19,-143136.0,7732075.0,-1,-1,0,0,1,0,1
11889,(주)디엔에이링크,127120,2015/12,-7.65,-3728909.0,11201520.0,-1,-1,0,1,1,0,1
11890,(주)디엔에이링크,127120,2016/12,-4.18,-3769565.0,1815601.0,-1,-1,0,1,1,0,1
11891,(주)디엔에이링크,127120,2017/12,0.76,-2490195.0,23657460.0,-1,-1,0,1,1,0,1
11892,(주)디엔에이링크,127120,2018/12,-3.16,-1601998.0,19604681.0,-1,-1,0,1,1,0,1
11893,(주)디엔에이링크,127120,2019/12,-6.69,-1299141.0,9662570.0,-1,-1,0,1,1,0,1
11894,(주)디엔에이링크,127120,2020/12,-15.07,849384.0,37482612.0,-1,0,0,1,0,0,1
11895,(주)디엔에이링크,127120,2021/12,-123.74,-6428612.0,30359927.0,-1,-1,0,1,0,0,1
11896,(주)디엔에이링크,127120,2022/12,-86.93,910273.0,27890287.0,-1,0,0,1,0,0,1
11897,(주)매직마이크로,127160,2015/12,-1.22,-870889.0,38187523.0,-1,-1,0,0,0,0,0
11898,(주)매직마이크로,127160,2016/12,-4.36,-2539367.0,33178399.0,-1,-1,0,0,0,0,0
11899,(주)매직마이크로,127160,2017/12,-1.99,10742094.0,33897377.0,-1,0,0,1,0,0,1
11900,(주)매직마이크로,127160,2018/12,0.12,-591777.0,72767248.0,-1,-1,0,1,0,0,1
11901,(주)매직마이크로,127160,2019/12,-1.82,5853557.0,58221020.0,-1,0,0,1,0,0,1
11902,(주)매직마이크로,127160,2020/12,-2.97,-2167931.0,19671641.0,-1,-1,0,1,0,0,1
11903,(주)아시아경제,127710,2013/12,4.21,3204268.0,31939076.0,0,0,0,0,0,0,0
11904,(주)아시아경제,127710,2014/12,18.18,4004761.0,39185789.0,0,0,0,0,0,0,0
11905,(주)아시아경제,127710,2015/12,17.68,7967553.0,63097203.0,0,0,0,0,0,0,0
11906,(주)아시아경제,127710,2016/12,137.42,11557857.0,84077986.0,0,0,0,0,0,0,0
11907,(주)아시아경제,127710,2017/12,105.72,5392168.0,108700131.0,0,0,0,0,0,0,0
11908,(주)아시아경제,127710,2018/12,4.81,4676028.0,105491479.0,0,0,0,0,0,0,0
11909,(주)아시아경제,127710,2019/12,2.61,-6856347.0,102610099.0,0,-1,0,0,0,0,0
11910,(주)아시아경제,127710,2020/12,5.48,9437087.0,127781349.0,0,0,0,0,0,0,0
11911,(주)아시아경제,127710,2021/12,5.86,5600544.0,158354862.0,0,0,0,0,0,0,0
11912,(주)아시아경제,127710,2022/12,-0.76,78800299.0,190050857.0,-1,0,0,0,0,0,0
11913,(주)화인써키트,127980,2020/12,28.3,5823649.0,21306666.0,0,0,0,0,0,0,0
11914,(주)화인써키트,127980,2021/12,26.95,1217913.0,27521584.0,0,0,0,0,0,0,0
11915,(주)화인써키트,127980,2022/12,23.12,7139908.0,31253743.0,0,0,0,0,0,0,0
11916,에코캡(주),128540,2018/12,8432098.32,6414103.0,65243385.0,0,0,0,0,0,0,0
11917,에코캡(주),128540,2019/12,0.32,3770015.0,66324896.0,-1,0,0,0,0,0,0
11918,에코캡(주),128540,2020/12,-6.5,-7658428.0,55610294.0,-1,-1,0,0,0,0,0
11919,에코캡(주),128540,2021/12,-11.64,-5105641.0,48914447.0,-1,-1,0,1,0,0,1
11920,에코캡(주),128540,2022/12,-0.82,-6470230.0,88575112.0,-1,-1,0,1,1,0,1
11921,(주)피제이메탈,128660,2010/12,11.7544858693354,-1067851.0,17582615.0,0,-1,0,0,0,0,0
11922,(주)피제이메탈,128660,2011/12,10.85,2536482.0,21481820.0,0,0,0,0,0,0,0
11923,(주)피제이메탈,128660,2012/12,5.8,9057573.0,23605039.0,0,0,0,0,0,0,0
11924,(주)피제이메탈,128660,2013/12,3.58,4211317.0,24396343.0,0,0,0,0,0,0,0
11925,(주)피제이메탈,128660,2014/12,8.99,3952403.0,27762754.0,0,0,0,0,0,0,0
11926,(주)피제이메탈,128660,2015/12,14.12,4713041.0,32657109.0,0,0,0,0,0,0,0
