,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률,이자_부실,현금흐름_부실,자본_부실,부실
46,(주)강원랜드,35250,2016/12,7.808507151702456,3.9,2.92203524875957,8.505439455987869,3.844954676383794,0.25,53.71871237898134,36.46,26.79,19.79,14.55,-2.29,65.73,13.99,0.44,0.54,2.39,0.95,0.95,1157.58477175752,372.88,0.69,0.0,286.0,331.17,52.16,1095.61,26.22,82.57,2124.579773348197,2788.1,3103.31,544.04,61.49,29.92421651383886,81.75,251.71,251.53,12.94,0.1200704789751824,137.74,22.33,80.65,62312.15,14.72,34.53,7929.93,14265.66,15.54707767981585,11.42334954675584,0.0,0.0,0.0,0.0
47,(주)강원랜드,35250,2017/12,5.194032631578156,-14.18,-3.738590457170082,7.640002955439741,-5.426507031435249,1.76,50.91626381272663,33.09,27.27,15.72,12.96,-2.33,66.19,12.83,0.39,0.48,2.27,0.81,0.81,1229.888932326101,360.5,0.6,0.0,273.92,314.86,45.29,1132.56,23.89,82.84,2045.150436686836,2164.39,3335.69,592.77,62.33,32.17510841807734,83.65,317.65,317.46,15.49,0.0876367972465984,138.43,19.55,77.4,37840.6,12.66,33.02,7499.61,15425.13,12.68372619233381,10.453328022155,0.0,0.0,0.0,0.0
48,(주)강원랜드,35250,2018/12,1.089049143212897,-18.87,-32.06643128015574,2.443170287204978,-10.37169596786273,40.64,49.26541203778274,29.95,20.67,12.15,8.39,-3.05,72.47,7.99,0.34,0.41,2.16,0.73,0.73,1174.682549821885,199.09,0.55,0.0,162.95,0.0,0.0,0.0,19.7,64.76,1389.343677330847,1701.03,3415.74,420.96,57.96,39.78153797373042,84.77,276.57,276.38,7.68,0.1022974409245357,274.97,17.97,64.16,0.0,9.77,28.75,6721.77,15908.84,10.17904567398024,7.024815086924961,0.0,0.0,0.0,0.0
49,(주)강원랜드,35250,2019/12,4.889296891665802,16.36,12.58828005263586,3.651801708048666,5.703599987638619,-0.9,51.53815349150642,32.97,22.02,13.72,9.16,-2.74,69.67,8.46,0.35,0.42,2.23,0.84,0.84,635.3079843538612,172.37,0.62,0.0,176.15,255.98,36.42,861.95,20.46,68.09,1564.238150326843,1906.46,3538.18,483.42,59.73,32.12575646276634,83.77,288.36,287.8,9.31,0.2964122171512948,203.32,19.38,53.57,567.28,8.69,25.39,7105.16,16511.7,11.29201622233271,7.540443798966229,0.0,0.0,0.0,0.0
50,(주)강원랜드,35250,2020/12,-17.94650053510751,0.0,-182.4371419532153,-12.66167296958002,-68.51621463095339,-27.86,-13.77427539811171,-90.18,-57.65,-12.39,-7.92,-5.28,173.05,0.0,0.12,0.14,0.86,0.28,0.28,165.1280656442375,96.23,0.22,0.01,1.96,352.03,48.99,979.26,0.81,2.23,-1289.51322447129,-3064.76,3098.14,16.13,6.14,1177.274475945871,89.16,454.03,453.38,20.02,0.1848923641898701,171.53,12.15,-31.4,-192.86,-3.4,-25.89,2236.97,15149.84,-11.85138559246829,-7.575699268153523,0.0,0.0,0.0,0.0
51,(주)강원랜드,35250,2021/12,5.097748832213822,0.0,96.16423069142634,0.1775171008812038,64.74459822887373,3.91,7.81925899762444,-6.68,-1.34,-1.62,-0.33,-1.43,101.64,0.14,0.21,0.24,1.63,0.5,0.5,283.3909347072405,287.41,0.4,0.01,113.43,324.01,40.44,989.53,12.09,36.71,-49.46275249426826,985.67,3103.54,296.3,58.68,76.16971965477084,84.99,326.99,326.31,40.73,0.295959705589994,127.51,17.66,-38.71,-350.96,-5.81,-28.21,3685.29,15174.29,-1.376836186273623,-0.2764915049718015,0.0,0.0,0.0,0.0
52,(주)강원랜드,35250,2022/12,8.896129586835293,0.0,1192.532871118228,4.998329418548963,61.16602082640318,19.44,27.4572271747372,17.12,9.1,6.53,3.47,-2.06,87.12,4.76,0.32,0.38,1.92,0.89,0.89,341.9616305457197,317.91,0.63,0.0,142.93,262.19,28.09,902.26,16.35,55.92,540.3968299597318,1963.97,3255.54,526.35,53.62,55.24916863017309,81.95,175.44,174.85,14.7,0.7763751786482526,140.42,22.03,41.94,480.77,7.57,24.83,5939.44,15602.98,5.220204536460605,2.77398341807697,0.0,0.0,0.0,0.0
53,(주)갤럭시아에스엠,11420,2018/12,-33.26792907619215,0.0,-171.2536556708112,-34.62749457109261,-40.82710411230516,-11.9,-24.33181101369226,-46.86,-72.54,-30.87,-47.79,-0.17,169.06,-95.64,0.53,0.66,2.74,1.03,1.03,0.0,4.07,0.76,0.0,-86.5,0.0,0.0,0.0,-29.39,-3883.71,-580.8879054843685,-101.99,92.18,0.0,-44.29,-57.23431799458633,79.61,213.65,213.65,121.27,0.0,204.31,25.62,-75.2,0.0,-15.34,-23.12,800.75,922.65,-31.08815174034746,-48.1252690144034,1.0,1.0,0.0,1.0
54,(주)경농,2100,2012/12,55.03623894428181,0.0,1922.967876875746,6.121410860431169,12.96196018254468,-0.65,36.03437191039653,9.29,7.53,8.39,7.43,1.33,91.22,5.24,0.51,0.9,1.16,0.96,3.43,1.585509853361019,11.0,0.56,0.19,106.67,167.9,6.91,664.93,14.5,42.13,475.3115354916039,405.54,1319.33,1352.39,28.52,49.30134375873577,56.32,138.53,38.82,19.56,258.7955288354441,63.35,77.55,7.48,12.52,3.27,6.42,6314.4,6785.94,4.72548241503211,3.826966564087044,0.0,0.0,0.0,0.0
55,(주)경농,2100,2013/12,-4.984212110579795,47.54,35.30349487053724,7.525104588475131,43.35862474978088,1.63,34.22192485525182,9.57,7.1,11.93,8.89,1.75,91.18,10.92,0.75,1.25,1.87,1.44,5.56,1.949516428784547,14.5,0.88,0.17,136.64,157.91,5.44,691.28,20.75,56.85,643.113119042954,855.78,1409.85,2080.31,27.05,47.2345420776118,63.74,178.73,42.31,14.09,173.2739541283592,83.64,56.89,14.74,29.8,5.34,6.97,9052.24,7173.59,7.337744468932668,5.449641184644904,0.0,0.0,0.0,0.0
56,(주)경농,2100,2014/12,11.18751831774337,-21.99,-49.10983309330177,3.529342859800423,-4.010922303150203,9.32,34.85898290949058,7.77,3.77,8.83,4.73,1.45,94.21,15.14,0.7,1.14,1.81,1.4,5.24,1.911900918403621,11.31,0.87,0.27,113.31,162.55,3.88,679.03,16.63,43.44,327.2813396798322,677.98,1449.95,1912.98,25.11,55.96756547061381,59.35,154.43,45.72,17.54,199.7293579241656,83.66,68.5,14.38,26.66,5.84,8.83,8689.16,7465.11,5.148510048885251,2.494283114365894,0.0,0.0,0.0,0.0
57,(주)경농,2100,2015/12,11.14413908194081,-17.35,-1.674994946688444,3.405095671869844,4.210224163967296,1.76,35.2884274619256,6.17,3.55,7.05,4.13,1.45,95.69,17.7,0.65,1.14,1.53,1.31,4.51,1.837813880862123,9.85,0.78,0.33,106.01,167.92,7.29,766.21,14.83,39.45,321.7993937787408,-454.28,1485.56,1304.78,23.88,59.14718482565259,55.21,140.92,39.99,13.08,246.6727400934651,91.61,81.11,1.71,2.8,0.77,1.24,9055.0,7634.43,3.828624914832247,2.206597683424457,0.0,0.0,0.0,0.0
58,(주)경농,2100,2016/12,1.445682244265036,-24.3,-8.804476883246672,5.32524718029066,3.852091789015415,-3.18,33.6363362591196,4.49,3.12,5.11,3.86,1.2,96.36,19.71,0.64,1.14,1.46,1.29,4.75,1.763655772592063,9.18,0.75,0.33,112.52,0.0,0.0,0.0,15.03,39.56,293.4666405430636,737.43,1531.29,1247.32,23.65,62.3789031496737,57.33,138.91,35.77,8.46,265.0833003302988,82.11,74.44,2.24,3.99,0.96,1.51,9403.8,7742.53,2.856980722608513,1.983641152548762,0.0,0.0,0.0,0.0
59,(주)경농,2100,2017/12,4.661277896474261,-7.86,58.33727234811622,4.448493022188089,1.249819232977784,0.9,32.76669305355657,4.09,4.88,4.49,5.83,1.4,94.07,23.34,0.63,1.1,1.47,1.29,4.92,1.753406619217025,8.98,0.75,0.28,133.95,0.0,0.0,0.0,16.59,41.06,464.6670738875379,729.09,1583.5,459.44,26.98,56.39288853854937,57.21,135.0,36.12,10.61,282.5157017563258,76.99,74.8,11.07,20.0,4.74,7.7,9521.33,8014.73,2.5151710360059,3.000960199652073,0.0,0.0,0.0,0.0
60,(주)경농,2100,2018/12,6.367462052677878,74.84,-51.60023739409384,4.840364541615799,2.963300802865839,3.55,34.20718488327014,6.95,2.29,7.5,3.08,1.28,94.89,30.49,0.61,1.08,1.42,1.28,4.59,1.767172326806849,8.96,0.73,0.36,134.87,0.0,0.0,0.0,16.22,40.68,224.8977606693789,489.0,1639.37,423.76,27.25,59.49598078605364,56.39,132.49,38.2,9.58,290.224170126873,102.56,77.34,8.48,15.62,3.7,6.21,9803.48,8237.02,4.134179486673284,1.36550932446805,0.0,0.0,0.0,0.0
61,(주)경농,2100,2019/12,3.810538371210718,-41.16,-17.70575181421221,0.2141338635152152,6.986128121544617,3.43,32.70737076332518,3.82,1.76,4.31,2.47,1.61,96.84,31.24,0.62,1.13,1.4,1.28,4.54,1.78662447325923,9.02,0.75,0.48,121.06,175.89,5.14,820.99,15.09,40.26,185.0779213295377,-47.03,1648.84,472.57,24.6,62.27631073231406,54.43,150.9,41.85,9.67,214.2448559003506,91.84,83.71,2.84,5.07,1.29,2.11,10488.36,8437.04,2.343313596419438,1.082487048144865,0.0,0.0,0.0,0.0
62,(주)경농,2100,2020/12,0.1756836122585872,64.34,231.1593697504947,4.699184297109099,9.135641085498388,1.1,32.46584259811304,5.75,5.35,6.91,6.69,1.05,93.19,33.54,0.67,1.2,1.51,1.32,4.69,1.828551999132913,9.59,0.78,0.37,132.13,0.0,0.0,0.0,17.84,48.71,612.9028778222136,731.53,1729.2,622.91,26.69,53.82674735942656,56.89,143.61,40.76,9.95,235.8300381304793,90.38,75.77,4.64,9.01,2.0,2.99,11446.54,8720.98,3.844142596709392,3.578470500029209,0.0,0.0,0.0,0.0
63,(주)경농,2100,2021/12,4.645741881147503,17.34,21.15575434135222,12.03429638745408,8.849908224684711,-3.28,30.79084632021858,6.2,5.96,7.48,7.85,0.82,93.69,38.74,0.71,1.21,1.73,1.35,4.34,1.96871650873294,9.41,0.82,0.61,174.32,0.0,0.0,0.0,17.04,47.33,825.0745611170657,534.79,1880.62,653.39,24.51,55.27984783723377,60.91,167.85,56.76,21.42,163.730379090065,117.55,64.18,8.78,16.66,3.43,4.94,13363.88,10107.1,4.310597739224408,4.143047629321853,0.0,0.0,0.0,0.0
64,(주)경농,2100,2022/12,15.39328680023556,144.5,91.71404394701128,9.997394782404626,33.79409807508766,-2.26,30.5373613181601,11.33,8.54,16.48,12.08,0.92,89.75,42.24,0.86,1.45,2.13,1.55,4.29,2.419590543879303,9.83,0.97,2.65,180.67,0.0,0.0,0.0,19.9,62.43,1581.783806695582,738.61,2063.36,681.89,24.69,41.90186849157037,58.06,166.16,62.81,27.09,156.2063452285249,123.29,72.23,6.71,12.53,2.81,3.49,18522.38,11029.76,9.13332933704258,6.883246307537791,0.0,0.0,0.0,0.0
65,(주)경동나비엔,9450,2012/12,13.87435129234865,12.11,-3.137818509577932,4.61638739304064,11.0674529551867,12.16,25.44262879566228,3.67,2.42,8.1,5.41,0.03,97.0,6.49,1.35,2.2,3.46,2.76,4.9,6.300299195604238,11.47,1.66,0.1,69.76,86.52,6.32,324.78,22.83,67.24,719.8051573412164,2170.31,1270.59,687.71,18.05,69.32541966984117,58.68,145.1,85.68,40.75,131.7507740929251,62.1,70.42,17.42,86.71,7.2,5.69,29751.09,11288.5,4.645889157841833,3.059410131397762,0.0,0.0,0.0,0.0
66,(주)경동나비엔,9450,2013/12,18.36654987404541,42.08,21.37011428069791,6.485042472740659,9.27756731178813,-7.91,28.49237134676069,4.78,2.69,10.9,6.19,0.13,96.31,7.46,1.27,2.28,2.84,2.96,5.59,6.311163846841728,11.62,1.57,0.1,77.39,108.9,5.66,417.56,22.33,70.54,873.6283420633918,1641.56,1360.07,886.69,19.13,65.84903553036837,52.79,89.68,41.69,11.26,-464.9739272109004,71.91,89.44,14.5,50.12,6.84,5.86,32511.26,12013.79,5.576526979192988,3.137043004754269,0.0,0.0,0.0,0.0
67,(주)경동나비엔,9450,2014/12,13.21357110717897,-31.94,-15.71973360760502,1.463518549998241,3.5752306157039,5.68,26.84118512994027,3.14,2.19,7.14,4.92,0.49,97.5,6.94,1.13,2.27,2.26,2.92,6.18,5.526389309367207,11.39,1.36,0.11,73.76,171.19,19.74,433.93,20.16,44.16,736.2962939704902,-1041.34,1380.39,335.93,18.88,68.7965278625055,47.31,85.84,41.02,10.51,-316.6499348107787,71.67,111.38,1.81,3.63,0.95,0.89,33673.62,12490.42,3.352290983517144,2.335327978257933,0.0,0.0,0.0,0.0
68,(주)경동나비엔,9450,2015/12,0.1059134852058086,79.9,78.59172239306938,8.44888441267922,19.35864525355078,4.46,31.24418121304814,4.73,3.27,12.23,8.48,0.45,95.78,12.91,1.27,2.59,2.51,3.22,6.94,5.99880418997801,13.15,1.5,0.09,96.07,168.29,24.45,407.59,26.79,56.57,1314.964233318236,3431.81,1505.49,357.85,21.03,63.32990140311136,51.25,89.35,40.12,10.2,-462.0144614123079,59.76,95.11,7.77,22.06,3.79,2.97,40192.37,13861.07,6.02435282935446,4.16628979717013,0.0,0.0,0.0,0.0
69,(주)경동나비엔,9450,2016/12,6.881723389952827,89.21,123.6743314231137,15.86088841358992,13.90965924102426,14.3,34.44815321485309,7.86,6.42,20.61,16.79,0.24,91.88,14.87,1.4,2.62,3.01,3.5,7.45,6.583632014176643,13.21,1.69,0.08,100.38,150.18,23.96,381.61,33.01,72.7,2941.237457327637,4814.41,1758.06,392.76,24.32,53.31704379228637,55.56,98.83,48.13,12.57,-4350.153807187078,58.93,79.99,27.5,157.65,12.22,9.01,45782.99,15755.85,10.66467354207098,8.718909607183308,0.0,0.0,0.0,0.0
70,(주)경동나비엔,9450,2017/12,17.20574729162591,4.2,-27.89116946167278,7.431791021853158,17.38663507794554,7.03,34.8467308106679,6.98,3.95,19.29,10.73,0.17,94.71,8.09,1.47,2.76,3.12,3.37,6.65,6.833914524513964,10.8,1.7,0.1,90.61,0.0,0.0,0.0,29.39,71.53,2120.89193383419,1578.68,1918.58,408.62,21.62,63.29418355401194,50.92,105.03,54.82,13.08,998.4286945939692,84.13,96.37,16.47,67.56,8.08,5.95,53743.12,16611.9,9.481298298237546,5.364159948394394,0.0,0.0,0.0,0.0
71,(주)경동나비엔,9450,2018/12,15.86242814408283,-14.56,-8.40362552094583,9.199423514017283,6.146203680566813,10.05,32.87237610577729,5.61,3.41,15.21,9.23,0.43,95.33,10.14,1.34,2.71,2.64,2.81,5.65,5.581212542494359,8.47,1.44,0.18,96.43,0.0,0.0,0.0,28.21,74.02,1942.660118010818,-1121.4,2101.97,372.05,22.65,65.78100610757654,48.0,104.32,49.78,9.54,1263.099638637625,121.72,108.35,0.96,2.44,0.5,0.4,57046.28,17940.52,6.991519771308575,4.240698311515317,0.0,0.0,0.0,0.0
72,(주)경동나비엔,9450,2019/12,4.491554632764692,9.86,12.54034480743873,7.475450798892936,6.542777793177565,8.76,34.18029657760169,5.79,3.6,15.43,9.59,0.46,93.92,7.08,1.3,2.66,2.53,2.76,5.67,5.37395616389189,8.18,1.4,0.23,102.53,0.0,0.0,0.0,32.03,72.44,2186.276395245971,6166.24,2266.35,357.2,25.23,59.57367658576788,49.37,101.49,50.38,7.85,3430.887620677184,102.91,102.57,10.41,32.91,5.27,4.15,60778.69,18996.57,7.35066935612588,4.567351417820795,0.0,0.0,0.0,0.0
73,(주)경동나비엔,9450,2020/12,20.47863011936522,49.69,49.49443650368787,15.65267448638767,12.80117590046645,17.99,37.82500865153077,7.68,4.77,20.67,12.83,0.39,94.17,6.05,1.3,2.69,2.51,2.75,5.48,5.526124652191179,9.41,1.41,0.18,97.66,0.0,0.0,0.0,31.41,79.85,3060.503589560395,4473.39,2463.92,395.79,26.42,61.92004814624309,47.39,106.64,53.98,11.02,793.1033245848167,98.73,111.02,17.62,47.81,9.27,7.8,67802.04,20954.55,9.133027162313736,5.667342215336912,0.0,0.0,0.0,0.0
74,(주)경동나비엔,9450,2021/12,27.11295011030916,-4.18,93.71482918271047,29.36882108086547,26.28069850512959,8.42,37.99980762448416,5.83,7.31,16.1,20.2,0.2,91.21,17.46,1.32,2.76,2.54,2.64,5.57,5.010461567292209,10.19,1.37,0.15,142.75,0.0,0.0,0.0,33.51,94.27,5536.408254140139,5929.45,2996.16,461.57,28.37,54.36766461980044,48.23,109.4,49.07,10.21,642.0182589398964,73.54,107.34,14.3,57.46,7.4,6.27,81070.85,25200.92,6.884739815622323,8.636792932673156,0.0,0.0,0.0,0.0
75,(주)경동나비엔,9450,2022/12,9.009132969585794,-7.04,-33.56820249451034,14.93934545493167,5.250821524054905,-0.07,40.30697344882066,5.15,4.62,12.35,11.07,0.47,94.04,23.56,1.19,2.4,2.36,2.32,5.47,4.043335308199041,10.04,1.25,0.17,136.69,0.0,0.0,0.0,30.02,85.63,3677.935520467592,641.52,3458.03,450.59,26.32,59.72402879718859,50.85,123.48,49.84,18.34,313.5897608627037,93.75,96.64,9.0,20.72,4.42,3.88,79682.43,26473.3,5.87128696722672,5.263390906524036,0.0,0.0,0.0,0.0
76,(주)경동도시가스,267290,2018/12,9.572196799844878,96.9,91.95263930399749,8.887311772769493,84.33079342738972,0.0,7.843759192608658,2.66,2.13,13.88,11.11,-0.14,97.25,10.52,2.16,5.23,3.68,3.91,3.92,1332.772968930372,6.27,2.1,0.0,352.22,0.0,0.0,0.0,13.55,33.24,7242.81146976413,25589.06,2615.41,35.84,6.57,37.79270454687246,41.18,118.17,117.83,31.25,1.902276506449113,75.7,142.84,15.3,508.84,9.0,4.36,340578.84,64423.69,5.481023843444115,4.389840933427065,0.0,0.0,0.0,0.0
77,(주)경동도시가스,267290,2019/12,-3.632435028184037,-34.23,-27.88381772372838,5.96647776367638,-11.44228980301951,0.36,7.908785924412935,1.97,1.73,8.5,7.45,-0.17,97.76,7.92,1.86,4.31,3.28,3.39,3.4,1080.654689925896,6.32,1.85,0.0,311.43,1141.76,1061.17,2688.68,12.78,30.15,4179.245331025547,5762.71,2202.7,32.48,6.74,42.5353583455255,45.28,123.03,122.62,30.73,1.802541828904538,73.64,120.84,18.85,293.7,10.31,5.44,241325.67,54870.7,3.740686623468219,3.28511537062758,0.0,0.0,0.0,0.0
78,(주)경동도시가스,267290,2020/12,-6.712179240808375,-35.36,-22.81516195809882,5.025042059536162,-23.6083051443939,0.0,9.511425822644371,1.67,1.75,5.21,5.46,-0.11,97.73,6.07,1.5,3.12,2.89,3.0,3.01,843.7506937573291,5.76,1.67,0.0,287.87,0.0,0.0,0.0,12.82,28.16,3225.743740125786,53.33,2319.58,30.29,8.25,45.24948034335971,50.98,126.07,125.6,24.61,1.829359591443854,82.96,96.16,5.0,75.45,2.45,1.58,184352.13,57683.73,2.592036641207496,2.718051464460506,0.0,0.0,0.0,0.0
79,(주)경동도시가스,267290,2021/12,29.27623963339298,0.0,16.48092563580644,5.253705648778578,34.07372689537416,4.32,7.815868903626521,1.86,1.52,7.23,5.9,-0.1,97.95,7.07,1.61,3.88,2.75,2.75,2.75,1098.744026542,5.35,1.48,0.0,299.44,0.0,0.0,0.0,10.68,30.06,3757.376167137598,23533.07,2446.54,32.27,6.63,43.8970210792999,41.51,117.42,117.11,35.29,1.790885344133499,67.62,140.93,26.22,634.64,15.34,9.52,247167.77,61017.05,2.999693421200254,2.449028154005329,0.0,0.0,0.0,0.0
80,(주)경동도시가스,267290,2022/12,18.03479845055881,-6.86,9.253388678873227,5.213465758098152,58.1812554586188,1.72,5.017227634424129,1.1,1.05,6.56,6.28,-0.11,98.65,7.4,2.34,5.98,3.84,3.78,3.79,1474.811323621954,6.78,2.03,0.0,300.41,0.0,0.0,0.0,9.01,29.68,4105.060788010189,8922.65,2579.23,31.79,4.17,42.76905724065773,37.0,115.35,115.06,15.14,1.869450861609115,74.11,170.29,14.22,487.3,8.96,4.15,390973.07,64312.97,2.367076822531029,2.266828327809805,0.0,0.0,0.0,0.0
81,(주)경동인베스트,12320,2012/12,20.81234072639358,39.16,41.3869213806492,9.475448202655867,35.44878624694399,2.53,4.837421370717817,1.99,1.71,11.68,10.11,-0.34,97.49,16.31,2.26,5.86,3.69,3.51,3.58,186.6372285594271,6.49,1.95,0.01,380.21,983.11,890.73,4114.08,11.16,45.18,12304.63785583104,43207.95,2442.91,54.34,5.39,35.45485722242962,36.9,125.27,122.11,31.26,12.53089624253637,71.64,170.97,15.66,251.34,9.88,4.78,718159.55,130931.3,4.123971494450885,3.543956654996774,0.0,0.0,0.0,0.0
82,(주)경동인베스트,12320,2013/12,-0.4063235145781953,1.29,16.23794911108654,11.69767539043254,11.41281657678176,1.76,4.628914314072326,1.81,1.79,10.69,10.58,-0.35,97.71,13.14,2.31,5.9,3.79,3.5,3.58,162.8837302118392,6.97,1.96,0.01,323.31,1010.39,919.91,4018.78,11.7,44.38,14302.65868916437,19867.32,2741.83,54.13,5.06,44.49238816840907,41.39,130.52,128.23,38.5,7.504978298274079,70.53,141.61,15.56,230.63,9.12,3.94,800121.78,144772.34,4.194185531923861,4.136229004215044,0.0,0.0,0.0,0.0
83,(주)경동인베스트,12320,2014/12,9.608291321114184,-5.16,52.34250376264712,21.79707657665324,-6.642315675961832,-2.42,5.074857314282264,1.84,2.92,8.67,13.88,-0.33,96.59,11.54,2.06,4.71,3.67,3.37,3.44,162.4723611635578,7.26,1.93,0.01,333.32,1058.52,965.25,3904.51,6.18,20.29,21789.02835169881,5974.08,3090.96,30.6,3.13,0.0,45.99,139.31,135.97,39.43,8.500482012064262,80.65,117.43,6.31,52.21,3.41,1.73,746975.17,156211.38,3.629121881298192,5.748866942846118,0.0,0.0,0.0,0.0
84,(주)경동인베스트,12320,2015/12,-11.58167855396223,0.0,-127.9879841548589,-5.098676343046449,-38.37371929500033,1.77,5.219654165976813,-0.83,-1.32,-2.25,-2.85,-0.22,101.47,3.83,1.29,2.71,2.46,2.4,2.45,120.0106982340455,5.42,1.41,0.01,120.35,1100.45,976.99,3227.85,-2.63,-7.42,-6098.309802571166,-14428.09,2967.93,-11.17,-1.91,0.0,49.36,145.53,143.4,21.85,4.666315394576588,100.26,102.58,-2.49,-9.93,-1.26,-0.92,460333.01,151882.48,-1.138719275494352,-1.81974950749282,0.0,0.0,0.0,0.0
85,(주)경동인베스트,12320,2016/12,-3.57049126294705,0.0,190.0290051615447,1.98534833786033,-26.32303587423306,-0.35,9.907636664321954,2.43,1.62,4.92,3.34,0.0,97.32,6.6,1.03,2.03,2.09,2.19,2.23,122.4991149435372,4.66,1.3,0.01,251.95,1118.01,997.44,3160.21,2.32,5.33,5490.247646923783,7712.44,3094.92,9.34,2.21,0.0,52.21,150.74,147.5,24.15,6.390453202718701,110.59,91.54,-2.17,-7.92,-1.04,-0.99,339159.39,154387.85,2.545684394151078,1.698963729552196,0.0,0.0,0.0,0.0
86,(주)경동인베스트,12320,2017/12,-46.78409650072319,26.9,171.4286722298257,-31.89549932839513,-83.49526831625134,-96.15,27.85942496631425,18.65,26.62,7.36,10.99,0.63,77.3,6.57,0.23,0.39,0.53,0.52,0.54,15.49253965811474,1.24,0.34,0.07,-55.35,0.0,0.0,0.0,9.76,33.01,21957.86679453012,24290.38,2945.53,0.0,29.99,12.05002606414343,66.81,307.43,289.07,25.46,8.85065727811199,2621.97,49.67,21.88,33.26,7.26,22.31,78764.49,123877.17,6.070732334663155,8.665595037491979,0.0,0.0,0.0,0.0
87,(주)경동인베스트,12320,2018/12,-1.213763104553515,7.78,-42.56214320348248,-0.6333068009040517,17.21135042190193,18.18,25.1542187747437,17.15,13.05,9.82,7.35,0.66,86.98,6.58,0.38,0.57,1.16,1.07,1.2,10.17637936220761,4.07,0.78,0.0,177.28,0.0,0.0,0.0,21.65,72.66,12612.12808501228,5291.22,3254.95,0.0,56.06,65.48530331120496,67.21,240.34,201.18,27.97,27.90037009628959,737.73,48.79,18.72,31.38,6.14,15.89,96677.29,129968.95,6.623723821345252,5.038487368912217,0.0,0.0,0.0,0.0
88,(주)경동인베스트,12320,2019/12,2.274457655363828,-44.0,-70.30971900101962,4.188916148954291,18.85945224125174,-7.69,17.81936178137713,8.08,3.26,5.41,2.29,0.61,94.7,5.94,0.45,0.67,1.41,1.28,1.5,8.835303922528015,4.98,0.92,0.0,6.58,233.22,0.0,26381.04,21.42,76.06,3744.57626839147,13695.73,3405.56,0.0,47.72,78.04137246492212,68.47,279.32,242.92,28.5,20.29780783814203,897.88,46.06,11.76,22.37,3.71,8.26,114910.1,129852.8,3.626868534386434,1.462673175905828,0.0,0.0,0.0,0.0
89,(주)경동인베스트,12320,2020/12,-2.673892674413479,-11.36,86.13021960569371,3.910827617806007,14.26525101969983,8.33,13.79271596098512,6.27,5.31,4.61,3.68,0.24,94.5,6.01,0.52,0.73,1.78,1.31,1.51,9.883239243539252,5.69,0.98,0.0,264.21,0.0,0.0,0.0,24.38,99.53,6969.788031659735,7804.37,3554.06,0.0,46.26,80.63063044249425,73.1,318.21,275.22,28.01,19.69891628196394,813.24,36.8,16.04,32.11,4.31,8.19,131302.31,128635.4,3.50620450538412,2.797272868747897,0.0,0.0,0.0,0.0
90,(주)경동인베스트,12320,2021/12,-1.965927328659833,-28.63,-15.72653339124101,2.091201758670707,-3.887470725010381,7.69,12.87877141808784,4.65,4.65,3.19,3.43,0.31,94.7,5.73,0.51,0.69,2.01,1.27,1.48,9.109778790480368,7.29,0.99,0.0,196.36,0.0,0.0,0.0,25.66,109.96,5873.681989562047,10738.14,3637.01,0.0,49.66,81.27793687111361,76.12,379.91,325.12,28.9,19.57321770121332,568.27,31.37,15.9,35.11,3.8,7.35,126197.97,128123.75,2.46064008028651,2.404632137341874,0.0,0.0,0.0,0.0
91,(주)경동인베스트,12320,2022/12,1.578785970565778,5.88,-32.64335693331835,2.491241175775443,-7.679910818799511,7.14,13.85306840256935,5.34,3.4,3.3,3.23,-0.41,94.25,2.8,0.47,0.62,2.01,1.17,1.37,7.966261841589935,8.92,0.92,0.0,-276.73,0.0,0.0,0.0,24.58,108.12,3956.315012581273,11513.85,3773.91,0.0,52.34,81.01755270053495,76.81,363.65,309.22,19.61,20.64523968020033,615.44,30.2,19.33,51.25,4.48,9.55,116506.08,124155.75,2.509622996159676,1.594505654246956,0.0,0.0,0.0,0.0
