,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률
6280,조선선재(주),120030,2019/12,5.23,3.62,8.97,7.66,2.13,-1.61,31.63,22.05,20.0,13.25,12.02,-2.6,75.92,101.16,0.54,0.6,5.57,0.61,0.68,5.68,8.59,0.56,0.0,199.15,0.0,0.0,0.0,20.07,243.84,11834.0,12184.07,19766.64,2047.94,37.94,37.07,91.27,1182.51,1058.75,768.6,11.43,213.06,9.57,116.55,27230.34,10.18,19.24,50923.14,86388.44,11.663603441694429,10.583510569819657
6281,조선선재(주),120030,2020/12,4.06,-9.98,-28.23,5.85,-7.07,3.28,31.18,21.35,15.45,11.18,8.09,-2.17,81.72,102.31,0.48,0.52,6.08,0.55,0.62,5.31,8.47,0.51,0.0,164.32,0.0,0.0,0.0,16.44,203.93,8778.0,7260.41,21015.08,1324.64,34.79,44.98,92.84,1362.66,1220.64,1054.64,11.25,236.8,7.71,135.57,5168.42,9.71,20.54,47324.21,91597.66,10.090249403892711,7.30007766030774
6282,조선선재(주),120030,2021/12,10.79,11.23,58.16,8.1,14.51,2.38,29.7,20.74,21.34,11.62,11.95,-1.72,75.29,104.77,0.51,0.56,6.15,0.65,0.75,4.75,9.67,0.59,0.0,220.03,0.0,0.0,0.0,20.34,288.15,14114.0,7986.23,23033.83,1987.98,41.65,34.55,90.58,923.8,767.72,639.22,18.95,183.23,10.39,72.97,1260.95,6.87,14.07,54193.0,99200.54,10.130521879058902,10.421761638449125
6283,조선선재(주),120030,2022/12,4.0,-33.26,-27.65,7.5,-1.73,-3.1,23.66,14.09,15.71,7.19,8.02,-4.0,82.6,104.99,0.47,0.51,5.98,0.62,0.74,3.71,7.76,0.57,0.0,175.16,0.0,0.0,0.0,15.09,232.92,10425.0,4831.36,24621.52,1734.25,32.69,45.03,93.63,1332.69,1111.79,877.2,17.92,340.3,6.81,87.15,1324.06,5.55,12.03,53254.97,106750.61,6.501204888909813,7.2499799959757
6284,조일알미늄(주),18470,2012/12,-14.07,-62.02,-16.11,2.65,-9.41,-0.87,4.66,1.69,2.49,3.58,5.28,0.46,97.16,47.63,1.33,2.12,3.53,2.21,3.6,5.7,4.77,1.44,0.0,119.42,254.04,79.47,736.41,16.22,47.01,128.0,518.07,392.46,150.27,11.31,51.69,68.45,233.73,142.78,30.43,68.01,345.52,46.1,30.97,61.3,9.77,6.82,5158.17,2435.18,2.421622533539206,3.5703081951069677
6285,조일알미늄(주),18470,2013/12,3.35,-56.76,-71.74,0.76,-9.15,1.18,4.18,0.8,0.77,1.52,1.47,0.22,98.69,47.95,1.28,1.9,3.95,2.12,3.36,5.78,4.87,1.47,0.0,92.96,243.2,74.12,752.19,12.36,38.22,36.0,166.25,396.19,125.41,9.8,67.21,66.73,212.49,138.67,44.87,65.63,515.63,49.85,27.67,44.56,9.2,7.3,4686.44,2458.85,1.013227392093601,0.9764345673216676
6286,조일알미늄(주),18470,2014/12,10.07,0.0,0.0,-1.37,-5.25,6.1,2.2,-1.32,-0.64,-2.38,-1.16,0.16,101.0,47.04,1.14,1.8,3.08,1.96,3.11,5.26,5.28,1.28,0.0,68.41,218.88,60.08,780.32,8.77,31.25,-28.0,178.53,389.37,113.86,8.08,89.2,59.79,169.78,102.61,43.12,96.25,241.36,67.24,10.48,15.81,4.21,3.88,4440.25,2439.74,-1.430344307718059,-0.6961838594673531
6287,조일알미늄(주),18470,2015/12,-3.27,0.0,0.0,-3.11,-12.06,5.21,1.88,-1.98,-2.1,-3.21,-3.4,0.44,102.74,45.28,0.97,1.62,2.42,1.9,2.99,5.23,5.08,1.18,0.0,53.12,232.61,78.7,717.47,7.4,22.84,-82.0,237.08,374.15,67.5,7.51,104.31,59.89,156.28,105.57,36.83,90.1,464.16,66.97,13.09,17.55,5.25,5.32,3904.88,2341.52,-1.9560567736741037,-2.0667072246697966
6288,조일알미늄(주),18470,2016/12,17.57,0.0,0.0,19.59,0.61,2.34,3.52,-0.72,12.11,-1.08,18.28,0.66,86.72,54.19,0.91,1.51,2.31,2.09,3.14,6.29,4.71,1.24,0.0,195.59,0.0,0.0,0.0,23.73,58.19,476.0,-229.13,467.05,105.44,28.11,30.34,60.92,136.16,89.74,25.33,128.36,711.75,64.15,0.22,0.28,0.09,0.1,3928.55,2807.01,-0.6058124542344652,10.22590546875068
6289,조일알미늄(주),18470,2017/12,3.2,0.0,0.0,-1.12,9.41,-2.29,3.71,-0.15,-0.61,-0.23,-0.93,0.91,100.88,53.58,0.91,1.52,2.25,2.15,3.38,5.88,4.74,1.22,0.0,87.47,0.0,0.0,0.0,10.05,26.68,-26.0,-114.13,460.72,49.63,11.23,70.46,58.37,127.79,78.3,19.94,178.08,1030.28,71.31,-8.58,-10.19,-3.57,-3.99,4298.35,2776.4,-0.1333632554701731,-0.5483045003797051
6290,조일알미늄(주),18470,2018/12,6.51,0.0,0.0,-4.29,6.21,5.73,0.74,-2.58,-3.28,-4.29,-5.45,1.33,103.14,49.5,0.92,1.66,2.06,2.12,3.37,5.7,4.85,1.16,0.0,69.17,354.43,208.85,876.98,7.89,19.52,-150.0,-61.79,436.69,33.12,8.84,85.39,52.45,114.09,73.32,21.93,289.31,1358.89,90.64,-3.62,-4.13,-1.72,-1.93,4565.29,2672.23,-2.3005052939565576,-2.9252087551481765
6291,조일알미늄(주),18470,2019/12,-18.75,0.0,0.0,-39.26,-1.88,-1.23,-0.46,-3.9,-24.61,-8.11,-51.1,1.9,124.9,13.32,0.97,2.08,1.81,2.03,3.2,5.58,4.85,1.08,0.0,-91.07,201.65,88.72,721.44,-12.62,-45.16,-1098.0,47.47,223.43,-102.64,-11.71,0.0,39.22,111.42,69.94,23.4,363.23,1000.0,155.0,-0.28,-0.32,-0.17,-0.16,4443.94,1607.01,-4.207934596489134,-26.51657725809493
6292,조일알미늄(주),18470,2020/12,-4.97,0.0,0.0,-1.39,6.78,-3.24,2.09,-1.21,-2.66,-3.58,-7.85,1.7,102.8,6.02,1.18,2.95,1.96,2.28,3.66,6.02,5.37,1.18,0.0,66.59,197.83,81.27,708.52,9.4,33.66,-125.0,21.31,167.08,81.93,7.76,96.05,40.7,104.58,64.4,16.73,876.69,893.44,145.73,1.57,1.83,0.93,0.77,3973.92,1327.76,-1.4653138946564543,-3.215826445993889
6293,조일알미늄(주),18470,2021/12,26.57,0.0,0.0,49.16,40.26,1.29,6.39,3.91,3.36,13.12,11.25,0.92,96.42,13.14,1.5,3.35,2.71,2.65,4.43,6.58,6.19,1.44,0.0,130.29,190.95,76.05,885.34,14.72,68.24,161.0,-271.46,172.14,171.33,10.97,49.55,47.96,132.01,77.28,20.72,170.96,482.29,108.51,-7.25,-9.11,-3.77,-2.81,4518.25,1608.71,5.2535969239080185,4.505269019805219
6294,조일알미늄(주),18470,2022/12,5.67,-13.39,13.74,12.01,20.44,-2.8,4.95,2.82,3.17,8.95,10.08,1.12,98.0,21.37,1.57,3.18,3.11,2.63,4.81,5.81,6.53,1.5,0.0,128.81,0.0,0.0,0.0,13.38,55.54,142.0,46.03,195.21,116.56,8.75,53.84,50.84,131.27,66.81,14.31,206.12,412.41,96.71,-6.16,-7.91,-3.03,-1.98,4469.34,1481.08,4.305685812786582,4.849013106729403
6295,중국고섬공고유한공사,950070,2012/12,20.12,0.0,0.0,-12.41,-12.82,,3.49,-13.64,-17.61,-5.65,-7.29,3.51,116.81,,0.28,0.41,0.85,1.31,1.48,11.74,17.91,0.51,0.04,,,,,-3.48,-18.32,-7.0,-6.93,-44.23,-23.77,-13.64,0.0,57.46,34.31,29.19,1.94,0.0,21.46,74.03,-11.09,-26.07,-4.72,-18.51,42.99,,-3.792263232034417,-4.487521041798039
6296,중국원양자원유한공사,900050,2012/12,4.35,28.9,25.17,12.93,-8.34,,59.9,55.45,49.25,25.12,22.31,3.44,54.04,,0.36,0.45,1.84,2.53,2.53,0.0,12.24,1.5,0.0,,,,,19.6,137.04,1113.0,952.47,3728.4,224122.7,55.06,0.0,83.34,106.19,106.19,44.05,0.0,0.0,19.99,125.15,273.25,20.85,58.58,2259.15,,17.318248641326576,17.527015110829492
6297,중국원양자원유한공사,900050,2013/12,17.04,-7.99,-4.81,23.86,-0.97,,56.92,51.52,47.63,19.41,17.88,1.29,53.83,,0.32,0.38,2.35,1.54,1.54,0.0,6.25,1.03,0.16,,,,,15.45,144.42,1052.0,676.65,4620.42,309668.95,51.31,0.0,88.62,344.29,344.29,231.74,0.0,0.0,12.84,96.35,320.21,10.96,36.41,2237.16,,13.423640471101317,14.341209098992106
6298,중국원양자원유한공사,900050,2014/12,-10.16,0.0,0.0,-8.87,-84.82,,-308.97,-380.99,-369.49,-20.58,-19.94,2.83,392.75,,0.05,0.05,0.45,0.27,0.27,0.0,1.25,0.19,0.0,,,,,-19.39,-148.87,-1001.0,-569.04,3262.46,-755201.19,-380.99,0.0,89.8,108.89,108.89,3.27,0.0,53.55,11.36,7.07,0.0,0.72,14.17,333.03,,-20.46321585748372,-18.804604064956425
6299,중국원양자원유한공사,900050,2015/12,11.58,0.0,0.0,-12.17,350.54,,11.82,-15.04,-72.69,-4.1,-19.84,0.19,173.34,,0.22,0.27,1.06,2.23,2.23,0.0,4.55,0.79,1.02,,,,,-9.91,-18.78,-880.0,-301.88,116.6,-678156.44,-48.22,0.0,70.42,42.88,42.88,0.05,0.0,97.31,42.01,-21.76,-402.91,-6.44,-31.32,1221.25,,-3.090427633841112,-14.938513602901482
6300,중국원양자원유한공사,900050,2016/12,-11.57,0.0,0.0,-36.45,-2.02,,-110.77,-140.37,-200.89,-49.08,-70.24,9.86,284.22,,0.21,0.35,0.55,2.47,2.47,0.0,6.32,0.48,0.2,,,,,-27.82,-44.52,-2214.0,529.3,-12.15,-1745293.57,-122.19,0.0,50.6,11.48,11.48,0.02,0.0,0.0,97.61,4.79,21.05,2.37,10.39,1150.48,,-31.96056094213532,-45.73932363170923
6301,지에스건설(주),6360,2012/12,3.34,-73.18,-75.9,-0.9,2.62,-5.76,7.71,1.73,1.17,4.03,2.75,0.21,98.23,3.15,0.82,2.34,1.27,1.21,1.3,18.03,4.01,0.72,0.06,175.48,154.43,1.07,1536.99,12.67,67.31,2063.0,-6434.71,1381.21,8781.84,15.64,69.89,34.85,148.71,138.16,27.91,21.65,143.17,186.91,-5.42,-16.46,-3.53,-4.36,182148.05,74249.11,1.3983510193636393,0.9449456238233592
6302,지에스건설(주),6360,2013/12,8.35,0.0,0.0,-22.62,2.97,2.14,-3.96,-9.78,-8.65,-26.14,-25.23,0.73,109.77,-30.86,0.8,2.67,1.14,1.2,1.28,18.49,4.68,0.7,0.06,1.38,146.49,3.72,1596.53,4.24,25.13,-16711.0,-22632.84,1052.83,1561.82,5.51,204.4,25.42,137.11,128.98,30.4,21.92,158.16,293.36,-8.0,-17.45,-5.96,-7.75,187563.89,57566.3,-7.527375566752667,-6.6574867138322045
6303,지에스건설(주),6360,2014/12,5.37,0.0,0.0,14.21,-0.82,-3.03,4.52,0.54,-0.24,1.52,-1.34,0.59,100.29,-29.48,0.74,2.81,1.01,1.11,1.19,17.06,5.11,0.65,0.06,147.82,161.51,9.03,1748.52,11.41,64.99,-667.0,9216.17,842.72,1964.91,15.74,74.89,27.35,141.22,131.21,35.11,24.28,100.77,265.61,-3.06,-7.43,-2.23,-3.07,152990.48,53718.95,0.3907583992399593,-0.1714637806767958
6304,지에스건설(주),6360,2015/12,-0.68,138.56,0.0,0.41,11.44,-1.96,5.18,1.15,0.28,3.52,0.8,0.72,99.72,-30.5,0.81,3.05,1.1,1.16,1.26,15.01,5.9,0.67,0.07,166.15,154.51,12.9,1833.23,12.14,142.61,363.0,-109.29,846.49,1869.01,14.94,68.89,25.74,133.76,122.62,34.02,33.01,109.68,288.45,2.92,8.14,2.17,2.67,148910.15,46723.16,0.9385841283573804,0.226648224924636
6305,지에스건설(주),6360,2016/12,2.85,17.13,0.0,-0.17,4.38,-3.78,4.42,1.3,-0.19,4.27,-0.79,0.7,99.82,-31.64,0.84,3.29,1.12,1.14,1.25,13.62,5.18,0.66,0.07,206.61,134.89,13.99,1979.87,12.73,180.75,-394.0,1143.8,844.94,1937.59,15.43,69.52,25.07,134.76,123.34,32.61,32.86,98.63,298.92,0.37,1.07,0.27,0.33,155430.94,46530.84,1.0688656778384713,-0.1527404596680407
6306,지에스건설(주),6360,2017/12,2.39,122.88,0.0,-3.4,5.83,14.32,6.88,2.73,-1.4,9.67,-5.22,1.25,101.21,0.78,0.86,3.54,1.14,1.21,1.34,12.19,4.71,0.67,0.08,192.16,114.29,10.7,1790.58,11.2,171.53,-2431.0,-2866.94,804.93,1993.56,13.13,75.76,23.65,111.67,98.96,28.46,108.95,118.07,322.77,-0.59,-1.59,-0.45,-0.53,162949.67,45932.32,2.3266291251387696,-1.195011223526705
6307,지에스건설(주),6360,2018/12,-12.14,234.04,0.0,12.04,12.5,-3.78,12.39,8.1,4.47,31.01,17.34,0.63,93.82,5.41,1.02,3.83,1.39,1.51,1.72,12.37,5.53,0.81,0.09,329.26,110.53,4.5,1620.97,21.68,311.48,7788.0,13003.54,802.6,8254.36,19.86,49.16,30.12,123.09,106.83,25.04,70.43,113.47,231.98,4.92,19.66,3.44,3.15,165408.71,45960.34,8.846213099188317,4.881749812250805
6308,지에스건설(주),6360,2019/12,9.46,-27.92,-23.83,12.01,-20.72,-2.33,13.42,7.37,4.3,19.76,11.79,0.93,93.79,10.5,0.83,2.68,1.19,1.37,1.57,10.91,5.34,0.76,0.1,285.9,122.01,2.22,1719.83,17.79,205.33,5590.0,9479.27,901.56,7346.53,22.49,56.08,31.46,126.34,111.25,30.91,57.27,136.73,217.91,9.93,27.16,6.8,8.6,130048.37,50402.78,5.825333720354747,3.3974053100156367
6309,지에스건설(주),6360,2020/12,4.55,-2.2,-29.7,4.19,-2.82,-4.83,15.16,7.41,3.26,17.75,7.68,0.72,94.98,7.45,0.75,2.39,1.1,1.39,1.65,8.78,6.06,0.78,0.15,242.47,126.85,1.32,1869.46,15.22,152.01,3919.0,6862.74,935.25,5327.0,20.7,59.13,31.31,126.59,101.62,36.99,93.89,127.66,219.35,6.94,17.24,4.77,6.49,125426.29,52897.49,5.449244053551038,2.394041060704386
6310,지에스건설(주),6360,2021/12,10.26,-13.85,31.05,11.69,-10.73,-14.44,14.95,7.15,4.75,14.08,9.32,0.41,93.07,6.61,0.62,1.97,0.91,1.17,1.44,6.22,5.56,0.65,0.24,287.65,146.31,1.24,2361.48,14.89,152.9,4834.0,12940.52,989.43,3895.4,25.01,56.66,32.09,121.06,99.24,40.16,103.6,147.78,211.61,8.06,21.4,5.47,9.19,105590.3,54499.96,4.257752584177492,2.824097420324679
6311,지에스건설(주),6360,2022/12,11.61,-14.18,-16.94,4.46,36.1,-0.2,10.46,4.51,3.59,10.85,7.18,0.1,94.87,4.92,0.77,2.4,1.12,1.4,1.68,8.26,5.75,0.75,0.18,258.41,0.0,0.0,0.0,14.25,147.15,3997.0,-85.25,1037.65,3775.05,19.63,56.87,31.61,114.7,96.42,24.66,124.36,146.69,216.39,4.75,11.3,3.25,4.47,143713.28,55746.31,3.2740153443030344,2.6035377378784177
6312,지엠비코리아(주),13870,2012/12,6.92,-32.21,-45.36,14.73,-0.26,0.0,13.85,5.19,3.22,14.01,8.79,0.79,95.37,84.49,1.27,2.7,2.41,2.6,3.74,8.51,4.46,1.45,0.19,145.5,220.75,136.99,529.38,27.34,63.95,0.0,743.75,1676.96,101.39,22.17,61.14,48.75,143.21,101.04,13.98,97.59,182.99,105.13,10.77,25.01,5.52,4.48,22911.42,8456.26,6.4011609312695645,3.9736604739286654
6313,지엠비코리아(주),13870,2013/12,6.74,10.64,40.84,11.53,6.0,9.43,13.99,5.42,4.3,13.66,10.95,0.5,94.72,85.95,1.26,2.52,2.54,2.56,3.57,9.09,4.73,1.52,0.19,143.87,216.86,135.08,506.75,27.87,63.01,1043.0,2450.45,1881.81,99.11,22.76,60.01,51.45,148.79,108.7,25.75,82.16,177.08,94.36,16.6,41.26,8.06,6.58,24266.05,9353.28,6.634748818646795,5.262764089042536
6314,지엠비코리아(주),13870,2014/12,13.98,-23.5,-12.31,6.9,-0.73,-4.02,14.43,4.18,3.81,9.52,8.8,0.59,95.78,86.76,1.14,2.28,2.26,2.42,3.32,8.93,4.56,1.42,0.23,151.71,234.27,143.45,592.42,25.19,56.91,0.0,1165.6,2018.63,87.2,23.62,62.8,48.4,134.93,98.11,16.13,105.41,226.72,106.62,15.51,31.16,8.0,7.51,24088.7,10024.13,4.452856211859979,4.060186356482958
6315,지엠비코리아(주),13870,2015/12,6.63,-11.78,-31.47,2.74,1.77,5.09,14.09,3.62,2.56,8.0,5.76,0.66,96.38,87.06,1.05,2.21,2.0,2.37,3.38,7.93,4.33,1.34,0.35,143.82,250.85,151.54,588.67,24.22,50.84,0.0,749.16,2076.74,79.38,23.8,63.23,46.65,126.95,85.76,9.81,152.83,207.39,114.37,7.45,13.68,3.97,3.91,24513.95,10467.12,3.683735355033548,2.6016410875268754
6316,지엠비코리아(주),13870,2016/12,1.51,43.62,58.94,6.84,5.9,-2.56,15.02,4.91,3.94,10.97,8.73,0.62,95.36,87.57,1.07,2.23,2.05,2.45,3.64,7.46,4.44,1.37,0.39,149.68,0.0,0.0,0.0,26.56,56.34,1024.0,2198.36,2225.68,89.51,25.01,59.41,49.1,127.58,85.33,8.89,153.18,214.3,103.68,11.84,21.95,6.03,5.68,25960.14,10974.24,5.21192077333829,4.187036183837326
6317,지엠비코리아(주),13870,2017/12,0.55,-44.41,-38.84,3.29,-5.71,1.17,13.91,2.89,2.53,5.78,5.08,0.68,97.24,87.84,1.0,2.0,2.0,2.22,3.38,6.49,4.29,1.26,0.72,140.1,0.0,0.0,0.0,24.63,53.2,620.0,1377.81,2302.13,85.02,24.74,63.34,50.83,135.33,87.49,12.07,135.41,224.23,96.72,14.79,25.38,7.27,7.31,24477.35,11402.84,2.881367185144816,2.5228864341609114
6318,지엠비코리아(주),13870,2018/12,1.35,-69.48,-98.86,-2.77,-2.07,0.87,12.92,0.9,-0.15,1.76,0.06,0.76,99.94,87.52,0.97,1.95,1.93,2.16,3.41,5.9,4.43,1.22,1.71,133.11,0.0,0.0,0.0,20.88,44.62,7.0,1567.03,2235.56,69.41,21.7,76.88,48.63,126.87,78.74,8.28,179.1,215.85,105.61,11.51,20.44,5.91,6.14,23971.8,11261.12,0.8676447869213335,-0.1486648274873036
6319,지엠비코리아(주),13870,2019/12,2.47,106.4,2002.5,1.55,4.45,-7.16,13.21,1.78,0.38,3.66,1.22,0.85,98.54,87.54,0.99,2.05,1.92,2.25,3.64,5.91,4.49,1.25,2.01,143.36,0.0,0.0,0.0,23.06,50.05,143.0,1543.16,2271.68,80.44,23.51,66.65,47.99,124.24,76.68,6.26,196.22,225.17,108.36,11.71,20.17,6.09,6.21,25038.18,11312.68,1.7477014208285748,0.3678472189390576
6320,지엠비코리아(주),13870,2020/12,0.33,0.0,0.0,-2.58,-6.65,7.1,11.7,-2.17,-1.79,-4.18,-3.69,0.72,102.54,86.89,0.91,1.93,1.74,2.02,3.28,5.29,4.08,1.12,1.46,101.42,0.0,0.0,0.0,19.63,44.73,-432.0,835.21,2210.58,71.41,21.51,79.95,46.69,122.76,75.72,9.73,206.66,201.29,114.16,8.71,14.84,4.64,5.09,23372.69,10815.82,-1.9765933060602907,-1.6307828434649114
6321,지엠비코리아(주),13870,2021/12,6.95,0.0,0.0,8.79,19.19,1.87,13.81,1.58,1.98,3.51,4.24,0.52,97.58,87.61,1.05,2.23,1.99,2.19,3.69,5.41,4.67,1.19,1.47,141.99,0.0,0.0,0.0,24.59,59.84,511.0,253.46,2413.77,95.67,24.18,65.15,47.6,116.57,67.12,4.19,298.41,201.5,110.08,3.79,6.09,1.99,1.95,27858.87,11370.36,1.603462019595328,2.009836757597524
6322,지엠비코리아(주),13870,2022/12,5.43,32.77,21.44,7.94,14.9,-0.14,14.13,1.82,1.98,4.31,4.75,0.74,97.5,88.4,1.14,2.36,2.19,2.21,3.96,4.98,5.06,1.19,0.8,143.62,0.0,0.0,0.0,24.08,63.15,621.0,1928.3,2613.46,102.28,21.73,65.0,48.62,118.69,64.22,8.09,291.51,153.01,105.66,7.35,12.26,3.78,3.41,32010.13,12226.47,2.019357506417577,2.194883576066192
6323,진양산업(주),3780,2012/12,0.0,0.0,0.0,0.0,0.0,0.0,21.05,10.19,8.32,14.64,11.96,-0.33,89.48,73.79,1.14,1.44,5.59,2.18,2.86,9.14,4.7,1.66,0.0,107.0,230.24,9.24,533.73,23.99,54.24,303.0,421.9,405.92,634.9,20.98,45.37,79.54,320.63,244.2,38.02,34.64,301.89,25.73,64.83,235.44,13.27,11.6,3635.54,2167.46,11.646698151769936,9.516498236037656
6324,진양산업(주),3780,2013/12,21.97,3.86,-3.8,27.47,-0.51,0.0,21.69,10.64,8.05,13.37,10.12,-0.32,89.15,57.67,1.02,1.26,5.54,2.28,3.06,8.91,4.56,1.8,0.0,107.61,230.11,8.12,655.06,20.71,57.84,244.0,211.46,396.08,666.03,22.21,43.96,83.12,480.94,348.96,47.0,34.65,407.65,20.3,51.44,336.76,8.68,9.31,3039.85,2425.38,9.916843314687654,7.505482468860067
6325,진양산업(주),3780,2014/12,1.66,7.87,4.55,3.02,6.34,0.0,21.75,10.79,7.91,12.68,9.3,-0.15,89.06,59.36,0.98,1.18,6.03,2.51,3.44,9.24,4.75,2.07,0.0,119.82,232.92,15.8,655.93,21.58,60.07,234.0,253.51,411.05,547.47,22.12,42.1,84.23,465.09,340.36,72.28,34.17,394.9,18.72,46.74,332.1,7.37,7.55,2958.85,2273.49,10.52293532174681,7.719245136498366
6326,진양산업(주),3780,2015/12,9.17,67.96,74.5,9.94,13.68,10.71,26.64,15.94,12.15,19.99,15.23,-0.2,84.04,61.73,1.06,1.25,6.86,2.57,3.47,9.9,5.31,2.12,0.0,138.77,217.6,22.9,621.75,27.81,79.5,409.0,440.98,461.86,479.26,27.38,34.55,84.83,478.06,357.46,90.24,31.9,393.21,17.88,69.13,722.27,10.49,10.32,3363.6,2378.97,16.18960331566156,12.33908951987036
6327,진양산업(주),3780,2016/12,8.26,-25.74,-74.73,-2.98,-3.0,-3.23,23.89,12.2,3.16,14.39,3.73,-0.28,90.64,59.09,0.95,1.18,4.79,2.38,3.19,9.31,4.76,1.75,0.0,102.59,0.0,0.0,0.0,20.45,53.43,103.0,367.86,445.11,304.3,22.47,48.94,76.03,195.4,144.85,28.72,52.98,305.88,31.53,47.05,671.57,11.28,12.4,3262.71,2250.69,11.105091552846556,2.8802724451736768
6328,진양산업(주),3780,2017/12,0.6,-64.33,23.98,-3.44,5.67,5.0,14.83,4.12,3.71,5.3,4.78,0.11,95.98,58.55,0.96,1.29,3.76,2.63,3.5,10.57,4.43,1.74,0.16,90.0,0.0,0.0,0.0,16.78,32.5,128.0,313.69,426.35,161.76,17.55,58.16,72.97,192.44,146.5,20.84,49.7,149.97,37.04,34.96,171.9,9.45,9.88,3447.84,2310.83,3.937198563777317,3.5498492116343705
6329,진양산업(주),3780,2018/12,8.13,63.62,44.89,3.52,32.41,4.76,14.29,5.09,4.06,8.68,6.93,0.09,95.05,58.75,1.22,1.7,4.25,3.24,4.2,14.18,5.21,2.05,0.09,106.79,0.0,0.0,0.0,21.09,37.28,185.0,310.3,444.87,211.58,18.02,54.16,69.86,157.21,122.66,21.17,60.39,148.03,43.14,26.55,130.44,8.0,6.83,4565.41,2375.53,5.957595329259654,4.756603663084647
6330,진양산업(주),3780,2019/12,7.56,202.69,182.93,15.94,4.19,10.61,24.56,14.78,11.03,23.91,17.84,-0.11,85.06,61.53,1.18,1.62,4.3,2.83,3.48,15.06,5.4,1.85,0.08,135.68,0.0,0.0,0.0,32.6,61.92,525.0,721.18,531.73,343.07,28.75,35.73,75.3,224.95,188.72,65.63,29.0,171.71,32.8,49.79,252.46,12.3,10.84,4756.79,2509.15,16.765320080124287,12.51164236816313
6331,진양산업(주),3780,2020/12,29.7,-13.69,-24.71,5.77,4.0,-8.22,22.57,12.27,7.99,18.68,12.16,-0.38,88.81,61.12,1.03,1.52,3.16,2.3,2.74,14.6,5.28,1.48,0.09,115.88,0.0,0.0,0.0,23.59,50.27,395.0,626.39,568.15,365.73,25.94,43.4,61.41,157.98,133.45,40.97,42.31,149.94,62.84,32.09,75.24,12.39,13.62,4947.26,2531.84,11.156928315854522,7.26295436264037
6332,진양산업(주),3780,2021/12,0.0,0.0,0.0,0.0,0.0,10.45,18.64,8.97,8.12,14.42,13.06,-0.49,90.5,63.89,0.98,1.61,2.51,2.48,3.01,13.88,5.14,1.49,0.09,154.56,0.0,0.0,0.0,22.88,46.92,477.0,473.31,630.31,375.69,23.34,47.19,60.96,150.82,123.91,36.2,52.95,160.14,64.04,20.24,44.08,7.9,8.06,5873.11,2793.2,8.791668989945176,7.959165637425393
6333,진양산업(주),3780,2022/12,6.23,-22.8,-1.0,7.92,9.59,2.7,16.56,6.32,7.33,10.71,12.43,0.18,93.53,64.9,1.04,1.7,2.7,2.58,3.16,14.24,5.45,1.56,0.09,140.33,0.0,0.0,0.0,22.32,41.32,472.0,536.96,688.15,200.13,22.06,51.54,61.93,151.52,123.6,27.2,54.19,138.49,61.47,20.85,41.99,7.94,7.85,6436.4,2930.08,6.389405071605757,7.417976714324857
6334,진양폴리우레탄(주),10640,2012/12,-3.0,-24.92,-8.92,-0.61,-3.25,-12.73,18.23,8.61,6.43,10.84,8.09,0.41,91.86,53.35,0.89,1.26,3.08,2.74,3.46,13.22,3.62,1.76,0.32,96.99,321.54,9.41,498.33,19.46,30.16,140.0,147.47,243.85,1030.94,21.46,52.27,71.88,194.56,152.85,0.27,44.11,366.07,39.13,23.73,74.82,6.67,7.36,2169.42,1543.98,7.812009492904213,5.832177838231745
6335,진양폴리우레탄(주),10640,2013/12,-1.72,-11.16,-8.81,-4.29,-0.49,6.25,17.68,7.69,5.89,9.87,7.56,0.37,92.68,50.2,0.91,1.28,3.13,2.75,3.52,12.63,3.63,1.77,0.45,90.06,296.96,8.21,460.97,19.54,30.33,127.0,158.52,229.1,1097.13,21.28,55.77,69.99,165.55,128.85,0.53,55.99,409.9,42.87,21.69,57.94,6.51,7.09,2158.69,1545.32,7.061310784039578,5.4111227026416815
6336,진양폴리우레탄(주),10640,2014/12,-6.32,-47.13,-56.72,-4.3,3.43,-11.76,17.22,3.93,2.47,5.45,3.42,0.36,96.86,47.17,0.98,1.39,3.35,3.18,4.15,13.61,4.24,1.95,0.37,85.94,333.93,10.12,489.43,17.56,25.74,55.0,224.76,214.94,848.97,17.32,69.86,71.5,151.31,113.78,0.1,73.15,305.7,39.86,30.53,98.03,8.7,8.58,2232.65,1474.61,3.985144847633799,2.499634151485486
