회사명,거래소코드,회계년도,당기순이익,영업현금흐름,자본,유동비율,부채비율,매출액총이익률,총자본회전률,자기자본정상영업이익률,ROA
케이알모터스(주),40,2015-12-01,-16596448,-19478481,67746455,108.1,132.57,2.52,0.55,-28.29,-10.53341644412072
케이알모터스(주),40,2016-12-01,-9978618,-9350458,62744019,108.65,137.27,8.88,0.55,-12.48,-6.7027309203044005
케이알모터스(주),40,2017-12-01,-31501348,-4731789,45221543,96.71,139.8,-20.73,0.32,-48.22,-29.048711812076633
케이알모터스(주),40,2018-12-01,-24442080,-13444874,69894605,123.1,121.62,-1.73,0.28,-28.24,-15.779155349523835
케이알모터스(주),40,2019-12-01,-41041685,-7078682,35210017,61.02,309.21,-0.74,0.89,-46.91,-28.485115611229116
케이알모터스(주),40,2020-12-01,-11486012,8847016,49845054,72.48,212.72,16.86,0.79,2.87,-7.368805392728143
케이알모터스(주),40,2021-12-01,-11924558,-10038256,50225636,72.93,235.36,13.24,0.82,-5.39,-7.079543912761445
케이알모터스(주),40,2022-12-01,-13001280,-2410237,40024015,64.92,272.74,14.55,0.74,-13.82,-8.714856427558528
케이지모빌리티(주),3620,2011-12-01,-112802429,197966683,906062636,125.54,97.95,11.62,1.55,-16.93,-6.2892788403001525
케이지모빌리티(주),3620,2012-12-01,-105926820,145630587,800662716,103.26,131.12,11.99,1.55,-12.25,-5.724256757804288
케이지모빌리티(주),3620,2013-12-01,-2397791,274110457,884197864,95.69,139.5,14.43,1.76,-1.06,-0.11323017293908787
케이지모빌리티(주),3620,2014-12-01,-50918592,68153166,777383966,73.42,153.21,13.74,1.63,-9.26,-2.5867590185763842
케이지모빌리티(주),3620,2015-12-01,-61942174,201547229,717055178,69.86,184.39,15.38,1.69,-4.79,-3.0375756899448816
케이지모빌리티(주),3620,2016-12-01,58102501,244369118,812693926,72.14,166.2,16.31,1.73,3.66,2.685674330252854
케이지모빌리티(주),3620,2017-12-01,-65821199,204375561,775154924,65.09,190.01,14.77,1.58,-8.22,-2.927964696438754
케이지모빌리티(주),3620,2018-12-01,-61838227,177123093,693288420,57.39,218.14,12.48,1.66,-8.74,-2.803638357883949
케이지모빌리티(주),3620,2019-12-01,-341364140,-25473159,403123557,50.4,400.89,7.38,1.72,-51.42,-16.905850456373905
케이지모빌리티(주),3620,2020-12-01,-504340967,53314137,-88122116,41.15,0.0,2.71,1.56,0.0,-28.515934621300428
케이지모빌리티(주),3620,2021-12-01,-257944415,14922106,-80596657,32.64,0.0,2.38,1.34,0.0,-13.84587113710162
케이지모빌리티(주),3620,2022-12-01,-60133542,-251298976,1092903123,156.03,83.17,8.39,1.77,0.0,-3.003812523198689
케이지케미칼(주),1390,2011-12-01,12315521,12311619,279875340,112.49,205.15,19.61,0.78,12.67,1.442030970777306
케이지케미칼(주),1390,2012-12-01,22703561,47679264,286034076,93.16,180.18,18.32,0.92,9.9,2.8329446872501727
케이지케미칼(주),1390,2013-12-01,22995924,62462929,412269584,139.84,121.01,22.75,0.99,16.91,2.5238586454976377
케이지케미칼(주),1390,2014-12-01,40661444,-5547081,433166113,126.11,114.45,24.12,0.95,16.79,4.3772910270484005
케이지케미칼(주),1390,2015-12-01,41854916,-52792778,464019140,119.79,146.21,20.06,0.98,10.11,3.6636018099624508
케이지케미칼(주),1390,2016-12-01,28347117,75892027,510212081,120.07,147.65,20.38,0.86,10.94,2.243487939270882
케이지케미칼(주),1390,2017-12-01,10207707,189468541,577775684,88.31,156.27,29.29,0.8,14.02,0.6893963772593371
케이지케미칼(주),1390,2018-12-01,27765618,58934039,604158562,95.07,149.7,31.08,0.86,12.26,1.840490189986037
케이지케미칼(주),1390,2019-12-01,219341423,146745851,1351574946,90.8,207.16,23.25,0.73,12.06,5.283372094876616
케이지케미칼(주),1390,2020-12-01,154664333,310297841,1507680811,92.17,186.77,18.11,0.87,16.99,3.5772628957683037
케이지케미칼(주),1390,2021-12-01,281961178,147350435,1787513116,103.84,173.28,18.59,1.07,28.35,5.772106360552131
케이지케미칼(주),1390,2022-12-01,952792172,277814362,3240866490,111.18,115.43,16.47,1.11,19.93,13.646585416848692
케이카(주),381970,2021-12-01,952792172,277814362,3240866490,111.18,115.43,16.47,1.11,19.93,13.646585416848692
케이카(주),381970,2022-12-01,952792172,277814362,3240866490,111.18,115.43,16.47,1.11,19.93,13.646585416848692
케이피엑스케미칼(주),25000,2011-12-01,51639071,26121956,307332921,246.93,44.79,11.73,1.94,23.06,11.6045471766476
케이피엑스케미칼(주),25000,2012-12-01,37009834,33623500,337199706,282.65,33.56,10.12,1.7,14.69,8.217575408577028
케이피엑스케미칼(주),25000,2013-12-01,25547625,18910409,349244807,250.54,35.05,8.58,1.7,9.75,5.416502965648869
케이피엑스케미칼(주),25000,2014-12-01,40934548,37075930,382509765,277.59,33.87,10.84,1.68,12.55,7.9940681347994635
케이피엑스케미칼(주),25000,2015-12-01,35579615,42444941,406601021,332.19,24.84,12.33,1.46,12.38,7.009371538562058
케이피엑스케미칼(주),25000,2016-12-01,34059688,63555427,430009282,399.43,23.71,13.74,1.25,10.59,6.402626546140384
케이피엑스케미칼(주),25000,2017-12-01,27116333,39339388,442814148,365.43,23.78,11.13,1.3,6.87,4.9472046914483325
케이피엑스케미칼(주),25000,2018-12-01,12016347,21433115,443651301,390.86,20.65,9.13,1.42,5.38,2.244900245256863
케이피엑스케미칼(주),25000,2019-12-01,42158176,65506712,476062519,553.36,12.99,13.1,1.43,10.53,7.837755778825086
케이피엑스케미칼(주),25000,2020-12-01,64416145,106652800,533630981,378.17,19.37,16.18,1.27,12.7,10.112363686849989
케이피엑스케미칼(주),25000,2021-12-01,49247708,11955554,578068146,240.48,34.44,11.82,1.44,8.04,6.337018421639572
케이피엑스케미칼(주),25000,2022-12-01,29568123,78347911,595186627,238.37,30.51,14.82,1.27,7.93,3.806508236122208
케이피엑스홀딩스(주),92230,2011-12-01,62735096,33566955,848890474,238.04,33.49,8.57,1.13,7.3,5.536238850933469
케이피엑스홀딩스(주),92230,2012-12-01,42805302,89529990,884307865,186.4,38.51,8.03,1.12,6.66,3.4947138313455604
케이피엑스홀딩스(주),92230,2013-12-01,6240150,42294124,859264939,181.77,37.35,5.33,1.02,1.51,0.5287445192181752
케이피엑스홀딩스(주),92230,2014-12-01,38096267,92991322,858795246,227.58,34.38,10.35,0.95,7.12,3.301153979886013
케이피엑스홀딩스(주),92230,2015-12-01,61528344,60715584,898574571,190.07,30.34,11.16,0.87,7.0,5.253611372916199
케이피엑스홀딩스(주),92230,2016-12-01,53425479,99157747,936238978,233.26,29.23,11.91,0.79,6.08,4.415734145330507
케이피엑스홀딩스(주),92230,2017-12-01,58375729,62191502,1190459201,272.62,27.05,11.64,0.55,3.43,3.85958506751526
케이피엑스홀딩스(주),92230,2018-12-01,14744540,43399941,1125886810,245.94,25.82,10.29,0.7,2.92,1.040857268121716
케이피엑스홀딩스(주),92230,2019-12-01,75765291,90482622,1181330883,268.52,22.66,14.1,0.71,5.57,5.228825975898839
케이피엑스홀딩스(주),92230,2020-12-01,194061323,89607035,1336713014,258.43,27.08,16.86,0.61,6.28,11.424382277556305
케이피엑스홀딩스(주),92230,2021-12-01,82325363,-23808885,1369419596,226.52,32.53,12.65,0.71,4.0,4.536187472016372
케이피엑스홀딩스(주),92230,2022-12-01,37511313,102615006,1370913401,211.02,32.75,15.0,0.68,4.05,2.0611814237822315
코리아오토글라스(주),152330,2015-12-01,37511313,102615006,1370913401,211.02,32.75,15.0,0.68,4.05,2.0611814237822315
코리아오토글라스(주),152330,2016-12-01,42199499,45251316,279289777,105.02,73.25,21.22,0.91,16.82,8.721046579842575
코리아오토글라스(주),152330,2017-12-01,42199499,45251316,279289777,105.02,73.25,21.22,0.91,16.82,8.721046579842575
코리아오토글라스(주),152330,2018-12-01,42199499,45251316,279289777,105.02,73.25,21.22,0.91,16.82,8.721046579842575
코리아오토글라스(주),152330,2019-12-01,42199499,45251316,279289777,105.02,73.25,21.22,0.91,16.82,8.721046579842575
코스맥스(주),192820,2014-12-01,15756825,1169691,80534412,105.02,73.25,21.22,0.91,16.82,4.8378107692005905
코스맥스(주),192820,2015-12-01,18885577,-6503440,96519736,86.41,354.76,16.53,1.22,37.23,4.302619125756741
코스맥스(주),192820,2016-12-01,31440053,23468728,207314509,103.2,221.21,15.6,1.37,34.63,4.721321154860118
코스맥스(주),192820,2017-12-01,15520151,-6616557,228386785,95.84,308.96,12.66,1.1,16.13,1.6616523707192725
코스맥스(주),192820,2018-12-01,21062588,-54592033,241846270,91.59,338.93,12.28,1.26,22.26,1.9841518042848263
코스맥스(주),192820,2019-12-01,18319679,74567224,316472579,86.31,280.56,13.79,1.17,19.34,1.5211205396617073
코스맥스(주),192820,2020-12-01,-29053381,41459691,271900115,86.7,337.31,15.25,1.16,22.65,-2.443425804810618
코스맥스(주),192820,2021-12-01,34336482,100045548,465384572,100.58,203.39,17.44,1.22,33.26,2.431884850259614
코스맥스(주),192820,2022-12-01,-16446827,102531468,444246553,90.79,214.34,12.83,1.14,11.68,-1.1777593936277748
코스맥스비티아이(주),44820,2011-12-01,11478412,16792898,61070691,88.5,226.29,15.78,1.43,30.03,5.760307099363317
코스맥스비티아이(주),44820,2012-12-01,22336320,11545223,79987500,108.06,202.14,17.22,1.42,37.03,9.242354754726993
코스맥스비티아이(주),44820,2013-12-01,24351654,13461263,102316751,125.66,200.98,17.42,1.38,38.19,7.907702011810713
코스맥스비티아이(주),44820,2014-12-01,15890507,6052425,275555982,80.86,47.18,22.65,0.38,3.81,3.9181532144016242
코스맥스비티아이(주),44820,2015-12-01,10309140,23905379,325411818,91.23,67.35,20.33,0.42,3.75,1.8931035693220064
코스맥스비티아이(주),44820,2016-12-01,24498005,12759534,346647700,86.08,93.48,23.53,0.44,6.0,3.6525610125803567
코스맥스비티아이(주),44820,2017-12-01,5849104,10890468,343677799,48.86,115.55,22.36,0.42,2.94,0.7895520522400574
코스맥스비티아이(주),44820,2018-12-01,12559397,-1358392,359848363,50.5,144.5,20.24,0.54,6.86,1.4275052183532195
코스맥스비티아이(주),44820,2019-12-01,-13904654,-5674824,355990101,53.79,150.77,13.22,0.53,-2.05,-1.557567053014667
코스맥스비티아이(주),44820,2020-12-01,-17174580,41467271,332235113,58.11,165.34,12.82,0.59,0.35,-1.9481927300469555
코스맥스비티아이(주),44820,2021-12-01,4343190,-22348,341896512,64.8,179.23,15.97,0.63,3.54,0.45494406478545774
코스맥스비티아이(주),44820,2022-12-01,-20235925,29958706,325762025,66.89,187.37,14.28,0.65,1.02,-2.1616421970750794
코스모신소재(주),5070,2011-12-01,-20235925,29958706,325762025,66.89,187.37,14.28,0.65,1.02,-2.1616421970750794
코스모신소재(주),5070,2012-12-01,-20235925,29958706,325762025,66.89,187.37,14.28,0.65,1.02,-2.1616421970750794
코스모신소재(주),5070,2013-12-01,-20235925,29958706,325762025,66.89,187.37,14.28,0.65,1.02,-2.1616421970750794
코스모신소재(주),5070,2014-12-01,-20235925,29958706,325762025,66.89,187.37,14.28,0.65,1.02,-2.1616421970750794
코스모신소재(주),5070,2015-12-01,-20235925,29958706,325762025,66.89,187.37,14.28,0.65,1.02,-2.1616421970750794
코스모신소재(주),5070,2016-12-01,-20235925,29958706,325762025,66.89,187.37,14.28,0.65,1.02,-2.1616421970750794
코스모신소재(주),5070,2017-12-01,-20235925,29958706,325762025,66.89,187.37,14.28,0.65,1.02,-2.1616421970750794
코스모신소재(주),5070,2018-12-01,-20235925,29958706,325762025,66.89,187.37,14.28,0.65,1.02,-2.1616421970750794
코스모신소재(주),5070,2019-12-01,-20235925,29958706,325762025,66.89,187.37,14.28,0.65,1.02,-2.1616421970750794
코스모신소재(주),5070,2020-12-01,-20235925,29958706,325762025,66.89,187.37,14.28,0.65,1.02,-2.1616421970750794
코스모신소재(주),5070,2021-12-01,-20235925,29958706,325762025,66.89,187.37,14.28,0.65,1.02,-2.1616421970750794
코스모신소재(주),5070,2022-12-01,-20235925,29958706,325762025,66.89,187.37,14.28,0.65,1.02,-2.1616421970750794
코스모화학(주),5420,2011-12-01,-20235925,29958706,325762025,66.89,187.37,14.28,0.65,1.02,-2.1616421970750794
코스모화학(주),5420,2012-12-01,-20235925,29958706,325762025,66.89,187.37,14.28,0.65,1.02,-2.1616421970750794
코스모화학(주),5420,2013-12-01,-5776860,6939916,304427362,58.28,151.02,5.32,0.41,-4.62,-0.75596435093506
코스모화학(주),5420,2014-12-01,-56428514,58074404,273815980,43.96,195.43,-2.6,0.36,-12.5,-6.975640926015142
코스모화학(주),5420,2015-12-01,-121885266,-2074000,154415109,58.49,308.3,-5.06,0.35,-18.33,-19.332424058169888
코스모화학(주),5420,2016-12-01,-72508542,-16849410,105474565,42.22,353.29,5.13,0.52,-10.76,-15.165856914029083
코스모화학(주),5420,2017-12-01,27336842,-34927652,158350953,46.77,187.23,11.27,0.93,15.67,6.010264391359177
코스모화학(주),5420,2018-12-01,-8839041,703244,162468753,62.4,203.43,5.33,1.43,3.9,-1.7929765016153683
코스모화학(주),5420,2019-12-01,-14545817,7761913,231236985,84.53,123.59,5.93,0.81,-2.65,-2.813441461700142
코스모화학(주),5420,2020-12-01,-15620904,3929989,250005945,77.14,167.4,9.83,0.6,2.08,-2.336624170315505
코스모화학(주),5420,2021-12-01,23503161,30392169,302799854,78.05,125.01,12.54,0.76,11.03,3.449527803929754
코스모화학(주),5420,2022-12-01,31471671,-1488423,398650035,99.47,102.65,11.24,0.96,11.81,3.8956891055885583
코오롱글로벌(주),3070,2011-12-01,13707577,59043139,478802096,106.56,483.43,11.5,0.64,22.99,0.49070146056155156
코오롱글로벌(주),3070,2012-12-01,-23288415,32468772,444957641,111.06,520.6,8.45,1.55,-1.4,-0.8433533551646591
코오롱글로벌(주),3070,2013-12-01,-75988300,21824169,393450158,97.9,520.15,9.08,1.41,5.19,-3.1142837428396395
코오롱글로벌(주),3070,2014-12-01,21367402,-57305781,504448446,85.88,339.7,8.55,1.44,1.54,0.9633308255223411
코오롱글로벌(주),3070,2015-12-01,-25420154,188191991,437615093,86.28,352.37,8.82,1.44,8.94,-1.2840702824650387
코오롱글로벌(주),3070,2016-12-01,6137320,97891993,436212269,76.7,377.68,9.16,1.57,13.89,0.2945394810410937
코오롱글로벌(주),3070,2017-12-01,15249106,38513230,465432241,76.47,386.31,9.07,1.68,16.08,0.6737135337092107
코오롱글로벌(주),3070,2018-12-01,14451160,9024738,446731381,75.4,355.17,9.21,1.56,16.83,0.7106863008883773
코오롱글로벌(주),3070,2019-12-01,33589060,148211909,455012423,77.3,384.68,10.67,1.64,27.85,1.5230615554800049
코오롱글로벌(주),3070,2020-12-01,80492183,301633105,486301816,72.52,407.89,10.81,1.68,37.47,3.258949966853604
코오롱글로벌(주),3070,2021-12-01,136960474,199351272,613375133,81.96,319.93,11.16,1.88,43.92,5.317312945020496
코오롱글로벌(주),3070,2022-12-01,142130139,243762868,563410514,94.96,403.03,12.64,0.96,28.33,5.014916643794005
코오롱머티리얼(주),144620,2012-12-01,142130139,243762868,563410514,94.96,403.03,12.64,0.96,28.33,5.014916643794005
코오롱머티리얼(주),144620,2013-12-01,142130139,243762868,563410514,94.96,403.03,12.64,0.96,28.33,5.014916643794005
코오롱머티리얼(주),144620,2014-12-01,142130139,243762868,563410514,94.96,403.03,12.64,0.96,28.33,5.014916643794005
코오롱머티리얼(주),144620,2015-12-01,142130139,243762868,563410514,94.96,403.03,12.64,0.96,28.33,5.014916643794005
코오롱머티리얼(주),144620,2016-12-01,142130139,243762868,563410514,94.96,403.03,12.64,0.96,28.33,5.014916643794005
코오롱머티리얼(주),144620,2017-12-01,142130139,243762868,563410514,94.96,403.03,12.64,0.96,28.33,5.014916643794005
코오롱머티리얼(주),144620,2018-12-01,142130139,243762868,563410514,94.96,403.03,12.64,0.96,28.33,5.014916643794005
코오롱머티리얼(주),144620,2019-12-01,142130139,243762868,563410514,94.96,403.03,12.64,0.96,28.33,5.014916643794005
코오롱머티리얼(주),144620,2020-12-01,142130139,243762868,563410514,94.96,403.03,12.64,0.96,28.33,5.014916643794005
코오롱인더스트리(주),120110,2011-12-01,338572908,325496802,1791833951,108.82,167.75,25.54,1.13,22.16,7.057109655552277
코오롱인더스트리(주),120110,2012-12-01,171148614,239442957,1882630730,121.83,145.84,24.51,1.13,16.0,3.6978384557394404
코오롱인더스트리(주),120110,2013-12-01,113672188,273390144,1945583972,114.96,142.59,24.47,1.13,12.1,2.4083664925402903
코오롱인더스트리(주),120110,2014-12-01,39640555,165596683,2009107282,111.13,136.38,23.11,1.13,8.54,0.8346755455681301
코오롱인더스트리(주),120110,2015-12-01,-145126814,365757852,1964382179,106.36,153.82,26.4,1.0,14.12,-2.9106443175073218
코오롱인더스트리(주),120110,2016-12-01,175966156,339631370,2125275934,105.22,146.99,28.07,0.89,13.53,3.352281575389421
코오롱인더스트리(주),120110,2017-12-01,122735810,276642580,2322447482,98.52,143.79,25.63,0.84,8.9,2.167730896266131
코오롱인더스트리(주),120110,2018-12-01,42925109,341230893,2208534246,84.12,152.33,23.49,0.85,6.4,0.770252748652425
코오롱인더스트리(주),120110,2019-12-01,22121808,123431285,2126336443,92.61,148.93,25.66,0.81,7.98,0.4179364798128176
코오롱인더스트리(주),120110,2020-12-01,205512193,499608634,2292044148,86.8,120.05,25.69,0.78,6.9,4.074641091822316
코오롱인더스트리(주),120110,2021-12-01,203824696,255657509,2550566028,99.14,119.61,27.93,0.88,10.44,3.63889154578902
코오롱인더스트리(주),120110,2022-12-01,189160142,30378522,2733101603,92.67,119.66,27.6,0.93,9.18,3.1508504590744364
코오롱플라스틱(주),138490,2011-12-01,11546050,12191605,87685687,90.22,124.07,12.67,1.46,19.76,5.876465483676414
코오롱플라스틱(주),138490,2012-12-01,7765818,-8351709,93391977,78.73,123.24,11.33,1.14,11.22,3.724815965509026
코오롱플라스틱(주),138490,2013-12-01,-3149167,-6274724,88526814,101.56,148.02,8.75,1.04,1.39,-1.434263120585642
코오롱플라스틱(주),138490,2014-12-01,1833385,20557241,90546014,96.22,136.66,11.03,1.13,6.68,0.8555716465380521
코오롱플라스틱(주),138490,2015-12-01,8989601,24174805,97516750,85.36,113.93,14.67,1.18,15.09,4.309146276038273
코오롱플라스틱(주),138490,2016-12-01,17680498,38240935,174829185,101.35,76.35,18.13,0.92,13.16,5.734662226459209
코오롱플라스틱(주),138490,2017-12-01,17521747,42932727,194532078,106.9,81.89,18.01,0.79,10.62,4.951882267669369
코오롱플라스틱(주),138490,2018-12-01,12266308,34338665,197347690,121.88,72.78,14.52,0.92,9.89,3.5974262278745477
코오롱플라스틱(주),138490,2019-12-01,5389003,-2255263,197633735,127.32,71.37,11.51,0.97,5.22,1.5911556972235472
코오롱플라스틱(주),138490,2020-12-01,2969795,39884108,198251138,154.85,60.36,12.51,0.9,1.95,0.9341519879607493
코오롱플라스틱(주),138490,2021-12-01,21756915,15021812,220549825,144.76,67.35,18.61,1.18,13.22,5.894673139693481
코오롱플라스틱(주),138490,2022-12-01,35694789,31981994,255733396,162.74,51.35,19.46,1.37,19.33,9.222422965662279
코원에너지서비스(주),26870,2011-12-01,35694789,31981994,255733396,162.74,51.35,19.46,1.37,19.33,9.222422965662279
코웨이(주),21240,2011-12-01,167053757,314468715,737902513,99.01,120.18,68.16,1.21,31.81,10.282011240768178
코웨이(주),21240,2012-12-01,94042698,454295658,785084821,102.64,123.56,65.96,1.18,29.7,5.358227454400593
코웨이(주),21240,2013-12-01,245074652,536755119,940888509,102.17,77.26,65.96,1.24,39.29,14.693969496360035
코웨이(주),21240,2014-12-01,249668412,536738887,1039435029,113.45,56.01,66.37,1.31,36.8,15.395954570566294
코웨이(주),21240,2015-12-01,343120385,512842862,1238227831,138.16,43.38,68.52,1.36,40.69,19.32640177736278
코웨이(주),21240,2016-12-01,243311232,357544315,1183343759,99.69,66.28,65.82,1.27,27.98,12.365210957661183
코웨이(주),21240,2017-12-01,325607409,553585083,982256530,70.37,119.79,68.27,1.22,43.66,15.082285881952556
코웨이(주),21240,2018-12-01,349811489,539129778,1087698232,68.36,118.71,67.56,1.19,50.23,14.704739019512395
코웨이(주),21240,2019-12-01,332207677,539259581,1077195585,48.33,165.04,66.53,1.15,42.34,11.636179938756676
코웨이(주),21240,2020-12-01,404710860,562839088,1490008891,63.28,103.29,67.75,1.1,47.25,13.361101921193585
코웨이(주),21240,2021-12-01,465486095,331286872,1904437682,85.56,99.57,65.2,1.07,37.72,12.247610055024952
코웨이(주),21240,2022-12-01,457795616,164458235,2311968717,121.61,88.8,64.48,0.94,32.13,10.487692172748812
쿠쿠홀딩스(주),192400,2014-12-01,90732490,57460266,440966482,352.49,25.48,42.37,1.12,19.48,16.397050655446296
쿠쿠홀딩스(주),192400,2015-12-01,74553485,21094515,506180217,362.89,22.68,43.62,1.14,19.35,12.005767884235693
쿠쿠홀딩스(주),192400,2016-12-01,80091564,18745001,567342138,292.22,25.99,45.89,1.07,17.77,11.20483921189943
쿠쿠홀딩스(주),192400,2017-12-01,451975425,-30069588,357819541,202.38,36.84,39.45,0.75,13.99,92.30609437969913
쿠쿠홀딩스(주),192400,2018-12-01,84572623,73107339,609460415,274.67,22.57,40.27,0.8,14.04,11.321077665861196
쿠쿠홀딩스(주),192400,2019-12-01,79433102,39181017,673685233,281.51,20.62,41.44,0.68,11.61,9.775448190211426
쿠쿠홀딩스(주),192400,2020-12-01,106710573,91815943,760910866,273.18,21.57,42.98,0.68,14.27,11.535496267518939
쿠쿠홀딩스(주),192400,2021-12-01,144831879,85661972,886736961,294.46,20.77,40.12,0.69,12.99,13.524477101548543
쿠쿠홀딩스(주),192400,2022-12-01,116688837,30776740,967770930,341.61,18.78,36.61,0.68,9.48,10.151015471637963
쿠쿠홈시스(주),284740,2018-12-01,38179507,-33250913,379732253,192.48,34.98,62.0,0.89,18.28,7.4486019684177895
쿠쿠홈시스(주),284740,2019-12-01,79879070,8079393,457815914,176.62,36.86,62.86,1.17,28.81,12.748395474935942
쿠쿠홈시스(주),284740,2020-12-01,86583493,66235483,536054554,193.21,32.1,63.19,1.18,27.33,12.227212527196594
쿠쿠홈시스(주),284740,2021-12-01,169181834,40590935,699675731,195.81,38.55,65.99,1.06,28.91,17.45196333918863
쿠쿠홈시스(주),284740,2022-12-01,114550883,27605119,794576673,216.49,27.99,60.82,0.94,16.05,11.264046788627265
태경산업(주),15890,2011-12-01,25587992,32449599,259871985,143.92,62.46,24.56,0.99,14.12,6.060763349782298
태경산업(주),15890,2012-12-01,24560628,30065522,276031969,144.95,55.34,24.5,0.96,8.56,5.728021326128177
태경산업(주),15890,2013-12-01,7640532,34314722,281670392,139.48,54.47,23.81,1.03,5.62,1.7560512830191763
태경산업(주),15890,2014-12-01,7250627,24053636,270088529,134.76,59.69,24.38,0.94,5.53,1.6810798061275605
태경산업(주),15890,2015-12-01,-8297535,23114076,257359685,87.22,81.47,21.66,0.79,-1.24,-1.7766739570480738
태경산업(주),15890,2016-12-01,4364516,17418271,262584017,97.65,89.81,21.84,0.92,4.71,0.8757087835407851
태경산업(주),15890,2017-12-01,7751750,39875269,263417998,111.54,80.15,19.51,1.16,7.45,1.6334604720866917
태경산업(주),15890,2018-12-01,14442560,18276637,310319252,108.93,74.9,19.86,1.11,8.15,2.6610413723303963
태경산업(주),15890,2019-12-01,25552233,59780169,343200741,144.71,63.57,19.2,0.94,3.3,4.551860001796358
태경산업(주),15890,2020-12-01,8684073,26642658,345601972,147.84,56.62,22.52,0.78,4.62,1.6043227481239781
태경산업(주),15890,2021-12-01,28276433,61684300,385478595,149.4,51.69,24.28,0.92,11.1,4.835841249376721
태경산업(주),15890,2022-12-01,37464889,31185892,420836852,151.17,48.52,20.33,1.21,13.62,5.994009527692361
태경케미컬(주),6890,2011-12-01,7826863,7202510,71313721,329.27,18.28,30.51,0.63,11.52,9.27920622001996
태경케미컬(주),6890,2012-12-01,7198996,8920709,77327392,340.38,16.62,30.46,0.64,9.28,7.9832407519749005
태경케미컬(주),6890,2013-12-01,4169646,9282497,86582053,352.78,16.97,28.64,0.54,7.49,4.117084987482209
태경케미컬(주),6890,2014-12-01,6107007,11142902,94664318,257.73,19.48,28.08,0.5,6.9,5.399462798716515
태경케미컬(주),6890,2015-12-01,5365380,4362723,97714276,133.63,20.69,29.03,0.44,5.27,4.54955174275005
태경케미컬(주),6890,2016-12-01,3820249,4768519,95634294,156.86,18.25,29.15,0.44,3.89,3.3781548417480503
태경케미컬(주),6890,2017-12-01,1639019,6340579,97456647,197.14,13.55,25.54,0.44,1.86,1.4811191799592711
태경케미컬(주),6890,2018-12-01,2906256,4865881,107995673,217.61,14.07,27.53,0.41,3.08,2.3590812186417365
태경케미컬(주),6890,2019-12-01,9823097,33178255,118491356,521.67,14.46,27.07,0.32,1.05,7.243023681459934
태경케미컬(주),6890,2020-12-01,7734494,8776365,124202346,570.86,13.27,38.02,0.34,6.35,5.4979599172856535
태경케미컬(주),6890,2021-12-01,10914686,13387497,140983716,594.09,14.02,42.93,0.36,9.15,6.7900249691611085
태경케미컬(주),6890,2022-12-01,8732483,10126345,147337733,567.51,13.61,39.11,0.36,7.21,5.216789493498727
태광산업(주),3240,2011-12-01,366280674,879757332,2570743590,148.62,49.15,29.29,1.17,18.5,9.552839893443519
태광산업(주),3240,2012-12-01,115498604,339779628,2583470964,147.31,50.2,24.34,0.96,6.8,2.9765642205288727
태광산업(주),3240,2013-12-01,113939554,233804463,2703830831,134.79,47.75,27.63,0.89,6.38,2.852059233863608
태광산업(주),3240,2014-12-01,122820168,311901561,2853123654,171.63,35.98,30.07,0.8,5.38,3.1657562423058256
태광산업(주),3240,2015-12-01,104614215,373414160,2950098391,214.47,29.65,34.66,0.73,5.51,2.7351183230725606
태광산업(주),3240,2016-12-01,44525681,348700367,2977231031,210.16,28.38,36.5,0.7,5.4,1.1648934659187846
태광산업(주),3240,2017-12-01,179184350,346738033,3174267713,233.83,29.46,35.48,0.74,7.84,4.360229870313
태광산업(주),3240,2018-12-01,249125392,358080441,3504988738,269.66,28.46,34.64,0.72,9.93,5.532853591859448
태광산업(주),3240,2019-12-01,167539648,371382601,3483815471,345.88,25.07,34.9,0.66,8.34,3.845187582779834
태광산업(주),3240,2020-12-01,155775437,166938832,3382560202,437.9,20.03,14.66,0.41,1.56,3.836682436016528
태광산업(주),3240,2021-12-01,318368134,292360001,3972254327,366.07,23.95,21.77,0.58,9.66,6.465898912374167
태광산업(주),3240,2022-12-01,342230059,-146338268,4207820151,460.11,16.69,3.29,0.55,-2.98,6.970054605974334
태림페이퍼(주),19300,2011-12-01,24952900,21156061,248378895,49.95,131.23,12.47,0.55,7.91,4.344712421569709
태림페이퍼(주),19300,2012-12-01,14111059,79291077,260564702,60.33,111.49,20.97,0.77,20.11,2.5607218683054613
태림페이퍼(주),19300,2013-12-01,11217425,39134759,273135101,53.17,107.62,13.92,0.76,6.85,1.978120544377123
태림페이퍼(주),19300,2014-12-01,9021083,37086712,280883950,46.45,110.99,14.22,0.69,6.35,1.5221783093503476
태림페이퍼(주),19300,2015-12-01,-27351711,20911827,215161534,57.77,132.79,9.87,0.74,-1.64,-5.460746783260832
태림포장(주),11280,2011-12-01,-27351711,20911827,215161534,57.77,132.79,9.87,0.74,-1.64,-5.460746783260832
태림포장(주),11280,2012-12-01,-27351711,20911827,215161534,57.77,132.79,9.87,0.74,-1.64,-5.460746783260832
태림포장(주),11280,2013-12-01,-27351711,20911827,215161534,57.77,132.79,9.87,0.74,-1.64,-5.460746783260832
태림포장(주),11280,2014-12-01,-27351711,20911827,215161534,57.77,132.79,9.87,0.74,-1.64,-5.460746783260832
태림포장(주),11280,2015-12-01,-12334615,11793842,373985520,59.24,66.31,13.32,0.56,0.54,-1.9830877863097194
