Unnamed: 0,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률,부실
245,(주)남선알미늄,8350,2020/12,-0.13,0.0,-27.22,5.83,-17.34,-3.72,7.12,-0.56,3.93,-0.82,5.72,0.04,95.54,65.76,0.91,1.46,2.42,2.31,2.8,13.21,5.04,1.45,0.16,71.15,0.0,0.0,0.0,19.77,89.02,95.0,-81.76,243.11,770.21,21.73,67.67,64.22,176.61,139.07,26.03,49.01,240.32,55.72,8.82,28.45,3.15,3.47,2429.92,1574.81,-0.5133869573537916,3.5705806813205814,0
246,(주)남선알미늄,8350,2021/12,20.36,0.0,295.58,24.47,-14.2,-1.51,6.24,-3.0,18.1,-3.25,19.6,0.05,82.81,64.75,0.71,1.08,2.05,2.01,2.73,7.62,5.23,1.27,0.56,63.37,0.0,0.0,0.0,26.66,157.59,377.0,109.12,327.07,1731.85,41.11,41.14,66.41,168.06,115.33,36.69,77.47,182.9,50.57,1.27,6.82,0.43,0.66,2084.8,1530.12,-1.945801995395458,11.735385949526762,0
247,(주)남선알미늄,8350,2022/12,12.94,0.0,-33.01,29.97,11.03,-5.11,7.07,-0.97,10.92,-0.92,10.3,-0.01,89.59,54.36,0.68,0.94,2.39,2.04,2.82,7.34,6.83,1.38,0.72,80.33,0.0,0.0,0.0,18.49,127.3,238.0,-57.76,373.98,1398.01,29.01,52.85,76.43,274.67,207.1,109.08,38.68,191.64,30.84,2.81,24.98,0.66,1.04,2188.5,1827.75,-0.620650084438709,6.961489793106768,1
273,(주)넥솔론,110570,2015/12,-10.63,0.0,0.0,0.0,-41.1,-10.08,-26.56,-34.01,171.83,0.0,0.0,19.2,45.32,-1139.44,0.3,0.0,0.22,2.62,4.59,6.09,12.98,0.32,0.06,645.33,686.61,533.2,876.63,73.61,93.99,1787.0,-92.38,-81.17,121.03,235.11,7.04,3.07,92.67,56.05,15.11,0.0,351.63,3155.59,-3.33,0.0,-3.23,-10.32,988.46,94.54,-10.648278390912928,53.80083832710193,1
274,(주)넥솔론,110570,2016/12,-12.73,0.0,0.0,0.0,0.29,2.31,-26.19,-28.25,-42.86,0.0,0.0,23.29,137.82,0.0,0.34,0.0,0.32,3.37,5.85,7.97,16.31,1.31,0.0,51.55,0.0,0.0,0.0,6.89,8.33,-412.0,-36.07,0.0,10.85,19.16,78.66,0.0,43.3,23.18,10.51,0.0,311.99,0.0,-2.1,0.0,-2.35,-6.53,961.59,0.0,-10.163958103625443,-15.42062868488882,1
341,(주)다우기술,23590,2012/12,14.48,-42.51,5.69,10.1,-0.2,15.33,35.23,13.53,12.64,9.25,9.61,0.24,83.24,56.01,0.17,0.68,0.22,0.27,0.27,24.81,15.44,0.17,0.07,141.2,262.29,0.0,1377.17,5.55,170.04,1507.0,1422.06,3083.15,92665.63,35.48,41.53,23.6,215.96,213.86,12.79,1.81,138.87,323.74,0.02,0.11,0.02,0.1,16920.82,9717.18,2.1192429544498936,1.9785718067632616,0
342,(주)다우기술,23590,2013/12,0.02,-20.97,-55.73,2.34,-0.91,14.98,33.62,10.79,7.19,7.0,4.01,0.54,89.1,56.34,0.16,0.65,0.2,0.18,0.19,22.13,20.63,0.13,0.09,81.51,185.76,0.0,1225.02,4.86,118.91,661.0,4789.26,3156.7,88280.35,31.34,52.33,24.25,287.99,286.01,12.22,1.05,185.12,312.32,3.79,24.88,2.87,18.52,16766.29,9782.26,1.6744829767150218,1.115191942882826,0
343,(주)다우기술,23590,2014/12,10.08,48.08,56.82,5.36,4.09,8.62,39.51,15.36,10.85,9.91,6.06,0.51,85.57,56.29,0.15,0.65,0.2,0.19,0.19,41.93,23.03,0.14,0.06,74.34,173.57,0.0,1120.39,4.59,97.95,1037.0,-4448.93,3329.0,108994.46,31.33,39.59,23.42,290.79,290.12,11.07,0.35,225.75,327.05,0.19,0.91,0.14,0.98,17451.26,9707.43,2.2523553347287515,1.591268838890627,0
347,(주)다우기술,23590,2018/12,47.38,-2.28,-3.68,13.51,63.56,7.25,28.71,14.66,10.2,14.89,9.78,0.2,85.47,0.0,0.14,1.02,0.16,0.17,0.17,3484.22,147.89,0.11,0.0,141.02,155.19,0.0,1497.83,2.78,236.89,2551.0,-32125.4,5289.39,356981.93,24.36,29.75,12.62,138.63,138.62,4.72,0.02,366.44,692.67,-6.78,-17.9,-5.93,-51.87,49257.26,10708.96,1.674515715628908,1.1651377934593063,1
348,(주)다우기술,23590,2019/12,27.89,56.67,67.91,11.37,31.3,-2.19,31.15,17.49,13.64,19.88,14.61,0.09,82.0,0.0,0.13,1.14,0.15,0.18,0.18,6524.18,297.07,0.1,0.0,148.63,160.85,0.0,1595.3,3.06,273.47,4283.0,-65687.97,5897.33,582394.99,26.06,25.03,10.77,143.09,143.09,2.1,0.0,448.15,828.66,-9.94,-22.78,-8.87,-75.62,64676.89,11375.18,2.0513576911261886,1.5999986993569069,1
349,(주)다우기술,23590,2020/12,56.1,100.06,48.72,18.82,77.98,11.79,28.76,19.66,13.16,34.37,18.85,0.13,80.38,0.0,0.16,1.75,0.18,0.19,0.19,98068.33,464.7,0.12,0.0,151.49,110.45,0.0,1770.39,3.36,435.98,6370.0,-29754.86,7018.45,993622.0,25.09,17.73,8.4,173.22,173.22,5.88,0.0,213.2,1090.14,-6.05,-17.98,-5.54,-41.46,115112.22,11778.54,2.62902129576334,1.759210755604572,1
350,(주)다우기술,23590,2021/12,19.94,23.82,36.46,24.48,28.61,4.0,30.34,20.65,15.02,31.98,21.11,0.1,79.07,65.66,0.14,1.55,0.16,0.17,0.17,134475.05,589.64,0.11,0.0,185.3,0.0,0.0,0.0,3.51,525.07,8693.0,-77572.07,8750.79,860195.1,26.69,17.6,9.97,173.86,173.86,5.96,0.0,289.91,903.42,-5.77,-15.58,-5.2,-39.55,135668.36,12066.23,2.714092072802519,1.9735332857683288,1
351,(주)다우기술,23590,2022/12,6.34,-42.84,-0.94,17.15,51.32,7.87,14.19,7.8,7.39,14.66,17.36,0.04,91.98,69.41,0.19,1.88,0.21,0.23,0.23,13806.59,342.92,0.14,0.0,202.5,0.0,0.0,0.0,2.22,341.27,8634.0,-44988.41,10270.41,661491.86,11.87,27.51,10.53,150.78,150.77,5.5,0.01,157.84,849.42,-6.24,-15.12,-5.58,-29.85,205288.72,12609.25,1.4589674369518413,1.3814947913437077,1
352,(주)다이나믹디자인,145210,2015/12,-4.56,-63.29,-91.32,14.56,-7.8,-23.47,16.52,5.31,0.6,7.52,1.03,1.58,98.96,51.51,0.66,1.41,1.25,1.83,2.37,8.1,3.4,0.81,2.6,126.46,491.59,207.99,1884.51,19.72,47.24,141.0,1123.73,2754.5,98.91,29.06,70.82,51.11,85.22,64.24,7.1,0.0,359.32,95.66,10.92,14.04,5.34,7.86,19402.42,14675.49,3.604714287888426,0.4062505630970666,0
353,(주)다이나믹디자인,145210,2016/12,-12.91,-54.71,0.0,-37.3,-10.33,-10.67,15.66,2.68,-9.12,3.94,-13.63,0.0,105.23,0.0,0.65,1.47,1.17,1.78,2.29,8.04,6.07,0.75,0.0,-108.35,633.54,0.0,1807.53,-3.89,-8.14,-1588.0,1062.39,1697.35,0.0,-5.57,0.0,36.48,60.83,49.09,8.84,0.0,0.0,174.09,6.95,10.55,4.42,6.32,17191.84,9987.4,1.87462265812365,-6.371623356618184,0
354,(주)다이나믹디자인,145210,2017/12,-17.07,-177.01,0.0,-36.34,-19.06,292.54,14.38,-2.55,-20.4,-4.83,-39.04,2.41,118.98,124.64,0.62,1.89,0.92,1.76,2.2,8.83,7.54,0.64,0.0,-132.86,149.05,51.56,335.64,8.59,17.23,-1217.0,-0.93,397.42,44.66,12.6,190.09,28.16,52.15,41.37,4.1,0.0,222.6,255.16,3.62,5.19,2.6,3.81,5894.79,1100.57,-1.7409384973377926,-13.91362815485414,0
358,(주)다이나믹디자인,145210,2021/12,-23.23,0.0,0.0,-34.97,-31.03,-25.87,-4.12,-34.54,-48.65,-34.51,-48.72,7.34,134.05,-305.61,0.4,1.0,0.66,0.71,0.79,7.18,2.79,0.44,0.67,18.36,0.0,0.0,0.0,7.48,29.71,-164.0,9.28,-44.34,661.87,16.39,276.31,36.02,132.46,120.35,71.57,37.31,262.86,177.65,-6.31,-12.34,-4.04,-8.85,335.99,260.25,-15.762048435700434,-22.20065589416745,1
359,(주)다이나믹디자인,145210,2022/12,-15.68,0.0,0.0,16.98,9.9,4.72,6.66,-12.43,-111.15,-15.96,-143.17,7.12,178.02,-230.95,0.54,1.28,0.94,0.92,1.04,7.75,3.21,0.52,0.51,-131.56,0.0,0.0,0.0,-33.28,-90.24,-9676.0,-295.12,634.27,-767.67,-55.95,0.0,49.92,123.73,104.14,30.82,82.57,295.21,100.33,-13.95,-27.29,-6.99,-11.75,1134.75,958.59,-7.391107031113339,-66.10987635581834,1
361,(주)대교,19680,2012/12,-5.17,-54.04,-56.47,-3.47,-6.79,-15.86,17.35,3.64,2.39,5.0,3.66,-0.12,95.29,5.05,1.04,1.37,4.27,2.73,3.0,30.73,20.18,1.78,0.0,101.38,45.93,0.0,296.79,36.33,226.12,244.0,559.35,1188.5,63342.06,34.02,58.68,76.39,183.13,168.48,23.4,17.62,393.1,30.9,25.66,204.08,6.06,5.67,8350.09,5395.7,3.8882773713737135,2.5509593175218863,0
362,(주)대교,19680,2013/12,3.46,0.16,53.94,3.71,-3.44,-2.85,17.98,3.78,3.84,5.0,5.63,-0.78,93.82,6.48,1.01,1.32,4.33,2.85,3.09,35.49,22.08,1.81,0.0,98.16,50.92,0.0,317.69,33.22,201.73,381.0,1064.19,1243.49,63587.91,33.32,54.92,76.76,167.3,153.85,60.92,19.99,370.56,30.28,43.18,295.3,10.04,10.07,8062.84,5695.86,3.764320799976365,3.825593308644519,0
363,(주)대교,19680,2014/12,-0.01,-3.22,14.51,-1.49,-3.46,-1.23,18.62,3.79,4.72,4.77,6.38,-0.62,93.74,8.07,0.96,1.26,4.08,2.63,2.86,33.77,23.73,1.67,0.0,100.49,49.94,0.0,320.33,33.0,184.5,444.0,278.23,1236.56,69131.02,34.29,55.08,76.09,178.59,165.04,58.57,17.24,291.95,31.42,34.71,196.17,8.3,8.62,7784.1,5731.17,3.64355428353524,4.538802324082996,0
364,(주)대교,19680,2015/12,-2.56,40.28,10.82,1.01,0.33,-3.52,20.22,5.29,5.66,6.7,7.09,-0.66,92.92,3.84,0.98,1.27,4.3,2.48,2.67,34.32,29.99,1.65,0.0,101.09,53.17,0.0,316.08,34.23,179.55,492.0,502.12,1262.67,66255.12,34.54,53.76,78.47,225.52,210.06,69.43,12.31,213.34,27.43,23.0,143.54,4.95,5.0,7809.56,5629.75,5.245220434262608,5.612705899045733,0
365,(주)대교,19680,2016/12,3.35,-0.46,-5.0,3.07,0.92,-0.04,20.23,5.22,5.09,6.56,6.6,-0.65,93.72,5.94,0.98,1.26,4.53,2.43,2.59,38.49,37.31,1.67,0.0,100.0,0.0,0.0,0.0,32.28,166.25,472.0,823.52,1303.36,73600.37,33.36,56.08,78.15,215.73,203.22,60.19,10.8,221.78,27.96,37.24,244.45,8.14,8.41,7881.67,5909.78,5.05186668294686,4.927310797813371,0
366,(주)대교,19680,2017/12,1.06,6.16,-1.92,2.41,-1.04,2.63,19.81,5.6,5.12,6.79,6.3,-0.68,93.55,6.17,0.95,1.21,4.44,2.43,2.57,44.88,37.37,1.65,0.0,97.02,0.0,0.0,0.0,32.04,144.54,466.0,892.6,1344.43,59952.16,33.81,56.15,78.98,212.38,201.78,39.71,9.43,240.1,26.61,49.59,317.62,10.42,11.0,7799.91,6070.97,5.306854951092442,4.855788754455081,0
367,(주)대교,19680,2018/12,-3.12,-43.7,-54.84,-8.64,-6.04,1.89,17.88,3.36,2.52,3.96,2.94,-0.67,96.45,4.38,0.9,1.18,3.88,2.51,2.65,49.42,40.86,1.67,0.0,87.06,0.0,0.0,0.0,30.26,132.91,205.0,616.35,1261.82,71376.15,32.92,62.53,74.29,187.42,177.69,38.45,11.13,243.55,34.61,36.8,262.63,9.46,10.29,7328.76,5732.15,3.083907229368922,2.315290843568924,0
368,(주)대교,19680,2019/12,10.78,14.8,-10.47,-0.6,-0.16,-5.07,18.39,3.86,2.25,4.78,2.76,-0.36,96.61,3.88,0.87,1.24,2.93,2.73,2.88,53.93,46.12,1.71,0.0,93.56,0.0,0.0,0.0,28.04,140.22,190.0,721.63,1272.59,122844.2,33.86,64.3,66.66,152.52,144.99,35.82,14.33,427.4,50.01,22.72,55.4,7.57,9.14,7317.2,5711.41,3.1956055482950467,1.864958453665766,0
369,(주)대교,19680,2020/12,-8.12,0.0,0.0,-8.81,-17.71,-7.34,13.44,-4.47,-2.9,-4.78,-3.02,-0.34,105.79,-3.33,0.71,1.07,2.11,2.54,2.7,43.12,40.7,1.48,0.0,66.96,0.0,0.0,0.0,22.61,133.47,-274.0,294.4,1190.41,248149.62,30.47,83.72,66.13,123.76,114.97,25.52,36.98,330.92,51.22,18.48,54.3,6.26,8.44,6021.38,5115.69,-3.3161611378503384,-2.151256388278405,0
372,(주)대구백화점,6370,2012/03,-1.46,-38.88,-38.4,4.03,-2.94,0.96,68.04,11.0,10.13,4.93,4.54,-2.66,86.12,6.49,0.35,0.45,1.53,1.49,1.55,40.17,25.7,0.89,0.08,114.87,715.31,0.0,1179.23,9.74,16.06,1953.0,334.44,657.07,0.0,27.88,37.34,79.46,165.72,158.92,17.79,10.34,242.93,25.85,22.52,0.0,4.63,13.24,16063.49,36092.44,3.854189981300909,3.5402225710197506,0
373,(주)대구백화점,6370,2013/03,0.4,-63.66,-55.48,1.01,-6.83,1.42,66.09,4.29,4.84,1.75,1.97,-1.19,91.79,3.9,0.32,0.41,1.6,1.45,1.51,35.03,21.57,0.91,0.27,91.8,704.04,0.0,1167.37,7.86,13.04,869.0,1399.5,664.42,0.0,24.25,46.82,79.93,174.16,166.89,44.51,9.81,247.93,25.1,9.36,0.0,1.88,5.79,14965.88,36463.52,1.3913184252427775,1.5696385223111446,0
374,(주)대구백화점,6370,2014/03,0.0,0.0,0.0,0.0,0.0,3.04,62.29,2.54,3.36,1.05,1.44,-1.22,95.94,3.64,0.27,0.41,0.75,1.89,2.0,33.28,18.43,1.17,0.0,90.22,679.93,0.0,1121.39,6.42,13.7,648.0,1935.64,676.88,0.0,24.02,50.72,64.57,161.96,152.77,21.55,14.82,332.54,54.88,9.24,0.0,3.27,12.25,15802.11,36966.03,0.6797746867750145,0.897696705469341,0
375,(주)대구백화점,6370,2015/03,0.0,0.0,0.0,0.0,0.0,-0.91,62.68,0.81,2.16,0.34,0.76,-1.16,97.46,2.92,0.25,0.42,0.63,1.6,1.69,28.87,22.56,0.86,0.0,76.64,685.44,0.0,1099.58,5.85,12.17,341.0,2039.77,656.2,0.0,23.05,57.37,59.84,117.4,110.89,3.13,37.4,299.09,67.11,8.82,100.37,3.54,13.96,14608.69,33251.39,0.2060499288478279,0.5489873469085901,0
376,(주)대구백화점,6370,2016/03,0.47,-49.15,97.09,0.74,0.09,-0.92,64.0,0.41,4.02,0.17,1.49,-0.07,94.27,3.47,0.25,0.42,0.63,1.95,2.1,26.96,21.0,0.95,0.0,94.37,0.0,0.0,0.0,7.01,12.8,713.0,563.0,661.45,0.0,27.71,47.92,60.15,73.15,65.97,4.0,0.0,327.58,66.24,5.65,33.0,2.25,8.9,14621.55,33830.74,0.1042921756603598,1.0153649984539868,0
377,(주)대구백화점,6370,2017/03,9.27,-1390.86,-249.71,-2.63,-13.27,-12.7,63.79,-6.14,-5.11,-2.26,-2.26,0.13,104.95,0.97,0.21,0.37,0.49,2.49,2.81,22.25,19.67,0.97,0.0,61.62,813.33,0.0,1228.59,3.78,7.61,-1067.0,-2063.91,643.58,0.0,18.82,80.07,53.82,53.79,46.71,2.6,0.0,383.63,85.8,-2.57,-6.31,-1.19,-5.92,12681.45,33284.16,-1.23200980672335,-1.0264039850232116,0
381,(주)대구백화점,6370,2021/12,-4.34,0.0,0.0,-3.17,-10.22,-11.4,0.0,-22.09,-7.13,-7.0,-2.26,6.28,127.96,14.46,0.16,0.32,0.34,0.93,1.03,10.21,13.82,0.33,0.0,-8.58,0.0,0.0,0.0,0.84,1.4,-701.0,-1702.26,434.5,0.0,5.03,224.28,52.21,90.87,85.7,9.23,0.0,568.24,91.55,-7.68,-9.37,-3.67,-21.84,7555.41,26366.11,-3.7138200479580137,-1.198504392321968,1
382,(주)대구백화점,6370,2022/12,-3.34,0.0,0.0,-8.9,-7.21,-9.36,0.0,-21.48,-24.51,-6.72,-7.66,8.7,122.33,9.79,0.16,0.31,0.32,0.55,0.58,10.1,12.82,0.25,0.0,16.45,0.0,0.0,0.0,1.73,2.83,-2235.0,-1349.66,392.72,0.0,10.74,104.56,49.2,70.97,67.26,4.45,0.0,633.03,103.24,-6.91,-8.19,-3.51,-21.77,7010.94,24686.12,-3.466259353995645,-3.9548239063527832,1
407,(주)대성합동지주,5620,2014/12,-38.2,0.0,0.0,-43.44,-35.02,0.0,12.23,-1.07,-23.05,-2.23,-39.61,6.99,109.8,80.71,0.43,2.08,0.54,1.44,1.56,19.0,9.46,0.57,0.08,-1009.96,211.76,1.34,10607.89,3.54,14.18,-109206.0,22558.56,3174.04,194.45,6.32,113.28,15.62,66.68,63.74,4.26,0.0,107.51,540.25,1.33,1.69,1.12,2.0,656344.61,199945.18,-0.6014212473850115,-12.918992081738187,0
408,(주)대성합동지주,5620,2015/12,-41.33,0.0,0.0,-4.14,-14.46,29.27,13.82,-3.58,-11.17,-11.84,-29.06,6.41,109.14,79.48,0.6,3.31,0.74,1.71,1.85,23.0,14.83,0.63,0.04,-314.72,158.24,0.77,7419.74,7.92,19.16,-56688.0,-20151.7,3045.98,277.33,9.7,87.04,22.72,33.39,25.5,4.57,0.0,46.43,340.06,0.23,0.33,0.18,0.21,561441.81,187557.94,-2.9221036799694824,-9.130604024198751,1
409,(주)대성합동지주,5620,2016/12,-9.14,0.0,0.0,-25.18,-15.59,-35.85,13.21,-2.32,-15.25,-8.27,-41.14,7.15,114.76,78.93,0.72,3.56,0.91,4.79,6.21,20.86,15.25,1.01,0.03,508.77,0.0,0.0,0.0,1.95,4.54,-68659.0,10959.2,2300.33,88.12,2.57,313.45,17.66,21.72,16.9,3.7,0.0,31.79,466.32,-0.89,-1.35,-0.74,-0.97,473901.34,190030.22,-1.7635908731033094,-11.577735383406235,1
413,(주)대양금속,9190,2015/12,-6.07,0.0,0.0,130.51,-0.44,8.42,-0.3,-5.62,-14.69,-78.51,-205.31,5.66,114.52,-751.77,1.19,13.98,1.31,2.12,4.04,4.48,4.77,0.83,0.0,20.84,200.11,94.3,478.33,4.36,10.42,-1450.0,-137.5,-7.54,22.1,3.53,245.2,12.31,68.35,37.27,4.8,0.0,590.95,712.27,-10.3,-12.35,-9.03,-7.32,1833.71,182.9,-6.929724319921367,-18.120486396519404,1
414,(주)대양금속,9190,2016/12,1.59,0.0,0.0,36.22,20.31,-0.97,11.32,6.73,3.17,68.69,32.34,4.06,96.91,-361.74,1.47,10.21,1.72,2.44,4.69,5.1,5.9,1.04,0.0,129.6,179.03,74.0,490.68,26.41,72.39,325.0,299.3,25.92,175.13,18.08,42.51,16.51,79.14,39.55,4.15,0.0,663.46,505.75,-0.75,-0.92,-0.63,-0.43,5567.53,628.57,9.832271585546902,4.628981319432144,0
415,(주)대양금속,9190,2017/12,-4.18,31.57,113.14,57.3,18.21,1.47,11.57,7.49,5.71,60.91,46.46,2.11,94.36,-193.54,1.76,8.13,2.25,2.76,5.46,5.59,7.57,1.29,0.0,147.4,0.0,0.0,0.0,31.81,92.33,751.0,875.0,98.01,256.19,17.65,41.33,27.1,99.57,51.02,12.85,0.0,509.83,268.98,22.06,28.0,16.08,8.92,6581.3,989.11,13.50161340322252,10.297131982935555,0
416,(주)대양금속,9190,2018/12,-3.76,-41.89,-43.64,21.86,-4.53,-3.38,6.61,4.56,3.37,26.1,19.3,1.64,96.65,-141.94,1.75,5.72,2.53,2.69,5.33,5.42,8.27,1.38,0.0,126.58,0.0,0.0,0.0,27.42,81.1,401.0,341.16,141.27,240.63,15.34,51.83,34.31,113.35,56.26,13.81,427.67,680.22,191.42,26.34,42.06,17.3,9.68,6283.11,1205.51,8.151766365039043,6.02946030562697,0
417,(주)대양금속,9190,2019/12,-1.94,-56.9,-37.63,110.66,-8.15,3.5,4.93,2.14,2.29,6.59,7.06,1.81,97.8,-63.01,1.66,3.08,3.59,2.5,4.66,5.38,6.98,1.55,0.0,113.89,141.77,42.82,437.3,22.12,68.23,230.0,127.23,281.49,225.91,13.21,66.62,73.72,289.24,166.36,26.03,64.93,920.81,35.65,25.86,72.48,6.8,4.06,5771.21,2540.04,3.583007498689356,3.835129805946844,0
418,(주)대양금속,9190,2020/12,28.43,-67.21,0.0,13.54,-7.32,2.9,4.44,0.76,-0.46,1.49,-0.91,0.36,100.49,-57.19,1.36,1.97,4.37,1.98,3.25,5.04,5.76,1.44,0.0,80.53,0.0,0.0,0.0,14.75,56.29,-45.0,228.96,258.16,238.88,12.21,79.38,65.17,259.26,163.82,44.32,59.93,224.21,53.44,15.49,31.39,5.4,4.47,3494.2,1856.39,0.9147281584713832,-0.5603238540718902,0
419,(주)대양금속,9190,2021/12,35.51,1328.2,0.0,31.43,44.79,2.35,10.91,7.47,7.49,17.32,17.39,0.55,91.97,-28.14,1.49,2.32,4.13,2.05,3.08,6.16,5.99,1.49,0.0,167.16,0.0,0.0,0.0,23.13,117.02,481.0,-122.44,343.43,439.2,17.91,40.52,63.21,268.69,185.74,31.78,49.17,270.73,58.21,3.32,7.17,1.22,0.95,4653.95,2248.08,9.640587030154244,9.675757886765789,0
420,(주)대양금속,9190,2022/12,0.0,0.0,0.0,0.0,0.0,7.34,10.13,5.38,3.63,7.86,7.81,1.68,96.14,-22.34,0.64,1.46,1.13,1.72,2.77,4.52,5.15,1.0,0.0,131.54,0.0,0.0,0.0,9.85,35.11,252.0,284.67,385.11,177.83,15.49,48.81,43.53,139.55,86.56,12.65,133.99,617.43,129.73,5.8,8.25,3.27,5.15,5529.27,2370.82,3.4206028001734827,2.3114795552135954,0
423,(주)대우건설,47040,2014/12,1.36,0.0,0.0,1.29,13.81,-13.15,7.64,4.27,1.02,15.87,4.01,0.94,98.51,6.63,0.98,3.72,1.33,1.43,1.78,7.37,3.15,0.87,0.0,245.51,36.51,12.16,1784.2,14.08,309.32,255.0,636.18,31.44,1852.45,14.45,63.49,26.56,165.05,135.96,7.69,44.72,678.45,276.44,-1.6,-4.49,-1.17,-1.21,24048.31,6164.94,4.161436617036973,0.9952048364464186,0
424,(주)대우건설,47040,2015/12,-1.05,-19.57,36.73,5.45,-0.59,0.97,7.33,3.46,1.43,12.36,5.3,0.72,98.0,11.93,0.97,3.58,1.34,1.45,1.78,7.9,3.27,0.88,0.0,275.41,60.47,23.48,1724.28,15.76,279.94,349.0,1648.23,38.33,1156.65,16.11,65.87,27.88,143.42,115.91,11.54,63.36,614.38,258.64,6.48,18.73,4.68,4.78,23905.66,6480.96,3.382897441127146,1.399099120285144,0
425,(주)대우건설,47040,2016/12,-1.79,-236.05,-613.53,-26.73,11.78,8.49,0.86,-4.21,-6.8,-19.07,-30.63,0.61,108.61,-22.17,1.1,4.53,1.46,1.7,2.11,8.8,5.53,0.91,0.0,79.93,60.26,26.75,1542.71,5.74,96.28,-1791.0,863.37,2.66,339.76,5.15,198.69,20.76,96.23,77.47,12.36,0.0,225.29,381.68,6.61,18.97,5.23,4.7,26721.19,4710.59,-4.68636614967481,-7.571801632546143,0
426,(주)대우건설,47040,2017/12,-11.97,0.0,0.0,10.38,5.95,-4.41,7.07,3.65,2.19,19.73,12.12,0.46,96.98,-9.44,1.26,5.41,1.63,2.02,2.43,11.97,10.37,1.0,0.0,284.22,47.49,19.19,1421.04,20.61,365.79,630.0,811.82,12.81,1563.33,15.37,57.74,25.96,100.14,86.35,9.81,9805.47,247.72,285.25,5.36,17.67,3.97,2.96,28311.36,5204.42,4.888447083432699,2.9385125151154883,0
427,(주)대우건설,47040,2018/12,-0.48,46.55,15.35,1.75,-9.87,-7.7,9.71,5.93,2.8,27.36,13.2,0.64,95.96,-8.19,1.21,4.62,1.64,2.03,2.39,13.25,9.91,1.03,0.0,287.11,0.0,0.0,0.0,19.74,388.73,727.0,423.92,14.7,1962.92,16.26,52.85,26.54,107.28,89.23,14.57,247.91,387.74,276.83,4.0,11.96,2.94,2.42,25517.12,5194.83,7.198818748122168,3.4043470844295323,0
428,(주)대우건설,47040,2019/12,11.04,-42.1,-30.16,7.75,-18.42,0.52,9.88,4.21,2.33,15.15,8.8,0.8,96.6,-8.19,0.94,3.6,1.27,1.54,1.82,9.9,7.16,0.82,0.0,205.98,34.06,10.55,1622.0,15.19,388.04,508.0,-745.26,23.21,2518.07,17.03,59.68,25.66,118.97,101.81,14.88,90.48,430.95,289.74,-0.93,-2.33,-0.69,-0.77,20816.6,5135.19,3.7540983273657647,2.0751274843654457,0
429,(주)대우건설,47040,2020/12,-4.04,53.34,36.05,8.78,-5.95,1.24,12.29,6.86,3.47,21.62,11.06,0.66,95.31,1.44,0.86,3.15,1.18,1.35,1.68,6.92,6.91,0.74,0.0,231.55,0.0,0.0,0.0,16.54,485.27,691.0,982.58,33.59,4375.43,18.92,54.04,28.77,121.0,91.03,16.34,142.69,838.11,247.63,0.74,2.0,0.53,0.61,19577.15,5536.54,5.998952665858423,3.036817760016434,0
430,(주)대우건설,47040,2021/12,0.0,0.0,0.0,0.0,0.0,-0.35,14.26,8.5,5.58,22.95,15.09,0.11,92.92,13.76,0.83,2.7,1.2,1.21,1.57,5.42,11.78,0.71,0.0,269.73,15.91,3.72,1692.01,16.55,542.65,1180.0,4202.96,59.45,7749.75,19.93,49.07,30.76,141.59,109.83,21.01,76.37,298.45,225.15,24.12,89.62,16.7,20.11,20896.86,6404.75,7.059811717269822,4.636905420783785,0
431,(주)대우건설,47040,2022/12,6.52,2.94,3.99,15.65,19.97,7.53,12.03,7.29,4.88,21.9,14.55,-0.06,93.42,21.52,0.96,3.0,1.42,1.37,1.79,5.9,11.02,0.81,0.0,254.96,0.0,0.0,0.0,18.02,631.96,1227.0,-1018.1,83.64,3407.62,19.27,49.28,33.43,148.5,112.86,26.32,73.48,340.31,199.1,8.92,26.38,5.94,6.35,25068.93,7060.71,6.8221039557523735,4.560090732386287,0
636,(주)동양,1520,2014/12,-26.16,0.0,0.0,0.0,-32.84,-21.13,14.24,6.34,165.79,0.0,0.0,11.48,54.2,-23.14,0.39,0.0,0.37,0.8,0.9,7.41,2.87,0.27,0.17,1892.23,586.89,50.38,2076.7,69.6,271.7,3410.0,240.19,268.66,2726.0,151.61,5.78,45.15,100.85,84.11,16.97,1964.04,260.02,121.48,27.84,2648.04,15.27,33.26,1577.05,1536.55,2.9113234908772654,76.10581336162767,0
