,회사명,거래소코드,회계년도,외환보유액(천달러),경기동행지수,총자본투자효율,CASH FLOW 대 총자본비율,CASH FLOW 대 부채비율,부가가치율,타인자본회전률,자기자본정상영업이익률,순운전자본회전률,당좌비율,순이익증가율,정상영업이익증가율,부실
9147,에스케이텔레콤(주),17670,2012,316897731,82.1,23.35,20.13,40.45,36.66,1.34,13.76,1.34,81.82,-29.4809812475943,-17.42,0.0
9148,에스케이텔레콤(주),17670,2013,335647450,85.0,25.4,14.22,30.45,40.66,1.32,14.89,1.47,81.5,44.26848411035626,14.26,0.0
9149,에스케이텔레콤(주),17670,2014,353600472,87.2,26.39,12.95,28.5,42.96,1.37,12.41,1.58,88.84,11.79028992531365,-9.25,0.0
9150,에스케이텔레콤(주),17670,2015,358513845,91.0,26.25,13.04,28.22,43.79,1.32,11.16,1.64,92.96,-15.75233977280306,-6.42,0.0
9151,에스케이텔레콤(주),17670,2016,361701404,94.1,24.53,12.81,26.42,44.92,1.2,9.75,1.5,89.02,9.513650441821117,-10.09,0.0
9152,에스케이텔레콤(주),17670,2017,379476576,97.3,27.6,12.11,26.3,52.66,1.15,9.0,1.36,83.41,60.08634414412135,0.06,0.0
9153,에스케이텔레콤(주),17670,2018,393332482,98.7,23.98,9.66,20.45,60.21,0.95,5.95,1.2,112.02,17.85046254226095,-21.79,0.0
9154,에스케이텔레콤(주),17670,2019,397876077,101.2,18.73,9.32,19.09,47.1,0.85,4.91,1.16,101.95,-72.47939647278342,-7.64,0.0
9155,에스케이텔레콤(주),17670,2020,430117234,101.6,19.7,10.24,20.86,50.66,0.82,5.72,1.13,105.21,74.08804768766343,21.56,0.0
9156,에스케이텔레콤(주),17670,2021,438319248,106.3,26.08,16.28,27.08,48.14,0.9,11.25,1.26,88.33,61.20811335667607,0.0,0.0
9157,에스케이텔레콤(주),17670,2022,399043064,108.8,24.65,16.27,26.6,44.6,0.92,13.16,1.21,87.65,-60.81706035041912,16.21,0.0
9158,에스케이하이닉스(주),660,2012,316897731,82.1,25.65,13.59,28.44,47.07,1.11,-2.58,1.04,85.66,-183.7094209501349,0.0,0.0
9159,에스케이하이닉스(주),660,2013,335647450,85.0,39.37,20.64,55.52,57.81,1.7,29.64,1.45,177.86,1909.160867785509,0.0,0.0
9160,에스케이하이닉스(주),660,2014,353600472,87.2,41.04,22.76,69.17,64.43,2.07,32.85,1.32,153.78,46.0277695687603,51.18,0.0
9161,에스케이하이닉스(주),660,2015,358513845,91.0,39.49,25.59,91.59,62.34,2.19,27.07,1.22,161.89,3.061283109214432,4.44,0.0
9162,에스케이하이닉스(주),660,2016,361701404,94.1,31.14,23.08,90.74,58.34,2.09,14.43,1.2,187.77,-31.52728227320089,-38.59,0.0
9163,에스케이하이닉스(주),660,2017,379476576,97.3,47.3,22.28,87.26,71.34,3.04,47.44,1.53,180.75,259.4757679743474,318.75,0.0
9164,에스케이하이닉스(주),660,2018,393332482,98.7,49.25,29.0,109.84,77.51,2.85,51.67,1.39,118.72,46.0220279248153,51.91,0.0
9165,에스케이하이닉스(주),660,2019,397876077,101.2,22.47,22.16,85.21,53.93,1.6,5.72,0.98,116.35,-87.0244975799203,-86.99,0.0
9166,에스케이하이닉스(주),660,2020,430117234,101.6,28.18,13.21,48.79,62.88,1.77,10.04,1.33,115.02,136.0114680138921,84.78,0.0
9167,에스케이하이닉스(주),660,2021,438319248,106.3,30.71,16.66,46.95,68.85,1.61,21.75,1.28,121.56,102.0668581109051,147.58,0.0
9168,에스케이하이닉스(주),660,2022,399043064,108.8,25.45,16.64,42.6,59.24,1.19,10.85,0.99,65.86,-76.68859011491872,-45.13,0.0
9169,에스텍(주),69510,2012,316897731,82.1,44.67,6.39,17.23,28.23,4.11,11.84,1.4,188.4,-27.22259034500181,-31.17,0.0
9170,에스텍(주),69510,2013,335647450,85.0,43.39,6.63,16.72,29.18,4.09,14.85,1.4,178.17,14.12245118706999,33.79,0.0
9171,에스텍(주),69510,2014,353600472,87.2,44.42,6.65,15.96,27.91,4.19,18.77,1.48,156.89,29.09167754186402,38.74,0.0
9172,에스텍(주),69510,2015,358513845,91.0,46.26,10.52,28.55,30.34,3.94,14.95,1.34,167.34,8.940678512818653,-11.26,0.0
9173,에스텍(주),69510,2016,361701404,94.1,46.36,11.12,31.66,30.52,4.39,14.6,1.39,181.83,3.973041100464072,8.42,0.0
9174,에스텍(주),69510,2017,379476576,97.3,47.06,9.95,30.59,28.89,4.73,12.89,1.45,197.18,-32.82831885336614,-7.08,0.0
9175,에스텍(주),69510,2018,393332482,98.7,47.14,9.41,32.69,30.02,5.28,13.69,1.5,229.06,101.4156793697396,12.57,0.0
9176,에스텍(주),69510,2019,397876077,101.2,46.37,11.0,39.27,29.35,5.82,11.93,1.56,238.95,-13.80304297322401,-3.05,0.0
9177,에스텍(주),69510,2020,430117234,101.6,39.75,8.43,27.94,28.6,4.89,8.57,1.34,208.92,-29.12708277299878,-23.78,0.0
9178,에스텍(주),69510,2021,438319248,106.3,15.75,-6.36,-12.94,11.88,3.47,-32.36,1.18,99.09,-385.7851633576213,0.0,0.0
9179,에스텍(주),69510,2022,399043064,108.8,38.76,-7.35,-16.28,21.05,3.94,6.55,1.48,121.43,127.3744695141448,0.0,0.0
9180,에스티팜(주),237690,2016,361701404,94.1,34.06,13.81,93.11,62.52,3.67,24.77,0.73,259.36,0.0,0.0,0.0
9181,에스티팜(주),237690,2017,379476576,97.3,27.1,13.79,172.93,50.98,4.77,18.62,0.77,583.95,-26.74596637364571,-20.3,0.0
9182,에스티팜(주),237690,2018,393332482,98.7,7.01,9.44,233.94,24.77,4.41,-4.58,0.45,1272.2,-120.5968181026411,-125.3,0.0
9183,에스티팜(주),237690,2019,397876077,101.2,5.49,-2.9,-26.4,20.09,3.63,-8.41,0.55,636.13,-99.92259332850308,0.0,0.0
9184,에스티팜(주),237690,2020,430117234,101.6,9.68,-5.77,-17.29,34.75,1.33,-6.27,0.6,1022.07,29.00226222071969,0.0,0.0
9185,에스티팜(주),237690,2021,438319248,106.3,16.28,-1.37,-3.96,49.01,1.03,1.79,0.58,216.72,125.673900062752,0.0,0.0
9186,에스티팜(주),237690,2022,399043064,108.8,19.44,1.25,3.11,44.5,1.24,5.35,0.65,86.83,418.6170682094753,220.06,0.0
9187,에스퓨얼셀(주),288620,2018,393332482,98.7,5.55,3.28,7.05,9.95,1.2,6.46,0.39,187.88,0.0,0.0,0.0
9188,에스퓨얼셀(주),288620,2019,397876077,101.2,5.88,-12.83,-23.71,10.79,1.19,7.02,0.44,143.79,0.0,11.99,0.0
9189,에스퓨얼셀(주),288620,2020,430117234,101.6,4.67,3.86,8.81,11.41,0.93,3.3,0.33,179.75,-90.98177574305964,0.0,0.0
9190,에스퓨얼셀(주),288620,2021,438319248,106.3,5.15,-2.27,-5.55,12.94,0.96,3.35,0.34,173.49,207.4276703002709,6.19,0.0
9191,에스퓨얼셀(주),288620,2022,399043064,108.8,3.59,-5.38,-9.96,11.76,0.71,1.69,0.3,178.51,-84.53898346199838,-47.23,0.0
9192,에쓰-오일(주),10950,2012,316897731,82.1,11.11,4.7,8.25,4.0,4.6,14.75,2.25,66.86,-50.86718791982374,-52.15,0.0
9193,에쓰-오일(주),10950,2013,335647450,85.0,8.59,6.41,11.64,3.29,4.55,6.82,2.17,62.44,-50.50259758014902,-53.18,0.0
9194,에쓰-오일(주),10950,2014,353600472,87.2,2.16,8.15,15.64,0.77,4.79,-5.65,2.43,83.23,-199.3747388991123,0.0,0.0
9195,에쓰-오일(주),10950,2015,358513845,91.0,12.67,15.54,31.03,7.64,3.33,15.88,1.93,126.97,319.3400225134455,0.0,0.0
9196,에쓰-오일(주),10950,2016,361701404,94.1,15.57,15.04,27.73,13.32,2.52,27.45,1.5,114.86,90.92697545784876,97.76,0.0
9197,에쓰-오일(주),10950,2017,379476576,97.3,15.11,9.5,17.38,10.91,2.64,20.75,1.73,87.67,3.41183244231618,-15.07,0.0
9198,에쓰-오일(주),10950,2018,393332482,98.7,6.81,2.68,4.51,4.27,2.87,9.61,2.22,46.91,-79.29905518620703,-53.44,0.0
9199,에쓰-오일(주),10950,2019,397876077,101.2,7.69,1.2,1.99,5.15,2.52,6.48,2.12,42.32,-74.64336233456702,-34.31,0.0
9200,에쓰-오일(주),10950,2020,430117234,101.6,-0.15,7.36,11.54,-0.14,1.7,-18.05,1.47,42.71,-1316.750981980467,-361.65,0.0
9201,에쓰-오일(주),10950,2021,438319248,106.3,16.15,7.9,12.62,10.99,2.35,30.64,1.63,56.81,273.1600486366171,0.0,0.0
9202,에쓰-오일(주),10950,2022,399043064,108.8,21.0,7.03,12.38,9.7,3.72,44.02,2.47,54.46,52.65320364066067,59.05,0.0
9203,에이디엠코리아(주),187660,2021,438319248,106.3,27.63,7.9,61.75,75.84,2.49,8.73,0.43,784.82,-49.07,-40.79,0.0
9204,에이디엠코리아(주),187660,2022,399043064,108.8,26.7,1.77,5.27,83.04,1.45,-2.35,0.31,282.87,-103.4095659857533,0.0,0.0
9205,에이에프더블류(주),312610,2019,397876077,101.2,19.96,9.44,130.63,60.22,2.47,15.37,0.63,964.7,-35.73,-30.61,0.0
9206,에이에프더블류(주),312610,2020,430117234,101.6,9.43,9.33,359.95,63.01,2.97,0.69,0.2,2499.31,0.0,-93.04,0.0
9207,에이에프더블류(주),312610,2021,438319248,106.3,0.42,5.2,206.6,4.21,3.82,-3.48,0.14,2708.53,0.0,0.0,0.0
9208,에이에프더블류(주),312610,2022,399043064,108.8,0.8,1.48,68.27,12.15,2.73,-5.9,0.09,3147.33,0.0,0.0,0.0
9209,에이치디씨랩스(주),39570,2015,358513845,91.0,23.62,2.69,10.0,29.54,2.73,10.94,1.22,236.4,126.89,64.99,0.0
9210,에이치디씨랩스(주),39570,2016,361701404,94.1,23.99,3.13,11.72,30.49,3.07,7.86,1.01,239.74,33.67693263710451,8.01,0.0
9211,에이치디씨랩스(주),39570,2017,379476576,97.3,34.03,2.43,8.47,35.57,3.68,7.94,1.23,224.49,25.9766943866999,12.33,0.0
9212,에이치디씨랩스(주),39570,2018,393332482,98.7,32.4,7.46,26.24,34.55,3.37,7.26,1.19,211.14,2.022492624204731,-0.78,0.0
9213,에이치디씨랩스(주),39570,2019,397876077,101.2,17.23,6.86,23.74,16.19,3.34,6.89,1.17,195.57,-124.3268360270124,-11.76,0.0
9214,에이치디씨랩스(주),39570,2020,430117234,101.6,30.31,0.67,2.69,25.37,4.25,9.22,1.14,346.92,365.7271832762549,18.3,0.0
9215,에이치디씨랩스(주),39570,2021,438319248,106.3,17.19,3.65,10.33,25.76,2.75,4.5,0.79,236.23,-41.98049627284795,-36.92,0.0
9216,에이치디씨랩스(주),39570,2022,399043064,108.8,64.06,-0.72,-2.26,40.13,4.56,4.68,1.45,257.77,36.73815526633051,27.33,0.0
9217,에이치디씨현대산업개발(주),294870,2019,397876077,101.2,17.94,-2.72,-5.51,18.76,1.94,24.71,0.85,158.31,79.97150752141127,0.0,0.0
9218,에이치디씨현대산업개발(주),294870,2020,430117234,101.6,9.86,-3.1,-5.62,16.44,1.32,23.55,0.6,174.19,-46.76787853427145,6.21,0.0
9219,에이치디씨현대산업개발(주),294870,2021,438319248,106.3,8.62,-1.74,-3.1,16.82,0.95,9.72,0.45,144.28,-19.94698290792499,-53.32,0.0
9220,에이치디씨현대산업개발(주),294870,2022,399043064,108.8,5.62,-11.62,-19.22,12.5,0.81,4.02,0.39,111.81,-71.51140399111608,-57.44,0.0
9221,에이치디현대(주),267250,2018,393332482,98.7,8.3,3.18,5.8,7.11,2.31,8.34,1.71,52.59,-71.96682850436234,2.18,0.0
9222,에이치디현대(주),267250,2019,397876077,101.2,7.47,3.64,6.77,7.21,2.0,5.94,1.5,75.52,-59.38262983905776,-22.62,0.0
9223,에이치디현대(주),267250,2020,430117234,101.6,2.53,3.94,6.77,3.56,1.29,-5.2,1.17,79.34,-784.6445276867147,0.0,0.0
9224,에이치디현대(주),267250,2021,438319248,106.3,7.59,1.53,2.28,9.65,1.43,9.44,1.43,64.38,123.5542186955552,0.0,0.0
9225,에이치디현대(주),267250,2022,399043064,108.8,12.15,1.78,2.76,13.1,1.84,19.27,1.49,78.63,1101.509494556768,212.05,0.0
9226,에이치디현대건설기계(주),267270,2018,393332482,98.7,14.33,-0.83,-1.67,13.85,2.47,15.24,1.18,124.75,202.6374148230538,119.18,0.0
9227,에이치디현대건설기계(주),267270,2019,397876077,101.2,10.57,1.5,2.97,11.81,1.8,10.03,0.9,122.99,-63.92821055716892,-24.4,0.0
9228,에이치디현대건설기계(주),267270,2020,430117234,101.6,8.54,6.41,12.16,10.95,1.55,5.79,0.79,133.53,-83.28523436670248,-41.97,0.0
9229,에이치디현대건설기계(주),267270,2021,438319248,106.3,12.53,1.11,1.96,13.56,1.74,10.25,0.89,97.17,1386.643344589105,75.5,0.0
9230,에이치디현대건설기계(주),267270,2022,399043064,108.8,13.02,0.86,1.66,12.77,1.86,10.61,0.91,87.78,-21.37675756482603,6.16,0.0
9231,에이치디현대에너지솔루션(주),322000,2019,397876077,101.2,7.75,3.38,9.96,8.36,2.73,6.94,0.86,150.49,0.0,0.0,0.0
9232,에이치디현대에너지솔루션(주),322000,2020,430117234,101.6,1.87,0.72,2.55,2.17,2.69,2.72,0.84,186.25,-73.56927953240871,-60.2,0.0
9233,에이치디현대에너지솔루션(주),322000,2021,438319248,106.3,2.9,6.03,12.79,2.96,2.08,2.96,0.85,101.28,-206.9383593294587,0.0,0.0
9234,에이치디현대에너지솔루션(주),322000,2022,399043064,108.8,16.31,0.15,0.35,10.81,3.54,25.69,1.38,91.39,1010.667239219337,849.63,0.0
9235,에이치디현대인프라코어(주),42670,2012,316897731,82.1,13.99,-1.37,-1.84,19.81,0.91,13.72,1.01,62.16,29.9893581301299,-48.84,0.0
9236,에이치디현대인프라코어(주),42670,2013,335647450,85.0,13.39,0.21,0.31,19.87,0.94,11.29,1.12,80.5,-124.9863729510246,1.95,0.0
9237,에이치디현대인프라코어(주),42670,2014,353600472,87.2,12.61,2.98,4.11,19.61,0.93,13.25,1.12,70.25,123.7466327121469,22.6,0.0
9238,에이치디현대인프라코어(주),42670,2015,358513845,91.0,9.03,2.06,2.83,14.26,0.85,0.86,0.95,58.58,-3685.423142654635,-93.94,0.0
9239,에이치디현대인프라코어(주),42670,2016,361701404,94.1,12.71,3.74,5.7,22.24,0.77,14.98,0.79,51.26,113.4943751201338,1688.63,0.0
9240,에이치디현대인프라코어(주),42670,2017,379476576,97.3,16.19,5.74,8.3,25.33,0.96,19.96,0.93,67.98,155.75990627604,34.63,0.0
9241,에이치디현대인프라코어(주),42670,2018,393332482,98.7,16.32,6.82,10.43,23.28,1.08,24.25,0.99,76.81,32.87690902308524,28.35,0.0
9242,에이치디현대인프라코어(주),42670,2019,397876077,101.2,16.57,6.2,9.94,22.95,1.15,20.78,0.96,56.16,0.3877623996844263,-0.91,0.0
9243,에이치디현대인프라코어(주),42670,2020,430117234,101.6,15.29,6.73,10.73,23.17,1.09,15.04,0.9,89.11,-27.95678527409721,-21.63,0.0
9244,에이치디현대인프라코어(주),42670,2021,438319248,106.3,17.13,13.06,18.3,17.83,0.84,9.03,0.61,78.09,99.18914437289534,-59.84,0.0
9245,에이치디현대인프라코어(주),42670,2022,399043064,108.8,19.4,2.28,3.48,19.32,1.46,22.13,0.85,87.55,-59.57431992271428,25.72,0.0
9246,에이치디현대일렉트릭(주),267260,2018,393332482,98.7,6.29,-0.18,-0.29,7.54,1.53,-10.64,0.8,109.23,-1352.892938081869,-261.14,0.0
9247,에이치디현대일렉트릭(주),267260,2019,397876077,101.2,-1.19,1.19,1.72,-1.52,1.17,-20.2,0.66,97.3,-47.71509244328771,0.0,0.0
9248,에이치디현대일렉트릭(주),267260,2020,430117234,101.6,10.11,5.77,8.22,12.68,1.15,10.54,0.68,87.49,84.77252339089387,0.0,0.0
9249,에이치디현대일렉트릭(주),267260,2021,438319248,106.3,14.34,7.09,10.02,17.59,1.14,1.47,0.67,83.13,16.29863988149384,-86.61,0.0
9250,에이치디현대일렉트릭(주),267260,2022,399043064,108.8,19.18,-0.29,-0.45,22.19,1.33,18.01,0.75,65.23,580.95481429651,1266.43,0.0
9251,에이치비솔루션(주),297890,2020,430117234,101.6,7.84,10.02,32.09,24.54,0.96,-4.69,0.35,247.12,0.0,0.0,0.0
9252,에이치비솔루션(주),297890,2021,438319248,106.3,9.61,-6.37,-18.37,32.69,1.23,0.89,0.49,472.14,367.4182429008481,0.0,0.0
9253,에이치비솔루션(주),297890,2022,399043064,108.8,34.55,7.73,23.17,39.51,2.96,21.98,1.22,134.94,616.4395408331808,3962.06,0.0
9254,에이치엘만도(주),204320,2015,358513845,91.0,27.78,5.23,7.79,21.81,1.9,19.45,1.36,83.93,170.5472094939145,0.0,0.0
9255,에이치엘만도(주),204320,2016,361701404,94.1,28.9,6.36,9.63,21.99,2.04,21.17,1.52,100.66,62.13120817606973,14.82,0.0
9256,에이치엘만도(주),204320,2017,379476576,97.3,23.77,7.04,10.32,18.61,1.9,5.71,1.45,87.41,-91.31240474981388,-72.61,0.0
9257,에이치엘만도(주),204320,2018,393332482,98.7,26.67,6.35,9.54,20.89,1.89,13.64,1.46,90.1,518.7520879142796,136.35,0.0
9258,에이치엘만도(주),204320,2019,397876077,101.2,27.78,6.09,9.29,21.34,2.01,14.25,1.56,100.92,4.703911574946408,10.72,0.0
9259,에이치엘만도(주),204320,2020,430117234,101.6,21.57,7.11,10.88,19.14,1.78,5.38,1.34,102.6,-88.27682751324811,-59.42,0.0
9260,에이치엘만도(주),204320,2021,438319248,106.3,25.34,7.23,11.28,23.52,1.68,11.36,1.21,112.71,1188.580896152333,0.0,0.0
9261,에이치엘만도(주),204320,2022,399043064,108.8,25.29,3.42,5.59,19.67,2.08,11.49,1.47,107.64,-33.77538874743261,6.8,0.0
9262,에이치엘비바이오스텝(주),278650,2019,397876077,101.2,22.77,7.01,23.32,30.44,2.26,20.87,1.36,232.68,18.03,12.48,0.0
9263,에이치엘비바이오스텝(주),278650,2020,430117234,101.6,27.87,11.21,43.37,35.35,3.1,18.03,1.37,170.61,88.61663179456909,31.32,0.0
9264,에이치엘비바이오스텝(주),278650,2021,438319248,106.3,29.25,10.53,35.25,42.98,2.71,16.18,1.4,170.42,34.26118911739565,11.1,0.0
9265,에이치엘비바이오스텝(주),278650,2022,399043064,108.8,12.19,4.39,7.47,24.05,1.35,9.39,1.0,867.1,-124.886380920354,-34.7,0.0
9266,에이치엘홀딩스(주),60980,2012,316897731,82.1,25.89,5.85,9.56,20.65,2.25,17.19,1.53,100.33,-27.99464660357052,-12.15,0.0
9267,에이치엘홀딩스(주),60980,2013,335647450,85.0,22.75,6.97,10.53,20.5,1.93,19.05,1.45,111.43,9.651251888174563,22.32,0.0
9268,에이치엘홀딩스(주),60980,2014,353600472,87.2,9.04,22.64,51.77,16.52,0.45,3.73,0.36,126.45,508.6391422297638,-84.12,0.0
9269,에이치엘홀딩스(주),60980,2015,358513845,91.0,12.33,7.7,18.64,22.2,1.28,10.17,1.14,89.62,-92.63288723772988,93.05,0.0
9270,에이치엘홀딩스(주),60980,2016,361701404,94.1,12.87,3.31,6.62,24.6,1.24,12.21,1.25,88.43,0.9156382588104744,20.76,0.0
9271,에이치엘홀딩스(주),60980,2017,379476576,97.3,9.22,3.74,7.54,18.53,0.98,6.63,1.08,66.8,-45.87516599816362,-45.91,0.0
9272,에이치엘홀딩스(주),60980,2018,393332482,98.7,6.91,1.55,3.11,13.45,1.0,6.39,1.12,99.99,-69.88874110762845,-8.26,0.0
9273,에이치엘홀딩스(주),60980,2019,397876077,101.2,9.22,1.32,2.66,20.32,0.92,8.61,1.08,48.76,213.3514564695231,31.13,0.0
9274,에이치엘홀딩스(주),60980,2020,430117234,101.6,8.42,1.76,3.21,22.43,0.76,10.24,0.89,60.09,7.385595801330816,20.32,0.0
9275,에이치엘홀딩스(주),60980,2021,438319248,106.3,11.26,2.35,4.21,24.81,0.88,14.72,1.13,71.98,140.7904592508963,54.16,0.0
9276,에이치엘홀딩스(주),60980,2022,399043064,108.8,6.92,2.93,5.24,12.34,1.0,8.5,1.18,76.06,-97.66384293715464,-38.64,0.0
9277,에이치케이이노엔(주),195940,2021,438319248,106.3,11.82,2.2,5.89,28.21,0.99,5.31,1.09,83.71,-11.33,-42.18,0.0
9278,에이치케이이노엔(주),195940,2022,399043064,108.8,12.81,2.37,6.68,27.28,1.28,4.54,0.99,65.39,0.0,4.51,0.0
9279,에이테크솔루션(주),71670,2012,316897731,82.1,15.55,-1.14,-1.81,14.7,1.89,-6.56,1.12,37.74,-136.6445133286953,0.0,0.0
9280,에이테크솔루션(주),71670,2013,335647450,85.0,21.24,2.55,4.13,18.87,1.77,-0.68,1.08,39.39,67.62945541229867,0.0,0.0
9281,에이테크솔루션(주),71670,2014,353600472,87.2,23.16,5.03,8.02,19.64,1.91,4.36,1.18,41.28,136.5462141101282,0.0,0.0
9282,에이테크솔루션(주),71670,2015,358513845,91.0,20.15,6.69,10.84,19.27,1.62,-3.63,0.97,33.94,-721.4005962590869,0.0,0.0
9283,에이테크솔루션(주),71670,2016,361701404,94.1,25.85,10.4,17.98,18.03,2.31,3.23,1.37,39.68,142.2120630681047,0.0,0.0
9284,에이테크솔루션(주),71670,2017,379476576,97.3,23.11,7.22,12.06,18.11,2.21,-0.58,1.3,34.46,-136.4107694044287,-118.24,0.0
9285,에이테크솔루션(주),71670,2018,393332482,98.7,21.53,1.74,2.84,19.59,1.87,1.43,1.04,31.85,239.4124689985461,0.0,0.0
9286,에이테크솔루션(주),71670,2019,397876077,101.2,21.91,1.2,1.92,18.14,2.02,3.99,1.09,31.96,137.0203662239671,186.02,0.0
9287,에이테크솔루션(주),71670,2020,430117234,101.6,23.23,5.91,9.84,17.63,2.11,5.62,1.15,39.86,88.33152703144259,45.03,0.0
9288,에이테크솔루션(주),71670,2021,438319248,106.3,22.86,7.08,11.65,17.57,2.25,8.82,1.23,33.01,92.04237342872416,65.12,0.0
9289,에이테크솔루션(주),71670,2022,399043064,108.8,18.65,1.66,2.53,18.15,1.78,7.99,0.97,33.14,-15.630379254072,-2.95,0.0
9290,에이피시스템(주),265520,2018,393332482,98.7,19.27,0.77,1.03,11.36,2.06,46.71,1.15,48.98,32.16118029774102,74.9,0.0
9291,에이피시스템(주),265520,2019,397876077,101.2,14.55,-3.7,-5.08,13.25,1.49,25.78,0.83,41.25,-62.53433026471783,-37.87,0.0
9292,에이피시스템(주),265520,2020,430117234,101.6,21.16,11.0,17.51,13.28,2.19,36.69,1.29,106.86,163.9909944157887,62.79,0.0
9293,에이피시스템(주),265520,2021,438319248,106.3,28.24,14.79,26.74,22.9,2.25,39.01,1.32,183.23,129.1137354787039,38.96,0.0
9294,에이피시스템(주),265520,2022,399043064,108.8,30.96,15.9,31.37,34.87,1.89,39.19,0.93,138.0,43.85708310658233,40.71,0.0
9295,에이피위성(주),211270,2016,361701404,94.1,14.06,1.88,30.49,48.57,5.06,2.74,0.46,1171.41,-32.39,-81.98,0.0
9296,에이피위성(주),211270,2017,379476576,97.3,8.59,2.77,13.25,29.64,2.23,3.34,0.34,345.67,0.0,67.83,0.0
9297,에이피위성(주),211270,2018,393332482,98.7,9.07,3.03,16.6,21.11,2.15,1.08,0.42,401.86,0.0,-67.62,0.0
9298,에이피위성(주),211270,2019,397876077,101.2,11.72,2.95,14.87,26.35,2.37,8.7,0.44,401.91,0.0,708.53,0.0
9299,에이피위성(주),211270,2020,430117234,101.6,9.58,10.03,34.44,23.8,1.71,5.4,0.38,287.02,0.0,-38.57,0.0
9300,에이피위성(주),211270,2021,438319248,106.3,9.09,6.3,23.27,25.14,1.28,1.05,0.31,303.24,0.0,-80.76,0.0
9301,에이피위성(주),211270,2022,399043064,108.8,12.23,2.81,12.81,24.93,1.98,5.4,0.42,365.58,0.0,433.64,0.0
9302,에코플라스틱(주),38110,2012,316897731,82.1,24.39,4.07,5.52,12.61,2.62,4.6,1.94,45.87,-80.45843180347117,0.0,0.0
9303,에코플라스틱(주),38110,2013,335647450,85.0,28.08,5.72,7.6,13.7,2.88,7.0,2.27,52.4,-24.00146215876397,54.86,0.0
9304,에코플라스틱(주),38110,2014,353600472,87.2,28.4,7.55,9.93,13.73,2.86,9.04,2.25,45.51,163.2105952527393,35.61,0.0
9305,에코플라스틱(주),38110,2015,358513845,91.0,27.34,8.97,11.56,13.9,2.7,8.41,2.1,49.81,-15.99741367963234,-1.95,0.0
9306,에코플라스틱(주),38110,2016,361701404,94.1,28.39,7.83,10.17,15.39,2.41,6.27,1.94,39.68,6.128690264299207,-21.85,0.0
9307,에코플라스틱(주),38110,2017,379476576,97.3,25.93,7.37,9.51,14.42,2.3,-2.63,1.82,39.84,-277.0970306337197,-142.07,0.0
9308,에코플라스틱(주),38110,2018,393332482,98.7,24.96,7.82,9.69,14.12,2.3,-3.0,1.83,33.91,-32.8974659812492,0.0,0.0
9309,에코플라스틱(주),38110,2019,397876077,101.2,28.59,5.65,6.95,14.76,2.42,9.29,1.92,36.91,95.57471739480256,0.0,0.0
9310,에코플라스틱(주),38110,2020,430117234,101.6,27.07,9.9,11.99,13.23,2.5,2.02,1.94,35.85,-1117.675124415623,-79.04,0.0
9311,에코플라스틱(주),38110,2021,438319248,106.3,28.34,6.85,8.45,12.76,2.82,13.21,2.1,48.04,184.0446732676701,587.66,0.0
9312,에코플라스틱(주),38110,2022,399043064,108.8,26.66,5.19,6.43,11.87,3.01,26.98,2.18,53.81,334.6213448986302,144.17,0.0
9313,에프엔에스테크(주),83500,2017,379476576,97.3,1.12,8.8,25.71,0.94,2.84,-8.21,1.63,118.43,0.0,0.0,0.0
9314,에프엔에스테크(주),83500,2018,393332482,98.7,20.08,-1.83,-4.77,29.77,2.01,6.67,1.22,170.33,0.0,0.0,0.0
9315,에프엔에스테크(주),83500,2019,397876077,101.2,18.42,4.41,10.69,42.19,1.17,4.89,0.67,149.08,0.0,-19.65,0.0
9316,에프엔에스테크(주),83500,2020,430117234,101.6,22.67,19.02,40.77,27.78,1.75,18.56,0.86,89.92,-65.18577400818043,0.0,0.0
