,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률,CP전년대비증가율,경기선행지수,경기동행지수,GDP대비국가부채비율,CPI,CPI증감률,실질GDP성장률,코스닥연수익률 (%),코스피연수익률(%),코스닥변동성,코스피변동성,장단기금리차(전월차)(%p),실업률,외환보유액(천달러),CD이자율,환율,수출물가지수증감률,수입물가지수증감률,3년국고채수익률,생산자물가지수,생산자물가지수증감률,부실
281,(주)에이비프로바이오,195990,2017,3.309855825511857,-1211.8,-6635.230572385065,-10.64505716571908,-7.223290964298158,-11.88,4.41692014119598,-25.4,-25.09,-10.79,-11.22,3.95,122.83,41.89,0.27,0.42,0.75,0.53,0.76,1.708327793842791,2.85,0.33,0.0,-77.68,0.0,0.0,0.0,0.42,2.19,-0.1562311924822579,-92.81,164.64,44.27,1.56,1047.443292648944,59.37,113.75,70.19,6.83,316.8358652723292,276.36,68.45,-32.0,-41.46,-13.0,-48.66,124.63,256.1,-6.78733657787167,-6.705139339560683,1.234567901,93.2,97.3,36.0,112.1,18.87592789,2.830172037,26.44431455,21.76356986,26.44,21.76,0.02,3.5,379476576,1.66,1070.5,6.142843147,6.135629709,2.135,98.58,3.441762854,1.0
282,(주)에이스테크놀로지,88800,2021,8.413930873078808,0.0,61.81156199019049,-1.710686275206413,10.4499109198298,-18.34,11.55215419987226,-15.23,-13.64,-50.03,-44.53,3.52,108.02,20.45,0.63,3.28,0.78,1.09,1.71,3.014101171931034,2.77,0.54,0.52,5.08,92.91,2.74,1135.45,8.22,33.01,-0.6545785257995612,-877.56,196.74,161.83,13.51,129.3326550403001,18.36,92.05,61.14,3.46,-388.9965908123373,191.97,444.55,-11.93,-17.2,-9.74,-16.01,4799.49,1364.54,-9.2668056333524,-8.296360162392485,-26.66666667,107.3,106.3,46.7,104.0,14.28571429,4.24876323,6.769789835,3.625579272,6.77,3.63,-0.02,3.4,438319248,1.29,1188.8,14.29,14.98767321,1.798,106.38,6.38,1.0
283,(주)에이치디,102210,2019,-32.21929154787642,0.0,-75.55473350036436,-10.76019207029208,0.5585587235425786,-6.74,7.220342631453311,-7.32,-35.51,-2.33,-11.32,-3.23,111.63,50.35,0.21,0.32,0.6,0.33,0.37,3.425542034781862,24.22,0.22,0.05,16.47,0.0,0.0,0.0,0.61,2.07,-0.1820449179305286,-33.09,1480.99,14.49,2.38,619.2831493401817,76.13,262.85,237.24,7.94,15.72920836634871,35.91,31.35,-8.8,-11.3,-2.1,-8.16,512.62,1511.73,-1.883250720613097,-9.137707261828792,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
284,(주)에이티세미콘,89530,2021,66.15750744022945,0.0,-34.71352286634769,141.0197067378572,10.50800036705723,-2.97,3.933847421148266,-12.52,-29.17,-26.93,-111.3,5.27,125.83,-123.26,0.64,2.15,0.9,2.21,2.53,17.23421578806343,16.74,0.85,0.05,46.27,0.0,0.0,0.0,8.82,19.41,-1.347733421886789,-315.14,163.99,38.82,17.33,134.0482778030003,33.43,107.48,98.09,16.54,125.6009616485943,96.47,199.11,-0.24,-0.51,-0.16,-0.31,2739.02,783.46,-6.370330305423,-14.83522163829106,-26.66666667,107.3,106.3,46.7,104.0,14.28571429,4.24876323,6.769789835,3.625579272,6.77,3.63,-0.02,3.4,438319248,1.29,1188.8,14.29,14.98767321,1.798,106.38,6.38,1.0
285,(주)에이팸,73070,2020,-13.88607972975771,0.0,84.50136027529913,42.32116826280782,-63.54228951393125,-9.82,-19.93444476061255,-59.13,-48.45,-19.97,-13.88,5.45,102.11,-27.4,0.17,0.34,0.33,0.5,0.66,1.998588650600864,1.98,0.2,0.91,-6.2,0.0,0.0,0.0,5.25,33.48,-0.3112323098986202,-51.01,356.64,225.74,29.33,166.2272860885207,62.26,60.7,35.61,6.21,-63.85905655186722,115.76,60.61,-16.28,-22.68,-6.14,-34.31,146.75,540.57,-10.58486207810934,-8.67327562209375,-18.47826087,103.2,101.6,43.6,91.0,-10.78431373,-0.718111407,44.57697598,30.75075297,44.58,30.75,0.03,4.2,430117234,0.66,1086.3,-5.204284766,-9.5,0.976,100.0,-0.457893689,1.0
286,(주)에이피에스,54620,2019,5.12152766099648,0.0,-494.355305967821,-8.830552179923217,-18.52782433750195,6.56,36.56737441119076,-45.7,-19.87,-4.7,-1.22,1.91,98.43,347.7,0.08,0.1,0.35,0.42,0.42,23.98145614142308,3.87,0.26,0.06,130.53,0.0,0.0,0.0,5.99,232.93,-0.2256049887857938,-194.18,2014.14,831.44,77.07,85.50872791959083,72.15,129.62,128.28,13.57,4.540800823085005,300.35,38.61,-5.7,-7.22,-1.59,-20.43,1097.58,9909.37,-3.553777301511341,-1.545485586217088,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
287,(주)에이피헬스케어,109960,2013,-96.70595171280604,0.0,-157.3826448246086,-97.92939277912338,-49.28269444558898,-20.0,15.88218772557772,-11.12,-17.72,-52.31,-83.33,0.91,118.62,-2.63,1.71,4.7,2.69,2.45,3.41,5.908918824157466,6.58,1.33,0.0,0.56,16.29,6.95,276.8,3.98,65.12,-0.966592885375494,320.23,154.06,157.53,2.33,611.3651926708307,36.35,118.81,85.41,28.01,177.5750934109296,234.78,175.09,15.77,25.0,10.04,5.87,5455.54,1051.56,-19.01415835959228,-30.29043381755485,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
288,(주)에임하이글로벌,43580,2016,64.06891493385992,0.0,-835.6643989443819,30.25364134026128,-67.26349815069987,0.0,-25.73106264777517,-132.52,-270.17,-26.66,-54.8,3.49,233.39,-57.7,0.16,0.2,0.81,0.33,0.35,5.088068204609243,2.67,0.24,0.0,-256.82,0.0,0.0,0.0,-26.06,-347.36,-0.4965642155117452,-141.27,103.7,-447.82,-200.8,-23.93560277609827,73.0,151.05,147.02,76.03,7.898010661509482,365.83,36.99,-24.69,-56.62,-6.67,-51.38,184.73,823.2,-17.1984906874659,-35.06163265882408,-12.90322581,89.2,94.1,36.0,94.3,-8.712487899,2.534036418,-7.460976766,3.321754358,-7.46,3.32,0.18,3.4,361701404,1.52,1207.7,-3.297015632,-4.409924937,1.638,95.3,-1.813311354,1.0
289,(주)에프알텍,73540,2017,15.08732647739582,0.0,33.93606457994011,-7.484888902719192,5.847242828840015,-14.29,17.46129766373111,-25.08,-11.74,-16.22,-7.6,1.05,113.41,74.82,0.41,0.65,1.11,1.59,2.1,6.549449464374406,4.83,0.93,0.17,33.76,0.0,0.0,0.0,1.53,5.2,-0.2391689473684211,-420.05,505.04,372.76,4.01,354.2319008654941,56.69,137.54,91.51,50.4,122.6315439325486,67.02,76.41,-17.94,-24.58,-7.77,-20.36,2036.42,3263.87,-9.569176456962708,-4.48166338296659,1.234567901,93.2,97.3,36.0,112.1,18.87592789,2.830172037,26.44431455,21.76356986,26.44,21.76,0.02,3.5,379476576,1.66,1070.5,6.142843147,6.135629709,2.135,98.58,3.441762854,1.0
290,(주)에프엔씨엔터테인먼트,173940,2020,14.41175188954905,0.0,-3.770620757765898,-11.78060024296563,-13.97473448148208,4.48,6.331166757811858,-10.11,-10.84,-11.63,-12.16,-0.48,112.25,7.06,0.59,1.15,1.19,0.89,0.9,73.51593603862125,9.43,0.59,0.02,40.81,0.0,0.0,0.0,8.74,66.49,-0.5466910966189763,1558.21,787.71,374.59,15.92,130.5107329831578,44.73,211.35,208.29,35.63,2.744225921324511,345.7,123.59,15.94,44.3,8.81,16.05,5041.79,3188.21,-5.548652161400263,-5.951049928122742,-18.47826087,103.2,101.6,43.6,91.0,-10.78431373,-0.718111407,44.57697598,30.75075297,44.58,30.75,0.03,4.2,430117234,0.66,1086.3,-5.204284766,-9.5,0.976,100.0,-0.457893689,1.0
291,(주)에프티이앤이,65160,2012,5.247289303097072,0.0,-321.8742785409212,-15.75181160637896,-3.617168499899755,-22.68,13.53454961919344,-4.56,-8.56,-4.38,-8.22,1.9,107.45,0.32,0.5,0.96,1.03,0.88,1.02,6.490832947999991,3.36,0.58,0.45,76.33,171.73,34.19,1589.96,5.85,24.5,-0.1152753747419587,-356.9,161.01,52.67,12.06,97.79170759330134,46.22,175.11,149.09,26.47,34.65039892625457,346.06,116.38,-10.25,-13.02,-5.51,-11.36,1346.09,1682.58,-2.213168786769858,-4.156094402839087,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
292,(주)엑사이엔씨,54940,2021,10.16915327558517,0.0,-1351.361308928256,-4.506440917376253,-5.749421191180716,-5.58,8.8802789522379,-1.82,-1.68,-5.88,-8.26,0.44,100.97,-125.1,1.29,3.23,2.16,1.89,2.38,9.093153228865756,3.96,1.07,0.13,10.48,122.89,3.94,406.44,17.65,76.21,-0.1115048652619249,-375.07,225.55,1946.23,14.29,95.9568035405812,37.3,126.24,96.49,10.73,113.3955828271869,149.22,168.09,-8.06,-18.05,-5.05,-4.09,6656.28,530.77,-2.243989051203859,-2.068605021016573,-26.66666667,107.3,106.3,46.7,104.0,14.28571429,4.24876323,6.769789835,3.625579272,6.77,3.63,-0.02,3.4,438319248,1.29,1188.8,14.29,14.98767321,1.798,106.38,6.38,1.0
293,(주)엑세스바이오인코퍼레이션,950130,2017,-15.30069968433507,0.0,-699.76426709563,-22.35248417335382,-9.299946733859658,-6.15,31.03317950660643,-23.27,-31.25,-11.08,-12.78,4.84,134.7,0.0,0.29,0.48,0.74,0.61,0.77,2.809962236138266,2.92,0.5,0.0,89.01,148.13,47.46,1375.69,4.49,15.13,-0.3402081586761909,-201.19,3219.97,72.72,14.23,234.2769283620046,57.93,223.56,152.89,40.22,57.19439886061526,861.23,72.63,-3.68,-4.98,-1.55,-4.91,1088.67,1846.23,-7.34216170148601,-9.860868276369176,1.234567901,93.2,97.3,36.0,112.1,18.87592789,2.830172037,26.44431455,21.76356986,26.44,21.76,0.02,3.5,379476576,1.66,1070.5,6.142843147,6.135629709,2.135,98.58,3.441762854,1.0
294,(주)엔바이오니아,317870,2022,3.182719943683517,0.0,103.1094765159718,13.55979407627173,24.26648122574077,9.09,33.97352005635072,-6.36,0.67,-3.56,-0.85,6.09,99.87,0.0,0.28,0.56,0.56,0.66,0.75,5.502292244303081,10.26,0.39,0.0,63.23,0.0,0.0,0.0,16.42,52.17,0.0093348051357999,221.49,415.47,178.67,59.54,68.73836431611889,52.47,131.94,114.81,71.83,53.64233161005748,708.85,90.6,3.87,6.58,1.84,6.67,1400.56,2489.44,-1.753965113766259,0.1838477613590884,163.6363636,109.3,108.8,49.4,90.0,-13.46153846,1.345043666,-34.30337232,-24.8937929,-34.3,-24.89,-0.35,3.0,399043064,3.98,1264.5,16.64187593,20.57393653,3.722,115.29,8.375634518,1.0
295,(주)엔에스브이,95300,2012,0.0,0.0,0.0,0.0,0.0,9.27,23.94309131226814,6.26,0.97,10.35,1.6,3.38,99.55,53.55,0.7,1.65,1.21,1.12,2.71,4.056682687338951,3.41,0.62,0.0,60.27,106.18,16.61,388.02,15.53,56.76,0.3348363789584727,-925.2,565.57,362.78,22.31,68.87341995029011,42.36,130.42,53.27,2.21,253.5899922731319,257.54,136.07,-16.14,-20.24,-9.3,-13.36,5275.74,3103.81,4.355748794724363,0.6746554010738688,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
296,(주)엔젠바이오,354200,2021,0.0,0.0,0.0,0.0,0.0,32.93,71.26175185120759,-121.9,-117.7,-23.15,-22.35,-1.49,209.64,-92.3,0.15,0.19,0.8,0.21,0.21,3.177372069224726,7.2,0.17,0.0,2.23,0.0,0.0,0.0,0.55,3.09,0.0538262338527892,-609.4,173.49,10.81,3.39,72.80526867840979,77.5,339.85,324.71,202.31,6.309212829056785,910.58,29.03,-65.61,-89.86,-14.76,-90.4,580.24,2619.15,-19.90512871944242,-19.21954629135778,-26.66666667,107.3,106.3,46.7,104.0,14.28571429,4.24876323,6.769789835,3.625579272,6.77,3.63,-0.02,3.4,438319248,1.29,1188.8,14.29,14.98767321,1.798,106.38,6.38,1.0
297,(주)엔지스테크널러지,208860,2019,53.44574486617346,0.0,15.04675540584448,2.43342503017341,-42.82219733467228,-29.29,87.24915260452374,-55.38,-132.69,-13.45,-85.41,52.24,224.13,-78.15,0.07,0.24,0.1,0.15,0.17,1.839529073791881,3.02,0.08,0.0,-31.44,40.56,2.46,778.19,-1.45,-14.36,-0.8320145076465943,-303.53,90.96,-452.43,-19.86,-326.8497574154151,30.1,99.65,90.22,23.54,-2697.055696466419,179.13,232.19,-5.06,-7.08,-3.54,-48.41,627.04,780.32,-4.048429206557729,-9.699132981633385,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
298,(주)엔지켐생명과학,183490,2018,0.0,0.0,0.0,0.0,0.0,21.79,13.74220416491711,-46.17,-46.47,-24.36,-24.52,-0.84,145.26,-104.46,0.46,0.53,3.77,0.62,0.72,5.227112567969516,4.1,0.55,0.0,-65.68,0.0,0.0,0.0,-7.97,-53.42,-1.865795191242237,-1749.9,1422.02,-134.77,-17.23,-133.5814600699867,87.73,779.76,669.1,55.93,16.27974514048486,766.92,13.99,-164.35,-471.16,-20.17,-43.58,4015.41,7675.8,-21.37238376448796,-21.5081349115378,11.58536585,94.7,98.7,35.9,98.0,-12.57805531,3.240034708,-15.37661395,-17.2827429,-15.38,-17.28,-0.16,3.6,393332482,1.93,1115.7,0.747646299,5.893728704,1.817,100.43,1.876648407,1.0
299,(주)엔케이맥스,182400,2015,323.08,0.0,0.0,0.0,49.75,0.0,68.75942069584622,-253.78,-213.84,0.0,-40.77,1.44,240.24,-63.66,0.13,0.0,0.37,0.14,0.16,0.3893533920835001,9.39,0.13,0.0,-8.07,16.19,7.96,376.1,3.37,75.58,-0.4945793351076876,-801.41,429.33,159.48,43.42,487.5426151985043,88.84,2439.93,2186.3,1923.52,10.83900877425091,765.6,12.56,-180.22,-321.37,-20.11,-258.96,253.23,2891.63,-19.7035044336763,-16.60217240144287,-28.46153846,85.5,91.0,35.7,103.3,1.573254671,3.440104128,25.6699288,2.386736911,25.67,2.39,0.02,3.5,358513845,1.67,1172.5,-5.217313218,-18.11283075,1.662,97.06,-4.015031646,1.0
300,(주)엔터기술,68420,2012,-14.8437018775838,0.0,-5.167044058120559,-21.03703351480009,-13.19935721321809,-20.83,15.6994916452294,-17.04,-42.21,-17.22,-48.13,9.84,138.96,-206.04,0.37,1.01,0.6,1.15,2.11,2.515111573841879,3.09,0.43,0.0,-50.51,90.33,4.04,638.0,-1.05,-10.85,-0.5673247443861404,12.84,106.17,-244.5,-2.57,-681.1686813284342,35.59,52.72,27.7,0.53,-52.92773799992999,167.87,180.97,2.24,3.45,1.44,3.54,1851.82,1022.96,-6.943184025967794,-17.20197659249791,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
301,(주)엔터파트너즈,58450,2012,-4.205863638870394,0.0,-137.5882633673286,-39.01224897267388,-22.36264225779276,-0.82,-2.123336207204233,-11.98,-16.34,-35.13,-45.48,0.37,114.85,46.77,1.41,2.93,2.72,4.02,4.36,52.29886069810136,8.08,1.93,0.02,5.17,177.72,36.5,300.51,0.62,1.05,-0.8811344580777096,-855.85,208.3,5.14,0.43,2843.610619469027,37.25,85.8,79.5,2.59,-44.33072553313704,76.48,168.42,-19.02,-34.77,-11.94,-8.28,5391.64,1408.94,-17.27397713230632,-23.55693430712804,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
302,(주)엔투텍,227950,2021,-15.24634951559693,0.0,-71.87997793815921,30.29242563248116,-22.35119259666971,64.66,14.42004548675151,-7.83,-75.28,-6.63,-63.61,8.52,154.66,-98.25,0.44,0.85,0.93,1.31,1.42,16.84272897924248,9.6,0.56,0.0,-105.1,90.64,7.32,475.21,-19.69,-101.61,-0.4737721144064558,-93.78,739.09,-999.46,-40.75,-47.72850983251245,64.55,118.71,110.37,68.59,44.58105153014032,312.12,54.92,-5.1,-15.32,-1.81,-3.75,629.34,571.93,-3.780922366210201,-36.36381416386558,-26.66666667,107.3,106.3,46.7,104.0,14.28571429,4.24876323,6.769789835,3.625579272,6.77,3.63,-0.02,3.4,438319248,1.29,1188.8,14.29,14.98767321,1.798,106.38,6.38,1.0
303,(주)엘앤케이바이오메드,156100,2016,33.27,-57.28,-77.05,41.02,7.5,11.11,60.05886002170929,7.0,5.18,4.88,3.12,1.87,92.84,15.14,0.44,0.7,1.18,0.71,0.92,1.509599290758231,1.39,0.49,0.0,119.06,58.19,19.29,788.25,17.15,189.57,0.1741079195399519,-899.65,956.9,725.73,44.7,62.16945991438428,64.03,220.73,177.44,31.74,35.8595759766376,580.69,56.17,-16.56,-24.43,-5.95,-15.52,3702.41,5463.5,2.684379807013768,1.988137520257011,-12.90322581,89.2,94.1,36.0,94.3,-8.712487899,2.534036418,-7.460976766,3.321754358,-7.46,3.32,0.18,3.4,361701404,1.52,1207.7,-3.297015632,-4.409924937,1.638,95.3,-1.813311354,1.0
304,(주)엘엠에스,73110,2022,0.8480475957994366,0.0,-86.97516549351721,-6.738509845229473,3.314216514339254,-8.84,27.64715590893045,1.48,0.27,1.46,0.27,2.26,96.72,88.51,0.43,0.99,0.77,0.8,1.03,3.646180389172782,3.42,0.44,0.0,109.75,0.0,0.0,0.0,14.23,45.22,0.0300408453245396,1152.04,2662.33,159.64,32.95,53.41946482531095,42.2,121.56,97.03,41.02,113.7577707112811,307.6,136.94,6.37,7.75,3.68,8.53,11117.68,9923.79,0.6398454046314693,0.1167225921290765,163.6363636,109.3,108.8,49.4,90.0,-13.46153846,1.345043666,-34.30337232,-24.8937929,-34.3,-24.89,-0.35,3.0,399043064,3.98,1264.5,16.64187593,20.57393653,3.722,115.29,8.375634518,1.0
305,(주)엘피케이로보틱스,183350,2019,0.0,0.0,0.0,0.0,0.0,-7.69,18.56727545494378,-42.37,-114.65,0.0,0.0,13.53,201.89,0.0,0.49,0.0,0.59,0.96,1.25,4.722784604799995,3.52,0.45,0.21,-224.42,0.0,0.0,0.0,-58.71,-274.4,-0.238581885795871,-296.66,0.0,-1853.87,-72.25,77.73601095017263,0.0,101.32,77.95,0.28,1769.543439985429,70.72,0.0,-0.98,-1.55,-1.16,-1.43,3173.41,0.0,-34.42825446326624,-93.16221670787893,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
306,(주)엠게임,58630,2013,-51.09138248856821,0.0,-2918.649691265764,-88.66608028563714,-29.02147672750356,-14.59,100.0,-45.83,-213.57,-40.47,-185.02,5.98,275.98,-254.19,0.36,0.88,0.62,1.37,1.37,0.0,5.25,0.49,0.19,-265.11,48.66,2.29,399.41,-70.35,-456.26,-4.748832070080324,-101.77,40.51,-11066.62,-126.78,-16.94360985968019,12.8,40.63,40.63,5.64,0.0,0.0,681.54,5.29,6.73,4.61,8.31,2318.44,264.33,-25.43339798412151,-118.5135428051789,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
307,(주)엠젠솔루션,32790,2012,5.02503711107253,0.0,-945.0634599154592,-34.82512588430508,-10.46943793818025,-67.84,4.312973162356439,-9.25,-18.07,-24.82,-51.88,0.75,117.48,-91.09,1.32,2.69,2.58,2.34,2.49,38.33232428769943,5.67,1.31,0.03,-157.16,100.4,13.3,490.27,-4.89,-25.19,-0.3497328747637533,-113.64,24.82,-51.53,-3.81,-283.6938524809058,37.76,100.83,94.06,3.77,819.0339684455557,100.94,164.81,-7.65,-18.09,-4.76,-3.71,1943.72,503.55,-11.87920194182445,-23.22002674289578,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
308,(주)엠투엔,33310,2021,64.30853793533592,0.0,-662.7392336492014,117.7476217492883,23.96928300086963,0.0,3.755330285529976,-11.05,-133.49,-4.67,-58.61,8.22,27.3,-16.43,0.27,0.42,0.78,0.91,0.99,11.61711214936938,4.45,0.45,0.14,-952.73,0.0,0.0,0.0,-27.8,-467.39,-1.440743051617547,-54.06,616.67,-691.09,-126.3,-11.26639365130167,71.4,130.12,121.46,16.88,28.77415137248834,196.26,40.05,-0.45,-0.58,-0.13,-0.59,1711.28,5374.35,-2.432996927313368,-29.38072983306066,-26.66666667,107.3,106.3,46.7,104.0,14.28571429,4.24876323,6.769789835,3.625579272,6.77,3.63,-0.02,3.4,438319248,1.29,1188.8,14.29,14.98767321,1.798,106.38,6.38,1.0
309,(주)엠플러스,259630,2019,-23.24953041521861,0.0,-61.02954766782482,-70.57019598476296,266.75162750514,48.78,14.37376225646484,2.62,1.92,6.58,4.82,1.37,99.28,18.19,0.73,2.51,1.04,1.0,2.88,2.830877736693548,4.03,0.54,0.79,55.32,0.0,0.0,0.0,7.16,51.24,0.3899327720873328,-3036.95,1516.98,2501.38,9.74,69.82605727528751,29.3,120.28,41.6,4.46,387.9495245789818,106.5,241.32,-15.57,-47.43,-11.01,-14.98,20269.9,7994.87,1.927405657909188,1.413028902496576,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
310,(주)영진코퍼레이션,53330,2012,-28.93665631433625,0.0,-117.1417654213534,-41.91706926140139,-29.14507967776274,2.33,-2.564352089380209,-20.64,-34.49,-48.23,-87.36,1.69,133.09,-347.21,0.78,2.34,1.18,1.46,1.57,19.89109684663371,6.71,0.72,0.05,-28.34,72.26,5.77,471.75,0.28,0.69,-1.011245198500128,-11.81,56.29,3.68,0.3,5364.025599423112,29.69,86.35,79.96,0.22,-46.7738979280212,40.73,236.77,-9.44,-16.54,-6.64,-7.03,621.75,204.09,-19.49032274526821,-32.57255079583565,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
311,(주)예당컴퍼니,49000,2012,0.4817228456262241,0.0,-810.7606832137047,24.60340257775356,-18.77844328932953,357.14,5.179463401721625,-77.72,-116.19,-16.15,-24.14,-5.81,176.74,-415.65,0.13,0.21,0.34,0.27,0.28,42.32098496008147,3.13,0.16,0.03,-33.39,4.11,0.72,1154.19,-8.03,-937.49,-0.058913258923266,-73.21,191.15,-12584.14,-62.38,-46.33468358616129,68.73,159.73,158.7,8.37,1.733344623190471,174.06,45.49,-58.7,-119.54,-18.35,-142.64,50.7,275.02,-10.00121481770159,-14.95141724492616,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
312,(주)예림당,36000,2021,-71.60214129674786,0.0,90.3589012898954,-9.815779289942457,-90.39804939846644,-97.61,32.21175211112396,8.14,-48.37,1.06,-0.5,10.67,-6.98,60.78,0.05,0.13,0.08,0.21,0.23,1.986352583097225,3.96,0.11,0.0,127.75,0.0,0.0,0.0,-16.22,-144.68,-0.5919611889706805,67.04,1032.06,-941144.57,-140.36,-15.22608460050771,84.05,395.77,347.06,81.83,16.46918762949223,501.69,18.98,-78.83,-213.77,-12.57,-108.82,1223.79,4934.41,0.9400263295225884,-5.589394556581329,-26.66666667,107.3,106.3,46.7,104.0,14.28571429,4.24876323,6.769789835,3.625579272,6.77,3.63,-0.02,3.4,438319248,1.29,1188.8,14.29,14.98767321,1.798,106.38,6.38,1.0
313,(주)예스티,122640,2020,-3.644700310340062,0.0,101.3172942765613,12.09269344579698,23.84371336926101,13.81,17.8677003253808,0.7,0.61,0.75,0.48,2.2,92.24,8.19,0.39,1.07,0.62,1.31,1.63,6.628676458050952,5.7,0.62,0.0,96.05,0.0,0.0,0.0,15.72,53.37,0.0271195248988959,772.84,849.48,1084.55,39.41,69.84643120116276,39.49,74.3,60.47,14.9,-53.84624032775693,168.62,153.22,3.25,3.78,1.96,4.93,4428.21,3897.51,0.279710187119156,0.2445190970868324,-18.47826087,103.2,101.6,43.6,91.0,-10.78431373,-0.718111407,44.57697598,30.75075297,44.58,30.75,0.03,4.2,430117234,0.66,1086.3,-5.204284766,-9.5,0.976,100.0,-0.457893689,1.0
314,(주)오리엔탈정공,14940,2012,-62.03611769624769,0.0,-101.8591637970992,-361.6760251126603,-37.40266142845024,-31.5,-11.60499305767531,-22.71,-87.17,0.0,0.0,6.17,139.36,0.0,0.59,0.0,0.55,1.41,1.97,4.974501158884707,6.35,0.54,0.11,-357.15,286.61,7.05,496.43,-28.55,-50.84,-2.620899276464001,1234.02,-264.59,-1151.84,-26.81,-39.73847363602783,0.0,87.24,61.03,7.46,-205.422086485331,20.53,0.0,2.9,4.37,3.93,3.69,7770.58,0.0,-24.18256281800627,-92.827165334881,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
