회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),[제조]이자보상배율(이자비용)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]자본(*)(IFRS),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS),[제조]매출원가(*)(IFRS),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS),[제조]      이자비용(*)(IFRS연결),[제조]      이자비용(*)(IFRS)
한국유리공업(주),002000,2011/12,17.4,24441206,599746530,29.69,7411201,531008082,463869476,378929234,61521837,354479707,288985526,46833788,1474000,826360
한국유리공업(주),002000,2012/12,-22.94,-14909255,522306906,-73.19,-26733429,447558939,350851185,343923383,57028389,258488834,265897797,42781906,798000,685763
한국유리공업(주),002000,2013/12,-14.32,-5615830,494966576,-56.58,-17910261,450542795,329938343,289683436,65229502,234479118,214454290,49453635,1744000,520167
한국유리공업(주),002000,2014/12,7.74,22431337,525217004,12.49,7788973,457972935,326834564,264055357,49231529,227499820,190205387,31529100,1753000,461575
한국유리공업(주),002000,2015/12,6.62,27547242,563894422,8.23,26809916,508635542,297985730,244718412,44114410,206899122,174208314,29160723,1412209,429018
한국유리공업(주),002000,2016/12,10.23,40409355,576549581,13.55,24222743,527234055,330637275,269884264,51902293,227067453,190289283,32249688,874000,334327
한국유리공업(주),002000,2017/12,29.1,32259544,710203570,24.86,19652375,647895504,345426424,282864715,45209045,247454244,210001635,31331826,607000,246241
한국전력공사(주),015760,2010/12,1.1,6740090000,57276537000,-1,1178877000,48109463000,39506582000,36187237000,1644760000,39291282000,39946693000,1181095000,2045684000,1311007000
한국전력공사(주),015760,2011/12,-0.32,4144729000,53803950000,-2.12,1112398000,44439305000,43532302000,43081979000,1751697000,43214858000,45576981000,1213539000,2123579000,1409216000
한국전력공사(주),015760,2012/12,-0.35,3916833000,51064202000,-1.68,142857000,41271080000,49421513000,48459262000,1780168000,49334873000,50784720000,1243005000,2344328000,1603628000
한국전력공사(주),015760,2013/12,0.64,6883907000,51450736000,0.17,3473181000,41659546000,54037795000,50595638000,1923192000,53692406000,52164764000,1264647000,2381900000,1525166000
한국전력공사(주),015760,2014/12,2.46,12045692000,54825010000,1.2,5125719000,43381068000,57474883000,49762952000,1924366000,57334440000,54438279000,1222453000,2351624000,1394131000
한국전력공사(주),015760,2015/12,5.63,16943105000,67942475000,4.05,9257903000,53181368000,58957722000,45457729000,2153261000,58540389000,52763365000,1351663000,2015684000,1092594000
한국전력공사(주),015760,2016/12,6.85,16520552000,73050545000,5.78,8786347000,55466708000,60190384000,45549553000,2639232000,60289581000,53707763000,1700278000,1752868000,844200000
한국전력공사(주),015760,2017/12,2.77,11249894000,72964641000,2.11,6651117000,55782356000,59814862000,52098855000,2762855000,59965739000,56728683000,1683502000,1789552000,737971000
한국전력공사(주),015760,2018/12,-0.11,6680132000,71092762000,-3.1,2275687000,54081769000,60627610000,58207721000,2627890000,60271500000,60773798000,1690970000,1868458000,708329000
한국전력공사(주),015760,2019/12,-0.62,8213428000,68889649000,-3.67,1668369000,51458574000,59172890000,57779835000,2669576000,58933180000,59907852000,1873675000,2046811000,777120000
한국전력공사(주),015760,2020/12,2.05,13208473000,70666846000,3.77,7242723000,53331431000,58569314000,51804596000,2678443000,57989410000,53396106000,1808159000,1995425000,737973000
한국전력공사(주),015760,2021/12,-3.06,4473186000,65311849000,-10.94,-1272642000,47046590000,60574819000,63559178000,2875784000,59660600000,65148888000,1937288000,1914457000,678986000
한국전력공사(주),015760,2022/12,-11.59,-23477500000,42000256000,-23.87,-29441986000,22060669000,71257863000,100903594000,3009422000,68951546000,100883354000,1976767000,2818546000,1420802000
한국전력기술(주),052690,2010/12,,,,179953.81,54454916,339893545,,,,580153714,380120253,87819260,,632
한국전력기술(주),052690,2011/12,,,,7545.95,192303826,379628934,,,,663334830,434902738,91981075,,19045
한국전력기술(주),052690,2012/12,,,,1069.67,94524940,425968698,,,,785585937,528385010,104072862,,143154
한국전력기술(주),052690,2013/12,,,,184.93,39265850,382049946,,,,755483851,604981184,116679026,,182898
한국전력기술(주),052690,2014/12,,,,298.62,16715029,407130507,,,,841917293,669739244,105625923,,222869
한국전력기술(주),052690,2015/12,,,,26.31,11279617,400749872,,,,657603285,516434269,126905523,,542191
한국전력기술(주),052690,2016/12,,,,11.43,18747542,410687549,,,,506012235,334443962,159285835,,1075015
한국전력기술(주),052690,2017/12,,,,160.25,62577793,457031472,,,,490192814,338096058,119224798,,205135
한국전력기술(주),052690,2018/12,,,,29.38,81042642,461380108,,,,433700598,296901641,115299641,,731656
한국전력기술(주),052690,2019/12,,,,680.2,27080821,492212759,,,,448634709,324495588,80070192,,64788
한국전력기술(주),052690,2020/12,568.37,16825530,499074513,557.54,15173647,499074513,431722626,309712483,92438756,431722626,308694175,94020824,52028,52028
한국전력기술(주),052690,2021/12,251.61,-15763329,513450927,212.33,-16270095,513450927,433126639,326176967,96821950,433126639,323310451,101269654,40252,40252
한국전력기술(주),052690,2022/12,40.52,6758108,543413813,35.19,4917853,543413813,505290773,394303573,97047175,505290773,391864412,101321477,344012,344012
한국제지(주),002300,2010/12,,,,5.26,9416443,462210949,,,,664142052,597040504,51859232,,0
한국제지(주),027970,2010/12,,,,0.7,8833035,33542913,,,,174388781,147342293,21715822,,0
한국제지(주),002300,2011/12,,,,4.08,69205929,466069634,,,,637749513,582359834,51507530,,0
한국제지(주),027970,2011/12,,,,-0.19,-2533841,34198914,,,,187584156,165790668,24073746,,0
한국제지(주),027970,2012/12,,,,-1.04,663250,84491870,,,,171017820,152857009,26823301,,0
한국제지(주),002300,2012/12,,,,4.42,14188201,473442984,,,,636553673,574112836,55374194,,0
한국제지(주),027970,2013/12,,,,-0.69,-14948477,22669224,,,,173750482,153943180,25599788,,0
한국제지(주),002300,2013/12,2.55,15711046,503938293,7.13,10220338,479189233,727179981,653285922,66315032,650725629,587122704,55757336,2975653,1101014
한국제지(주),027970,2014/12,,,,-0.39,-1891018,9745441,,,,151055420,134575605,19637424,,0
한국제지(주),002300,2014/12,2.91,24936152,507298471,4.33,17709280,480221799,660074675,585055046,67346463,578112443,517393856,57051127,2634663,846906
한국제지(주),002300,2015/12,9.48,-40137801,512362172,15.95,-23523831,481448165,655244589,574869332,63432110,531291091,469025136,52778062,1787384,594780
한국제지(주),027970,2015/12,,,,-1.59,-13541738,3342561,,,,147953493,136164742,20256994,,0
한국제지(주),027970,2016/12,,,,2.3,5897049,12693134,,,,159354400,133378172,15108716,,0
한국제지(주),002300,2016/12,13.16,26882825,523024814,15.41,14738429,491395992,652735933,566579206,61299639,531030970,466449324,49331057,1888945,989544
한국제지(주),002300,2017/12,5.32,1471877,520587520,-0.32,6041770,488102369,677891044,608585774,59584166,549599072,500348042,49706594,1828177,1407465
한국제지(주),027970,2017/12,,,,0.17,-3280580,18601874,,,,164484704,147961359,15801521,,0
한국제지(주),027970,2018/12,,,,2.06,9613185,26839659,,,,177242604,148562193,18644302,,4868837
한국제지(주),002300,2018/12,-2.65,-33062812,486485836,-6.04,-30682843,453805834,723409935,673356916,64513011,577132596,545802016,51138649,5463939,3277895
한국제지(주),027970,2019/12,,,,2.97,14555816,37909539,,,,177653879,146842536,16706925,,4745683
한국제지(주),002300,2019/12,0.62,68905899,487135934,-0.28,60378390,430213053,716588618,640042247,73017258,562726994,505652028,58220183,5727591,4027933
한국제지(주),027970,2020/12,,,,6.85,30733035,87770913,,,,189516847,149578192,18882298,,3072464
한국제지(주),027970,2021/12,,,,9.33,16698312,97946294,,,,204434563,177535958,13611987,,1423786
한국제지(주),027970,2022/12,,,,2.13,6283893,101282896,,,,227325039,208721342,15100264,,1648369
한국주강(주),025890,2010/12,,,,53.61,8626727,81248669,,,,40734999,33052564,3199230,,83630
한국주강(주),025890,2011/12,,,,18.93,3011211,73798818,,,,44414471,39336403,3508647,,82893
한국주강(주),025890,2012/12,,,,3.98,2265699,71305805,,,,46845156,43112179,3519510,,53700
한국주강(주),025890,2013/12,,,,999999999,-5377967,72813316,,,,35097159,33845686,3703259,,0
한국주강(주),025890,2014/12,,,,13.3,2935016,66477319,,,,37779006,34822266,2801713,,11660
한국주강(주),025890,2015/12,,,,220.55,5957929,66122587,,,,35572028,31060165,2749758,,7990
한국주강(주),025890,2016/12,,,,999999999,2749962,62698279,,,,26502235,24429387,2277356,,0
한국주강(주),025890,2017/12,,,,-64.08,-2892549,56345214,,,,29920640,29509181,2500078,,32591
한국주강(주),025890,2018/12,,,,-20.38,-3042961,45162766,,,,39136733,45034890,2977286,,435477
한국주강(주),025890,2019/12,,,,-13.08,307158,32212273,,,,36271402,38447102,2727630,,374862
한국주강(주),025890,2020/12,,,,-0.43,-466776,30013406,,,,33885845,31510985,2503227,,295397
한국주강(주),025890,2021/12,,,,-2.12,-3877285,28061898,,,,45309650,43500834,2404239,,281282
한국주강(주),025890,2022/12,,,,-1.12,1611781,29772006,,,,54371102,52472182,2416576,,461812
한국주철관공업(주),000970,2010/03,6.68,3516199,208696810,45.08,-6739522,208696810,225980058,198060969,18454174,157299524,133757291,11306846,0,0
한국주철관공업(주),000970,2011/03,0.23,-4732290,212776151,1.9,921007,208201614,268256436,197186681,68241518,125280462,111131929,13257892,2648507,703848
한국주철관공업(주),000970,2012/03,2.25,22815611,215393957,4.47,7701160,210694323,317632431,246760354,64507913,149960000,131325820,14831604,3162118,1001914
한국주철관공업(주),000970,2013/03,3.85,19349509,218445139,21.87,20614343,216696059,327030444,256674596,63175929,149021969,123362748,17045512,1862824,393839
한국주철관공업(주),000970,2014/03,4.88,5018293,219139936,13.65,2379172,216351723,326485090,263205621,56775460,138997688,119248791,15431475,1331958,316293
한국주철관공업(주),000970,2015/03,12.96,38297935,224351087,9.99,8434232,214792514,315476202,243847631,61284489,112465952,95218554,15429699,798147,182024
한국주철관공업(주),000970,2016/03,22.7,29922598,235419081,10.11,18707349,215215060,333283123,259342660,60803863,120331768,101862908,15406444,578758,302840
한국주철관공업(주),000970,2017/03,56.78,20614599,255096611,10.27,12217263,216240552,387317849,294855815,67162121,125944556,105283133,18000276,445583,259144
한국주철관공업(주),000970,2018/03,28.94,-7423043,261919891,23.2,1153059,214519489,420668007,336778585,64706611,129365970,105361068,16826522,662928,309476
한국주철관공업(주),000970,2019/03,11.33,15114757,268919643,12.52,4051853,219722742,417368939,341828741,68939166,126369362,105237670,17634193,582563,279252
한국주철관공업(주),000970,2020/03,16.83,7646598,278126298,8.04,4907633,219769858,437227920,353312358,68347239,120013970,98371824,16297343,925059,664516
한국주철관공업(주),000970,2021/12,232.11,29723846,346898827,128.68,30613421,257716383,510185096,406625670,54989948,119746809,100818256,10774117,209253,63371
한국주철관공업(주),000970,2022/12,84.32,33436590,350660351,123.05,21024139,272510141,484291226,417294924,53006055,118960265,98771682,10667278,165919,77379
한국지역난방공사,071320,2010/12,2.54,265278436,1402921684,3.18,259279294,1399608698,1533134391,1353368645,49779768,1437464489,1255547792,46420748,56785609,46740961
한국지역난방공사,071320,2011/12,0.84,262383375,1380336568,1.1,258783667,1400703614,2133973904,2015810702,55313829,1980925659,1857968932,52550131,88744244,73620424
한국지역난방공사,071320,2012/12,2.55,341853840,1523131408,2.94,329240092,1551754006,2809566616,2497381789,68468075,2599999573,2303464121,65393699,95742196,78693505
한국지역난방공사,071320,2013/12,2.52,484058035,1600531220,2.8,457863993,1628021183,2878599260,2569627224,79270439,2657793605,2368363906,76042583,91292648,76324755
한국지역난방공사,071320,2014/12,,,,1.21,317890241,1633131474,,,,2369114794,2208690289,74866547,,84097870
한국지역난방공사,071320,2015/12,,,,3.3,357007712,1721654077,,,,2001945770,1713938145,78071979,,63675255
한국지역난방공사,071320,2016/12,,,,2.97,312481771,1805003172,,,,1719867258,1480139152,78072090,,54396529
한국지역난방공사,071320,2017/12,,,,2.67,445412085,1829732553,,,,1834422362,1625866797,88759525,,44925122
한국지역난방공사,071320,2018/12,0.25,382414607,1560152486,0.25,382443577,1560152486,2487330695,2374123518,98685702,2487330695,2374123518,98684172,57576956,57576956
한국지역난방공사,071320,2019/12,0.69,188783021,1529393588,0.67,186418121,1529393588,2367906315,2223267722,102425534,2367906315,2223267722,103682127,60878432,60878432
한국지역난방공사,071320,2020/12,2.34,381899766,1803734802,2.31,380867349,1803734802,2098906300,1855688158,110365575,2098906300,1857099096,110916028,56787714,56723943
한국지역난방공사,071320,2021/12,0.76,417634376,1823178843,0.73,414148865,1823178843,2536798010,2385487355,111624497,2536798010,2385452403,113536564,51886196,51852391
한국지역난방공사,071320,2022/12,-6.31,14612769,1667003101,-6.32,13392303,1662206499,4173027136,4464256773,112664057,4173027136,4464123111,112855097,63978214,63936211
한국철강(주),104700,2010/12,,,,59.64,69294817,722698233,,,,940539498,867389914,43986310,,705173
한국철강(주),104700,2011/12,,,,-26.91,47145804,674020515,,,,1020601374,973310335,43951274,,1587272
한국철강(주),104700,2012/12,,,,16.07,34294287,680820131,,,,987039948,921998113,49508134,,966753
한국철강(주),104700,2013/12,,,,5.07,52477429,686717446,,,,821095617,780399023,39353979,,264920
한국철강(주),104700,2014/12,,,,69.85,36928566,690828974,,,,747148004,698807716,35876649,,178442
한국철강(주),104700,2015/12,,,,884.5,104742640,728816347,,,,684536729,581873259,37534552,,73634
한국철강(주),104700,2016/12,,,,65160.13,78001229,768948038,,,,663369314,570297416,40031551,,814
한국철강(주),104700,2017/12,,,,71698.18,94224726,718280671,,,,738870356,656543299,36225124,,643
한국철강(주),104700,2018/12,,,,137372.77,48587568,717250259,,,,777466326,715009837,37042526,,185
한국철강(주),104700,2019/12,,,,63.31,14265311,724936549,,,,719102311,672690607,34198614,,192903
한국철강(주),104700,2020/12,,,,478.18,93181037,696830671,,,,633382164,540729162,57538976,,73432
한국철강(주),104700,2021/12,,,,256931.95,52059222,722188491,,,,886650133,742878226,40485263,,402
한국철강(주),104700,2022/12,,,,9824.37,36404664,790918580,,,,1064176509,900747799,41930694,,12366
한국콜마(주),161890,2013/03,,13595881,97807112,,13149755,99459862,177779159,142338667,21397330,174038123,140520201,20676623,1200243,1200243
한국콜마(주),161890,2014/12,11.02,34419375,179796644,11.13,34411017,175960089,461252660,360470008,53938880,439080476,346570152,49970681,4250369,3823041
한국콜마(주),161890,2015/12,30.31,49420180,220683680,34.32,51557641,213974404,535846082,409570654,65555869,506556491,390804277,60809341,2003468,1601065
한국콜마(주),161890,2016/12,73.37,38213822,287686856,185.93,32604411,260660580,667469194,513950323,80088914,619588216,479268798,70315815,1000749,376499
한국콜마(주),161890,2017/12,16.86,5386484,332636543,24.1,9005640,297128491,821615970,643808078,110831834,681624683,535935942,84392476,3973039,2543873
한국콜마(주),161890,2018/12,2.69,62759622,809826828,8.51,52480440,441275424,1357865265,1000870348,267027522,891722289,742236085,78479847,33412382,8340843
한국콜마(주),161890,2019/12,2.21,164842539,847872907,5.68,70380903,483880560,1540720629,1108456556,314454027,854579664,736577863,60004168,53413022,10207754
한국콜마(주),161890,2020/12,3.26,121463641,999242017,5.22,106230173,594936686,1322081318,895784181,304618010,609200623,514065825,44778473,37723274,10095501
한국콜마(주),161890,2021/12,2.75,-3122844,1359559769,9.7,11402502,632338674,1586332710,1158199758,343865399,632823513,532745829,34435381,30607043,6765169
한국콜마(주),161890,2022/12,2.24,90811568,1469473100,5.68,77165472,602307704,1865731523,1396896252,395554830,724645671,619041868,36523254,32694822,12169913
한국콜마홀딩스(주),024720,2010/03,,,,6.16,11746555,98189800,,,,188064645,152084145,22420264,,331793
한국콜마홀딩스(주),024720,2011/03,6.78,14071211,123201733,6.22,7524214,118514178,271660480,220253831,31693965,259596086,214063460,29313683,2427525,2108411
한국콜마홀딩스(주),024720,2012/03,6.25,15609992,139347044,6.27,8260631,124125079,324517641,263956817,39345419,302557950,250711101,36772984,3538455,2555038
한국콜마홀딩스(주),024720,2013/03,6.52,18257937,184210176,-0.49,9237276,153656146,106625624,85601747,8010488,4344322,2557760,2210374,1528900,865274
한국콜마홀딩스(주),024720,2014/12,11.46,29219840,229504581,3.23,2752315,155834221,222474429,171996394,22763544,13317927,0,8883841,2851523,1373370
한국콜마홀딩스(주),024720,2015/12,7.23,26535547,267823763,0.89,4664407,154243798,299567095,227206233,27259704,14783287,0,9150681,7495984,6363784
한국콜마홀딩스(주),024720,2016/12,5.58,25257526,319079336,0.74,2269665,159820286,330438589,249385649,32320626,17131304,0,9766964,10971286,9891457
한국콜마홀딩스(주),024720,2017/12,8.26,68303392,392222729,0.84,7889212,163677178,490565263,382473889,46293315,22246566,0,15004988,9893789,8616771
한국콜마홀딩스(주),024720,2018/12,10.12,38455787,495422341,1.28,1215301,215505048,561696121,430074277,48133032,27419481,193607,16571290,9370086,8305013
한국콜마홀딩스(주),024720,2019/12,8.04,84102125,603778421,0.64,2414242,236100847,593433802,455419312,45013229,29509196,0,22043883,12582584,11708593
한국콜마홀딩스(주),024720,2020/12,11.82,83326143,787609056,1.12,17873962,357535650,675480246,525189975,44565031,35234722,0,21838299,13530391,12000940
한국콜마홀딩스(주),024720,2021/12,11.06,15327486,854651753,0.37,-45423726,371952328,674006002,531867445,59714914,34094780,14536501,17471597,7988954,5678745
한국콜마홀딩스(주),024720,2022/12,2.84,-11348010,850337980,-0.27,19324106,374397476,649879569,540294804,68083654,37382541,14840675,24638267,11603790,7784099
한국타이어앤테크놀로지(주),161390,2012/12,,493864673,3221485621,,419631357,2648682668,2317223404,1561773167,446858055,1365375638,955580970,269006913,24403520,8369314
한국타이어앤테크놀로지(주),161390,2013/12,16.61,1047563611,3924135810,30.06,676525560,3065265325,7069237653,4710850601,1327380556,3912520075,2684892724,763225998,62074671,15450624
한국타이어앤테크놀로지(주),161390,2014/12,20.68,1147044671,4516473178,35.66,637183565,3395184685,6680847701,4280800825,1368410313,3667465152,2463249810,760635007,49886950,12440728
한국타이어앤테크놀로지(주),161390,2015/12,20.19,1113695353,5140788202,19.78,602649462,3682306629,6428172502,4084045633,1459136782,3358416967,2229179664,817778682,43822267,15745857
한국타이어앤테크놀로지(주),161390,2016/12,24.22,1217766386,5961479320,14.7,477141543,4050999058,6621762292,4045028258,1473506275,3312163223,2146707772,807637290,45557638,24333755
한국타이어앤테크놀로지(주),161390,2017/12,13.53,851731235,6373506245,5.43,363539142,4307603818,6812857982,4492383668,1527042543,3266619241,2264159840,839616137,58647115,29976649
한국타이어앤테크놀로지(주),161390,2018/12,12.32,1123539949,6790312968,4.88,505125868,4494572075,6795088816,4691443619,1400994596,3193229260,2295365671,742018900,57031424,31960014
한국타이어앤테크놀로지(주),161390,2019/12,9.49,760347395,7187217114,3.06,374302117,4668068350,6883268577,4961117131,1378186615,3173056806,2360726492,714940775,57331267,31839096
한국타이어앤테크놀로지(주),161390,2020/12,13.24,1290850800,7412147522,3.54,313359733,4671291693,6453071785,4550059850,1274741379,2862380052,2122010058,646224199,47464093,26561031
한국타이어앤테크놀로지(주),161390,2021/12,14.67,841528140,8205135825,-5.5,113498539,4709785900,7141136828,5193837390,1305106532,2915221705,2377256583,668018917,43762089,23823777
한국타이어앤테크놀로지(주),161390,2022/12,11.45,504570700,8875709248,-0.78,269990438,4938058658,8394203037,6291656294,1396728654,3471707382,2806578103,690191677,61658027,32057033
한국항공우주산업(주),047810,2010/12,5.8,-48702566,606747530,6.86,-105564166,604974842,1270922431,1062071427,74550000,1266710956,1065908190,70570322,21484284,17563247
한국항공우주산업(주),047810,2011/12,5.67,-127986133,845567953,5.69,-126002801,846462625,1286127802,1099778595,81870545,1285657361,1102309853,78453842,18619209,18614442
한국항공우주산업(주),047810,2012/12,6.52,448338992,887335811,6.55,448477225,888189250,1534606239,1310613965,98206854,1534544625,1312554190,95656851,19305889,19292978
한국항공우주산업(주),047810,2013/12,9.64,201500399,961562401,9.59,200532370,961707834,2016338618,1773848950,117924525,2016309231,1776694675,115695142,12916888,12916888
한국항공우주산업(주),047810,2014/12,14.23,-113482650,1000700394,14.23,-113000830,1000753560,2328613261,2012401818,126869930,2328613261,2014582733,124688996,13304158,13304158
한국항공우주산업(주),047810,2015/12,25.47,59851879,1214449867,25.47,59780818,1214325139,3039736651,2531358620,128674819,3039736651,2534343746,125715903,14905882,14905882
한국항공우주산업(주),047810,2016/12,23.76,145284893,1445575603,23.76,145253854,1445122884,2946330610,2489732134,136506067,2946330610,2492449076,133784169,13469402,13469402
한국항공우주산업(주),047810,2017/12,-8.66,104641674,1140405157,-8.66,104616987,1138858167,2072249142,2097187494,183934902,2072249142,2099529358,181660405,24121251,24121251
한국항공우주산업(주),047810,2018/12,5.68,137662903,1052906093,5.92,144458287,1049313587,2786023511,2411539106,228101885,2786108140,2415104305,220007342,25770950,25497486
한국항공우주산업(주),047810,2019/12,16.22,354538677,1183160662,17.39,356980628,1187061321,3110157575,2630153574,204439573,3108623557,2625186931,200134456,16987007,16291853
한국항공우주산업(주),047810,2020/12,6.46,732407853,1234279920,7.3,739306959,1245577771,2825136013,2493250074,192361695,2811967926,2477732498,185644612,21604008,20351961
한국항공우주산업(주),047810,2021/12,2.49,439964696,1297444007,3.04,443749197,1288600701,2562283675,2255327108,248697130,2548320397,2239279334,241500937,23352522,22218533
한국항공우주산업(주),047810,2022/12,6.53,1492635300,1453216826,7.33,1494874867,1452683814,2786888283,2413060987,232209629,2771951058,2398748327,224804112,21700677,20232376
한국화장품(주),123690,2010/12,,-4901357,76257187,,4896893,76341332,36616382,15191249,37886357,31981857,12840493,34095675,111976,111976
한국화장품(주),123690,2011/12,-12.9,-18839864,59730907,-0.87,-1604820,76951496,70283225,25128195,62734492,50519054,17067858,36409274,1255295,1255295
한국화장품(주),123690,2012/12,-7.37,-13441383,40095560,-3.18,-1272078,70352634,73399936,29909721,60124817,39466648,16918609,29728527,2257525,2257500
한국화장품(주),123690,2013/12,-5.31,-9615419,23894240,-1.04,4606583,23894240,68668703,28512824,53263897,35769690,14824151,23466911,2466655,2426868
한국화장품(주),123690,2014/12,-6.3,-7433359,50441772,-2.72,-5885636,50441772,76333757,33178395,54048107,32762645,15010605,22428703,1727648,1720406
한국화장품(주),123690,2015/12,999999999,-17052656,41479891,999999999,-20215093,45557767,98446610,40624697,63278709,27409929,12246112,19559552,0,0
한국화장품(주),123690,2016/12,999999999,18157490,55692395,999999999,-2105011,55692395,160754824,71650401,73396848,21325545,11053934,15831255,0,0
한국화장품(주),123690,2017/12,197.7,-8159751,59311610,999999999,-6807893,59311610,151256004,67280686,76385779,19966960,9609098,17490327,38389,0
한국화장품(주),123690,2018/12,-28.78,-1293286,52778098,999999999,-3375608,54051189,153882571,70180409,91187489,31145251,13097947,25136197,260114,0
한국화장품(주),123690,2019/12,-31.28,5351702,35193457,-28.91,1369890,35700493,131196339,58467691,90122819,25498289,10725614,19850402,555994,175617
한국화장품(주),123690,2020/12,-28.11,-805862,29518687,-38.68,-7891437,30826771,72498593,33993225,55498724,17526907,8995842,14386083,604465,151387
한국화장품(주),123690,2021/12,-5.69,-9242445,21972018,-27.32,-3415317,26784786,66965810,31382013,38777018,14797167,6721895,11469864,561119,124231
한국화장품(주),123690,2022/12,-0.06,3062605,22413166,-31.1,-559930,23451135,66046677,33416079,32653613,10689227,5167785,8259589,379347,88042
한미반도체(주),042700,2010/12,54.11,13475418,169588719,97.97,15714070,168342992,221944531,159652774,33779195,170922319,115392851,26289661,539043,306760
한미반도체(주),042700,2011/12,59.19,-7043540,169789986,298.82,-8736486,168318832,175815566,124443277,34357882,133725834,86800129,28036246,297089,66145
한미반도체(주),042700,2012/12,38.7,37325140,183034689,573.64,42018437,183590611,173393986,118274411,33946676,142759173,89250407,29378587,246485,42065
한미반도체(주),042700,2013/12,18.71,12227084,182717293,20.65,11794396,183643679,191549551,139200030,38888904,113199223,67224343,32260385,719625,664070
한미반도체(주),042700,2014/12,,,,50.37,28229691,204953051,,,,192309639,105824860,37400118,,975439
한미반도체(주),042700,2015/12,351.46,35703757,193961276,360.81,35935150,209955867,117791354,63251287,31798409,117791354,63251287,31193356,64707,64707
한미반도체(주),042700,2016/12,76.93,38100568,209344806,77.27,38473904,204792613,166268022,91469234,36244330,165570146,91495362,35350465,501146,501146
한미반도체(주),042700,2017/12,33.01,36015991,206173287,32.88,35631842,215127571,197300043,108814402,36830476,196426640,108819595,36148005,1564843,1564843
한미반도체(주),042700,2018/12,228.42,45626978,215557067,254.39,45307424,210661463,217114860,120278001,40047933,215756077,119001491,40741541,248618,220187
한미반도체(주),042700,2019/12,129.96,27170525,219705202,136.45,27935830,216792006,120377520,70270546,36381612,119171028,69023973,35755472,105609,105470
한미반도체(주),042700,2020/12,985.52,37483997,257090543,976.02,36958423,251493491,257385898,146712111,44024321,255740539,145298850,44434682,67629,67629
한미반도체(주),042700,2021/12,3341.42,52279091,346812042,3262.32,51877652,333356156,373169402,192924062,57825875,371740896,191171926,61047427,36637,36637
한미반도체(주),042700,2022/12,923.95,109501808,390096756,1091.52,106189782,375216542,327592059,142555703,73176934,323948862,140493827,73923784,121067,100348
한미사이언스(주),008930,2010/12,-3.88,36990022,405619756,6.33,26279692,412275410,10979497,0,8917489,10346517,0,6582600,7840990,7829125
한미사이언스(주),008930,2011/12,5.33,-7675598,372254088,4.79,-8118172,381039200,17345556,0,14273028,15074907,0,12122382,828848,821410
한미사이언스(주),008930,2012/12,2.99,-175636,393892844,2.98,-85127,390315434,20179239,0,16031708,17976545,0,13865311,1387937,1381015
한미사이언스(주),008930,2013/12,8.31,-234788,409065759,5.49,4004351,400027493,220395816,0,213573183,22544205,0,15595864,1345988,1265323
한미사이언스(주),008930,2014/12,5.91,5245498,417711809,2.3,164629,398515298,532886463,0,523593170,22730103,0,16106020,2957446,2878838
한미사이언스(주),008930,2015/12,81.7,46927262,584249645,56.45,30675280,504066541,776628551,0,629559500,173495980,0,21518313,2648926,2692219
한미사이언스(주),008930,2016/12,20.71,76523442,647563850,10.23,94122537,564138433,665284666,0,650217355,35644471,0,21120146,1383677,1419184
한미사이언스(주),008930,2017/12,31.92,-33681817,665152242,6.73,-30199906,565300062,652324368,0,638352571,29934830,0,21519071,1224014,1250875
한미사이언스(주),008930,2018/12,23.82,2701370,653093925,8.02,2867232,556228457,707995356,0,696998475,29993665,0,20923707,1098226,1131391
한미사이언스(주),008930,2019/12,21.94,13024010,645687132,6.04,9756988,533354181,816618824,0,800473627,34892677,0,24776839,1731024,1673610
한미사이언스(주),008930,2020/12,19.16,13817515,658733646,7.37,12641783,526715980,857383419,0,832231458,35553207,0,23759916,1696068,1600527
한미사이언스(주),008930,2021/12,32.8,13689812,690294824,6.29,10672588,516012553,950164817,0,921411957,36330713,0,25637503,1794046,1700345
한미사이언스(주),008930,2022/12,18.33,9451693,724747970,3.13,4993876,497201439,1046054211,0,1017942673,57490402,0,46192172,3689325,3607641
한미약품(주),128940,2010/12,,14743126,380880277,,-330137,318516081,337584427,143414611,202488215,294304157,140486471,176054432,8489230,7679116
한미약품(주),128940,2011/12,1.34,61303899,378222433,0.18,40037650,300725938,606192087,271856794,313143039,512496775,259058399,251725736,16908406,15553211
한미약품(주),128940,2012/12,2.76,63268202,409343168,1.32,40653272,314500220,674005087,279326076,346535663,543793074,261644343,260968653,18057057,16559000
한미약품(주),128940,2013/12,4.19,85991521,462915049,2.51,56051331,343339337,730133510,313679683,354558582,562757345,276616243,251625758,15512104,14465425
한미약품(주),128940,2014/12,2.85,-32819709,589246166,0.32,-59968840,439901902,761279849,338776803,388051032,582023313,298977180,279403252,13147661,12387044
