,회사명,거래소코드,회계년도,자본집약도,기계장비율,노동장비율,운전자본회전률,재고자산 대 순운전자본비율
0,(주)HJ매그놀리아용평호텔앤리조트,70960,2016/12,4.408811377255384,7375.64176095193,31683.98337643216,-29.8854499615266,-20.14468269193264
1,(주)HJ매그놀리아용평호텔앤리조트,70960,2017/12,4.140438058551361,8205.784025385636,31549.48246464808,-18.259703833894726,-12.231170313554488
2,(주)HJ매그놀리아용평호텔앤리조트,70960,2018/12,4.480854741299578,8535.562374578594,27007.487079228194,-21.815314674317282,-16.11075968686151
3,(주)HJ매그놀리아용평호텔앤리조트,70960,2019/12,6.566695085870292,8555.861229296239,27753.089850333407,-11.304379602245175,-13.933786937637482
4,(주)HJ매그놀리아용평호텔앤리조트,70960,2020/12,7.156815364581341,8013.642059424225,30036.33585113033,-7.0957084314553995,-22.04747421098025
5,(주)HJ매그놀리아용평호텔앤리조트,70960,2021/12,3.560695563491771,8530.854320366681,31166.02462384577,-23.512106137095458,-1.306137501372194
6,(주)HJ매그놀리아용평호텔앤리조트,70960,2022/12,6.058585106368207,8063.940852087855,28146.254639416864,-14.168741491794973,-22.460929670019933
7,(주)MH에탄올,23150,2012/12,2.2484510025611457,5345.9433995461995,12417.29854829984,-18.90480342168096,-65.05375650261908
8,(주)MH에탄올,23150,2013/12,2.0851796081237253,5428.82363216636,13468.518688549677,-19.387455352276778,-38.919075087034095
9,(주)MH에탄올,23150,2014/12,1.7461869470631517,4218.53719745705,8260.482078307392,-169.6208273311541,-241.93161671006703
10,(주)MH에탄올,23150,2015/12,1.5678111724354384,4664.348289203111,8405.651596654758,256.78018031516166,183.62129637132423
11,(주)MH에탄올,23150,2016/12,1.4794289223117358,5168.782557255961,7726.330536843411,40.51583776769838,45.89207382451349
12,(주)MH에탄올,23150,2017/12,9.623079742068107,7782.565057977938,66724.21550259771,-4.944247959935722,-5.335214014183507
13,(주)MH에탄올,23150,2018/12,6.046738164227822,8873.44381734821,42390.36389880726,-6.528523070170115,-5.863472430345668
14,(주)MH에탄올,23150,2019/12,5.582073738928291,8917.97028842281,40492.92410988167,-3.241188106438822,-3.275407124069193
15,(주)MH에탄올,23150,2020/12,4.751209577483343,8795.541554824198,39702.00759876132,-8.730292989534782,-7.709118422783874
16,(주)MH에탄올,23150,2021/12,4.423183111686794,8549.126591628943,25997.717349571263,-4.161643652872198,-3.745373956962111
17,(주)MH에탄올,23150,2022/12,4.0411009508265545,8413.941669872083,25483.23343525081,-8.011398890864989,-6.34753632181068
18,(주)SH에너지화학,2360,2012/12,0.5346224050967501,3161.818291761207,3214.0562012768028,92.31601848432743,67.63899015324878
19,(주)SH에너지화학,2360,2013/12,0.4764257439855971,2902.1089176600112,2654.5778393714136,96.95076356304841,49.93309537404092
20,(주)SH에너지화학,2360,2014/12,0.4795815093440532,2811.2974038699,2385.951239774561,58.245809292376464,35.057000847885625
21,(주)SH에너지화학,2360,2015/12,0.5337275826814694,2827.259413172316,1968.4041204208168,42.32926851186355,23.27170640851582
22,(주)SH에너지화학,2360,2016/12,0.5700093778927877,2554.142815376596,2019.551212224954,30.455470449149892,16.137305263503144
23,(주)SH에너지화학,2360,2017/12,0.6661471577183854,2481.515799337389,2120.1615190563853,23.718019681480122,25.198377532854337
24,(주)SH에너지화학,2360,2018/12,0.6668600648437909,2453.831281552282,1964.6871178482445,23.210925724184484,28.13395368109805
25,(주)SH에너지화학,2360,2019/12,0.8762057207686832,2689.6336119988227,2193.0661520450526,18.524881755940974,22.03406348485204
26,(주)SH에너지화학,2360,2020/12,1.2540206172700277,3115.9723330075512,2351.950805058419,14.386096451017249,14.74779206996016
27,(주)SH에너지화학,2360,2021/12,0.8557055678430826,2854.6127981714944,2171.651835821816,21.442015320613606,18.905008842885863
28,(주)SH에너지화학,2360,2022/12,0.7418938355166796,2983.5721552587843,2194.270829631209,23.58976630529851,30.0814597147874
29,(주)SIMPAC,9160,2012/12,1.414070596279342,2322.1891242982188,4028.137953634053,50.75635105525595,57.09740249107645
30,(주)SIMPAC,9160,2013/12,1.7593383218642846,2036.3125756089553,4129.672642074438,-81.77592465099265,-101.9307435927581
31,(주)SIMPAC,9160,2014/12,1.4514003231224335,4434.773468613195,6004.751115822163,323.19862561627053,500.0638408513162
32,(주)SIMPAC,9160,2015/12,1.568792056431621,4280.011459358424,5801.129592706804,564.0425990974164,1176.28337733245
33,(주)SIMPAC,9160,2016/12,1.5646046560940925,4276.35336452353,5876.579815133141,124.60498752779796,214.4259929414778
34,(주)SIMPAC,9160,2017/12,1.6526483911717542,4529.871426028764,6621.456944753373,115.19927490355016,196.07467522429124
35,(주)SIMPAC,9160,2018/12,2.2268463742651745,5241.377891179329,11354.973585241418,37.23668240536194,133.84367501865265
36,(주)SIMPAC,9160,2019/12,1.579096211647497,3881.4672724570137,7047.715472620642,61.700026501369734,126.48368254873829
37,(주)SIMPAC,9160,2020/12,2.015172568427832,3092.358055504546,5947.712730836726,35.12594018238691,126.47508439207928
38,(주)SIMPAC,9160,2021/12,1.4734270189277294,2449.774262433848,4268.140510334678,29.0773426437581,80.79655117081795
39,(주)SIMPAC,9160,2022/12,1.4356697658643451,2502.640189225298,4570.9604679942095,28.31425825555033,88.13384327091514
40,(주)STX,11810,2012/12,0.8225896734498405,2061.458499645453,6370.820576001171,-70.08717874031157,-20.77521038043701
41,(주)STX,11810,2013/12,0.5481013521264995,1605.264726037601,1673.6041003339287,-50.495513046489904,-19.394194275913108
42,(주)STX,11810,2014/12,0.7677703373167601,861.1938467030332,1237.9872398428463,155.8058581872599,197.9239941665952
43,(주)STX,11810,2015/12,0.7770437943448324,802.5416185299522,1120.9946761019808,460.2435513913191,892.6793475193317
44,(주)STX,11810,2016/12,0.411422123497154,1041.600431815901,1135.2471008578073,-35.22045635099387,-46.30074775387186
45,(주)STX,11810,2017/12,0.34788494565597,1127.573931306589,1348.5287391370637,-230.689686041307,-232.26549012085167
46,(주)STX,11810,2018/12,0.3686404055928702,1340.087102322668,1363.6179981634527,-368.9483761690846,-317.6890787245011
47,(주)STX,11810,2019/12,0.380723699057345,1611.9777114015712,1465.286117692882,-275.4730830446588,-222.4098867147271
48,(주)STX,11810,2020/12,0.6330298175317534,3116.0869417371177,3264.0952574801545,-70.50830430320464,-73.73050404012662
49,(주)STX,11810,2021/12,0.7305698810060194,3629.762079068371,3347.09853392431,-112.6553789225114,-136.184482800594
50,(주)STX,11810,2022/12,0.6240952400984372,2944.779073153371,2503.5701596543304,-154.77244612279446,-119.63409076111726
51,(주)TCC스틸,2710,2012/12,1.091109289206836,2629.6555720909037,4586.30652144802,187.5885721936015,376.602909280147
52,(주)TCC스틸,2710,2013/12,1.0856090993601428,2879.435444642916,3884.732962322224,77.91079834335888,182.29526317458087
53,(주)TCC스틸,2710,2014/12,1.0616678546030596,2751.744665640205,2678.3026820248238,-102.90093685520274,-246.53587857467056
54,(주)TCC스틸,2710,2015/12,0.759172459909413,1909.164332766106,1474.5055290949488,57.27144316482736,56.56254536096639
55,(주)TCC스틸,2710,2016/12,0.6365449907952716,2286.67895293612,1386.3507484579857,167.51086691714386,195.42020479991123
56,(주)TCC스틸,2710,2017/12,0.7120946278133077,2115.018579255835,1242.640949773846,-98.32190867206467,-132.57603516022985
