,거래소코드,year,Date,Name,Close,Marcap,Stocks,회계년도,회사명,산업코드,당기순이익,평균당기순이익,PER,ROE,ROE자본half,평균자본,업종PER,업종ROE,Label,연평균복리수익률,시총2,수익률,PBR,업종PBR,발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수),유통주식수 (발행주식의 총수 - 자기주식수),이익소각,자기주식수,보통주식비율
1677,9580,2020,2020-12-30,무림P&P,3620,225773.3329,62368324,2020-12-01,무림피앤피(주),31700,-7568,24190,9.333333315,0.039591677,610987,612412.6667,6.448684925,0.081279629,1,-0.041876055,263506.1689,-0.143195266,0.368662089,0.427215207,62368324,62363778,0,4546,66.97
1678,16590,2020,2020-12-30,신대양제지,63800,257100.0916,4029782,2020-12-01,신대양제지(주),31700,45706,72137.33333,3.564036536,0.122967582,586637,529264.8333,6.448684925,0.081279629,0,0.157401329,239772.029,0.072268908,0.485768325,0.427215207,4029782,3828282,0,201500,53.49
1679,9580,2021,2021-12-30,무림P&P,4335,270366.6845,62368324,2021-12-01,무림피앤피(주),31700,19730,7508.333333,36.0088814,0.012305122,610179.5,616208.6667,20.90804128,0.054648357,1,-0.041876055,225773.3329,0.197513812,0.438758328,0.517111052,62368324,62363778,0,4546,66.97
1680,16590,2021,2021-12-30,신대양제지,85700,345352.3174,4029782,2021-12-01,신대양제지(주),31700,60435,59469.66667,5.807201162,0.096991591,613142.5,579972,20.90804128,0.054648357,0,0.157401329,257100.0916,0.343260188,0.595463777,0.517111052,4029782,3606927,0,422855,54.33
1681,9580,2022,2022-12-29,무림P&P,4350,271302.2094,62368324,2022-12-01,무림피앤피(주),31700,45518,19226.66667,14.11072518,0.030003436,640815.5,620660.6667,10.35758133,0.055866232,1,-0.041876055,270366.6845,0.003460208,0.437118419,0.500801568,62368324,62363778,0,4546,66.97
1682,16590,2022,2022-12-29,신대양제지,86000,346561.252,4029782,2022-12-01,신대양제지(주),31700,51281,52474,6.604437474,0.081729028,642048.5,613942.6667,10.35758133,0.055866232,0,0.157401329,345352.3174,0.003500583,0.564484716,0.500801568,4029782,3606927,0,422855,54.33
1683,10960,2014,2014-12-30,삼호개발,3100,77500,25000000,2014-12-01,삼호개발(주),64200,3601,5753.333333,13.47045191,0.047166589,121979,119498.5,13.47045191,0.047166589,0,0.08836605,61500,0.260162602,0.648543706,0.648543706,25000000,23283500,0,1716500,23.29
1684,10960,2015,2015-12-30,삼호개발,3575,89375,25000000,2015-12-01,삼호개발(주),64200,8189,5678,15.74057767,0.046082052,123215,121999.8333,15.74057767,0.046082052,0,0.08836605,77500,0.153225806,0.732582968,0.732582968,25000000,22500000,0,2500000,23.28
1685,10960,2016,2016-12-29,삼호개발,3500,87500,25000000,2016-12-01,삼호개발(주),64200,16001,9263.666667,9.44550394,0.068013676,136203,127132.3333,9.44550394,0.068013676,0,0.08836605,89375,-0.020979021,0.688259215,0.688259215,25000000,25000000,0,0,30.86
1686,10960,2017,2017-12-28,삼호개발,4570,114250,25000000,2017-12-01,삼호개발(주),64200,21434,15208,7.512493425,0.096406316,157749,139055.6667,7.512493425,0.096406316,0,0.08836605,87500,0.305714286,0.821613407,0.821613407,25000000,24665877,0,334123,31.37
1687,10960,2018,2018-12-28,삼호개발,5040,126000,25000000,2018-12-01,삼호개발(주),64200,20632,19355.66667,6.509721529,0.110056358,175870.5,156607.5,6.509721529,0.110056358,0,0.08836605,114250,0.102844639,0.804559169,0.804559169,25000000,24034444,0,965556,31.3
1688,10960,2019,2019-12-30,삼호개발,4450,111250,25000000,2019-12-01,삼호개발(주),64200,21526,21197.33333,5.248301673,0.113109753,187405,173674.8333,5.248301673,0.113109753,0,0.08836605,126000,-0.117063492,0.640564887,0.640564887,25000000,23750000,0,1250000,31.31
1689,10960,2020,2020-12-30,삼호개발,4275,106875,25000000,2020-12-01,삼호개발(주),64200,18777,20311.66667,5.261754328,0.101019897,201066,188113.8333,5.261754328,0.101019897,0,0.08836605,111250,-0.039325843,0.568140036,0.568140036,25000000,23000000,0,2000000,32.45
1690,10960,2021,2021-12-30,삼호개발,5100,127500,25000000,2021-12-01,삼호개발(주),64200,13928,18077,7.053161476,0.083671608,216047,201506,7.053161476,0.083671608,0,0.08836605,106875,0.192982456,0.632735502,0.632735502,25000000,22360000,0,2640000,32.3
1691,10960,2022,2022-12-29,삼호개발,3820,95500,25000000,2022-12-01,삼호개발(주),64200,5926,12877,7.416323678,0.058589609,219783,212298.6667,7.416323678,0.058589609,0,0.08836605,127500,-0.250980392,0.449837964,0.449837964,25000000,22360000,0,2640000,32.3
1692,12450,2014,2014-12-30,삼성테크윈,23850,1267150.5,53130000,2014-12-01,한화에어로스페이스(주),33100,-118182,48727,26.00509984,0.029109576,1673916.5,1638842.167,26.00509984,0.029109576,0,-0.064882831,2890272,-0.561580882,0.773198619,0.773198619,53130000,53130000,0,0,32.38
1693,12450,2015,2015-12-30,한화테크윈,35550,1888771.5,53130000,2015-12-01,한화에어로스페이스(주),33100,6244,7033.666667,268.5329842,0.003617985,1944084,1753076.167,268.5329842,0.003617985,0,-0.064882831,1267150.5,0.490566038,1.077404129,1.077404129,53130000,53130000,0,0,32.36
1694,12450,2016,2016-12-29,한화테크윈,43450,2308498.5,53130000,2016-12-01,한화에어로스페이스(주),33100,345869,77977,29.60486425,0.034007424,2292940.5,1970313.667,29.60486425,0.034007424,0,-0.064882831,1888771.5,0.222222222,1.171640099,1.171640099,53130000,53130000,0,0,32.36
1695,12450,2017,2017-12-28,한화테크윈,35550,1869930,52600000,2017-12-01,한화에어로스페이스(주),33100,-47748,101455,18.4311271,0.044874537,2260859,2165961.167,18.4311271,0.044874537,0,-0.064882831,2308498.5,-0.18997998,0.863325728,0.863325728,52600000,52600000,530000,0,32.69
1696,12450,2018,2018-12-28,한화에어로스페이스,32500,1691300,52040000,2018-12-01,한화에어로스페이스(주),33100,49251,115790.6667,14.60653133,0.048078807,2408351.5,2320717,14.60653133,0.048078807,0,-0.064882831,1869930,-0.09552764,0.728783389,0.728783389,52040000,52040000,1090000,0,33.04
1697,12450,2019,2019-12-30,한화에어로스페이스,35050,1807178,51560000,2019-12-01,한화에어로스페이스(주),33100,162427,54643.33333,33.07225035,0.019902491,2745552.5,2471587.667,33.07225035,0.019902491,0,-0.064882831,1691300,0.068514161,0.731181024,0.731181024,51560000,51560000,1570000,0,33.35
1698,12450,2020,2020-12-30,한화에어로스페이스,28500,1442955,50630000,2020-12-01,한화에어로스페이스(주),33100,164740,125472.6667,11.50015408,0.042932738,2922540.5,2692148.167,11.50015408,0.042932738,0,-0.064882831,1807178,-0.201542405,0.535986473,0.535986473,50630000,50609562,2500000,20438,33.98
1699,12450,2021,2021-12-30,한화에어로스페이스,48000,2430240,50630000,2021-12-01,한화에어로스페이스(주),33100,301762,209643,11.5922783,0.060579213,3460642.5,3042911.833,11.5922783,0.060579213,0,-0.064882831,1442955,0.684210526,0.798656068,0.798656068,50630000,50569412,2500000,60588,33.98
1700,12450,2022,2022-12-29,한화에어로스페이스,73600,3726368,50630000,2022-12-01,한화에어로스페이스(주),33100,152028,206176.6667,18.07366498,0.052493358,3927671.5,3436951.5,18.07366498,0.052493358,0,-0.064882831,2430240,0.533333333,1.084207327,1.084207327,50630000,50569412,2500000,60588,33.97
1701,12510,2014,2014-12-30,더존비즈온,9300,275956.11,29672700,2014-12-01,(주)더존비즈온,106200,10941,13891,19.86582032,0.13331222,104199,88017.33333,19.86582032,0.13331222,0,0.326637985,332334.24,-0.169642857,3.135247338,3.135247338,29672700,29672580,0,120,40.31
1702,12510,2015,2015-12-30,더존비즈온,20500,608290.35,29672700,2015-12-01,(주)더존비즈온,106200,21681,15441.66667,39.39279115,0.123313835,125222.5,105289,39.39279115,0.123313835,0,0.326637985,275956.11,1.204301075,5.777339988,5.777339988,29672700,29672580,0,120,38.44
1703,12510,2016,2016-12-29,더존비즈온,21450,636479.415,29672700,2016-12-01,(주)더존비즈온,106200,28238,20286.66667,31.37427284,0.141830088,143035,124152.1667,31.37427284,0.141830088,0,0.326637985,608290.35,0.046341463,5.126607389,5.126607389,29672700,29672580,0,120,38.23
1704,12510,2017,2017-12-28,더존비즈온,33300,988100.91,29672700,2017-12-01,(주)더존비즈온,106200,40580,30166.33333,32.75508823,0.178076477,169401,145886.1667,32.75508823,0.178076477,0,0.326637985,636479.415,0.552447552,6.773095301,6.773095301,29672700,29672580,0,120,37.88
1705,12510,2018,2018-12-28,더존비즈온,51900,1540013.13,29672700,2018-12-01,(주)더존비즈온,106200,42515,37111,41.49748403,0.201872341,183834,165423.3333,41.49748403,0.201872341,0,0.326637985,988100.91,0.558558559,9.309527858,9.309527858,29672700,29052580,0,620120,37.41
1706,12510,2019,2019-12-30,더존비즈온,81000,2403488.7,29672700,2019-12-01,(주)더존비즈온,106200,51026,44707,53.76090321,0.16401273,272582.5,208605.8333,53.76090321,0.16401273,0,0.326637985,1540013.13,0.560693642,11.52167541,11.52167541,29672700,29052580,0,620120,35.14
1707,12510,2020,2020-12-30,더존비즈온,104000,3131021.088,30105972,2020-12-01,(주)더존비즈온,106200,57901,50480.66667,62.02416281,0.132671736,380493,278969.8333,62.02416281,0.132671736,0,0.326637985,2403488.7,0.302698485,11.22351134,11.22351134,30118007,29497887,0,620120,34.63
1708,12510,2021,2021-12-30,더존비즈온,73000,2217943.232,30382784,2021-12-01,(주)더존비즈온,106200,54414,54447,40.73582074,0.121032736,449853.5,367643,40.73582074,0.121032736,0,0.326637985,3131021.088,-0.29162303,6.032872194,6.032872194,30382784,30382784,0,0,29.76
1709,12510,2022,2022-12-29,더존비즈온,36850,1119605.59,30382784,2022-12-01,(주)더존비즈온,106200,23076,45130.33333,24.80827212,0.095998905,470113,433486.5,24.80827212,0.095998905,0,0.326637985,2217943.232,-0.495205479,2.582792291,2.582792291,30382784,28179316,0,2203468,30.72
1710,12750,2014,2014-12-30,에스원,71200,2705541.474,37999178,2014-12-01,(주)에스원,147500,116318,104269.6667,25.94754122,0.118539512,879619.5,828977.6667,28.84096086,0.161157232,1,0.032706371,2842338.514,-0.048128342,3.26370852,5.42320073,37999178,33810239,0,4188939,25.65
1711,94280,2014,2014-12-30,효성ITX,19050,220183.71,11558200,2014-12-01,효성아이티엑스(주),147500,8802,6938.333333,31.73438049,0.203774952,34049,29037.66667,28.84096086,0.161157232,0,0.164817259,66344.068,2.318815331,7.582692939,5.42320073,11558200,11505328,0,52872,62.98
1712,12750,2015,2015-12-30,에스원,99700,3788518.047,37999178,2015-12-01,(주)에스원,147500,155435,119684.3333,31.65425199,0.126243371,948044.5,883976.3333,26.68069391,0.151401052,1,0.032706371,2705541.474,0.400280899,4.285768639,4.549563936,37999178,33810239,0,4188939,25.65
1713,94280,2015,2015-12-30,효성ITX,14900,172217.18,11558200,2015-12-01,효성아이티엑스(주),147500,7417,7933.666667,21.70713583,0.176558733,44935,35779,26.68069391,0.151401052,0,0.164817259,220183.71,-0.217847769,4.813359233,4.549563936,11558200,11458858,0,99342,63.25
1714,12750,2016,2016-12-29,에스원,87700,3332527.911,37999178,2016-12-01,(주)에스원,147500,140546,137433,24.2483822,0.132127995,1040150.5,955938.1667,20.73982183,0.141715392,0,0.032706371,3788518.047,-0.120361083,3.486133337,3.293246144,37999178,33810239,0,4188939,25.65
1715,94280,2016,2016-12-29,효성ITX,11700,135230.94,11558200,2016-12-01,효성아이티엑스(주),147500,7325,7848,17.23126147,0.151302789,51869.5,43617.83333,20.73982183,0.141715392,1,0.164817259,172217.18,-0.214765101,3.100358951,3.293246144,11558200,11242568,0,315632,63.25
1716,12750,2017,2017-12-28,에스원,107000,4065912.046,37999178,2017-12-01,(주)에스원,147500,143326,146435.6667,27.76585881,0.126905924,1153891.5,1047362.167,22.88560734,0.133439406,0,0.032706371,3332527.911,0.220068415,3.882049758,3.354122017,37999178,33810239,0,4188939,25.65
1717,94280,2017,2017-12-28,효성ITX,12600,145633.32,11558200,2017-12-01,효성아이티엑스(주),147500,9523,8088.333333,18.00535586,0.139972888,57785,51529.83333,22.88560734,0.133439406,1,0.164817259,135230.94,0.076923077,2.826194276,3.354122017,11558200,11255551,0,302649,63.25
1718,12750,2018,2018-12-28,에스원,100500,3818917.389,37999178,2018-12-01,(주)에스원,147500,102969,128947,29.61617865,0.104403932,1235078,1143040,22.20624787,0.125908429,0,0.032706371,4065912.046,-0.060747664,3.341018152,2.764842946,37999178,33810239,0,4188939,25.65
1719,94280,2018,2018-12-28,효성ITX,10400,120205.28,11558200,2018-12-01,효성아이티엑스(주),147500,7524,8124,14.79631709,0.147412925,55110.5,54921.66667,22.20624787,0.125908429,1,0.164817259,145633.32,-0.174603175,2.188667739,2.764842946,11558200,11198011,0,360189,63.25
1720,12750,2019,2019-12-30,에스원,93700,3560522.979,37999178,2019-12-01,(주)에스원,147500,146641,130978.6667,27.18399163,0.101144795,1294962,1227977.167,23.97808148,0.143962683,1,0.032706371,3818917.389,-0.067661692,2.899502593,3.229898365,37999178,33810239,0,4188939,25.65
1721,94280,2019,2019-12-30,효성ITX,16700,193021.94,11558200,2019-12-01,효성아이티엑스(주),147500,10830,9292.333333,20.77217132,0.18678057,49750,54215.16667,23.97808148,0.143962683,0,0.164817259,120205.28,0.605769231,3.560294137,3.229898365,11558200,11182355,0,375845,63.25
1722,12750,2020,2020-12-30,에스원,85000,3229930.13,37999178,2020-12-01,(주)에스원,147500,142090,130566.6667,24.73778501,0.096295523,1355895.5,1295311.833,25.30093636,0.150643675,1,0.032706371,3560522.979,-0.09284952,2.493554098,3.834492032,37999178,33810239,0,4188939,25.65
1723,94280,2020,2020-12-30,효성ITX,23200,268150.24,11558200,2020-12-01,효성아이티엑스(주),147500,12749,10367.66667,25.86408771,0.204991827,50576,51812.16667,25.30093636,0.150643675,0,0.164817259,193021.94,0.389221557,5.175429967,3.834492032,11558200,11038365,0,519835,67.9
1724,12750,2021,2021-12-30,에스원,73900,2808139.254,37999178,2021-12-01,(주)에스원,147500,128991,139240.6667,20.16752233,0.098504901,1413540.5,1354799.333,19.21658704,0.13210786,1,0.032706371,3229930.13,-0.130588235,2.072734452,2.998732392,37999178,33810239,0,4188939,25.65
1725,94280,2021,2021-12-30,효성ITX,20000,231164,11558200,2021-12-01,효성아이티엑스(주),147500,14388,12655.66667,18.26565175,0.165710819,76372,58899.33333,19.21658704,0.13210786,0,0.164817259,268150.24,-0.137931034,3.924730331,2.998732392,11558200,11038365,0,519835,67.9
1726,12750,2022,2022-12-29,에스원,59300,2253351.255,37999178,2022-12-01,(주)에스원,147500,151031,140704,16.01483437,0.094881629,1482942.5,1417459.5,13.59304691,0.130362085,1,0.032706371,2808139.254,-0.197564276,1.589711209,1.905684966,37999178,33810239,0,4188939,25.65
1727,94280,2022,2022-12-29,효성ITX,13550,156613.61,11558200,2022-12-01,효성아이티엑스(주),147500,14921,14019.33333,11.17125945,0.165842541,84534,70494,13.59304691,0.130362085,0,0.164817259,231164,-0.3225,2.221658723,1.905684966,11558200,11038365,0,519835,67.9
1728,17670,2014,2014-12-30,SK텔레콤,268000,21639850.55,80745711,2014-12-01,에스케이텔레콤(주),106100,1799320,1508177.333,14.34834623,0.102545382,14707413.5,13670609.5,19.04791701,0.077850714,0,0.004896429,18571513.53,0.165217391,1.582947018,1.26624511,80745711,70936336,8533235,9809375,25.22
1729,32640,2014,2014-12-30,LG유플러스,11500,5021030.652,436611361,2014-12-01,(주)엘지유플러스,106100,227721,149189,33.65550176,0.036385662,4100214,3929906,19.04791701,0.077850714,0,0.040563419,4693572.131,0.069767442,1.277646501,1.26624511,436611361,436611358,78182474,3,36.12
1730,126560,2014,2014-12-30,현대에이치씨엔,4435,478504.3906,107892760,2014-12-01,(주)현대퓨처넷,106100,46608,52353.33333,9.139903042,0.094621098,553294.5,510055.5,19.04791701,0.077850714,1,-0.018573144,438886.9996,0.090267862,0.938141811,1.26624511,107892760,107843170,0,49590,51.98
1731,17670,2015,2015-12-30,SK텔레콤,215500,17400700.72,80745711,2015-12-01,에스케이텔레콤(주),106100,1515885,1641584.667,10.59994107,0.107214751,15311183,14509755.33,11.51405628,0.084357155,0,0.004896429,21639850.55,-0.195895522,1.199241498,0.996410233,80745711,70609160,8533235,10136551,25.22
1732,32640,2015,2015-12-30,LG유플러스,10400,4540758.154,436611361,2015-12-01,(주)엘지유플러스,106100,351232,286138,15.86911964,0.066341495,4313107.5,4099626.5,11.51405628,0.084357155,0,0.040563419,5021030.652,-0.095652174,1.107602889,0.996410233,436611361,436611358,78182474,3,36.13
1733,126560,2015,2015-12-30,현대에이치씨엔,3480,375466.8048,107892760,2015-12-01,(주)현대퓨처넷,106100,38201,46508.33333,8.073108148,0.079515221,584898.5,550226.1667,11.51405628,0.084357155,1,-0.018573144,478504.3906,-0.215332582,0.682386312,0.996410233,107892760,107843170,0,49590,51.98
1734,17670,2016,2016-12-29,SK텔레콤,224000,18087039.26,80745711,2016-12-01,에스케이텔레콤(주),106100,1660101,1658435.333,10.90608654,0.10532916,15745263,15254619.83,11.72119189,0.08444533,0,0.004896429,17400700.72,0.039443155,1.185676173,1.033123522,80745711,70609160,8533235,10136551,25.22
1735,32640,2016,2016-12-29,LG유플러스,11450,4999200.083,436611361,2016-12-01,(주)엘지유플러스,106100,492739,357230.6667,13.9943195,0.077033106,4637365.5,4350229,11.72119189,0.08444533,0,0.040563419,4540758.154,0.100961538,1.149180901,1.033123522,436611361,436611358,78182474,3,36.1
1736,126560,2016,2016-12-29,현대에이치씨엔,4135,446136.5626,107892760,2016-12-01,(주)현대퓨처넷,106100,45600,43469.66667,10.26316963,0.070973723,612475.5,583556.1667,11.72119189,0.08444533,1,-0.018573144,375466.8048,0.188218391,0.764513492,1.033123522,112876596,110153355,0,2723241,66.21
1737,17670,2017,2017-12-28,SK텔레콤,267000,21559104.84,80745711,2017-12-01,에스케이텔레콤(주),106100,2657595,1944527,11.08706891,0.113896114,17072812.5,16043086.17,11.59090669,0.090506579,0,0.004896429,18087039.26,0.191964286,1.343825285,1.126684767,80745711,70609160,8533235,10136551,25.22
1738,32640,2017,2017-12-28,LG유플러스,14000,6112559.054,436611361,2017-12-01,(주)엘지유플러스,106100,547118,463696.3333,13.18224582,0.092192436,5029657,4660043.333,11.59090669,0.090506579,0,0.040563419,4999200.083,0.222707424,1.311695754,1.126684767,436611361,436611358,78182474,3,36.06
1739,126560,2017,2017-12-28,현대에이치씨엔,3950,445862.5542,112876596,2017-12-01,(주)현대퓨처넷,106100,43547,42449.33333,10.50340533,0.065431187,648763,615379,11.59090669,0.090506579,1,-0.018573144,446136.5626,-0.000614181,0.724533262,1.126684767,112876596,110153355,0,2723241,66.21
1740,17670,2018,2018-12-28,SK텔레콤,269500,21760969.11,80745711,2018-12-01,에스케이텔레콤(주),106100,3131988,2483228,8.763178055,0.122997703,20189222.5,17669099.33,11.53657751,0.08971014,0,0.004896429,21559104.84,0.009363296,1.231583382,1.135723735,80745711,71869828,8533235,8875883,26.78
1741,32640,2018,2018-12-28,LG유플러스,17650,7706190.522,436611361,2018-12-01,(주)엘지유플러스,106100,481609,507155.3333,15.19493144,0.083921965,6043177.5,5236733.333,11.53657751,0.08971014,0,0.040563419,6112559.054,0.260714286,1.471564434,1.135723735,436611361,436611358,78182474,3,36.05
1742,126560,2018,2018-12-28,현대에이치씨엔,4060,458278.9798,112876596,2018-12-01,(주)현대퓨처넷,106100,39926,43024.33333,10.65162303,0.062210751,691590,650942.8333,11.53657751,0.08971014,1,-0.018573144,445862.5542,0.027848101,0.704023389,1.135723735,112876596,110153355,0,2723241,66.21
1743,17670,2019,2019-12-30,SK텔레콤,238000,19217479.22,80745711,2019-12-01,에스케이텔레콤(주),106100,861942,2217175,8.667551825,0.098164191,22586393,19949476,10.28776742,0.074198107,0,0.004896429,21760969.11,-0.116883117,0.963307468,0.848352467,80745711,73136448,8533235,7609263,26.78
1744,32640,2019,2019-12-30,LG유플러스,14200,6199881.326,436611361,2019-12-01,(주)엘지유플러스,106100,438831,489186,12.67387318,0.068884956,7101492.5,6058109,10.28776742,0.074198107,0,0.040563419,7706190.522,-0.195467422,1.023402076,0.848352467,436611361,436611358,78182474,3,36.05
1745,126560,2019,2019-12-30,현대에이치씨엔,3410,384909.1924,112876596,2019-12-01,(주)현대퓨처넷,106100,37798,40423.66667,9.521877259,0.055545174,727762,689371.6667,10.28776742,0.074198107,1,-0.018573144,458278.9798,-0.160098522,0.558347856,0.848352467,112876596,110153355,0,2723241,66.21
1746,17670,2020,2020-12-30,SK텔레콤,238000,19217479.22,80745711,2020-12-01,에스케이텔레콤(주),106100,1500538,1831489.333,10.49281526,0.077572974,23609889.5,22128501.67,18.81563064,0.052009722,0,0.004896429,19217479.22,0,0.868449184,0.737306646,80745711,71327153,8533235,9418558,26.78
1747,32640,2020,2020-12-30,LG유플러스,11750,5130183.492,436611361,2020-12-01,(주)엘지유플러스,106100,478065,466168.3333,11.00500211,0.062152339,7500415,6881695,18.81563064,0.052009722,0,0.040563419,6199881.326,-0.172535211,0.745482543,0.737306646,436611361,436611358,78182474,3,37.66
1748,126560,2020,2020-12-30,현대퓨처넷,3855,435139.2776,112876596,2020-12-01,(주)현대퓨처넷,106100,-40372,12450.66667,34.94907455,0.016303854,763664,727672,18.81563064,0.052009722,1,-0.018573144,384909.1924,0.130498534,0.597988211,0.737306646,112876596,110153355,0,2723241,66.21
1749,17670,2021,2021-12-30,SK텔레콤,57900,12670439.04,218833144,2021-12-01,에스케이텔레콤(주),106100,2418989,1593823,7.949715268,0.086782634,18365690.5,21520657.67,12.03160181,0.063452235,1,0.004896429,19217479.22,-0.340681528,0.588757055,0.666936601,218833144,217582152,86094015,1250992,30.01
1750,32640,2021,2021-12-30,LG유플러스,13600,5937914.51,436611361,2021-12-01,(주)엘지유플러스,106100,724218,547038,10.85466551,0.070089172,7804886,7468931.167,12.03160181,0.063452235,0,0.040563419,5130183.492,0.157446809,0.795015294,0.666936601,436611361,429828352,78182474,6783009,37.67
1751,126560,2021,2021-12-30,현대퓨처넷,4215,475774.8521,112876596,2021-12-01,(주)현대퓨처넷,106100,85124,27516.66667,17.29042467,0.033484898,821763.5,771063.1667,12.03160181,0.063452235,1,-0.018573144,435139.2776,0.093385214,0.617037453,0.666936601,112876596,110153355,0,2723241,66.21
1752,17670,2022,2022-12-29,SK텔레콤,47400,10372691.03,218833144,2022-12-01,에스케이텔레콤(주),106100,947831,1622452.667,6.393216418,0.13249739,12245167,18073582.33,11.29597432,0.074899792,0,0.004896429,12670439.04,-0.18134715,0.573914503,0.509811838,218833144,218032053,86094015,801091,30.02
1753,32640,2022,2022-12-29,LG유플러스,11050,4824555.539,436611361,2022-12-01,(주)엘지유플러스,106100,662588,621623.6667,7.761215986,0.075769764,8204112.5,7836471.167,11.29597432,0.074899792,0,0.040563419,5937914.51,-0.1875,0.615654092,0.509811838,436611361,429828352,78182474,6783009,37.67
1754,126560,2022,2022-12-29,현대퓨처넷,2505,276058.3772,110202945,2022-12-01,(주)현대퓨처넷,106100,-2784,13989.33333,19.73349056,0.016432221,851335.5,812254.3333,11.29597432,0.074899792,1,-0.018573144,475774.8521,-0.419770978,0.339866918,0.509811838,110202945,110153355,0,49590,67.82
1755,17960,2014,2014-12-30,한국카본,5800,237781.9446,40996887,2014-12-01,(주)한국카본,32500,19732,13402.66667,17.74139061,0.051924974,258116,230684.8333,17.74139061,0.051924974,0,0.015526464,309021.1511,-0.230531814,1.0307654,1.0307654,40996887,40996887,0,0,27.47
1756,17960,2015,2015-12-30,한국카본,6510,266889.7344,40996887,2015-12-01,(주)한국카본,32500,22691,19082.33333,13.98622117,0.067653334,282060.5,256418.8333,13.98622117,0.067653334,0,0.015526464,237781.9446,0.122413793,1.040835148,1.040835148,40996887,38106887,0,2890000,28.14
1757,17960,2016,2016-12-29,한국카본,6050,265962.5799,43960757,2016-12-01,(주)한국카본,32500,16471,19631.33333,13.54786123,0.065664649,298963.5,279713.3333,13.54786123,0.065664649,0,0.015526464,266889.7344,-0.003473923,0.950839835,0.950839835,43960757,41022165,0,2938592,26.26
1758,17960,2017,2017-12-28,한국카본,5360,235629.6575,43960757,2017-12-01,(주)한국카본,32500,744,13302,17.71385187,0.042473773,313181.5,298068.5,17.71385187,0.042473773,0,0.015526464,265962.5799,-0.114049587,0.790521835,0.790521835,43960757,41022165,0,2938592,26.26
1759,17960,2018,2018-12-28,한국카본,7040,309483.7293,43960757,2018-12-01,(주)한국카본,32500,-2979,4745.333333,65.21854368,0.015456508,307012,306385.6667,65.21854368,0.015456508,0,0.015526464,235629.6575,0.313432836,1.010111643,1.010111643,43960757,41022165,0,2938592,23.34
1760,17960,2019,2019-12-30,한국카본,7830,344212.7273,43960757,2019-12-01,(주)한국카본,32500,17702,5155.666667,66.76396082,0.016727745,308210.5,309468,66.76396082,0.016727745,0,0.015526464,309483.7293,0.112215909,1.11227244,1.11227244,43960757,41022165,0,2938592,23.34
1761,17960,2020,2020-12-30,한국카본,13450,591272.1817,43960757,2020-12-01,(주)한국카본,32500,57379,24034,24.60148879,0.06933718,346625,320615.8333,24.60148879,0.06933718,0,0.015526464,344212.7273,0.717752235,1.844176488,1.844176488,43960757,43022165,0,938592,23.34
1762,17960,2021,2021-12-30,한국카본,10750,472578.1378,43960757,2021-12-01,(주)한국카본,32500,14349,29810,15.85300697,0.077475862,384765,346533.5,15.85300697,0.077475862,0,0.015526464,591272.1817,-0.200743494,1.363730022,1.363730022,43960757,43022165,0,938592,23.34
1763,17960,2022,2022-12-29,한국카본,11050,485766.3649,43960757,2022-12-01,(주)한국카본,32500,20261,30663,15.84210171,0.077317891,396583.5,375991.1667,15.84210171,0.077317891,0,0.015526464,472578.1378,0.027906977,1.291962173,1.291962173,43960757,43022165,0,938592,23.34
1764,21240,2014,2014-12-30,코웨이,84200,6493907.823,77124796,2014-12-01,코웨이(주),199600,249668,196262,33.08795296,0.19821201,990162,871547.6667,33.08795296,0.19821201,0,0.042880453,5121086.454,0.268072289,7.451007067,7.451007067,77124796,74173959,4200000,2950837,34.81
1765,21240,2015,2015-12-30,코웨이,84100,6486195.344,77124796,2015-12-01,코웨이(주),199600,343120,279287.6667,23.2240665,0.245240553,1138831.5,997326.8333,23.2240665,0.245240553,0,0.042880453,6493907.823,-0.001187648,6.503580498,6.503580498,77124796,74297159,4200000,2827637,30.98
1766,21240,2016,2016-12-29,코웨이,88300,6744399.298,76380513,2016-12-01,코웨이(주),199600,243311,278699.6667,24.19952409,0.230180781,1210786,1113259.833,24.19952409,0.230180781,0,0.042880453,6486195.344,0.03980823,6.058243634,6.058243634,76380513,73343626,4944283,3036887,31.33
1767,21240,2017,2017-12-28,코웨이,97700,7309730.422,74818121,2017-12-01,코웨이(주),199600,325607,304012.6667,24.04416402,0.28076517,1082800.5,1144139.333,24.04416402,0.28076517,0,0.042880453,6744399.298,0.083822309,6.388846366,6.388846366,74818121,72119605,6506675,2698516,26.96
1768,21240,2018,2018-12-28,코웨이,74100,5468551.768,73799619,2018-12-01,코웨이(주),199600,349811,306243,17.85690373,0.295893389,1034977.5,1109521.333,17.85690373,0.295893389,0,0.042880453,7309730.422,-0.251880514,4.928748645,4.928748645,73799619,72180695,7525177,1618924,22.27
1769,21240,2019,2019-12-30,웅진코웨이,93100,6870744.529,73799619,2019-12-01,코웨이(주),199600,332208,335875.3333,20.45623434,0.310292636,1082447,1066741.667,20.45623434,0.310292636,0,0.042880453,5468551.768,0.256410256,6.440870122,6.440870122,73799619,72218395,7525177,1581224,25.08
1770,21240,2020,2020-12-30,코웨이,72700,5365232.301,73799619,2020-12-01,코웨이(주),199600,404711,362243.3333,14.81112779,0.282208342,1283602.5,1133675.667,14.81112779,0.282208342,0,0.042880453,6870744.529,-0.219119227,4.732598978,4.732598978,73799619,72555625,7525177,1243994,25.11
