회사명,거래소코드,회계년도,배당성향,자본(*)(IFRS연결)(천원)
대한전선(주),001440,2021/12,0,387760789
대한전선(주),001440,2022/12,0,882204303
대한전선(주),001440,2023/12,,953285756
대한제강(주),084010,2001/03,,
대한제강(주),084010,2002/03,,
대한제강(주),084010,2003/03,28.74,
대한제강(주),084010,2004/03,9.62,
대한제강(주),084010,2005/03,7.93,
대한제강(주),084010,2006/03,13.2,
대한제강(주),084010,2007/03,11,
대한제강(주),084010,2008/12,19.6,
대한제강(주),084010,2009/12,12.06,
대한제강(주),084010,2010/12,14.2,324972001
대한제강(주),084010,2011/12,16.85,329385617
대한제강(주),084010,2012/12,14.61,364202174
대한제강(주),084010,2013/12,13,374755776
대한제강(주),084010,2014/12,0,372522317
대한제강(주),084010,2015/12,16.58,404519762
대한제강(주),084010,2016/12,20.39,440204802
대한제강(주),084010,2017/12,24.87,460666116
대한제강(주),084010,2018/12,0,434916932
대한제강(주),084010,2019/12,18.73,462082022
대한제강(주),084010,2020/12,62.6,548377713
대한제강(주),084010,2021/12,8.99,720207676
대한제강(주),084010,2022/12,11.25,798446877
대한제강(주),084010,2023/12,,843966380
대한제당(주),001790,2000/12,53.73,
대한제당(주),001790,2001/12,49.12,
대한제당(주),001790,2002/12,22.08,
대한제당(주),001790,2003/12,28.12,
대한제당(주),001790,2004/12,17.48,
대한제당(주),001790,2005/12,17.38,
대한제당(주),001790,2006/12,20.6,
대한제당(주),001790,2007/12,25.22,259401443
대한제당(주),001790,2008/12,34.74,446656466
대한제당(주),001790,2009/12,18.79,461962834
대한제당(주),001790,2010/12,28.45,402959083
대한제당(주),001790,2011/12,43.4,413244487
대한제당(주),001790,2012/12,18.3,434194171
대한제당(주),001790,2013/12,48.79,443985663
대한제당(주),001790,2014/12,353.65,447508077
대한제당(주),001790,2015/12,0,424866808
대한제당(주),001790,2016/12,17.32,449825749
대한제당(주),001790,2017/12,66.95,451782278
대한제당(주),001790,2018/12,75.39,451970433
대한제당(주),001790,2019/12,41.08,464321365
대한제당(주),001790,2020/12,47.21,478569356
대한제당(주),001790,2021/12,77.94,511199010
대한제당(주),001790,2022/12,57.08,537718752
대한제당(주),001790,2023/12,,554590561
대한제분(주),001130,2000/06,8.09,
대한제분(주),001130,2001/06,43.87,
대한제분(주),001130,2002/06,11.65,
대한제분(주),001130,2003/06,12.74,
대한제분(주),001130,2004/06,9.49,
대한제분(주),001130,2005/06,8.61,
대한제분(주),001130,2006/12,11.39,
대한제분(주),001130,2007/12,16.76,489625808
대한제분(주),001130,2008/12,0,428711247
대한제분(주),001130,2009/12,9.73,499353868
대한제분(주),001130,2010/12,11.51,547076634
대한제분(주),001130,2011/12,234.49,558821975
대한제분(주),001130,2012/12,17.5,603492180
대한제분(주),001130,2013/12,23.61,607351973
대한제분(주),001130,2014/12,16.96,624697233
대한제분(주),001130,2015/12,15.26,656916662
대한제분(주),001130,2016/12,16.06,661897108
대한제분(주),001130,2017/12,23.82,710408210
대한제분(주),001130,2018/12,11.86,749005259
대한제분(주),001130,2019/12,119.46,759848294
대한제분(주),001130,2020/12,59.52,780799362
대한제분(주),001130,2021/12,5.12,880617517
대한제분(주),001130,2022/12,17.52,919353084
대한제분(주),001130,2023/12,,993961882
대한해운(주),005880,2000/12,0,
대한해운(주),005880,2001/12,0,
대한해운(주),005880,2002/12,0,
대한해운(주),005880,2003/12,7.68,
대한해운(주),005880,2004/12,4.91,
대한해운(주),005880,2005/12,8.06,
대한해운(주),005880,2006/12,6.74,
대한해운(주),005880,2007/12,7.49,923362779
대한해운(주),005880,2008/12,1.42,1169018309
대한해운(주),005880,2009/12,0,716774800
대한해운(주),005880,2010/12,0,543888016
대한해운(주),005880,2011/12,0,100704529
대한해운(주),005880,2012/12,0,
대한해운(주),005880,2013/12,0,
대한해운(주),005880,2014/12,0,498879555
대한해운(주),005880,2015/12,0,569359158
대한해운(주),005880,2016/12,0,626011478
대한해운(주),005880,2017/12,0,687837925
대한해운(주),005880,2018/12,0,779480135
대한해운(주),005880,2019/12,0,895202413
대한해운(주),005880,2020/12,0,853323153
대한해운(주),005880,2021/12,0,1518114390
대한해운(주),005880,2022/12,0,1784122007
대한해운(주),005880,2023/12,,1846814654
대한화섬(주),003830,2000/12,-3.69,
대한화섬(주),003830,2001/12,0,
대한화섬(주),003830,2002/12,217.89,
대한화섬(주),003830,2003/12,0,
대한화섬(주),003830,2004/12,17.47,
대한화섬(주),003830,2005/12,5.7,
대한화섬(주),003830,2006/12,0,
대한화섬(주),003830,2007/12,6.18,
대한화섬(주),003830,2008/12,6.55,
대한화섬(주),003830,2009/12,7.62,
대한화섬(주),003830,2010/12,9.23,
대한화섬(주),003830,2011/12,6.9,
대한화섬(주),003830,2012/12,18.53,
대한화섬(주),003830,2013/12,16.76,
대한화섬(주),003830,2014/12,0,
대한화섬(주),003830,2015/12,0,
대한화섬(주),003830,2016/12,0,
대한화섬(주),003830,2017/12,4.54,
대한화섬(주),003830,2018/12,1.9,
대한화섬(주),003830,2019/12,2.05,
대한화섬(주),003830,2020/12,2.84,
대한화섬(주),003830,2021/12,3.46,
대한화섬(주),003830,2022/12,2.52,
덕양산업(주),024900,2000/12,52.13,
덕양산업(주),024900,2001/12,44.27,
덕양산업(주),024900,2002/12,54.32,
덕양산업(주),024900,2003/12,50.8,
덕양산업(주),024900,2004/12,53.3,
덕양산업(주),024900,2005/12,59.5,
덕양산업(주),024900,2006/12,0,
덕양산업(주),024900,2007/12,220.94,
덕양산업(주),024900,2008/12,50.24,
덕양산업(주),024900,2009/12,50.3,
덕양산업(주),024900,2010/12,52.4,
덕양산업(주),024900,2011/12,227.8,
덕양산업(주),024900,2012/12,49.65,
덕양산업(주),024900,2013/12,951.63,
덕양산업(주),024900,2014/12,39.01,
덕양산업(주),024900,2015/12,85.12,91259937
덕양산업(주),024900,2016/12,0,84297713
덕양산업(주),024900,2017/12,0,83206072
덕양산업(주),024900,2018/12,243.88,77310763
덕양산업(주),024900,2019/12,0,61251516
덕양산업(주),024900,2020/12,0,55776963
덕양산업(주),024900,2021/12,0,63777587
덕양산업(주),024900,2022/12,0,88443765
덕양산업(주),024900,2023/12,,91061755
동국씨엠(주),460850,2023/12,,
동국제강(주),460860,2023/12,,
동국홀딩스(주),001230,2000/12,0,
동국홀딩스(주),001230,2001/12,142.44,
동국홀딩스(주),001230,2002/12,30.6,
동국홀딩스(주),001230,2003/12,21.96,
동국홀딩스(주),001230,2004/12,8.87,
동국홀딩스(주),001230,2005/12,12.65,
동국홀딩스(주),001230,2006/12,21.64,
동국홀딩스(주),001230,2007/12,20.28,2701198610
동국홀딩스(주),001230,2008/12,26.76,2764862042
동국홀딩스(주),001230,2009/12,72.67,3155743316
동국홀딩스(주),001230,2010/12,33.52,3207379151
동국홀딩스(주),001230,2011/12,414.85,3147708063
동국홀딩스(주),001230,2012/12,0,2834670736
동국홀딩스(주),001230,2013/12,0,2618945152
동국홀딩스(주),001230,2014/12,0,2607772317
동국홀딩스(주),001230,2015/12,0,2245901484
동국홀딩스(주),001230,2016/12,28.65,2289331322
동국홀딩스(주),001230,2017/12,13.29,2370682511
동국홀딩스(주),001230,2018/12,0,2032241923
동국홀딩스(주),001230,2019/12,0,1945098686
동국홀딩스(주),001230,2020/12,97.86,2136230888
동국홀딩스(주),001230,2021/12,12.41,2782412406
동국홀딩스(주),001230,2022/12,29.75,3286611270
동국홀딩스(주),001230,2023/12,,1777312951
동부건설(주),005960,2000/12,11.3,
동부건설(주),005960,2001/12,0,
동부건설(주),005960,2002/12,33.37,
동부건설(주),005960,2003/12,34.4,
동부건설(주),005960,2004/12,29.8,
동부건설(주),005960,2005/12,28.4,
동부건설(주),005960,2006/12,51.42,
동부건설(주),005960,2007/12,0,430746603
동부건설(주),005960,2008/12,15.28,551947822
동부건설(주),005960,2009/12,11.2,629919524
동부건설(주),005960,2010/12,78.13,600656684
동부건설(주),005960,2011/12,0,422052962
동부건설(주),005960,2012/12,0,509539887
동부건설(주),005960,2013/12,0,350109574
동부건설(주),005960,2014/12,0,24415006
동부건설(주),005960,2015/12,0,70323753
동부건설(주),005960,2016/12,0,253064554
동부건설(주),005960,2017/12,0,304078752
동부건설(주),005960,2018/12,8.58,361897852
동부건설(주),005960,2019/12,24.56,420598025
동부건설(주),005960,2020/12,40.97,459854034
동부건설(주),005960,2021/12,23.27,559654480
동부건설(주),005960,2022/12,25.07,583588347
동부건설(주),005960,2023/12,,580558729
동성제약(주),002210,2000/12,36.78,
동성제약(주),002210,2001/12,0,
동성제약(주),002210,2002/12,7.46,
동성제약(주),002210,2003/12,41.63,
동성제약(주),002210,2004/12,49.8,
동성제약(주),002210,2005/12,34.2,
동성제약(주),002210,2006/12,23.2,
동성제약(주),002210,2007/12,20.5,
동성제약(주),002210,2008/12,14.9,
동성제약(주),002210,2009/12,95.9,
동성제약(주),002210,2010/12,0,59101769
동성제약(주),002210,2011/12,28.3,60201206
동성제약(주),002210,2012/12,16.6,
동성제약(주),002210,2013/12,0,
동성제약(주),002210,2014/12,0,
동성제약(주),002210,2015/12,0,
동성제약(주),002210,2016/12,0,
동성제약(주),002210,2017/12,0,
동성제약(주),002210,2018/12,0,
동성제약(주),002210,2019/12,0,
동성제약(주),002210,2020/12,0,
동성제약(주),002210,2021/12,0,
동성제약(주),002210,2022/12,0,
동성제약(주),002210,2023/12,,
동아쏘시오홀딩스(주),000640,2000/12,22.78,
동아쏘시오홀딩스(주),000640,2001/12,14.6,
동아쏘시오홀딩스(주),000640,2002/12,11.54,
동아쏘시오홀딩스(주),000640,2003/12,20.24,
동아쏘시오홀딩스(주),000640,2004/12,19.42,
동아쏘시오홀딩스(주),000640,2005/12,21.44,
동아쏘시오홀딩스(주),000640,2006/12,25.1,
동아쏘시오홀딩스(주),000640,2007/12,0,328691663
동아쏘시오홀딩스(주),000640,2008/12,17.47,350943083
동아쏘시오홀딩스(주),000640,2009/12,12.34,580348107
동아쏘시오홀딩스(주),000640,2010/12,15.67,798514415
동아쏘시오홀딩스(주),000640,2011/12,18.35,862394230
동아쏘시오홀딩스(주),000640,2012/12,18.23,881241645
동아쏘시오홀딩스(주),000640,2013/12,0,514604332
동아쏘시오홀딩스(주),000640,2014/12,70.38,534478522
동아쏘시오홀딩스(주),000640,2015/12,18.41,602641535
동아쏘시오홀딩스(주),000640,2016/12,130.07,875857423
동아쏘시오홀딩스(주),000640,2017/12,27.88,914248453
동아쏘시오홀딩스(주),000640,2018/12,0,735763001
동아쏘시오홀딩스(주),000640,2019/12,43.92,746903866
동아쏘시오홀딩스(주),000640,2020/12,8.31,888723631
동아쏘시오홀딩스(주),000640,2021/12,44.88,985040574
동아쏘시오홀딩스(주),000640,2022/12,105.49,998660790
동아쏘시오홀딩스(주),000640,2023/12,,1027309302
동아에스티(주),170900,2013/12,0,439360502
동아에스티(주),170900,2014/12,16.84,488336813
동아에스티(주),170900,2015/12,16.75,553773440
동아에스티(주),170900,2016/12,32.67,589221540
동아에스티(주),170900,2017/12,0,581193022
동아에스티(주),170900,2018/12,48.05,579363027
동아에스티(주),170900,2019/12,12.99,645857624
동아에스티(주),170900,2020/12,30.52,642096822
동아에스티(주),170900,2021/12,70.53,656379118
동아에스티(주),170900,2022/12,65.24,690111003
동아에스티(주),170900,2023/12,,683307891
동아타이어공업(주),282690,2017/12,0,
동아타이어공업(주),282690,2018/12,25.46,
동아타이어공업(주),282690,2019/12,27.79,356892481
동아타이어공업(주),282690,2020/12,81.35,366869385
동아타이어공업(주),282690,2021/12,82.26,370498332
동아타이어공업(주),282690,2022/12,59.53,377801454
동아타이어공업(주),282690,2023/12,,386752653
동양철관(주),008970,2000/12,0,
동양철관(주),008970,2002/09,0,
동양철관(주),008970,2003/12,0,
동양철관(주),008970,2004/12,0,
동양철관(주),008970,2005/12,0,
동양철관(주),008970,2006/12,0,
동양철관(주),008970,2007/12,0,
동양철관(주),008970,2008/12,12.29,71989430
동양철관(주),008970,2009/12,0,83996652
동양철관(주),008970,2010/12,0,103055579
동양철관(주),008970,2011/12,0,106027038
동양철관(주),008970,2012/12,0,108174232
동양철관(주),008970,2013/12,0,99476490
동양철관(주),008970,2014/12,0,86517597
동양철관(주),008970,2015/12,0,88419877
동양철관(주),008970,2016/12,0,80537110
동양철관(주),008970,2017/12,0,52971344
동양철관(주),008970,2018/12,0,79062374
동양철관(주),008970,2019/12,0,79827744
동양철관(주),008970,2020/12,0,87503711
동양철관(주),008970,2021/12,0,84147305
동양철관(주),008970,2022/12,0,87958590
동양철관(주),008970,2023/12,,87094839
동양피스톤(주),092780,2000/12,,
동양피스톤(주),092780,2001/12,,
동양피스톤(주),092780,2002/12,,
동양피스톤(주),092780,2003/12,,
동양피스톤(주),092780,2004/12,,
동양피스톤(주),092780,2005/12,,
동양피스톤(주),092780,2006/12,,
동양피스톤(주),092780,2007/12,,
동양피스톤(주),092780,2008/12,,
동양피스톤(주),092780,2009/12,,
동양피스톤(주),092780,2010/12,,
동양피스톤(주),092780,2011/12,,
동양피스톤(주),092780,2012/12,,
동양피스톤(주),092780,2013/12,,
동양피스톤(주),092780,2014/12,,45741722
동양피스톤(주),092780,2015/12,,50674492
동양피스톤(주),092780,2016/12,,61463850
동양피스톤(주),092780,2017/12,16.64,86296935
동양피스톤(주),092780,2018/12,19.58,95517991
동양피스톤(주),092780,2019/12,29.68,108195051
동양피스톤(주),092780,2020/12,58.16,95576437
동양피스톤(주),092780,2021/12,28.17,113278151
동양피스톤(주),092780,2022/12,0,124525221
동양피스톤(주),092780,2023/12,,125141852
동원금속(주),018500,2000/03,3.59,
동원금속(주),018500,2001/03,0,
동원금속(주),018500,2002/03,0,
동원금속(주),018500,2003/03,0,
동원금속(주),018500,2004/03,0,
동원금속(주),018500,2005/03,26.2,
동원금속(주),018500,2006/03,27.4,
동원금속(주),018500,2007/03,52.45,30614189
동원금속(주),018500,2008/03,0,30455067
동원금속(주),018500,2009/03,0,26764037
동원금속(주),018500,2010/03,0,27524352
동원금속(주),018500,2011/03,12.35,36489642
동원금속(주),018500,2012/03,10.8,49632232
동원금속(주),018500,2013/03,45.97,48251905
동원금속(주),018500,2014/03,25.56,52329833
동원금속(주),018500,2015/03,47.2,53719741
동원금속(주),018500,2016/03,64,63811992
동원금속(주),018500,2017/03,0,58956785
동원금속(주),018500,2018/03,0,67987596
동원금속(주),018500,2019/03,0,39480064
동원금속(주),018500,2020/03,0,69550683
동원금속(주),018500,2021/03,0,31982123
동원금속(주),018500,2022/03,0,61434251
동원금속(주),018500,2023/03,7.22,89710533
동원산업(주),006040,2000/12,0,
동원산업(주),006040,2001/12,15.85,
동원산업(주),006040,2002/12,23.53,
동원산업(주),006040,2003/12,0,
동원산업(주),006040,2004/12,7.78,
동원산업(주),006040,2005/12,20.55,
동원산업(주),006040,2006/12,41.79,
동원산업(주),006040,2007/12,19.33,162894025
동원산업(주),006040,2008/12,19.56,
동원산업(주),006040,2009/12,11.19,454553092
동원산업(주),006040,2010/12,10.52,474895357
동원산업(주),006040,2011/12,12.63,496815597
동원산업(주),006040,2012/12,10.05,581685703
동원산업(주),006040,2013/12,25.48,631628341
동원산업(주),006040,2014/12,521.87,689471276
동원산업(주),006040,2015/12,0,708887794
동원산업(주),006040,2016/12,16.93,791111801
동원산업(주),006040,2017/12,21.28,903738919
동원산업(주),006040,2018/12,19.13,973605386
동원산업(주),006040,2019/12,627.89,1078462386
동원산업(주),006040,2020/12,21.6,1295141813
동원산업(주),006040,2021/12,22.3,1486885893
동원산업(주),006040,2022/12,34,2908475430
동원산업(주),006040,2023/12,,3135721276
동원수산(주),030720,2000/12,80.85,
동원수산(주),030720,2001/12,60.81,
동원수산(주),030720,2002/12,78.19,
동원수산(주),030720,2003/12,0,
동원수산(주),030720,2004/12,19.43,
동원수산(주),030720,2005/12,61.97,
동원수산(주),030720,2006/12,0,
동원수산(주),030720,2007/12,0,31414352
동원수산(주),030720,2008/12,0,37104219
동원수산(주),030720,2009/12,0,
동원수산(주),030720,2010/12,0,34760092
동원수산(주),030720,2011/12,38.42,44597036
동원수산(주),030720,2012/12,31.57,45234963
동원수산(주),030720,2013/12,0,43979945
동원수산(주),030720,2014/12,0,34235556
동원수산(주),030720,2015/12,0,33598568
동원수산(주),030720,2016/12,0,33642491
동원수산(주),030720,2017/12,0,39311980
동원수산(주),030720,2018/12,0,44811096
동원수산(주),030720,2019/12,0,50871335
동원수산(주),030720,2020/12,0,48157952
동원수산(주),030720,2021/12,0,57020154
동원수산(주),030720,2022/12,17.26,62573282
동원수산(주),030720,2023/12,,42652370
동원시스템즈(주),014820,2000/12,19.9,
동원시스템즈(주),014820,2001/12,0,
동원시스템즈(주),014820,2002/12,0,
동원시스템즈(주),014820,2003/12,1.55,
동원시스템즈(주),014820,2004/12,0,
동원시스템즈(주),014820,2005/12,87.4,
동원시스템즈(주),014820,2006/12,57.02,
동원시스템즈(주),014820,2007/12,38.06,
동원시스템즈(주),014820,2008/12,83.94,
동원시스템즈(주),014820,2009/12,0,121961889
동원시스템즈(주),014820,2010/12,0,113230796
동원시스템즈(주),014820,2011/12,0,90600375
동원시스템즈(주),014820,2012/12,0,89260138
동원시스템즈(주),014820,2013/12,0,205670788
동원시스템즈(주),014820,2014/12,77.05,245610433
동원시스템즈(주),014820,2015/12,27.18,311431340
동원시스템즈(주),014820,2016/12,18.42,386542721
동원시스템즈(주),014820,2017/12,27.69,490259511
동원시스템즈(주),014820,2018/12,33.11,536526231
동원시스템즈(주),014820,2019/12,45.19,573760894
동원시스템즈(주),014820,2020/12,37.9,616460731
동원시스템즈(주),014820,2021/12,49.9,665372289
동원시스템즈(주),014820,2022/12,29.58,729629598
동원시스템즈(주),014820,2023/12,,774050786
동일고무벨트(주),163560,2012/12,12.25,
동일고무벨트(주),163560,2013/12,3.17,
동일고무벨트(주),163560,2014/12,3.59,
동일고무벨트(주),163560,2015/12,3.78,160248976
동일고무벨트(주),163560,2016/12,5.73,177817029
동일고무벨트(주),163560,2017/12,185.9,176842672
동일고무벨트(주),163560,2018/12,11.9,187097550
동일고무벨트(주),163560,2019/12,16.22,193488405
동일고무벨트(주),163560,2020/12,17.92,199898265
동일고무벨트(주),163560,2021/12,32.37,209041906
동일고무벨트(주),163560,2022/12,17.4,218003777
동일고무벨트(주),163560,2023/12,,223697553
동일산업(주),004890,2000/12,,
동일산업(주),004890,2001/12,0,
동일산업(주),004890,2002/12,0,
동일산업(주),004890,2003/12,0,
동일산업(주),004890,2004/12,3.95,
동일산업(주),004890,2005/12,13.81,
동일산업(주),004890,2006/12,24,
동일산업(주),004890,2007/12,10.78,
동일산업(주),004890,2008/12,5.5,
동일산업(주),004890,2009/12,11.94,
동일산업(주),004890,2010/12,7.38,
동일산업(주),004890,2011/12,9.2,
동일산업(주),004890,2012/12,10.1,
동일산업(주),004890,2013/12,18.5,
동일산업(주),004890,2014/12,20.33,315877428
동일산업(주),004890,2015/12,32,315729143
동일산업(주),004890,2016/12,19.94,326469684
동일산업(주),004890,2017/12,15.92,344737751
동일산업(주),004890,2018/12,20.94,354937419
동일산업(주),004890,2019/12,114.94,353804848
동일산업(주),004890,2020/12,58.05,360482372
동일산업(주),004890,2021/12,21.98,402036822
동일산업(주),004890,2022/12,34.9,417277192
동일산업(주),004890,2023/12,,410077127
동일제강(주),002690,2000/12,,
동일제강(주),002690,2001/12,,
동일제강(주),002690,2002/12,,
동일제강(주),002690,2003/12,,
동일제강(주),002690,2004/12,,
동일제강(주),002690,2005/12,,
동일제강(주),002690,2006/12,,
동일제강(주),002690,2007/12,,
동일제강(주),002690,2008/12,,
동일제강(주),002690,2009/12,,
동일제강(주),002690,2010/12,,
동일제강(주),002690,2011/12,,
동일제강(주),002690,2012/12,,
동일제강(주),002690,2013/12,,
동일제강(주),002690,2014/12,,
동일제강(주),002690,2015/12,4.56,
동일제강(주),002690,2016/12,6.31,
동일제강(주),002690,2017/12,10.94,
동일제강(주),002690,2018/12,0,
동일제강(주),002690,2019/12,13.43,
동일제강(주),002690,2020/12,0,
동일제강(주),002690,2021/12,4.8,
동일제강(주),002690,2022/12,5.91,
동일제강(주),002690,2023/12,,
동화약품(주),000020,2000/03,0,
동화약품(주),000020,2001/03,13.24,
동화약품(주),000020,2002/03,32.3,
동화약품(주),000020,2003/03,32.17,
동화약품(주),000020,2004/03,47,
동화약품(주),000020,2005/03,37.62,
동화약품(주),000020,2006/03,36.45,
동화약품(주),000020,2007/03,41.56,
동화약품(주),000020,2008/03,18.19,
동화약품(주),000020,2009/03,14.69,
동화약품(주),000020,2010/12,51.46,
동화약품(주),000020,2011/12,15.8,
동화약품(주),000020,2012/12,170.41,
동화약품(주),000020,2013/12,193.2,
동화약품(주),000020,2014/12,45.26,
동화약품(주),000020,2015/12,39.46,
동화약품(주),000020,2016/12,11.59,
동화약품(주),000020,2017/12,8.81,
동화약품(주),000020,2018/12,32.88,297400652
동화약품(주),000020,2019/12,34.77,300874594
동화약품(주),000020,2020/12,17.47,342682240
동화약품(주),000020,2021/12,33.81,360133220
동화약품(주),000020,2022/12,27.36,378673251
동화약품(주),000020,2023/12,,407056366
두산로보틱스(주),454910,2017/12,,
두산로보틱스(주),454910,2018/12,,
두산로보틱스(주),454910,2019/12,,
두산로보틱스(주),454910,2020/12,,
두산로보틱스(주),454910,2021/12,,
두산로보틱스(주),454910,2022/12,,42765362
두산로보틱스(주),454910,2023/12,,438808093
두산밥캣(주),241560,2014/12,,3051864556
두산밥캣(주),241560,2015/12,,3125459681
두산밥캣(주),241560,2016/12,0,3351838039
두산밥캣(주),241560,2017/12,5289.24,3427542690
두산밥캣(주),241560,2018/12,2156.73,3739603088
두산밥캣(주),241560,2019/12,108.74,3979066276
두산밥캣(주),241560,2020/12,0,4073804491
두산밥캣(주),241560,2021/12,0,4321265808
두산밥캣(주),241560,2022/12,119.06,5024387667
두산밥캣(주),241560,2023/12,,5954812552
두산에너빌리티(주),034020,2000/12,0,
두산에너빌리티(주),034020,2001/12,51,
두산에너빌리티(주),034020,2002/12,17,
두산에너빌리티(주),034020,2003/12,47,
두산에너빌리티(주),034020,2004/12,12.85,
두산에너빌리티(주),034020,2005/12,12.99,
두산에너빌리티(주),034020,2006/12,40.47,
두산에너빌리티(주),034020,2007/12,14.41,3564502390
두산에너빌리티(주),034020,2008/12,0,5833723875
두산에너빌리티(주),034020,2009/12,0,5414702428
두산에너빌리티(주),034020,2010/12,60.6,5176204214
두산에너빌리티(주),034020,2011/12,38.92,4796928019
두산에너빌리티(주),034020,2012/12,0,4509579244
두산에너빌리티(주),034020,2013/12,16.92,7911794202
두산에너빌리티(주),034020,2014/12,0,7677001720
두산에너빌리티(주),034020,2015/12,0,7026107672
두산에너빌리티(주),034020,2016/12,0,6822830916
두산에너빌리티(주),034020,2017/12,110.89,6565948060
두산에너빌리티(주),034020,2018/12,0,6218429560
두산에너빌리티(주),034020,2019/12,0,6201992985
두산에너빌리티(주),034020,2020/12,0,7106496681
두산에너빌리티(주),034020,2021/12,0,8807595645
두산에너빌리티(주),034020,2022/12,0,10080290284
두산에너빌리티(주),034020,2023/12,,10841508937
두산퓨얼셀(주),336260,2019/12,0,
두산퓨얼셀(주),336260,2020/12,0,
두산퓨얼셀(주),336260,2021/12,0,
두산퓨얼셀(주),336260,2022/12,0,
두산퓨얼셀(주),336260,2023/12,,
디씨엠(주),024090,2000/12,23.69,
디씨엠(주),024090,2001/12,17.88,
디씨엠(주),024090,2002/12,19.97,
디씨엠(주),024090,2003/12,23.22,
디씨엠(주),024090,2004/12,20.08,
디씨엠(주),024090,2005/12,20.64,
디씨엠(주),024090,2006/12,19.4,
디씨엠(주),024090,2007/12,10.03,
디씨엠(주),024090,2008/12,9.6,
디씨엠(주),024090,2009/12,14.96,
디씨엠(주),024090,2010/12,15.1,126344000
디씨엠(주),024090,2011/12,40.02,138698000
디씨엠(주),024090,2012/12,45.72,142963916
디씨엠(주),024090,2013/12,59.88,138672773
디씨엠(주),024090,2014/12,297.36,135568250
디씨엠(주),024090,2015/12,44.14,138579003
디씨엠(주),024090,2016/12,23.24,154457549
디씨엠(주),024090,2017/12,34.76,161146623
디씨엠(주),024090,2018/12,37.68,162831751
디씨엠(주),024090,2019/12,19.79,
디씨엠(주),024090,2020/12,23.01,
디씨엠(주),024090,2021/12,16.29,
디씨엠(주),024090,2022/12,21.97,
디씨엠(주),024090,2023/12,,
디아이동일(주),001530,2000/12,42.48,
디아이동일(주),001530,2001/12,23.48,
디아이동일(주),001530,2002/12,15.57,
디아이동일(주),001530,2003/12,26.16,
디아이동일(주),001530,2004/12,47.08,
디아이동일(주),001530,2005/12,35.08,
디아이동일(주),001530,2006/12,7.08,
디아이동일(주),001530,2007/12,94.98,309079340
디아이동일(주),001530,2008/12,71.9,304529997
디아이동일(주),001530,2009/12,42.59,313841822
디아이동일(주),001530,2010/12,24.72,587821169
디아이동일(주),001530,2011/12,204.53,586403450
디아이동일(주),001530,2012/12,0,561109541
디아이동일(주),001530,2013/12,74.27,568538802
디아이동일(주),001530,2014/12,0,560754767
디아이동일(주),001530,2015/12,0,546617476
디아이동일(주),001530,2016/12,125.26,542390763
디아이동일(주),001530,2017/12,0,521160318
디아이동일(주),001530,2018/12,21.34,512624784
디아이동일(주),001530,2019/12,36.2,525505838
디아이동일(주),001530,2020/12,70.93,516667724
디아이동일(주),001530,2021/12,28.52,573505490
디아이동일(주),001530,2022/12,22.22,619195795
디아이동일(주),001530,2023/12,,605534194
디에스알(주),155660,2001/06,,
디에스알(주),155660,2002/06,,
디에스알(주),155660,2003/06,,
디에스알(주),155660,2004/06,,
디에스알(주),155660,2005/06,,
디에스알(주),155660,2006/06,,
디에스알(주),155660,2007/06,,
디에스알(주),155660,2008/06,,
디에스알(주),155660,2009/12,,
디에스알(주),155660,2010/12,,
디에스알(주),155660,2011/12,,76162705
디에스알(주),155660,2012/12,,83411566
디에스알(주),155660,2013/12,4.39,105707874
디에스알(주),155660,2014/12,7.24,112617458
디에스알(주),155660,2015/12,8.55,122254008
디에스알(주),155660,2016/12,7.26,133507540
디에스알(주),155660,2017/12,6.33,140880707
디에스알(주),155660,2018/12,9.1,147476069
디에스알(주),155660,2019/12,9.13,155336107
디에스알(주),155660,2020/12,12.27,162952475
디에스알(주),155660,2021/12,8.93,178019214
디에스알(주),155660,2022/12,4.99,202326546
디에스알(주),155660,2023/12,,218202187
디에스알제강(주),069730,2000/12,0,
디에스알제강(주),069730,2001/12,0,
디에스알제강(주),069730,2002/12,0,
디에스알제강(주),069730,2003/12,0,
디에스알제강(주),069730,2004/12,12.35,
디에스알제강(주),069730,2005/12,16.88,
디에스알제강(주),069730,2006/12,25.45,
디에스알제강(주),069730,2007/12,7.39,54644374
디에스알제강(주),069730,2008/12,1.97,85692997
디에스알제강(주),069730,2009/12,2.18,103646813
디에스알제강(주),069730,2010/12,3.08,
디에스알제강(주),069730,2011/12,4.58,
디에스알제강(주),069730,2012/12,34.94,
디에스알제강(주),069730,2013/12,23.81,
디에스알제강(주),069730,2014/12,5.92,
디에스알제강(주),069730,2015/12,5.84,
디에스알제강(주),069730,2016/12,6.63,
디에스알제강(주),069730,2017/12,11.49,
디에스알제강(주),069730,2018/12,7.8,
디에스알제강(주),069730,2019/12,8.52,
디에스알제강(주),069730,2020/12,10.91,
디에스알제강(주),069730,2021/12,7.56,
디에스알제강(주),069730,2022/12,2.99,
디에스알제강(주),069730,2023/12,,
디엘(주),000210,2000/12,49.34,
디엘(주),000210,2001/12,61.73,
디엘(주),000210,2002/12,22.4,
디엘(주),000210,2003/12,22.72,
디엘(주),000210,2004/12,22.81,
디엘(주),000210,2005/12,22.57,
디엘(주),000210,2006/12,20.63,
디엘(주),000210,2007/12,20.19,3196343545
디엘(주),000210,2008/12,3.99,3448872127
