Unnamed: 0,날짜,시가,고가,저가,종가,거래량,등락률,EMA_short,EMA_long,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,[일]사모펀드_수량,[일]기타법인_수량,[일]국가지자체_수량,[일]연기금 등_수량,[일]기타금융_수량,[일]은행_수량,[일]투신_수량,[일]보험_수량,[일]금융투자_수량,[일]기관_수량,[일]외국인_수량,[일]개인_수량,[일]프로그램순매수(종목)
2194,2023-02-21,0.24975025,0.226712666,0.24419778,0.222664016,14.20580788,-0.664265693,0.444501454,0.406595571,0.704373611,0.985800142,-0.147118884,0.274984609,0.441369019,0.45462658,0.271048843,0.389218587,0.794554828,0.439741648,0.424677812,0.367924238,0.461517964,0.740550131,-0.073874931,0.833384243,0.236003521,-0.613804319,1.219876627,0.301453869,-0.642285691,-0.617089632,-1.338446443,-1.552416867,0.257625977,0.475025889,0.038175437,-0.613958377,0.555942978,-0.046848505,-0.750403837,-0.670221012,-1.300388003,-1.726435664,0.049306229,0.188193111,0,0.077410354,0.000279603,-2.714678899,0.07323825,0.0622143,-0.670971139,-0.284251859,-0.453381206,0.542129514,-0.324012053
2195,2023-02-22,0.197802198,0.181370133,0.195761857,0.180914513,14.64921762,-1.064492458,0.43096519,0.403974786,0.523098729,0.901177739,-0.66587044,0.058993091,0.425043283,0.450970737,0.273219813,0.388268648,0.790134409,0.409387884,0.419000983,0.369100044,0.461425301,0.738927031,-0.197166842,0.748130312,0.188628177,-0.641524259,1.182802593,0.291748607,-0.641400679,-0.599246972,-1.320531867,-1.538736785,-0.051385217,0.302289091,-0.073657766,-0.69291184,0.499194602,-0.071929857,-0.763084598,-0.659541906,-1.289589531,-1.716372089,-3.715361147,-0.622819823,0,-0.678644166,-0.011184119,0.629357798,-0.373884863,-0.529396544,-0.894789985,-1.485729663,0.015986314,0.890689256,0.424232838
2196,2023-02-23,0.1998002,0.248398226,0.217961655,0.252485089,15.112886,1.764953112,0.437023684,0.410076951,0.523524769,0.833570681,-0.063994687,0.032176955,0.423787457,0.451606536,0.278430139,0.388128951,0.786455574,0.426851441,0.424779256,0.374100404,0.463343342,0.738363465,-0.215432311,0.719066472,0.185175398,-0.636914057,1.154231777,0.294454882,-0.631886806,-0.568413605,-1.295937935,-1.524650938,0.095447182,0.3717724,-0.015726809,-0.643816443,0.506805112,-0.054115691,-0.744096886,-0.633037249,-1.267426475,-1.699549832,2.468759863,0.550288129,0,0.07153393,0.119670069,-1.606727829,0.082883512,0.010445716,0.220604229,0.601720546,0.997494997,-1.215609569,0.637044197
2197,2023-02-24,0.26973027,0.254312469,0.246215943,0.218687873,14.73034142,-0.855392621,0.433880426,0.411699606,0.444897715,0.762715655,0.109453895,0.052791727,0.417508328,0.450811787,0.282392158,0.386955496,0.782238727,0.420691318,0.424853171,0.377112574,0.464280903,0.7373106,-0.268706594,0.672322129,0.169276554,-0.642493282,1.124300447,0.29557472,-0.624617069,-0.538988869,-1.273467498,-1.51270985,0.017629897,0.32210909,-0.041710488,-0.65806606,0.483043492,-0.05775044,-0.740984462,-0.615289342,-1.251401797,-1.686203637,0.894116684,-0.450813164,0,0.320430622,0.883265763,0.365137615,0.784080696,-0.127744396,-0.956769814,0.006772363,-0.053934638,0.047462272,-0.919074243
2198,2023-02-27,0.201798202,0.181370133,0.207870838,0.198807157,14.45385619,-0.527542947,0.42635623,0.410832948,0.334472878,0.682480505,-0.22174139,-0.011043532,0.401810506,0.449699139,0.28510587,0.386284951,0.778312698,0.406112514,0.421888254,0.3789529,0.464644865,0.7359759,-0.410263974,0.587552595,0.123025372,-0.669802121,1.100151305,0.293894963,-0.618738064,-0.519581064,-1.255321268,-1.499841298,-0.127850334,0.232426109,-0.09682779,-0.694626252,0.443481277,-0.072594538,-0.746271025,-0.602737826,-1.239019674,-1.674920095,-0.234210434,0.060494301,0,-0.364787571,0.805256536,2.742507645,0.222570324,-0.095621424,-1.141985782,-0.626441415,-0.450371446,0.74620759,-0.305945071
2199,2023-02-28,0.21978022,0.195170034,0.199798184,0.186878728,14.54907341,-0.334735611,0.417070894,0.408609018,0.217103578,0.593260157,-0.92036939,-0.231554809,0.390508074,0.451129686,0.287656759,0.385642345,0.774444832,0.390110078,0.417386635,0.380089036,0.464667948,0.734477932,-0.533555885,0.523854346,0.09018382,-0.687361998,1.09334873,0.30108059,-0.606916839,-0.501268861,-1.237792783,-1.48708868,-0.272170631,0.138640718,-0.156033299,-0.734675843,0.396832037,-0.092892101,-0.755747925,-0.593340125,-1.228849292,-1.664890162,0.848200404,0.066128826,0,0.15320676,0.445687124,0.081192661,0.517218179,-0.107907119,0.738885645,0.681637918,-1.168235847,0.561781001,-0.426737259
2200,2023-03-02,0.187812188,0.181370133,0.175580222,0.161033797,14.82494148,-0.686004214,0.402890201,0.403469973,0.066388632,0.489739777,-1.004011135,-0.428250039,0.384228945,0.445884347,0.291021762,0.384804163,0.770896864,0.365828115,0.409372411,0.379792912,0.463965115,0.732614651,-0.544210742,0.479774188,0.07332141,-0.694291983,1.038588,0.285402859,-0.611721187,-0.477165619,-1.218797156,-1.476422853,-0.476579337,0.006970691,-0.243334656,-0.796451168,0.332547743,-0.125880568,-0.774824763,-0.590090386,-1.223052803,-1.657413673,0.743345763,-0.035548726,0,-0.596693477,0.026562282,1.913149847,-0.441319521,-0.366673375,-0.663085712,-0.491347151,-0.403098033,0.628314387,0.917707796
2201,2023-03-03,0.16983017,0.159684574,0.169525732,0.145129225,14.62196812,-0.442413792,0.386999541,0.396816305,-0.087846865,0.374028516,-0.993882643,-0.583149691,0.350321648,0.436188416,0.294441039,0.383546891,0.766650936,0.341262496,0.399696013,0.378648029,0.462827416,0.730534373,-0.780139708,0.307570935,-0.027130377,-0.761829972,0.954916326,0.255447196,-0.62562851,-0.45040163,-1.19779386,-1.464713631,-0.664050074,-0.121785561,-0.330189106,-0.858469546,0.261302416,-0.164487902,-0.798323219,-0.590445598,-1.219846375,-1.651479029,-0.534945702,6.157561788,0,-1.090537716,0.049210122,0.306727829,-0.505580179,-0.411791201,0.312683312,-0.488812962,-0.485956412,0.53719306,-0.744978892
2202,2023-03-06,0.157842158,0.171513061,0.175580222,0.192842942,14.68026207,1.188957798,0.385228434,0.396341379,-0.109403555,0.276861951,-0.251203604,-0.526942341,0.34215878,0.432214674,0.299162897,0.383351315,0.761663424,0.350018349,0.398217478,0.380116087,0.463047971,0.729168735,-0.821237012,0.248716659,-0.05162102,-0.770081352,0.899815467,0.242102461,-0.624269386,-0.422072496,-1.171115042,-1.445642669,-0.536520133,-0.081475961,-0.298596001,-0.83119906,0.237120002,-0.172055536,-0.799038384,-0.579862305,-1.208841033,-1.640971654,-0.837960419,-0.842668716,0,-0.230096866,0.416328813,0.683027523,1.027543951,1.136417215,1.559977562,0.874831127,0.451825459,-0.884240948,1.030913491
2203,2023-03-07,0.193806194,0.17545589,0.201816347,0.17693837,14.292334,-0.435188659,0.379838194,0.394006341,-0.160443357,0.188243059,-0.83426416,-0.62339016,0.335251738,0.431896774,0.304590321,0.382932224,0.756559586,0.347477941,0.394454322,0.380677543,0.462818397,0.727581972,-0.885166152,0.192526568,-0.071615021,-0.775278841,0.863761819,0.24238242,-0.613933716,-0.388421866,-1.142119684,-1.427035439,-0.521871026,-0.098371616,-0.307193139,-0.834250088,0.201265714,-0.187970542,-0.806042629,-0.573247192,-1.20064221,-1.632083212,-0.623563655,0.014444871,0,0.004841842,0.10568992,0.478746177,0.255471041,0.232891547,-0.621657451,-0.308569611,0.296030107,-0.065054284,-0.297292369
2204,2023-03-08,0.153846154,0.132084771,0.153380424,0.135188867,14.84190693,-1.091066323,0.365061738,0.386869125,-0.288308069,0.090077283,-0.882313999,-0.712202274,0.318926003,0.425538787,0.30893226,0.380697073,0.751441206,0.323793018,0.384682798,0.378967114,0.461420601,0.725398173,-0.982581983,0.09758469,-0.115296694,-0.801589292,0.795736068,0.227451248,-0.617979483,-0.350858373,-1.116174437,-1.415905881,-0.697174596,-0.219317133,-0.389899414,-0.893608451,0.133805716,-0.225904367,-0.829544124,-0.57624707,-1.199315524,-1.627243862,-0.452792032,-0.919298246,0,-0.157534267,0.989514889,0.122324159,-0.489114413,-0.18221545,-1.840056782,-1.119693021,-0.601327393,1.193442692,-0.457146205
2205,2023-03-09,0.145854146,0.132084771,0.131180626,0.111332008,15.01397331,-0.654043113,0.346721165,0.377417653,-0.437308759,-0.020233828,-1.254856254,-0.873607209,0.30322818,0.410756466,0.311157503,0.378629559,0.745930224,0.295436604,0.372203744,0.376025063,0.459376185,0.722883809,-0.99323684,0.014994944,-0.157533016,-0.825697418,0.686894865,0.182284453,-0.641274249,-0.326442102,-1.095209751,-1.402515632,-0.897440914,-0.359407519,-0.487643092,-0.964919881,0.05378542,-0.273251989,-0.860310878,-0.584350513,-1.201688446,-1.624645045,-0.34257192,-0.108182866,0,-0.304941457,0.000279603,2.308562691,0.116934676,0.065875092,2.204943275,0.951536638,-1.561049362,0.735552554,0.248135414
2206,2023-03-10,0.075924076,0.065056678,0.086781029,0.065606362,15.08522194,-1.235910624,0.320013833,0.363217323,-0.647123256,-0.153231422,-1.385045751,-1.034306914,0.278111664,0.393113051,0.312351536,0.376198832,0.740084802,0.2524466,0.35394005,0.370711378,0.456081922,0.719721993,-1.067820835,-0.106588787,-0.227632465,-0.870272491,0.566149157,0.128252274,-0.670669273,-0.305938696,-1.076291342,-1.389299282,-1.209130199,-0.567298466,-0.635158599,-1.074625938,-0.05517188,-0.341269196,-0.906761229,-0.602243013,-1.211144509,-1.626320879,1.523595217,-0.232705852,0,0.165627651,0.000559206,0.579816514,0.291186244,-0.249623858,-0.199210083,0.305301096,-1.207725832,0.829279668,0.573175599
2207,2023-03-13,0.063936064,0.070970922,0.072653885,0.085487078,14.86645176,0.498144846,0.302279837,0.352437986,-0.764335966,-0.284628327,-1.285621755,-1.13875269,0.244204367,0.37848968,0.313437021,0.374271014,0.734821014,0.234258653,0.340447547,0.366644996,0.453400213,0.716876989,-1.256564009,-0.268377498,-0.326157119,-0.935754976,0.465471045,0.083178799,-0.694122077,-0.288878609,-1.059226164,-1.376314797,-1.269960895,-0.6456753,-0.693140736,-1.117344585,-0.134525502,-0.390468311,-0.939679621,-0.614621007,-1.216786534,-1.625898354,-1.320455422,-3.991906774,0,0.582942409,0.41129596,-0.172477064,-0.293487137,0.753739854,0.497739007,0.243125223,-0.231774952,0.148195797,0.0450664
2208,2023-03-14,0.051948052,0.037456875,0.04641776,0.021868787,15.02726759,-1.730626299,0.271707698,0.334875947,-0.983115878,-0.436406678,-1.442286745,-1.260306352,0.195227161,0.36338946,0.313057102,0.371784409,0.72945544,0.188622778,0.31853831,0.359278068,0.448976899,0.71312576,-1.586864562,-0.49338006,-0.469327012,-1.034859633,0.37091525,0.038291963,-0.7184915,-0.277140018,-1.046060496,-1.365243206,-1.569766812,-0.857269783,-0.846550851,-1.232834767,-0.257198517,-0.47006746,-0.995516193,-0.640604009,-1.232266582,-1.63140582,-1.194115515,-1.363145089,0,-0.162399756,1.49811268,1.468501529,-0.757045201,-0.213341767,0.557653604,-0.155960464,-1.150559185,1.085732889,-0.285826221
2209,2023-03-15,0.037962038,0.023656974,0,-0.017892644,15.49397347,-1.137407109,0.236109935,0.313876568,-1.228848238,-0.610238535,-1.434659633,-1.355699426,0.146877867,0.340659655,0.312460085,0.369297803,0.72379905,0.13725475,0.292652081,0.350006509,0.443510491,0.708824516,-1.838014752,-0.714507444,-0.610569773,-1.131967516,0.22874143,-0.033470982,-0.760434723,-0.266653542,-1.032740391,-1.353012285,-1.892136612,-1.090284218,-1.017554332,-1.362637974,-0.397547664,-0.563099487,-1.061847537,-0.674126581,-1.253322364,-1.64041711,-0.790653091,0.677525932,0,-0.634423191,0.219208724,5.898470948,-0.485858238,-0.548792993,0.620860666,-0.152099258,-2.232228842,1.933847853,-0.607597477
2210,2023-03-16,-0.065934066,-0.01774273,-0.042381433,-0.019880716,15.38500047,-0.093748131,0.205502299,0.294195788,-1.413524674,-0.788691343,-2.227554994,-1.624320267,0.105435616,0.320473045,0.31278573,0.366783258,0.717837301,0.101962193,0.268928029,0.340931627,0.438078626,0.70452991,-2.046545517,-0.907781981,-0.730533777,-1.212954374,0.097111601,-0.096181905,-0.795645536,-0.250689058,-1.015984086,-1.339680002,-2.040450512,-1.236132031,-1.129280562,-1.448536132,-0.52149851,-0.646575422,-1.121670783,-0.706272157,-1.273614379,-1.64923607,2.752533695,0.5741068,0,0.517420877,0.202432546,-4.103975535,2.013486932,0.702450431,0.369442823,1.343065518,-1.789958547,0.669587751,0.842853429
2211,2023-03-17,0.023976024,0.072942336,0.04641776,0.079522863,15.64642487,2.785880698,0.203926107,0.287818422,-1.335209148,-0.914750652,-1.048497063,-1.553251885,0.109831006,0.306326523,0.315499442,0.36622447,0.712457186,0.130794098,0.262622371,0.337519706,0.435527061,0.701723809,-1.8684572,-0.899547226,-0.715437905,-1.192223148,-0.010709215,-0.144148295,-0.817707608,-0.231907311,-0.993976957,-1.320551074,-1.602805362,-1.059968437,-1.013980113,-1.362882739,-0.546351781,-0.664075925,-1.133003156,-0.714192378,-1.276777933,-1.648180513,5.413936199,2.91868357,0,3.183531825,1.446945338,-1.070336391,3.033183193,3.420157357,0.675866332,3.545874698,-0.548295839,-1.750238766,0.138759579
2212,2023-03-20,0.075924076,0.07885658,0.084762866,0.073558648,14.61453867,-0.196665951,0.201133052,0.281202719,-1.273144785,-1.002361169,-0.981094142,-1.480049484,0.106063529,0.293133699,0.318430251,0.366280349,0.707469674,0.146873752,0.256007715,0.333897725,0.43285024,0.698853824,-1.77865198,-0.930064259,-0.727161295,-1.190608109,-0.113768228,-0.190808207,-0.83834734,-0.215316768,-0.972394526,-1.300436717,-1.320559707,-0.95266724,-0.945366363,-1.311914375,-0.572076068,-0.682433078,-1.145092894,-0.722860581,-1.280544341,-1.647559948,1.219049178,-0.377257011,0,0.588676947,-0.912903677,0.009021407,1.158088821,0.340357838,0.124967087,0.794438731,-0.458172092,-0.08838584,-0.499106244
2213,2023-03-21,0.081918082,0.07885658,0.082744702,0.071570577,14.44690573,-0.090648856,0.198283245,0.274840156,-1.216165138,-1.060297108,-0.93039283,-1.409190624,0.121761351,0.278987177,0.321469608,0.366587682,0.702758439,0.156546315,0.249719847,0.330287189,0.430161854,0.695978598,-1.490970853,-0.870967784,-0.679866249,-1.14585685,-0.223629816,-0.241667512,-0.861863359,-0.199508798,-0.951236795,-1.280380326,-1.122330218,-0.880580569,-0.900385912,-1.278438585,-0.595174002,-0.699274922,-1.156181876,-0.731337621,-1.284245217,-1.646983888,0.590447356,-0.121500832,0,0.457722561,0,-0.462996942,1.055842882,0.366366712,0.170960836,0.632536106,-0.445765247,-0.007602505,-0.096720453
2214,2023-03-22,0.103896104,0.122227698,0.100908174,0.137176938,14.79656566,1.723452601,0.211924772,0.276766977,-1.021784217,-1.065188788,-0.275418436,-1.193648077,0.170738558,0.27215234,0.325648724,0.367956712,0.698381643,0.197552474,0.254035738,0.330336211,0.429359646,0.694086125,-0.950617413,-0.662919128,-0.533484469,-1.027078082,-0.29369634,-0.270316698,-0.868658983,-0.18307477,-0.927723915,-1.257251713,-0.66356043,-0.65584727,-0.746117643,-1.161762466,-0.559661217,-0.676514623,-1.137961375,-0.72436283,-1.27695533,-1.639994163,1.60612295,-0.333000384,0,0.236883722,0.254159094,-0.503975535,1.063084532,0.21391676,0.326453046,0.800060576,0.559871596,-0.942487957,0.520696991
2215,2023-03-23,0.107892108,0.145884672,0.127144299,0.168986083,14.94422325,0.783950069,0.231250827,0.282341655,-0.792985076,-1.02030443,0.027163336,-0.947826795,0.230390283,0.271198642,0.331456067,0.369996288,0.694310205,0.241645201,0.262791459,0.332100561,0.429463662,0.692674275,-0.36307818,-0.412727904,-0.356268566,-0.884954662,-0.336212435,-0.280488559,-0.862084612,-0.161006218,-0.900388744,-1.232558006,-0.220958329,-0.423212739,-0.583560443,-1.037831457,-0.501089363,-0.637665533,-1.107658631,-0.710326331,-1.264588684,-1.629978664,3.230446421,0.03892944,0,0.262718703,3.05941563,-0.223088685,1.714340008,1.015266078,1.206699408,1.786354603,-0.369388102,-0.765380892,-0.647660893
2216,2023-03-24,0.181818182,0.189255791,0.159434914,0.145129225,15.35686426,-0.642197122,0.241766224,0.284660455,-0.656796969,-0.955351089,-0.434211349,-0.863070155,0.251111409,0.262615359,0.337046314,0.371812348,0.690573206,0.258473887,0.267075152,0.332519362,0.428896236,0.690925453,-0.07996342,-0.341763694,-0.297892508,-0.830894907,-0.426346556,-0.316789971,-0.874443165,-0.138937665,-0.874559324,-1.210124991,-0.063637617,-0.333083251,-0.519430762,-0.987565064,-0.468836993,-0.616042979,-1.089929532,-0.702151665,-1.256354467,-1.622331126,-0.400668638,0.919093354,0,1.116697852,0.064867888,0.736697248,0.452700725,0.965279974,0.351277032,0.73421743,-1.068062352,0.424431515,0.395694153
2217,2023-03-27,0.14985015,0.132084771,0.119071645,0.109343936,14.98215245,-0.957089257,0.24190774,0.282543084,-0.619784254,-0.895494437,-0.546853497,-0.82258472,0.262413841,0.253873126,0.341659624,0.372482893,0.686501768,0.25084331,0.265493647,0.330992879,0.427333602,0.688668112,0.11334612,-0.310035668,-0.265131254,-0.797302098,-0.511378745,-0.349825189,-0.886454036,-0.11608654,-0.850621745,-1.191111996,-0.139416827,-0.366911005,-0.542252411,-1.002879539,-0.469642204,-0.616528752,-1.088508449,-0.702251251,-1.254014534,-1.618133629,-3.227746151,-1.139505699,0,0.388068613,0.000559206,0.690519878,-0.22806576,0.432203471,0.864818949,-0.023141087,-0.632539365,0.569345514,0.269538696
2218,2023-03-28,0.105894106,0.149827501,0.129162462,0.166998012,14.97252759,1.475635262,0.256134579,0.287452991,-0.46455323,-0.814501836,0.072206124,-0.640051572,0.292553661,0.251329931,0.348389629,0.37309756,0.683070127,0.27612522,0.27285496,0.33262839,0.427415296,0.687272167,0.429947572,-0.200561871,-0.174395427,-0.722716667,-0.569880891,-0.360836929,-0.885063303,-0.080714251,-0.822359958,-1.17488139,0.085520188,-0.23680861,-0.449121098,-0.930382346,-0.421629595,-0.583842292,-1.062458238,-0.689119298,-1.242224129,-1.608375504,5.042339299,0.253092585,0,-0.368931809,0.291905494,-0.15030581,0.719162639,0.07885078,0.98164875,1.446100008,-0.069546885,-0.823175916,-0.412842848
2219,2023-03-29,0.147852148,0.149827501,0.155398587,0.137176938,14.9373259,-0.794262965,0.260875901,0.288445527,-0.402279218,-0.736426111,0.034050235,-0.503279263,0.292553661,0.247356189,0.354848263,0.372287318,0.679493078,0.277271744,0.274967507,0.332600652,0.426658486,0.685451946,0.468000631,-0.229383512,-0.172066808,-0.715493039,-0.63586587,-0.372128627,-0.886770111,-0.038924864,-0.794484261,-1.163983698,0.073805809,-0.230371804,-0.442283158,-0.922787649,-0.40382809,-0.571161015,-1.051086592,-0.683163499,-1.235512856,-1.601551698,1.902147358,-0.161813292,0,0.7028652,0.065147491,1.5,-0.076761493,0.24237894,0.024045518,0.671614472,-1.117778945,0.534477225,-0.562702432
2220,2023-03-30,0.197802198,0.185312962,0.179616549,0.174950298,15.2658015,0.937944733,0.274130367,0.293865862,-0.271510083,-0.646075421,0.547442762,-0.269344785,0.294437399,0.248468837,0.361958188,0.371979984,0.676265009,0.297932998,0.282639264,0.334612683,0.426974581,0.68419892,0.475611243,-0.252392385,-0.165402141,-0.704745689,-0.673280033,-0.367182677,-0.8770982,0.003803609,-0.765681948,-1.152390408,0.237230921,-0.127604905,-0.36703016,-0.863265347,-0.356279556,-0.538073159,-1.024491541,-0.668771673,-1.222748348,-1.591133544,1.42606988,0.455576898,0,1.5967792,1.85656368,-0.512232416,1.078307405,0.519487489,0.03261325,1.1782452,-0.192771725,-0.562902446,0.872738057
2221,2023-03-31,0.183816184,0.165598817,0.177598385,0.170974155,14.79995626,-0.137821293,0.284372782,0.298410868,-0.176294033,-0.553487431,0.418120684,-0.113562578,0.302600267,0.250535183,0.369013838,0.37125356,0.672717042,0.309612756,0.288974019,0.336344129,0.427173831,0.682898179,0.534974015,-0.24609522,-0.13826169,-0.67925744,-0.70423175,-0.357477415,-0.864455179,0.048566772,-0.736184673,-1.14126085,0.304998684,-0.072639684,-0.324560504,-0.828165271,-0.317584584,-0.510490447,-1.001801154,-0.655791707,-1.210930097,-1.58119946,-3.434696716,-0.152234601,0,0.107685168,0,1.292966361,-0.887877683,-0.569703591,0.038369338,-0.8036189,0.02550235,0.461257093,0.04699085
2222,2023-04-03,0.193806194,0.169541646,0.157416751,0.143141153,14.7326893,-0.742207731,0.28622912,0.299302445,-0.160147823,-0.475973416,0.703255683,0.080218946,0.313274787,0.246561441,0.372378841,0.370415379,0.669401728,0.302738384,0.290460956,0.336516488,0.426588442,0.681201429,0.676531395,-0.211703009,-0.10309152,-0.648601065,-0.750829389,-0.368675794,-0.866730923,0.072670014,-0.71780679,-1.131522487,0.200854753,-0.11126556,-0.347947656,-0.842787906,-0.306607683,-0.501341659,-0.992656685,-0.64954956,-1.20387925,-1.574017851,-1.693244649,-0.125291331,0,0.154584231,-2.760799664,0.940214067,-0.427791502,0.016483148,-0.880896613,-0.761441982,-0.400906841,0.792109535,-0.050245133
2223,2023-04-04,0.113886114,0.094627896,0.09889001,0.089463221,16.63736772,-1.418538595,0.274665675,0.293731366,-0.260442179,-0.43535273,0.587287583,0.207117621,0.288786183,0.239567654,0.374061342,0.367761137,0.665984628,0.26988092,0.283620439,0.333785868,0.42450585,0.678734212,0.50605369,-0.332560145,-0.170621459,-0.696670495,-0.806270377,-0.384446844,-0.875991936,0.097242799,-0.703946159,-1.128913997,-0.125076562,-0.27716572,-0.462190673,-0.926512661,-0.341424708,-0.52322623,-1.006533457,-0.655556758,-1.205581083,-1.571990652,2.696400809,0.402714816,0,0.763739983,12.56703481,0.633333333,2.143805821,1.109833348,2.873670593,2.852849274,-4.546841826,2.073470361,-1.17053424
2224,2023-04-05,0.085914086,0.090685067,0.106962664,0.091451292,15.2926732,0.015434687,0.265367673,0.288809871,-0.333852465,-0.418512942,0.613546638,0.315005351,0.274344187,0.236070761,0.374875456,0.36488338,0.66243666,0.24902315,0.27773458,0.331252084,0.422513491,0.676316528,0.399505125,-0.403039957,-0.206674898,-0.72192383,-0.833820806,-0.387153119,-0.876624087,0.118059235,-0.692209023,-1.126711272,-0.31295878,-0.378262961,-0.532407157,-0.977573337,-0.369891647,-0.541208752,-1.017664619,-0.66064109,-1.206679283,-1.569673223,5.00810081,-0.514893072,0,-0.796621943,-0.279602964,0.17706422,0.384649756,-0.791631927,0.726581264,0.990991973,-0.514634427,-0.155257231,1.763411285
2225,2023-04-06,0.077922078,0.070970922,0.078708375,0.07554672,15.49804483,-0.459171551,0.25360852,0.282357639,-0.42296048,-0.424045843,-0.153536053,0.215269679,0.242948541,0.233209667,0.373681423,0.361614471,0.658263436,0.226740325,0.269983845,0.327942908,0.42010758,0.673686448,0.122478854,-0.543030787,-0.293636757,-0.783970687,-0.844704926,-0.386313241,-0.87437995,0.129484797,-0.684525833,-1.12363905,-0.495655462,-0.483095411,-0.60646727,-1.032006865,-0.407599883,-0.565809886,-1.03384186,-0.668885655,-1.210090602,-1.568782293,5.905899681,0.838007427,0,-0.706495103,0.196001678,0.573394495,0.488107772,-0.119502822,-1.110398278,0.4251619,-1.708756083,1.148172215,-0.83218108
2226,2023-04-07,0.157842158,0.163627403,0.14530777,0.180914513,16.20127436,2.783859288,0.2694404,0.288939663,-0.268525447,-0.395534651,0.564416793,0.309611197,0.246088106,0.242428749,0.375092553,0.359910169,0.654860877,0.267387002,0.279039775,0.330429577,0.420699386,0.672618234,0.064638204,-0.534796032,-0.279102965,-0.770051988,-0.79436587,-0.348145432,-0.844984926,0.147170942,-0.671475991,-1.117146808,-0.099774682,-0.273172799,-0.458319518,-0.918333543,-0.352375732,-0.527677312,-1.00357599,-0.652743923,-1.196115567,-1.557697874,6.401159596,3.096017416,0,2.272898986,3.998042779,3.048929664,4.546872994,4.576776011,2.404075511,4.747805737,0.143033221,-3.051634938,4.155173058
2227,2023-04-10,0.173826174,0.224741252,0.195761857,0.212723658,15.4995948,0.763670936,0.290619831,0.298824716,-0.079607088,-0.332433668,0.728966665,0.424993828,0.268065058,0.252601529,0.376937877,0.35848526,0.651618268,0.311240076,0.292084102,0.334551652,0.422174375,0.672023801,0.180319504,-0.441307347,-0.207558167,-0.714171643,-0.740625527,-0.307551308,-0.813661842,0.165796174,-0.657615361,-1.110132868,0.286996406,-0.054270563,-0.301360883,-0.797061172,-0.277201771,-0.475384157,-0.962571709,-0.630026404,-1.177358614,-1.543700069,1.405087262,-2.022230759,0,1.663701851,0.674402349,-0.307492355,2.059915668,1.96321958,-0.781303019,1.177774533,1.322957515,-1.767549106,-4.046478249
2228,2023-04-11,0.213786214,0.218827008,0.224016145,0.234592445,15.4253158,0.503635637,0.313891855,0.31058357,0.113287801,-0.240812747,0.518970457,0.466368104,0.313902699,0.269609145,0.379651589,0.358177927,0.648899129,0.351994718,0.307221085,0.33971897,0.424238899,0.671753932,0.461912142,-0.241251247,-0.065994218,-0.605787853,-0.648450634,-0.246613463,-0.767167132,0.18316929,-0.642673678,-1.100568404,0.609301706,0.142126336,-0.157877077,-0.685049967,-0.193075144,-0.416194798,-0.916141639,-0.603311049,-1.15562691,-1.527812313,0.920534911,-0.792060443,0,1.920721488,-1.357192786,-0.305045872,0.784840812,0.764415567,-0.531121567,0.878655289,0.411631163,-0.849405411,-1.928405775
2229,2023-04-12,0.237762238,0.214884179,0.219979818,0.204771372,15.3738661,-0.76622933,0.326286794,0.317917724,0.198485455,-0.14934527,0.114624597,0.401398732,0.349693735,0.28741151,0.382148204,0.358205866,0.646325398,0.363456398,0.316368761,0.343107241,0.425432142,0.671050442,0.638478336,-0.086728497,0.043772043,-0.520249522,-0.549813294,-0.18399586,-0.719092044,0.197412114,-0.62873583,-1.09019241,0.63968942,0.187169051,-0.119630307,-0.652009857,-0.144384025,-0.380194959,-0.886599735,-0.584480864,-1.139403641,-1.515021269,0.31421324,1.678422333,0,0.929586374,0.09338739,0.69648318,-0.044271649,0.039080394,-0.588412268,0.140289024,-0.590327607,0.362813621,2.182595737
2230,2023-04-13,0.18981019,0.181370133,0.189707366,0.172962227,15.406286,-0.827735685,0.328991595,0.320918022,0.19415654,-0.077094549,0.059093154,0.335954811,0.380461467,0.302829629,0.383722156,0.357702957,0.643082789,0.354342228,0.319794363,0.344667486,0.425712697,0.669887874,0.78916845,0.048660559,0.13964689,-0.444636339,-0.46069956,-0.128003965,-0.675252368,0.20930722,-0.615647379,-1.079352684,0.483696648,0.128944376,-0.154270024,-0.674061572,-0.1285086,-0.366010325,-0.873069522,-0.573610448,-1.128789781,-1.50544215,1.812629315,0.505007043,0,0.30466951,0.140360688,0.718960245,-0.221419877,0.377943248,0.716735927,0.811955792,-1.141869541,0.45144707,0.669515263
