,Ticker,Name,Precision_RF,Precision_DT,Precision_LR,Precision_SVM
872,058630,엠게임,0.6266458766458767,0.4344532279314888,0.6960180623973727,0.7297507788161994
391,101330,모베이스,0.6065705128205128,0.515987460815047,0.5594178082191781,0.7203883495145631
959,018620,우진비앤지,0.5302197802197802,0.5236742424242424,0.6204620462046204,0.7163072776280324
367,093520,매커스,0.5672210672210671,0.6016025641025641,0.5293952967525196,0.7157320872274143
939,019210,와이지-원,0.5260504201680672,0.49856505102040816,0.5631313131313131,0.7148148148148148
1261,041960,코미팜,0.4819376026272578,0.4065541855937703,0.5732323232323233,0.7084795321637427
761,042110,에스씨디,0.5433712121212121,0.4667402269861286,0.5806650246305419,0.7083333333333333
1173,303030,지니틱스,0.5233887733887734,0.48118279569892475,0.48594377510040154,0.7052752293577982
1410,405000,플라즈맵,0.7232142857142857,0.6388888888888888,0.7232142857142857,0.7
129,066620,국보디자인,0.608044733044733,0.5463314358001266,0.30973451327433627,0.6988095238095238
265,075970,동국알앤에스,0.48253205128205123,0.4783364958886781,0.5368589743589743,0.6965811965811965
733,196170,알테오젠,0.47821969696969696,0.45984126984126983,0.5111788617886179,0.6962962962962963
