날짜,시가,고가,저가,종가,거래량,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,시가_등락률,고가_등락률,저가_등락률,종가_등락률,거래량_등락률,MACD_등락률,MACD_Signal_등락률,RSI_등락률,RSI_Signal_등락률,SMA_5_등락률,SMA_20_등락률,SMA_60_등락률,SMA_120_등락률,SMA_240_등락률,EMA_5_등락률,EMA_20_등락률,EMA_60_등락률,EMA_120_등락률,EMA_240_등락률,MACD_Binary,MACD_minus_Signal_Binary,RSI_minus_Signal_Binary,시가_대비_종가_등락률,시가_대비_저가_등락률,시가_대비_고가_등락률,저가_대비_종가_등락률,저가_대비_고가_등락률,고가_대비_종가_등락률,종가_minus_SMA_5,종가_minus_SMA_20,종가_minus_SMA_60,종가_minus_SMA_120,종가_minus_SMA_240,종가_minus_EMA_5,종가_minus_EMA_20,종가_minus_EMA_60,종가_minus_EMA_120,종가_minus_EMA_240,[일]사모펀드_수량,[일]기타법인_수량,[일]국가지자체_수량,[일]연기금 등_수량,[일]기타금융_수량,[일]은행_수량,[일]투신_수량,[일]보험_수량,[일]금융투자_수량,[일]기관_수량,[일]외국인_수량,[일]개인_수량,[일]프로그램순매수(종목),target
2022-10-26,93300,95500,93200,93900,3310322,892.3037711,549.6052559,61.45251397,66.47597681,91980,90130,92193.33333,96862.5,108395.8333,92931.96313,91528.33453,92663.69623,97120.16682,103042.685,1850,-213.3333333,-4882.5,-16415.83333,-2063.333333,-6732.5,-18265.83333,-4669.166667,-16202.5,-11533.33333,1403.6286,268.2668956,-4188.203685,-10110.72187,-1135.361704,-5591.832285,-11514.35047,-4456.470581,-10378.98876,-5922.518183,1.523394995,0.738396624,2.417582418,0.427807487,24.62651448,12.46592469,18.46712069,-8.686757416,-1.854173256,0.217912399,0.636444841,-0.110154035,-0.159764991,-0.046490005,0.52355781,0.273501963,0.045247024,-0.055694209,-0.074193583,1,1,0,0.643086817,-0.107181136,2.357984995,0.751072961,2.467811159,-1.67539267,1920,3770,1706.666667,-2962.5,-14495.83333,968.0368702,2371.66547,1236.303766,-3220.166815,-9142.684999,-24434,-6229,0,-46164,-1955,-4652,110478,27816,-301449,-240360,916284,-668045,270529,1
2022-10-27,95100,95100,89800,90000,4550273,648.5132754,569.3868598,50.23041475,63.22686439,91940,90530,92036.66667,96691.66667,108325,91954.64209,91382.77886,92576.36193,97002.47811,102934.4469,1410,-96.66666667,-4751.666667,-16385,-1506.666667,-6161.666667,-17795,-4655,-16288.33333,-11633.33333,571.8632261,-621.7198449,-5047.836021,-10979.80486,-1193.583071,-5619.699247,-11551.66809,-4426.116176,-10358.08502,-5931.968841,1.92926045,-0.418848168,-3.64806867,-4.153354633,37.45711142,-27.32146872,3.599238489,-18.261416,-4.887648994,-0.043487715,0.443803395,-0.16993275,-0.176366843,-0.065346915,-1.051652209,-0.159027989,-0.094248672,-0.121178445,-0.105041954,1,1,0,-5.362776025,-5.573080967,0,0.222717149,5.902004454,-5.362776025,-1940,-530,-2036.666667,-6691.666667,-18325,-1954.642087,-1382.77886,-2576.361931,-7002.478108,-12934.44695,-239122,-5888,0,-328929,-16529,-77,-122245,-102174,64307,-744769,-158589,900755,-543613,-1
2022-10-28,87100,87800,83000,83400,7748514,-76.3768654,440.2341147,35.55555556,57.69260263,90520,90640,91795,96470,108224.5833,89103.09472,90622.51421,92275.49761,96777.64376,102772.3354,-120,-1275,-5950,-17704.58333,-1155,-5830,-17584.58333,-4675,-16429.58333,-11754.58333,-1519.419483,-3172.402882,-7674.549034,-13669.24063,-1652.983399,-6155.129552,-12149.82115,-4502.146153,-10496.83775,-5994.691597,-8.412197687,-7.676130389,-7.572383073,-7.333333333,70.28679378,-111.7772247,-22.68277583,-29.21508665,-8.75302266,-1.544485534,0.121506683,-0.262576509,-0.229251056,-0.092699438,-3.101036878,-0.831956155,-0.32499044,-0.231782067,-0.157490129,0,0,0,-4.247990815,-4.707233065,0.803673938,0.481927711,5.78313253,-5.011389522,-7120,-7240,-8395,-13070,-24824.58333,-5703.094724,-7222.514207,-8875.497606,-13377.64376,-19372.33536,99053,9816,0,-588288,-71741,4243,-569255,-164602,533131,-757459,-1712735,2454224,-317198,-1
2022-10-31,84300,85400,82400,82700,6271574,-699.2808006,212.3311317,35.95505618,53.34509334,88700,90735,91555,96246.66667,108115,86968.72982,89867.98904,91961.54686,96544.95543,102605.76,-2035,-2855,-7546.666667,-19415,-820,-5511.666667,-17380,-4691.666667,-16560,-11868.33333,-2899.259228,-4992.817048,-9576.225616,-15637.03014,-2093.55782,-6676.966388,-12737.77091,-4583.408567,-10644.21309,-6060.804527,-3.214695752,-2.733485194,-0.722891566,-0.839328537,-19.06094511,815.5662476,-51.76858754,1.123595506,-7.535644244,-2.010605391,0.104810238,-0.261452149,-0.231505477,-0.101255491,-2.395388078,-0.832602328,-0.340231968,-0.240436032,-0.162081942,0,0,0,-1.897983393,-2.253855279,1.304863582,0.36407767,3.640776699,-3.161592506,-6000,-8035,-8855,-13546.66667,-25415,-4268.729816,-7167.989045,-9261.546865,-13844.95543,-19905.75996,-62257,7384,0,-182560,-314,1126,-28425,8172,229101,-35157,-694149,716109,2017363,1
2022-11-01,82700,83900,81400,83900,3820185,-1083.615442,-46.85818298,29.04564315,48.4852033,86780,90775,91345,96050,108012.5,85945.81988,89299.60914,91697.23385,96335.9479,102450.5254,-3995,-4565,-9270,-21232.5,-570,-5275,-17237.5,-4705,-16667.5,-11962.5,-3353.789258,-5751.413975,-10390.12803,-16504.70556,-2397.624717,-7036.338769,-13150.9163,-4638.714052,-10753.29158,-6114.577532,-1.897983393,-1.756440281,-1.213592233,1.451027811,-39.08730089,54.96141759,-122.0684469,-19.21680498,-9.110285,-2.164599775,0.044084422,-0.229370324,-0.204336081,-0.094806456,-1.176181302,-0.632460919,-0.287416883,-0.216487259,-0.151292211,0,0,0,1.451027811,-1.571946796,1.451027811,3.071253071,3.071253071,0,-2880,-6875,-7445,-12150,-24112.5,-2045.819877,-5399.609136,-7797.233853,-12435.9479,-18550.52544,30156,1121,0,-131477,-8799,450,-47484,-38660,251860,56046,76826,-162759,-989340,-1
2022-11-02,84200,85500,83600,84500,2536363,-1324.520184,-302.3905831,28.1512605,44.41841474,84900,90690,91128.33333,95858.33333,107916.6667,85463.87992,88842.5035,91461.25897,96140.3124,102301.5584,-5790,-6228.333333,-10958.33333,-23016.66667,-438.3333333,-5168.333333,-17226.66667,-4730,-16788.33333,-12058.33333,-3378.623585,-5997.379054,-10676.43248,-16837.6785,-2618.755469,-7297.808898,-13459.05492,-4679.053429,-10840.29945,-6161.246018,1.813784764,1.907032181,2.702702703,0.715137068,-33.60627823,22.23157154,545.3314317,-3.079231693,-8.387690022,-2.166397788,-0.093638116,-0.237195979,-0.199548846,-0.088724299,-0.560748574,-0.511878648,-0.257341329,-0.203076325,-0.145403858,0,0,0,0.356294537,-0.712589074,1.543942993,1.076555024,2.272727273,-1.169590643,-400,-6190,-6628.333333,-11358.33333,-23416.66667,-963.8799183,-4342.503504,-6961.258972,-11640.3124,-17801.55842,39061,27773,0,-29033,6769,-22897,3296,-7092,-166918,-176814,459814,-310610,-232937,-1
2022-11-03,82600,83500,81900,82700,2901380,-1641.758712,-570.2642089,24.4,40.41473179,83440,90335,90881.66667,95630.83333,107817.5,84542.58661,88257.50317,91174.00458,95918.15848,102138.8899,-6895,-7441.666667,-12190.83333,-24377.5,-546.6666667,-5295.833333,-17482.5,-4749.166667,-16935.83333,-12186.66667,-3714.916558,-6631.417968,-11375.57187,-17596.30327,-2916.50141,-7660.655308,-13881.38672,-4744.153898,-10964.88531,-6220.731408,-1.90023753,-2.339181287,-2.033492823,-2.130177515,14.39135487,23.95120376,88.58530678,-13.32537313,-9.013565593,-1.7196702,-0.391443379,-0.270680542,-0.237329392,-0.091891892,-1.077991436,-0.658468988,-0.314072205,-0.231072605,-0.159008853,0,0,0,0.121065375,-0.847457627,1.089588378,0.976800977,1.953601954,-0.958083832,-740,-7635,-8181.666667,-12930.83333,-25117.5,-1842.586612,-5557.50317,-8474.00458,-13218.15848,-19438.88989,-7737,18033,0,-41023,2701,698,-60955,10262,-301276,-397330,-181732,560736,-166921,-1
2022-11-04,82700,84600,81700,84500,3032985,-1728.008172,-801.8130014,29.81132075,38.29404959,83660,90065,90648.33333,95414.16667,107707.0833,84528.39107,87899.64573,90955.18476,95729.42859,101992.5091,-6405,-6988.333333,-11754.16667,-24047.08333,-583.3333333,-5349.166667,-17642.08333,-4765.833333,-17058.75,-12292.91667,-3371.25465,-6426.793683,-11201.03751,-17464.11798,-3055.539032,-7829.78286,-14092.86333,-4774.243828,-11037.3243,-6263.080471,0.121065375,1.317365269,-0.244200244,2.176541717,4.535944964,5.253479646,40.60377435,22.17754408,-5.247299966,0.263662512,-0.298887474,-0.256744118,-0.2265657,-0.102410709,-0.01679099,-0.405469713,-0.240002425,-0.19676138,-0.143315469,0,0,0,2.176541717,-1.209189843,2.297460701,3.427172583,3.549571603,-0.11820331,840,-5565,-6148.333333,-10914.16667,-23207.08333,-28.39107481,-3399.645725,-6455.184757,-11229.42859,-17492.50906,50059,5831,0,-178585,5715,-1354,39003,13744,69902,-1516,80793,-85289,-352172,-1
2022-11-07,85400,86800,85000,86500,2765284,-1616.345974,-964.719596,33.33333333,37.30190633,84420,89830,90485,95226.66667,107600.8333,85185.59405,87766.34613,90809.11313,95576.87605,101863.9405,-5410,-6065,-10806.66667,-23180.83333,-655,-5396.666667,-17770.83333,-4741.666667,-17115.83333,-12374.16667,-2580.752082,-5623.519076,-10391.282,-16678.34647,-3042.766994,-7810.529915,-14097.59438,-4767.762921,-11054.82739,-6287.06447,3.264812576,2.600472813,4.039167687,2.366863905,-8.826321264,-6.461902156,20.31728025,11.81434599,-2.590854875,0.908438919,-0.260922667,-0.180183493,-0.196511699,-0.09864718,0.777493771,-0.15164975,-0.160597366,-0.159358037,-0.126056846,0,0,0,1.288056206,-0.468384075,1.639344262,1.764705882,2.117647059,-0.34562212,2080,-3330,-3985,-8726.666667,-21100.83333,1314.40595,-1266.346132,-4309.113126,-9076.876047,-15363.94052,172156,-27240,0,-11725,596,191,170416,10917,111646,454197,271361,-697519,588436,1
2022-11-08,87600,89000,87400,87700,2799575,-1414.714954,-1054.718668,40.07633588,37.85679224,85180,89705,90361.66667,95020,107505.8333,86023.72937,87760.02745,90707.17499,95446.67975,101746.3974,-4525,-5181.666667,-9840,-22325.83333,-656.6666667,-5315,-17800.83333,-4658.333333,-17144.16667,-12485.83333,-1736.298086,-4683.445624,-9422.950382,-15722.66808,-2947.147538,-7686.652296,-13986.36999,-4739.504758,-11039.22245,-6299.717693,2.576112412,2.534562212,2.823529412,1.387283237,1.240053463,-12.4744964,9.329039439,20.22900763,1.487553756,0.900260602,-0.139151731,-0.136302518,-0.217026043,-0.088289279,0.983893258,-0.007199433,-0.112255402,-0.136221546,-0.115392232,0,0,1,0.114155251,-0.228310502,1.598173516,0.343249428,1.830663616,-1.460674157,2520,-2005,-2661.666667,-7320,-19805.83333,1676.270633,-60.02745301,-3007.174991,-7746.679749,-14046.39744,20009,-5488,0,-91092,0,-1130,72547,16180,272685,289199,191301,-474161,-90480,-1
2022-11-09,88100,89200,86600,89200,2619752,-1120.961705,-1067.967275,48,39.88543379,86120,89465,90318.33333,94842.5,107419.1667,87082.48624,87897.1677,90657.75942,95343.42884,101642.278,-3345,-4198.333333,-8722.5,-21299.16667,-853.3333333,-5377.5,-17954.16667,-4524.166667,-17100.83333,-12576.66667,-814.6814512,-3575.273173,-8260.942599,-14559.79172,-2760.591722,-7446.261148,-13745.11027,-4685.669426,-10984.51854,-6298.849117,0.570776256,0.224719101,-0.915331808,1.710376283,-6.423224954,-20.76412978,1.256127142,19.77142857,5.358725426,1.103545433,-0.267543615,-0.047955438,-0.186802778,-0.080615781,1.23077305,0.15626732,-0.054478131,-0.108176529,-0.102332351,0,0,1,1.248581158,-1.70261067,1.248581158,3.002309469,3.002309469,0,3080,-265,-1118.333333,-5642.5,-18219.16667,2117.513756,1302.832304,-1457.759417,-6143.428844,-12442.27796,-112597,-10033,0,-109801,-2150,-6941,13989,-12064,167583,-61981,560649,-488260,161325,1
2022-11-10,89000,90800,88300,89100,3856811,-886.0158635,-1031.576993,47.17741935,41.34383091,87400,89175,90248.33333,94647.5,107325.8333,87754.99083,88011.72315,90606.68534,95240.23167,101538.1927,-1775,-2848.333333,-7247.5,-19925.83333,-1073.333333,-5472.5,-18150.83333,-4399.166667,-17077.5,-12678.33333,-256.7323236,-2851.694509,-7485.240843,-13783.20184,-2594.962185,-7228.50852,-13526.46951,-4633.546335,-10931.50733,-6297.960994,1.021566402,1.793721973,1.963048499,-0.112107623,47.22046209,-20.95931024,-3.407434212,-1.713709677,3.656465464,1.486298189,-0.324149109,-0.077503645,-0.205604028,-0.086887039,0.772261581,0.130328952,-0.05633724,-0.108237319,-0.102403543,0,1,1,0.112359551,-0.786516854,2.02247191,0.906002265,2.831257078,-1.872246696,1700,-75,-1148.333333,-5547.5,-18225.83333,1345.00917,1088.276847,-1506.685338,-6140.231673,-12438.19267,42586,6895,0,-37139,-14800,-2399,21829,-6409,-129504,-125836,556765,-436109,-442943,-1
2022-11-11,95200,95300,92500,93500,5002149,-340.8472885,-893.4310519,53.04659498,43.68438372,89200,89075,90251.66667,94480.83333,107217.5,89669.99389,88534.41619,90701.54811,95211.46751,101471.4857,125,-1051.666667,-5280.833333,-18017.5,-1176.666667,-5405.833333,-18142.5,-4229.166667,-16965.83333,-12736.66667,1135.5777,-1031.554227,-5541.473627,-11801.49179,-2167.131928,-6677.051327,-12937.06949,-4509.919399,-10769.93756,-6260.018161,6.966292135,4.955947137,4.756511891,4.938271605,29.69650315,-61.5303402,-13.39172372,12.44064577,5.661189986,2.059496568,-0.112139052,0.003693512,-0.17609199,-0.10093873,2.182215551,0.593890239,0.104697325,-0.03020169,-0.065696455,0,1,1,-1.785714286,-2.836134454,0.105042017,1.081081081,3.027027027,-1.888772298,4300,4425,3248.333333,-980.8333333,-13717.5,3830.006114,4965.583814,2798.451886,-1711.467513,-7971.485674,-90784,-15170,0,-98424,0,-1665,88528,31100,637317,566072,367482,-914094,586689,1
2022-11-14,93900,93900,90900,90900,2483441,-117.2440199,-738.1936455,45.48611111,44.0447292,90080,88860,90155,94313.33333,107100.4167,90079.99592,88759.70988,90708.05473,95140.20359,101383.7555,1220,-75,-4233.333333,-17020.41667,-1295,-5453.333333,-18240.41667,-4158.333333,-16945.41667,-12787.08333,1320.286042,-628.0588088,-5060.207663,-11303.75958,-1948.34485,-6380.493704,-12624.04562,-4432.148854,-10675.70077,-6243.551915,-1.365546218,-1.469045121,-1.72972973,-2.780748663,-50.35251849,-65.60218495,-17.37542098,-14.25253378,0.824883968,0.986547085,-0.241369632,-0.107107902,-0.177284634,-0.109201701,0.457234377,0.254470189,0.007173658,-0.074848049,-0.086457955,0,1,1,-3.194888179,-3.194888179,0,0,3.300330033,-3.194888179,820,2040,745,-3413.333333,-16200.41667,820.0040757,2140.290117,191.9452669,-4240.203587,-10483.7555,-135607,4404,0,-77346,0,2005,-41645,-25990,-22906,-301489,-78758,369885,-729754,-1
2022-11-15,91300,92100,90400,91600,2460465,115.1202962,-567.5308571,46.04810997,44.44540535,90860,88650,90063.33333,94139.16667,106984.1667,90586.66395,89030.2137,90737.29884,95081.68783,101302.5625,2210,796.6666667,-3279.166667,-16124.16667,-1413.333333,-5489.166667,-18334.16667,-4075.833333,-16920.83333,-12845,1556.450246,-150.6348907,-4495.023876,-10715.89856,-1707.085137,-6051.474122,-12272.34881,-4344.388985,-10565.26367,-6220.874685,-2.768903088,-1.916932907,-0.550055006,0.770077008,-0.925167942,-198.1886294,-23.11897283,1.235539466,0.909702842,0.86589698,-0.236326806,-0.101676742,-0.184668128,-0.108542995,0.562464529,0.304759695,0.032239813,-0.061504768,-0.080084814,1,1,1,0.328587076,-0.985761227,0.876232202,1.327433628,1.880530973,-0.542888165,740,2950,1536.666667,-2539.166667,-15384.16667,1013.33605,2569.786297,862.7011598,-3481.687825,-9702.56251,-16341,-2865,0,-130234,-588,0,-50917,7556,330204,139680,-166018,35365,720070,1
2022-11-16,92000,92400,90300,91500,2609199,287.8829906,-396.4480876,52.96442688,46.14920966,91320,88580,89993.33333,93960,106875.8333,90891.1093,89265.43145,90762.30544,95022.48637,101221.2134,2740,1326.666667,-2640,-15555.83333,-1413.333333,-5380,-18295.83333,-3966.666667,-16882.5,-12915.83333,1625.677854,128.803864,-4131.377074,-10330.10414,-1496.87399,-5757.054928,-11955.782,-4260.180938,-10458.90801,-6198.72707,0.766703176,0.325732899,-0.110619469,-0.109170306,6.044954917,150.0714471,-30.14510443,15.01976285,3.833476805,0.506273388,-0.078962211,-0.077723084,-0.190321067,-0.10126109,0.336081866,0.264199908,0.027559334,-0.062263779,-0.080303069,1,1,1,-0.543478261,-1.847826087,0.434782609,1.328903654,2.325581395,-0.974025974,180,2920,1506.666667,-2460,-15375.83333,608.8907003,2234.568554,737.6945644,-3522.486374,-9721.213444,9276,-5745,0,-93582,0,-760,-2907,861,187909,100797,-47530,-44800,-177713,-1
2022-11-17,82400,88500,82000,87700,3703870,116.823757,-293.7937187,59.55555556,48.83047884,91040,88455,89848.33333,93786.66667,106760,89827.4062,89116.34274,90661.90198,94901.45354,101109.0042,2585,1191.666667,-2746.666667,-15720,-1393.333333,-5331.666667,-18305,-3938.333333,-16911.66667,-12973.33333,711.063463,-834.4957789,-5074.047341,-11281.598,-1545.559242,-5785.110804,-11992.66147,-4239.551562,-10447.10223,-6207.550663,-10.43478261,-4.220779221,-9.19158361,-4.153005464,41.95429325,-59.41970843,-25.89352103,12.44444444,5.810000213,-0.306614104,-0.141115376,-0.161123046,-0.184475663,-0.108381221,-1.170304894,-0.167017295,-0.110622418,-0.127372833,-0.110855458,1,1,1,6.432038835,-0.485436893,7.402912621,6.951219512,7.926829268,-0.903954802,-3340,-755,-2148.333333,-6086.666667,-19060,-2127.4062,-1416.342737,-2961.901979,-7201.453541,-13409.0042,62551,-3960,0,-50528,40,5718,77906,-2835,-17257,75595,-857264,783789,-1195543,-1
2022-11-18,88700,91500,88100,88400,2981192,37.31212087,-227.5725508,62.66666667,51.5977164,90020,88350,89735,93623.33333,106645,89351.60413,89048.11962,90587.74126,94793.9915,101003.5353,1670,285,-3603.333333,-16625,-1385,-5273.333333,-18295,-3888.333333,-16910,-13021.66667,303.4845142,-1236.137125,-5442.387366,-11651.93116,-1539.621639,-5745.87188,-11955.41567,-4206.250241,-10415.79403,-6209.54379,7.645631068,3.389830508,7.43902439,0.798175599,-19.51142994,-68.06118735,-22.54002169,5.223880597,5.667029347,-1.120386643,-0.118704426,-0.126138493,-0.174154109,-0.107718247,-0.529684744,-0.076555114,-0.081799211,-0.113235402,-0.104312089,1,1,1,-0.338218715,-0.67643743,3.156708005,0.340522134,3.859250851,-3.387978142,-1620,50,-1335,-5223.333333,-18245,-951.6041332,-648.119619,-2187.741258,-6393.991499,-12603.53529,-10952,-2553,0,-73514,-39,0,15874,-10287,-15675,-94593,367240,-267360,1604299,1
2022-11-21,87600,87700,86100,86300,2111523,-192.9298974,-220.6440201,55.12820513,52.30381415,89100,88075,89613.33333,93484.16667,106529.5833,88334.40276,88786.39394,90447.15958,94653.59495,100881.5142,1025,-513.3333333,-4384.166667,-17429.58333,-1538.333333,-5409.166667,-18454.58333,-3870.833333,-16916.25,-13045.41667,-451.9911856,-2112.756822,-6319.19219,-12547.11149,-1660.765636,-5867.201004,-12095.12031,-4206.435368,-10434.35467,-6227.919304,-1.240135287,-4.153005464,-2.27014756,-2.375565611,-29.17185475,-617.0703055,-3.044537072,-12.0294599,1.368467045,-1.021995112,-0.311262026,-0.135584406,-0.148645281,-0.108225108,-1.138425423,-0.293914885,-0.155188416,-0.148107018,-0.120808682,0,1,1,-1.484018265,-1.712328767,0.114155251,0.232288037,1.858304297,-1.596351197,-2800,-1775,-3313.333333,-7184.166667,-20229.58333,-2034.402755,-2486.393941,-4147.159578,-8353.594945,-14581.51425,-46683,2104,0,-102251,-63,0,-9530,-7109,168040,2404,-452738,471074,-1008456,-1
2022-11-22,85500,86600,84900,85200,1617131,-458.8695995,-268.289136,51.46443515,52.13593835,87820,87660,89480,93310.83333,106399.1667,87289.60184,88444.83261,90275.12156,94497.33718,100751.3772,160,-1660,-5490.833333,-18579.16667,-1820,-5650.833333,-18739.16667,-3830.833333,-16919.16667,-13088.33333,-1155.230776,-2985.519722,-7207.735341,-13461.77536,-1830.288945,-6052.504564,-12306.54459,-4222.215619,-10476.25564,-6254.040024,-2.397260274,-1.254275941,-1.393728223,-1.274623407,-23.41400023,137.8426598,21.59365836,-6.645908339,-0.320962827,-1.436588103,-0.471189327,-0.148787383,-0.185414642,-0.122422958,-1.182779173,-0.384700079,-0.190208316,-0.165083817,-0.128999895,0,0,0,-0.350877193,-0.701754386,1.286549708,0.35335689,2.002355713,-1.616628176,-2620,-2460,-4280,-8110.833333,-21199.16667,-2089.601837,-3244.832613,-5075.121559,-9297.337178,-15551.3772,29838,1335,0,-37601,-5410,1157,30248,-18213,113090,113109,-338426,222717,261543,1
2022-11-23,86100,86700,84900,85200,1480400,-661.9976328,-347.0308353,55.6561086,52.8399724,86560,87225,89331.66667,93129.16667,106254.1667,86593.06789,88135.80094,90108.72413,94343.66218,100622.3201,-665,-2771.666667,-6569.166667,-19694.16667,-2106.666667,-5904.166667,-19029.16667,-3797.5,-16922.5,-13125,-1542.733045,-3515.656239,-7750.594292,-14029.25224,-1972.923195,-6207.861247,-12486.51919,-4234.938053,-10513.596,-6278.657947,0.701754386,0.115473441,0,0,-8.455159168,44.26704961,29.34956687,8.14479638,1.350381469,-1.434752904,-0.496235455,-0.165772612,-0.194689791,-0.136279263,-0.797957524,-0.349406142,-0.184322574,-0.162623624,-0.128094599,0,0,1,-1.045296167,-1.393728223,0.696864111,0.35335689,2.120141343,-1.730103806,-1360,-2025,-4131.666667,-7929.166667,-21054.16667,-1393.067891,-2935.800936,-4908.72413,-9143.662183,-15422.32013,29623,1694,0,-56513,90,-1991,-8800,-10815,38891,-9515,-181786,187101,-139438,-1
2022-11-24,86900,87200,85700,86900,2148255,-677.9868596,-413.2220402,55.45454545,53.36288701,86400,87070,89195,92953.33333,106124.5833,86695.37859,88018.10561,90003.52006,94220.62644,100508.442,-670,-2795,-6553.333333,-19724.58333,-2125,-5883.333333,-19054.58333,-3758.333333,-16929.58333,-13171.25,-1322.727014,-3308.141466,-7525.24785,-13813.06336,-1985.414452,-6202.520836,-12490.33635,-4217.106384,-10504.92189,-6287.81551,0.929152149,0.576701269,0.942285041,1.995305164,45.1131451,2.415299699,19.07358025,-0.362158167,0.989619388,-0.184842884,-0.177701347,-0.152987929,-0.18880587,-0.121956002,0.118151147,-0.133538614,-0.116752369,-0.130412299,-0.113173872,0,0,1,0,-1.380897583,0.345224396,1.400233372,1.750291715,-0.344036697,500,-170,-2295,-6053.333333,-19224.58333,204.6214058,-1118.105609,-3103.520061,-7320.626444,-13608.44195,58782,7411,0,58546,872,2974,9877,-588,49340,179803,118904,-304684,460089,1
2022-11-25,87200,87300,85100,85100,1439011,-826.3774292,-495.853118,46.78899083,52.04810777,85740,87155,89071.66667,92770.83333,105985.4167,86163.58573,87740.19079,89842.74891,94069.87229,100380.5711,-1415,-3331.666667,-7030.833333,-20245.41667,-1916.666667,-5615.833333,-18830.41667,-3699.166667,-16913.75,-13214.58333,-1576.605059,-3679.163182,-7906.286559,-14216.98534,-2102.558122,-6329.6815,-12640.38028,-4227.123377,-10537.82216,-6310.698778,0.345224396,0.114678899,-0.700116686,-2.071346375,-33.01488883,21.88693889,19.99677408,-15.62640999,-2.463845774,-0.763888889,0.097622603,-0.13827382,-0.196335079,-0.131135183,-0.613403936,-0.315747332,-0.178627624,-0.160001225,-0.127224027,0,0,0,-2.408256881,-2.408256881,0.114678899,0,2.58519389,-2.520045819,-640,-2055,-3971.666667,-7670.833333,-20885.41667,-1063.585729,-2640.190789,-4742.748911,-8969.872288,-15280.57107,-8535,3645,0,-84336,111,-2297,-76905,-31475,-12581,-216018,-381179,592314,-313717,-1
2022-11-28,84100,84200,82900,83100,2471506,-1092.7646,-615.2354144,39.82300885,49.60308799,85100,87175,88903.33333,92571.66667,105825.4167,85142.39049,87298.26786,89621.67518,93888.55209,100237.1638,-2075,-3803.333333,-7471.666667,-20725.41667,-1728.333333,-5396.666667,-18650.41667,-3668.333333,-16922.08333,-13253.75,-2155.87737,-4479.28469,-8746.161599,-15094.77335,-2323.40732,-6590.284229,-12938.89598,-4266.876909,-10615.48866,-6348.611753,-3.555045872,-3.550973654,-2.58519389,-2.350176263,71.75032019,32.23553322,24.07614111,-14.88807913,-4.697615128,-0.746442734,0.022947622,-0.188986397,-0.214686728,-0.150964166,-1.185181924,-0.503672181,-0.246067421,-0.192750557,-0.142863532,0,0,0,-1.189060642,-1.426872771,0.118906064,0.241254524,1.568154403,-1.306413302,-2000,-4075,-5803.333333,-9471.666667,-22725.41667,-2042.390486,-4198.267856,-6521.675176,-10788.55209,-17137.16384,-54512,4142,0,-176130,143,139,-26846,-28116,-629,-285951,-466226,745176,-61475,-1
