날짜,시가,고가,저가,종가,거래량,등락률,EMA_short,EMA_long,MACD,MACD_Signal,RSI,RSI_Signal,MA20,stddev,Upper_Band,Lower_Band,Lowest_Low,Highest_High,%K,%D,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,시가_등락률,고가_등락률,저가_등락률,거래량_등락률,MACD_등락률,MACD_Signal_등락률,RSI_등락률,RSI_Signal_등락률,SMA_5_등락률,SMA_20_등락률,SMA_60_등락률,SMA_120_등락률,SMA_240_등락률,EMA_5_등락률,EMA_20_등락률,EMA_60_등락률,EMA_120_등락률,EMA_240_등락률,MACD_Binary,MACD_minus_Signal_Binary,RSI_minus_Signal_Binary,시가_대비_종가_등락률,시가_대비_저가_등락률,시가_대비_고가_등락률,저가_대비_종가_등락률,저가_대비_고가_등락률,고가_대비_종가_등락률,종가_minus_SMA_5,종가_minus_SMA_20,종가_minus_SMA_60,종가_minus_SMA_120,종가_minus_SMA_240,종가_minus_EMA_5,종가_minus_EMA_20,종가_minus_EMA_60,종가_minus_EMA_120,종가_minus_EMA_240,[일]사모펀드_순매수,[일]기타법인_순매수,[일]국가지자체_순매수,[일]연기금 등_순매수,[일]기타금융_순매수,[일]은행_순매수,[일]투신_순매수,[일]보험_순매수,[일]금융투자_순매수,[일]기관_순매수,[일]외국인_순매수,[일]개인_순매수,[일]프로그램_순매수(종목)
2022-05-12,109500,111500,108500,109000,4132948,-1.357466063,109745.7082,111404.0909,-1658.382696,-1967.327849,41.66666667,44.63719074,109975,1697.327621,113369.6552,106580.3448,106500,112500,41.66666667,43.30065359,108900,109975,117191.6667,119975,116084.5833,109379.7492,110613.1921,114923.4508,116573.1624,115979.011,-1075,-8291.666667,-11075,-7184.583333,-7216.666667,-10000,-6109.583333,-2783.333333,1107.083333,3890.416667,-1233.442937,-5543.701632,-7193.413236,-6599.26176,-4310.258695,-5959.970299,-5365.818823,-1649.711604,-1055.560128,594.1514762,-0.904977376,-0.888888889,0.462962963,12.97862755,-3.308441453,-3.777640763,-8.73015873,-1.636478484,-0.091743119,-0.181529385,-0.333097094,-0.020833333,-0.037673838,-0.173291274,-0.153281366,-0.17441586,-0.109065603,-0.050330117,0,1,0,-0.456621005,-0.913242009,1.826484018,0.460829493,2.764976959,-2.242152466,100,-975,-8191.666667,-10975,-7084.583333,-379.7491945,-1613.192132,-5923.450827,-7573.162431,-6979.010955,"88,037","4,768",0,"8,383","-2,152","1,400","129,707","12,866","-11,025","227,216","-410,383","171,495","148,724"
2022-05-13,109000,112500,109000,112500,4003349,3.211009174,110169.4454,111485.2694,-1315.823949,-1837.027069,54,46.5097526,110100,1788.854382,113677.7088,106522.2912,106500,112500,100,62.90849673,109900,110100,116950,119991.6667,116040.8333,110419.8328,110792.8881,114843.9934,116505.8374,115950.1395,-200,-7050,-10091.66667,-6140.833333,-6850,-9891.666667,-5940.833333,-3041.666667,909.1666667,3950.833333,-373.0553228,-4424.160626,-6086.004636,-5530.306698,-4051.105304,-5712.949313,-5157.251375,-1661.844009,-1106.146072,555.6979375,-0.456621005,0.896860987,0.460829493,-3.13575201,-20.65619399,-6.623236694,29.6,4.195071016,0.918273646,0.113662196,-0.20621489,0.013891783,-0.037688036,0.95089229,0.162454391,-0.069139417,-0.057753429,-0.024893694,0,1,1,3.211009174,0,3.211009174,3.211009174,3.211009174,0,2600,2400,-4450,-7491.666667,-3540.833333,2080.167204,1707.111881,-2343.993423,-4005.837432,-3450.139495,"433,575","22,597",0,"109,962","7,220",871,"82,161","22,275","352,001","1,008,065","7,081","-1,032,877","181,727"
2022-05-16,113500,114000,110000,110500,3930044,-1.777777778,110220.3,111412.2864,-1191.986481,-1708.018952,55.10204082,48.22821024,110225,1720.426814,113665.8536,106784.1464,106500,114000,53.33333333,65,110500,110225,116616.6667,119995.8333,115988.75,110446.5552,110764.994,114701.5674,116406.5674,115904.9101,275,-6116.666667,-9495.833333,-5488.75,-6391.666667,-9770.833333,-5763.75,-3379.166667,627.9166667,4007.083333,-318.438815,-4255.012211,-5960.012194,-5458.354924,-3936.573396,-5641.573379,-5139.916109,-1704.999983,-1203.342712,501.6572707,4.128440367,1.333333333,0.917431193,-1.831091918,-9.411400957,-7.022657407,2.040816327,3.694832908,0.545950864,0.113533152,-0.285022089,0.003472463,-0.044883626,0.024200726,-0.025176802,-0.124016946,-0.085206066,-0.039007606,0,1,1,-2.643171806,-3.083700441,0.440528634,0.454545455,3.636363636,-3.070175439,0,275,-6116.666667,-9495.833333,-5488.75,53.44480244,-264.9940125,-4201.567409,-5906.567392,-5404.910121,"-23,656","15,809",0,"28,449","-2,328","2,500","-28,189","7,260","218,661","202,697","-515,568","299,854","-532,306"
2022-05-17,111000,113000,110500,112500,2056143,1.809954751,110571.023,111492.8578,-921.8347732,-1550.782116,53.19148936,49.22086606,110400,1766.650116,113933.3002,106866.6998,106500,114000,80,77.77777778,111000,110400,116275,120004.1667,115934.5833,111131.0368,110930.2327,114629.3849,116341.996,115876.6536,600,-5275,-9004.166667,-4934.583333,-5875,-9604.166667,-5534.583333,-3729.166667,340.4166667,4069.583333,200.8041204,-3498.348073,-5210.959232,-4745.616807,-3699.152193,-5411.763352,-4946.420928,-1712.611159,-1247.268735,465.3424244,-2.202643172,-0.877192982,0.454545455,-47.68142545,-22.66399094,-9.205801582,-3.467297084,2.058247278,0.452488688,0.15876616,-0.292982707,0.006944686,-0.046699931,0.619740108,0.149179501,-0.062930734,-0.055470549,-0.02437905,0,1,1,1.351351351,-0.45045045,1.801801802,1.809954751,2.262443439,-0.442477876,1500,2100,-3775,-7504.166667,-3434.583333,1368.963202,1569.767322,-2129.384871,-3841.99603,-3376.653606,"44,064","4,408",0,"72,492","-1,709","-1,000","18,285","1,759","241,393","375,284",199,"-378,597","465,889"
2022-05-18,114000,115000,113000,113500,3570113,0.888888889,111021.6349,111641.535,-619.9001327,-1364.605719,61.36363636,51.64942012,110450,1841.766886,114133.5338,106766.4662,106500,115000,82.35294118,71.89542484,111600,110450,115975,119954.1667,115886.6667,111920.6912,111174.9724,114592.3559,116295.0209,115856.9303,1150,-4375,-8354.166667,-4286.666667,-5525,-9504.166667,-5436.666667,-3979.166667,88.33333333,4067.5,745.718776,-2671.66466,-4374.32969,-3936.23914,-3417.383436,-5120.048466,-4681.957916,-1702.66503,-1264.57448,438.0905498,2.702702703,1.769911504,2.262443439,73.63155189,-32.75366143,-12.00532265,15.36363636,4.933992947,0.540540541,0.045289855,-0.25800903,-0.04166522,-0.041330779,0.710561535,0.220624927,-0.032303246,-0.040376771,-0.017020915,0,1,1,-0.438596491,-0.877192982,0.877192982,0.442477876,1.769911504,-1.304347826,1900,3050,-2475,-6454.166667,-2386.666667,1579.308801,2325.027577,-1092.355859,-2795.020889,-2356.930339,"116,026","12,823",0,"160,573","7,112",620,"31,940","16,593","-411,906","-79,042","483,386","-416,545","177,750"
2022-05-19,110500,112500,110000,111000,3680049,-2.202643172,111018.3064,111594.0139,-575.7074641,-1206.826068,53.19148936,51.95783397,110375,1783.513682,113942.0274,106807.9726,106500,115000,52.94117647,71.76470588,112000,110375,115658.3333,119887.5,115820,111613.7941,111158.3084,114474.5737,116207.4999,115816.6239,1625,-3658.333333,-7887.5,-3820,-5283.333333,-9512.5,-5445,-4229.166667,-161.6666667,4067.5,455.4857499,-2860.779567,-4593.70575,-4202.829731,-3316.265317,-5049.1915,-4658.315481,-1732.926183,-1342.050164,390.8760192,-3.070175439,-2.173913043,-2.654867257,3.079342307,-7.128998087,-11.56228856,-13.31757289,0.597129352,0.358422939,-0.067904029,-0.273047352,-0.055576783,-0.057527469,-0.274209409,-0.014989021,-0.102783609,-0.075257742,-0.03478987,0,1,1,0.452488688,-0.452488688,1.809954751,0.909090909,2.272727273,-1.333333333,-1000,625,-4658.333333,-8887.5,-4820,-613.7941326,-158.3083827,-3474.573699,-5207.499883,-4816.623863,"-153,054","1,652",0,"101,219","-2,985",0,"5,629","2,054","-291,051","-338,188","114,989","221,320","-229,035"
2022-05-20,111500,113000,111000,112500,2398978,1.351351351,111246.2593,111661.124,-414.86469,-1048.433793,50,51.56626718,110350,1747.931108,113845.8622,106854.1378,106500,115000,70.58823529,68.62745098,112000,110350,115391.6667,119829.1667,115753.3333,111909.1961,111286.0885,114409.8336,116146.2189,115789.1,1650,-3391.666667,-7829.166667,-3753.333333,-5041.666667,-9479.166667,-5403.333333,-4437.5,-361.6666667,4075.833333,623.1075517,-2500.63749,-4237.022804,-3879.903925,-3123.745041,-4860.130356,-4503.011477,-1736.385315,-1379.266436,357.1188789,0.904977376,0.444444444,0.909090909,-34.81124844,-27.93828188,-13.1246979,-6,-0.753624169,0,-0.022650057,-0.230564162,-0.048656727,-0.057560583,0.26466438,0.114953309,-0.056554149,-0.052734109,-0.023765025,0,1,0,0.896860987,-0.448430493,1.34529148,1.351351351,1.801801802,-0.442477876,500,2150,-2891.666667,-7329.166667,-3253.333333,590.8039116,1213.911463,-1909.833578,-3646.218893,-3289.100014,"-29,821",-286,0,"28,491","-3,278",-483,"1,121","6,456","361,717","364,203","-172,228","-191,621","-52,299"
2022-05-23,113000,113500,111000,113000,3160028,0.444444444,111516.0656,111760.3,-244.2344289,-887.5939198,56.09756098,52.47252594,110475,1845.870213,114166.7404,106783.2596,106500,115000,76.47058824,66.66666667,112500,110475,115133.3333,119791.6667,115699.1667,112272.7974,111449.3182,114363.6095,116094.2153,115765.954,2025,-2633.333333,-7291.666667,-3199.166667,-4658.333333,-9316.666667,-5224.166667,-4658.333333,-565.8333333,4092.5,823.4791924,-2090.812134,-3821.417882,-3493.156563,-2914.291327,-4644.897075,-4316.635756,-1730.605748,-1402.344429,328.2613191,1.34529148,0.442477876,0,31.72392577,-41.12913565,-15.3409661,12.19512195,1.757464345,0.446428571,0.11327594,-0.223875208,-0.031294551,-0.046794909,0.32490744,0.146675712,-0.040402167,-0.044774267,-0.019989842,0,1,1,0,-1.769911504,0.442477876,1.801801802,2.252252252,-0.440528634,500,2525,-2133.333333,-6791.666667,-2699.166667,727.2026077,1550.6818,-1363.609526,-3094.215275,-2765.953956,"-213,399","-31,142",0,"-35,729","2,995",0,"-59,196","-4,539","110,074","-199,794","195,256","34,541","39,688"
2022-05-24,111500,112000,108500,108500,4491835,-3.982300885,111052.0555,111518.7963,-466.740812,-803.4232982,46.93877551,51.36577585,110500,1813.690625,114127.3813,106872.6187,106500,115000,23.52941176,56.8627451,111700,110500,114900,119733.3333,115613.75,111015.1983,111168.4308,114171.36,115968.6911,115705.6556,1200,-3200,-8033.333333,-3913.75,-4400,-9233.333333,-5113.75,-4833.333333,-713.75,4119.583333,-153.2324908,-3156.161772,-4953.492794,-4690.457321,-3002.929281,-4800.260303,-4537.22483,-1797.331022,-1534.295549,263.0354727,-1.327433628,-1.321585903,-2.252252252,42.1454177,91.10361065,-9.483010156,-16.32653061,-2.109199177,-0.711111111,0.022629554,-0.202663578,-0.048695652,-0.073826518,-1.120128081,-0.252031553,-0.168103729,-0.108122717,-0.052086448,0,1,0,-2.69058296,-2.69058296,0.448430493,0,3.225806452,-3.125,-3200,-2000,-6400,-11233.33333,-7113.75,-2515.198262,-2668.430752,-5671.360034,-7468.691055,-7205.655583,"-180,920","25,838",0,"-13,379","1,352","4,170","-79,651","-50,020","-62,073","-380,521","-1,183,983","1,534,692","-1,275,996"
2022-05-25,109500,110000,107000,108000,4151560,-0.460829493,110582.5085,111258.1447,-675.6362311,-777.8658848,46.93877551,50.48037578,110350,1892.505997,114135.012,106564.988,106500,115000,17.64705882,39.21568627,110600,110350,114650,119666.6667,115528.3333,110010.1322,110866.6754,113969.0204,115836.9772,115641.7082,250,-4050,-9066.666667,-4928.333333,-4300,-9316.666667,-5178.333333,-5016.666667,-878.3333333,4138.333333,-856.5432682,-3958.888186,-5826.844979,-5631.576059,-3102.344918,-4970.301711,-4775.032791,-1867.956793,-1672.687873,195.2689202,-1.793721973,-1.785714286,-1.382488479,-7.575411831,44.75619311,-3.181064512,0,-1.723715944,-0.984780662,-0.135746606,-0.217580505,-0.055679287,-0.073881062,-0.905340983,-0.271439749,-0.177224545,-0.113577122,-0.055267263,0,1,0,-1.369863014,-2.283105023,0.456621005,0.934579439,2.803738318,-1.818181818,-2600,-2350,-6650,-11666.66667,-7528.333333,-2010.132174,-2866.675443,-5969.020361,-7836.977154,-7641.708233,"-362,541","-2,519",0,"-256,275",-405,"1,500","-147,154","20,285","297,051","-447,539","-62,273","510,818","1,266,554"
2022-05-26,107500,108500,101500,103000,8523001,-4.62962963,109415.9687,110646.4303,-1230.461574,-868.3850227,41.81818182,48.74793699,110075,2482.9683,115040.9366,105109.0634,101500,115000,11.11111111,17.4291939,109000,110075,114308.3333,119575,115422.0833,107673.4214,110117.4683,113609.3803,115624.7957,115536.7978,-1075,-5308.333333,-10575,-6422.083333,-4233.333333,-9500,-5347.083333,-5266.666667,-1113.75,4152.916667,-2444.046808,-5935.958899,-7951.374263,-7863.376342,-3491.912091,-5507.327456,-5419.329534,-2015.415364,-1927.417443,87.99792144,-1.826484018,-1.363636364,-5.140186916,105.2963464,82.11894467,11.63685663,-10.90909091,-3.4319055,-1.446654611,-0.249207068,-0.298008431,-0.076601671,-0.091968781,-2.124086826,-0.675773114,-0.315559448,-0.18317246,-0.090720246,0,0,0,-4.186046512,-5.581395349,0.930232558,1.477832512,6.896551724,-5.069124424,-6000,-7075,-11308.33333,-16575,-12422.08333,-4673.42145,-7117.468258,-10609.38035,-12624.79571,-12536.79779,"-115,014","42,767",0,"-335,876","-1,990","-11,387","-330,860","-155,202","-75,219","-1,025,548","-944,221","1,923,254","39,135"
2022-05-27,105500,107000,105000,106000,3686487,2.912621359,108890.4351,110302.2503,-1411.815201,-977.0710583,47.54098361,48.50654631,109900,2643.761276,115187.5226,104612.4774,101500,115000,33.33333333,20.69716776,107700,109900,113991.6667,119487.5,115332.5,107115.6143,109725.3284,113359.8925,115465.7082,115457.6542,-2200,-6291.666667,-11787.5,-7632.5,-4091.666667,-9587.5,-5432.5,-5495.833333,-1340.833333,4155,-2609.714124,-6244.278169,-8350.093881,-8342.039942,-3634.564045,-5740.379757,-5732.325818,-2105.815712,-2097.761773,8.053939128,-1.860465116,-1.382488479,3.448275862,-56.74660838,14.73866641,12.51588095,13.6849608,-0.495181318,-1.19266055,-0.158982512,-0.277028505,-0.073175831,-0.077613686,-0.518054634,-0.35611047,-0.21960148,-0.13758946,-0.06850073,0,0,0,0.473933649,-0.473933649,1.421800948,0.952380952,1.904761905,-0.934579439,-1700,-3900,-7991.666667,-13487.5,-9332.5,-1115.6143,-3725.328423,-7359.892468,-9465.708181,-9457.654241,"20,242","-10,427",0,"-369,920",-830,"-4,674","-56,282","-51,931","33,622","-429,773","1,242,022","-801,623","351,188"
2022-05-30,108000,108000,106000,107000,2054526,0.943396226,108599.5989,110057.6391,-1458.040234,-1073.264893,44.82758621,47.77075429,109625,2645.129586,114915.2592,104334.7408,101500,115000,40.74074074,28.39506173,106500,109625,113625,119379.1667,115267.9167,107077.0762,109465.7733,113151.3714,115325.7791,115387.4662,-3125,-7125,-12879.16667,-8767.916667,-4000,-9754.166667,-5642.916667,-5754.166667,-1642.916667,4111.25,-2388.697136,-6074.295204,-8248.70292,-8310.39004,-3685.598068,-5860.005784,-5921.692904,-2174.407716,-2236.094836,-61.6871197,2.369668246,0.934579439,0.952380952,-44.26873064,3.274156057,9.845121729,-5.707491082,-1.516892208,-1.114206128,-0.25022748,-0.32166094,-0.090664993,-0.055997514,-0.035978041,-0.236549839,-0.183946068,-0.121186682,-0.060791121,0,0,0,-0.925925926,-1.851851852,0,0.943396226,1.886792453,-0.925925926,500,-2625,-6625,-12379.16667,-8267.916667,-77.07619981,-2465.773336,-6151.371404,-8325.77912,-8387.466239,"11,737","-11,941",0,"61,717",0,"-1,074","17,488","6,511","62,807","159,186","-211,234","62,781","-557,770"
2022-05-31,106500,108000,105500,108000,4024509,0.934579439,108507.3529,109905.2214,-1397.868505,-1138.185616,45.76271186,47.36914581,109500,2660.62913,114821.2583,104178.7417,101500,115000,48.14814815,40.74074074,106400,109500,113350,119295.8333,115205.4167,107384.7175,109326.1759,112982.474,115204.6919,115326.1595,-3100,-6950,-12895.83333,-8805.416667,-3850,-9795.833333,-5705.416667,-5945.833333,-1855.416667,4090.416667,-1941.458408,-5597.756514,-7819.974395,-7941.441999,-3656.298106,-5878.515987,-5999.983591,-2222.217881,-2343.685485,-121.4676041,-1.388888889,0,-0.471698113,95.88503626,-4.126890852,6.048900197,2.086049544,-0.840699486,-0.093896714,-0.114025086,-0.242024202,-0.069805591,-0.054221506,0.287308243,-0.127526126,-0.149266793,-0.104995829,-0.053131225,0,0,0,1.408450704,-0.938967136,1.408450704,2.369668246,2.369668246,0,1600,-1500,-5350,-11295.83333,-7205.416667,615.2825335,-1326.175875,-4982.473981,-7204.691862,-7326.159466,"-73,439","-3,012",0,"-161,131",-320,150,"-57,597","-27,508","-373,509","-693,354","1,062,773","-365,914","1,088,773"
2022-06-02,106000,107500,106000,107000,3097583,-0.925925926,108275.4525,109690.0198,-1414.567366,-1193.461966,46.55172414,47.20566147,109350,2714.968256,114779.9365,103920.0635,101500,115000,40.74074074,43.20987654,106200,109350,113141.6667,119200,115117.9167,107256.4783,109104.6353,112786.3273,115069.0771,115257.0627,-3150,-6941.666667,-13000,-8917.916667,-3791.666667,-9850,-5767.916667,-6058.333333,-1976.25,4082.083333,-1848.157004,-5529.848982,-7812.598809,-8000.584396,-3681.691977,-5964.441805,-6152.427391,-2282.749827,-2470.735414,-187.9855866,-0.469483568,-0.462962963,0.473933649,-23.03202701,1.194594611,4.856532134,1.724137931,-0.345128313,-0.187969925,-0.136986301,-0.183796501,-0.080332507,-0.07595129,-0.119420304,-0.202641826,-0.173608066,-0.117716335,-0.059914211,0,0,0,0.943396226,0,1.41509434,0.943396226,1.41509434,-0.465116279,800,-2350,-6141.666667,-12200,-8117.916667,-256.478311,-2104.635315,-5786.327293,-8069.07712,-8257.062707,"-41,951","5,627",0,"-223,318",0,-501,"-56,132","-8,753","-358,345","-689,000","477,673","205,651","-972,712"
2022-06-03,108000,108500,107000,107000,1638006,0,108079.229,109490.7591,-1411.530094,-1237.075591,39.21568627,45.60766643,109225,2764.792749,114754.5855,103695.4145,101500,115000,40.74074074,43.20987654,107000,109225,112958.3333,119079.1667,115034.5833,107170.9855,108904.1939,112596.6116,114935.7039,115188.5394,-2225,-5958.333333,-12079.16667,-8034.583333,-3733.333333,-9854.166667,-5809.583333,-6120.833333,-2076.25,4044.583333,-1733.208316,-5425.626103,-7764.718404,-8017.553824,-3692.417787,-6031.510088,-6284.345508,-2339.092301,-2591.927721,-252.8354201,1.886792453,0.930232558,0.943396226,-47.11986733,-0.214713844,3.654379192,-15.75889615,-3.385176671,0.753295669,-0.114311843,-0.162038742,-0.101370246,-0.072389543,-0.079708724,-0.183714888,-0.168208021,-0.115907052,-0.059452619,0,0,0,-0.925925926,-0.925925926,0.462962963,0,1.401869159,-1.382488479,0,-2225,-5958.333333,-12079.16667,-8034.583333,-170.9855407,-1904.193857,-5596.611644,-7935.703945,-8188.539365,"-35,540","-1,696",0,"-49,863","-1,803","1,100","-46,477","-11,110","141,617","-2,076","10,121","-7,025","109,923"
2022-06-07,105500,106000,103500,104000,3174521,-2.803738318,107451.6553,109084.0362,-1632.380892,-1316.136652,37.73584906,44.03330296,109050,2981.963324,115013.9266,103086.0734,101500,115000,18.51851852,33.33333333,106600,109050,112691.6667,118945.8333,114932.5,106113.9904,108437.1278,112314.7555,114754.9485,115095.6884,-2450,-6091.666667,-12345.83333,-8332.5,-3641.666667,-9895.833333,-5882.5,-6254.166667,-2240.833333,4013.333333,-2323.137415,-6200.765164,-8640.958147,-8981.698055,-3877.627749,-6317.820732,-6658.56064,-2440.192983,-2780.932891,-340.7399082,-2.314814815,-2.304147465,-3.271028037,93.80399095,15.64619827,6.39096435,-3.773584906,-3.451971123,-0.373831776,-0.16021973,-0.236075249,-0.111970328,-0.088741429,-0.986269908,-0.428877957,-0.250323802,-0.157266568,-0.080607801,0,0,0,-1.421800948,-1.895734597,0.473933649,0.483091787,2.415458937,-1.886792453,-2600,-5050,-8691.666667,-14945.83333,-10932.5,-2113.99036,-4437.127775,-8314.755524,-10754.94851,-11095.68842,"-23,672","38,595",0,"-304,246",348,"3,000","-80,390","-38,787","-435,117","-878,864","43,424","792,346","-245,905"
2022-06-08,104500,107500,104500,106000,3075530,1.923076923,107228.3237,108855.5891,-1627.265352,-1378.362392,37.73584906,42.77381218,108975,3041.273106,115057.5462,102892.4538,101500,115000,33.33333333,30.86419753,106400,108975,112508.3333,118800,114834.5833,106075.9936,108205.0204,112107.7144,114610.2386,115020.2055,-2575,-6108.333333,-12400,-8434.583333,-3533.333333,-9825,-5859.583333,-6291.666667,-2326.25,3965.416667,-2129.026794,-6031.720786,-8534.245041,-8944.211951,-3902.693992,-6405.218247,-6815.185156,-2502.524255,-2912.491164,-409.9669094,-0.947867299,1.41509434,0.966183575,-3.118297217,-0.313379029,4.727908768,0,-2.860314116,-0.187617261,-0.068775791,-0.162685795,-0.122604827,-0.085194933,-0.035807519,-0.214047911,-0.184340129,-0.126103401,-0.065582727,0,0,0,1.435406699,0,2.870813397,1.435406699,2.870813397,-1.395348837,-400,-2975,-6508.333333,-12800,-8834.583333,-75.99357364,-2205.020368,-6107.71436,-8610.238615,-9020.205524,"-6,582","1,165",0,"-62,113",-164,700,"-113,492","11,193","82,225","-88,233","782,714","-694,109","678,640"
2022-06-09,105500,107000,104500,105500,4640744,-0.471698113,106962.4278,108607.0269,-1644.599156,-1431.609745,34.61538462,41.14212667,108750,3126.710058,115003.4201,102496.5799,101500,113500,33.33333333,28.39506173,105900,108750,112333.3333,118675,114747.0833,105883.9957,107947.3994,111891.068,114459.6562,114941.1997,-2850,-6433.333333,-12775,-8847.083333,-3583.333333,-9925,-5997.083333,-6341.666667,-2413.75,3927.916667,-2063.403665,-6007.072272,-8575.660443,-9057.203953,-3943.668607,-6512.256778,-6993.800289,-2568.588171,-3050.131682,-481.5435109,0.956937799,-0.465116279,0,50.89249658,1.065210669,3.863088058,-8.269230769,-3.814683399,-0.469924812,-0.206469374,-0.155544034,-0.105218855,-0.076196558,-0.181000292,-0.238085984,-0.193248407,-0.131386566,-0.068688675,0,0,0,0,-0.947867299,1.421800948,0.956937799,2.392344498,-1.401869159,-400,-3250,-6833.333333,-13175,-9247.083333,-383.9957158,-2447.399381,-6391.067987,-8959.656158,-9441.199669,"-34,164","5,549",0,"-152,018","5,213",0,"-358,861","-36,482","515,599","-60,713","-51,740","106,637","-1,067,801"
2022-06-10,104000,104500,102500,103500,3480289,-1.895734597,106429.7466,108228.7286,-1798.982061,-1505.084208,35.29411765,39.97252486,108400,3307.089673,115014.1793,101785.8207,101500,113500,16.66666667,27.77777778,105200,108400,112183.3333,118525,114659.5833,105089.3305,107523.8375,111615.951,114278.5048,114846.252,-3200,-6983.333333,-13325,-9459.583333,-3783.333333,-10125,-6259.583333,-6341.666667,-2476.25,3865.416667,-2434.507058,-6526.620527,-9189.17434,-9756.921477,-4092.113469,-6754.667282,-7322.414419,-2662.553813,-3230.30095,-567.7471373,-1.421800948,-2.336448598,-1.913875598,-25.00579648,9.387266435,5.132296952,1.960784314,-2.842832635,-0.661000944,-0.32183908,-0.133531157,-0.126395618,-0.076254662,-0.750505526,-0.392377999,-0.245879308,-0.158266543,-0.082605467,0,0,0,-0.480769231,-1.442307692,0.480769231,0.975609756,1.951219512,-0.956937799,-1700,-4900,-8683.333333,-15025,-11159.58333,-1589.330477,-4023.837535,-8115.951004,-10778.50482,-11346.25195,"-81,952","21,654",0,"-87,809",-100,"2,089","-72,123","-22,470","-352,865","-615,230","-417,208","1,007,032","-14,629"
2022-06-13,100000,101000,99000,99000,4133447,-4.347826087,105286.7086,107545.1191,-2258.410467,-1655.74946,26.31578947,37.24117778,107900,3912.194162,115724.3883,100075.6117,99000,113500,0,16.66666667,103600,107900,111891.6667,118341.6667,114563.75,103059.5537,106712.0435,111202.3133,114025.9675,114714.7478,-4300,-8291.666667,-14741.66667,-10963.75,-3991.666667,-10441.66667,-6663.75,-6450,-2672.083333,3777.916667,-3652.489832,-8142.759615,-10966.4139,-11655.19414,-4490.269782,-7313.924063,-8002.704305,-2823.654281,-3512.434522,-688.7802414,-3.846153846,-3.349282297,-3.414634146,18.76734949,25.53824276,10.01042008,-25.43859649,-6.833061176,-1.520912548,-0.461254613,-0.259991086,-0.154679041,-0.083580744,-1.93147755,-0.754989842,-0.370590166,-0.220984051,-0.114504534,0,0,0,-1,-1,1,0,2.02020202,-1.98019802,-4600,-8900,-12891.66667,-19341.66667,-15563.75,-4059.553651,-7712.043484,-12202.31327,-15025.96755,-15714.74779,"-171,276","83,528",0,"-79,519","-3,418","1,281","-41,444","-106,192","-101,273","-501,841","-616,838","1,030,120","187,668"
2022-06-14,96900,99600,96800,99100,3242550,0.101010101,104334.9073,106919.5547,-2584.647418,-1841.529051,25.26690391,34.84632301,107230,4218.393309,115666.7866,98793.21338,96800,112000,15.13157895,10.5994152,102620,107230,111476.6667,118138.3333,114468.3333,101739.7024,105987.087,110805.5161,113779.2573,114585.1648,-4610,-8856.666667,-15518.33333,-11848.33333,-4246.666667,-10908.33333,-7238.333333,-6661.666667,-2991.666667,3670,-4247.384527,-9065.813676,-12039.55491,-12845.46239,-4818.429148,-7792.170378,-8598.077858,-2973.74123,-3779.648709,-805.9074796,-3.1,-1.386138614,-2.222222222,-21.55336696,14.44542326,11.22027192,-3.985765125,-6.430663358,-0.945945946,-0.62094532,-0.370894466,-0.171818886,-0.083286962,-1.280668478,-0.679357736,-0.356824552,-0.216363178,-0.112961037,0,0,0,2.270381837,-0.103199174,2.786377709,2.376033058,2.892561983,-0.502008032,-3520,-8130,-12376.66667,-19038.33333,-15368.33333,-2639.702434,-6887.086962,-11705.51611,-14679.25734,-15485.16482,"94,035","5,704",0,"-67,051",0,"-8,563","39,321","24,653","268,058","350,453","-485,834","128,103","243,738"
