날짜,시가,종가,MACD비교,RSI비교,RSI50이상,이평 비교,MACD_Binary,MACD_minus_Signal_Binary,RSI_minus_Signal_Binary
2014-03-21,37400,38700,0,1,0,0,0,0,1
2014-03-24,38750,38150,0,1,0,0,0,0,1
2014-03-25,38250,37600,0,0,0,0,0,0,0
2014-03-26,38100,38400,1,1,0,0,0,1,1
2014-03-27,38050,37700,1,1,0,0,0,1,1
2014-03-28,37850,37050,0,1,0,0,0,0,1
2014-03-31,37000,36000,0,0,0,0,0,0,0
2014-04-01,36650,37000,0,1,0,0,0,0,1
2014-04-02,37450,37050,0,1,0,0,0,0,1
2014-04-03,37300,36550,0,0,0,0,0,0,0
2014-04-04,36750,37250,0,1,1,0,0,0,1
2014-04-07,36800,37000,0,1,1,0,0,0,1
2014-04-08,36650,36750,0,1,0,0,0,0,1
2014-04-09,36900,37650,1,1,1,0,0,1,1
2014-04-10,37600,37700,1,0,0,0,0,1,0
2014-04-11,37450,37050,1,0,0,0,0,1,0
2014-04-14,37100,36900,1,0,0,0,0,1,0
2014-04-15,37450,37400,1,0,0,1,0,1,0
2014-04-16,37750,37650,1,1,0,1,0,1,1
2014-04-17,38050,38050,1,1,1,1,0,1,1
2014-04-18,39400,39200,1,1,1,1,1,1,1
2014-04-21,39300,39400,1,1,1,1,1,1,1
2014-04-22,39900,39800,1,1,1,1,1,1,1
2014-04-23,40200,40750,1,1,1,1,1,1,1
2014-04-24,40850,40900,1,1,1,1,1,1,1
2014-04-25,41100,40750,1,1,1,1,1,1,1
2014-04-28,40450,40500,1,1,1,0,1,1,1
2014-04-29,40250,39700,1,0,1,0,1,1,0
2014-04-30,39700,40150,1,0,1,0,1,1,0
2014-05-02,41200,40650,1,1,1,1,1,1,1
2014-05-07,41000,41100,1,1,1,1,1,1,1
2014-05-08,41450,40650,1,1,1,1,1,1,1
2014-05-09,40950,41150,1,1,1,1,1,1,1
2014-05-12,40900,41400,1,1,1,1,1,1,1
2014-05-13,41850,41700,1,0,1,1,1,1,0
2014-05-14,42200,42100,1,0,1,1,1,1,0
2014-05-15,41850,42000,1,0,1,1,1,1,0
2014-05-16,42000,42250,1,0,1,1,1,1,0
2014-05-19,42000,40900,1,0,1,0,1,1,0
2014-05-20,41100,42000,1,0,1,1,1,1,0
2014-05-21,41950,41900,0,0,1,1,1,0,0
2014-05-22,42400,42400,1,1,1,1,1,1,1
2014-05-23,42300,42350,1,1,1,1,1,1,1
2014-05-26,42600,42400,0,0,1,1,1,0,0
2014-05-27,42600,42200,0,0,1,0,1,0,0
2014-05-28,42750,42600,0,1,1,1,1,0,1
2014-05-29,42700,42600,0,0,1,1,1,0,0
2014-05-30,42600,44150,1,1,1,1,1,1,1
2014-06-02,44200,44700,1,1,1,1,1,1,1
2014-06-03,44250,44650,1,1,1,1,1,1,1
2014-06-05,45300,46450,1,1,1,1,1,1,1
2014-06-09,47000,46100,1,1,1,1,1,1,1
2014-06-10,46600,47350,1,1,1,1,1,1,1
2014-06-11,47550,47000,1,1,1,1,1,1,1
2014-06-12,48000,47400,1,1,1,1,1,1,1
2014-06-13,47000,47050,1,1,1,1,1,1,1
2014-06-16,46600,48350,1,1,1,1,1,1,1
2014-06-17,49000,49350,1,1,1,1,1,1,1
2014-06-18,49400,49000,1,1,1,1,1,1,1
2014-06-19,49850,50700,1,1,1,1,1,1,1
2014-06-20,50900,49400,1,0,1,1,1,1,0
2014-06-23,49250,48900,1,0,1,0,1,1,0
2014-06-24,49000,50300,1,0,1,1,1,1,0
2014-06-25,50200,49800,1,0,1,0,1,1,0
2014-06-26,50300,48750,0,0,1,0,1,0,0
2014-06-27,48350,47500,0,0,1,0,1,0,0
2014-06-30,47900,48550,0,0,1,0,1,0,0
2014-07-01,49450,48450,0,0,1,0,1,0,0
2014-07-02,49150,50400,0,0,1,1,1,0,0
2014-07-03,50700,50900,0,0,1,1,1,0,0
2014-07-04,51000,50400,0,0,1,1,1,0,0
2014-07-07,50400,51600,0,0,1,1,1,0,0
2014-07-08,51300,51900,1,0,1,1,1,1,0
2014-07-09,51500,49750,0,0,0,0,1,0,0
2014-07-10,49750,49300,0,0,0,0,1,0,0
2014-07-11,48950,48950,0,0,1,0,1,0,0
2014-07-14,49250,49350,0,0,0,0,1,0,0
2014-07-15,50300,49750,0,0,0,0,1,0,0
2014-07-16,50000,51000,0,1,1,0,1,0,1
2014-07-17,51600,51500,0,1,1,1,1,0,1
2014-07-18,50200,50800,0,1,1,1,1,0,1
2014-07-21,51300,50500,0,1,1,0,1,0,1
2014-07-22,50100,51000,0,0,1,1,1,0,0
2014-07-23,50900,49450,0,0,0,0,1,0,0
2014-07-24,49650,47550,0,0,0,0,1,0,0
2014-07-25,47800,47500,0,0,0,0,1,0,0
2014-07-28,47450,46550,0,0,0,0,1,0,0
2014-07-29,45200,44400,0,0,0,0,0,0,0
2014-07-30,45000,46750,0,1,0,0,0,0,1
2014-07-31,46050,45450,0,0,0,0,0,0,0
2014-08-01,44100,46300,0,1,0,0,0,0,1
2014-08-04,46400,47850,0,1,0,0,0,0,1
2014-08-05,48250,47300,0,0,0,0,0,0,0
2014-08-06,46750,45400,0,0,0,0,0,0,0
2014-08-07,45700,45200,0,0,0,0,0,0,0
2014-08-08,44500,44200,0,0,0,0,0,0,0
2014-08-11,44900,45000,0,0,0,0,0,0,0
2014-08-12,45000,43250,0,0,0,0,0,0,0
2014-08-13,43600,43900,0,1,0,0,0,0,1
2014-08-14,44500,43550,0,1,0,0,0,0,1
2014-08-18,44400,43850,0,1,0,0,0,0,1
2014-08-19,44250,43800,0,1,0,0,0,0,1
2014-08-20,44150,45350,0,1,0,0,0,0,1
2014-08-21,45800,45850,1,1,1,0,0,1,1
2014-08-22,46700,45950,1,1,0,0,0,1,1
2014-08-25,45850,47150,1,1,0,1,0,1,1
2014-08-26,47150,46700,1,1,0,1,0,1,1
2014-08-27,46700,45350,1,1,0,0,0,1,1
2014-08-28,45600,45600,1,1,1,0,0,1,1
2014-08-29,45100,45400,1,1,1,0,0,1,1
2014-09-01,45700,44500,1,0,0,0,0,1,0
2014-09-02,44700,44050,1,1,1,0,0,1,1
2014-09-03,43450,41800,0,0,0,0,0,0,0
2014-09-04,42450,42050,0,0,0,0,0,0,0
2014-09-05,42600,43200,0,1,0,0,0,0,1
2014-09-11,45700,43850,0,1,1,0,0,0,1
2014-09-12,44200,44500,0,0,0,0,0,0,0
2014-09-15,44300,42800,0,0,0,0,0,0,0
2014-09-16,42300,43500,0,0,0,0,0,0,0
2014-09-17,43850,44100,1,0,0,0,0,1,0
2014-09-18,43800,42900,1,0,0,0,0,1,0
2014-09-19,43400,44000,1,1,0,0,0,1,1
2014-09-22,43550,43250,1,0,0,0,0,1,0
2014-09-23,42900,42500,1,0,0,0,0,1,0
2014-09-24,42550,44200,1,1,0,0,0,1,1
2014-09-25,44400,44600,1,1,1,0,0,1,1
2014-09-26,44500,45600,1,1,1,1,0,1,1
2014-09-29,46500,47150,1,1,1,1,0,1,1
2014-09-30,46900,46750,1,1,1,1,1,1,1
2014-10-01,46750,46400,1,1,1,1,1,1,1
2014-10-02,46000,47100,1,1,1,1,1,1,1
2014-10-06,47850,44700,1,1,1,0,1,1,1
2014-10-07,44500,44700,1,0,1,0,1,1,0
2014-10-08,44500,44150,1,0,1,0,1,1,0
2014-10-10,42050,42200,0,0,0,0,0,0,0
2014-10-13,40350,41700,0,0,0,0,0,0,0
2014-10-14,41750,43300,0,0,1,0,0,0,0
2014-10-15,43200,43400,0,1,1,0,0,0,1
2014-10-16,43500,45100,0,1,1,0,0,0,1
2014-10-17,45000,44100,0,0,0,0,0,0,0
2014-10-20,44100,44900,1,0,0,0,0,1,0
2014-10-21,45050,45250,1,0,0,0,0,1,0
2014-10-22,46250,46300,1,0,0,1,1,1,0
2014-10-23,46300,45500,1,0,0,1,1,1,0
2014-10-24,46450,45300,1,0,0,0,1,1,0
2014-10-27,45800,44600,1,1,0,0,1,1,1
2014-10-28,45150,46000,1,1,1,1,1,1,1
2014-10-29,46350,47000,1,1,1,1,1,1,1
2014-10-30,47300,47200,1,1,1,1,1,1,1
2014-10-31,47550,47450,1,1,1,1,1,1,1
2014-11-03,48000,48050,1,1,1,1,1,1,1
2014-11-04,48300,47450,1,1,1,1,1,1,1
2014-11-05,47850,47200,1,0,1,0,1,1,0
2014-11-06,47750,47950,1,1,1,1,1,1,1
2014-11-07,47950,47400,1,0,1,0,1,1,0
2014-11-10,47500,47550,1,0,1,1,1,1,0
2014-11-11,48000,47600,1,0,1,1,1,1,0
2014-11-12,47900,48100,1,1,1,1,1,1,1
2014-11-13,48350,48100,1,1,1,1,1,1,1
2014-11-14,48500,49200,1,1,1,1,1,1,1
2014-11-17,49200,45900,0,0,0,0,1,0,0
2014-11-18,46500,46400,0,0,0,0,1,0,0
2014-11-19,47400,47150,0,0,0,0,1,0,0
2014-11-20,47000,47250,0,0,0,1,1,0,0
2014-11-21,47450,46450,0,0,0,0,1,0,0
2014-11-24,47250,47100,0,0,0,0,1,0,0
2014-11-25,48400,48500,0,1,1,0,1,0,1
2014-11-26,48600,48600,0,0,1,1,1,0,0
2014-11-27,48700,47850,0,0,1,1,1,0,0
2014-11-28,48050,48050,0,0,1,1,1,0,0
2014-12-01,48050,47950,0,0,1,0,1,0,0
2014-12-02,47850,47700,0,0,0,0,1,0,0
2014-12-03,48300,48050,0,0,0,1,1,0,0
2014-12-04,48600,48700,1,0,0,1,1,1,0
2014-12-05,48800,48350,1,1,1,1,1,1,1
2014-12-08,49000,48650,1,1,1,1,1,1,1
2014-12-09,48800,49450,1,1,1,1,1,1,1
2014-12-10,49100,48850,1,1,1,1,1,1,1
2014-12-11,48300,47200,0,0,1,0,1,0,0
2014-12-12,47300,47550,0,0,1,0,1,0,0
2014-12-15,47100,47650,0,0,0,0,1,0,0
2014-12-16,47150,46500,0,0,0,0,1,0,0
2014-12-17,46500,46700,0,0,0,0,1,0,0
2014-12-18,47600,47700,0,0,0,0,1,0,0
2014-12-19,48500,48500,0,1,1,0,1,0,1
2014-12-22,48000,48250,0,1,1,0,1,0,1
2014-12-23,48050,47450,0,0,0,0,1,0,0
2014-12-24,47100,47800,0,0,0,0,1,0,0
2014-12-26,47600,47000,0,0,0,0,1,0,0
2014-12-29,47100,48050,0,0,0,0,1,0,0
2014-12-30,48300,47750,0,0,0,0,1,0,0
2015-01-02,47950,47750,0,0,0,0,1,0,0
2015-01-05,48050,47650,0,1,1,0,1,0,1
2015-01-06,47000,47500,0,1,0,0,1,0,1
2015-01-07,46700,47400,0,1,0,0,1,0,1
2015-01-08,48250,49950,1,1,1,1,1,1,1
2015-01-09,50700,49700,1,1,1,1,1,1,1
2015-01-12,50000,50300,1,1,1,1,1,1,1
2015-01-13,48500,49000,1,0,1,0,1,1,0
2015-01-14,48900,48900,1,0,1,0,1,1,0
2015-01-15,48900,49500,1,1,1,1,1,1,1
2015-01-16,48450,47450,1,0,0,0,1,1,0
2015-01-19,47500,47000,0,0,1,0,1,0,0
2015-01-20,47250,47050,0,0,0,0,1,0,0
2015-01-21,47500,48050,0,0,1,0,1,0,0
2015-01-22,48100,47000,0,0,0,0,0,0,0
2015-01-23,47600,47500,0,0,0,0,0,0,0
2015-01-26,47250,48250,0,1,1,0,0,0,1
2015-01-27,49350,49150,0,1,1,0,1,0,1
2015-01-28,49150,49200,1,0,0,0,1,1,0
2015-01-29,48500,47400,0,0,0,0,1,0,0
2015-01-30,48000,47650,0,0,0,0,1,0,0
2015-02-02,47300,46600,0,0,0,0,0,0,0
2015-02-03,46450,46700,0,0,0,0,0,0,0
2015-02-04,47400,47300,0,0,0,0,0,0,0
2015-02-05,47300,47150,0,1,0,0,0,0,1
2015-02-06,47100,45500,0,0,0,0,0,0,0
2015-02-09,45300,45200,0,0,0,0,0,0,0
2015-02-10,45250,45150,0,0,0,0,0,0,0
2015-02-11,45900,46850,0,1,0,0,0,0,1
2015-02-12,47450,46650,0,1,0,0,0,0,1
2015-02-13,47000,47050,0,0,0,0,0,0,0
2015-02-16,47550,47500,1,0,0,0,0,1,0
2015-02-17,47350,46450,1,0,0,0,0,1,0
2015-02-23,46500,47200,1,1,0,0,0,1,1
2015-02-24,47900,47600,1,1,0,1,0,1,1
2015-02-25,47200,46500,1,1,0,0,0,1,1
2015-02-26,46750,47100,1,1,1,0,0,1,1
2015-02-27,47000,46600,1,0,0,0,0,1,0
2015-03-02,46850,46850,1,1,0,0,0,1,1
2015-03-03,47150,47300,1,1,1,1,0,1,1
2015-03-04,47300,45900,1,1,1,0,0,1,1
2015-03-05,45650,45500,0,1,1,0,0,0,1
2015-03-06,46050,46200,0,0,0,0,0,0,0
2015-03-09,45450,45100,0,0,0,0,0,0,0
2015-03-10,45200,44150,0,0,0,0,0,0,0
2015-03-11,43500,43400,0,0,0,0,0,0,0
2015-03-12,43400,43250,0,0,0,0,0,0,0
2015-03-13,43350,44100,0,0,0,0,0,0,0
2015-03-16,44400,45800,0,1,0,0,0,0,1
2015-03-17,46100,46250,1,1,0,0,0,1,1
2015-03-18,46250,46250,1,1,0,0,0,1,1
2015-03-19,46950,46400,1,1,0,0,0,1,1
2015-03-20,46450,46850,1,1,1,1,0,1,1
2015-03-23,47100,48150,1,1,1,1,0,1,1
2015-03-24,47700,48000,1,1,1,1,1,1,1
2015-03-25,48000,48300,1,1,1,1,1,1,1
2015-03-26,47250,47000,1,1,1,0,1,1,1
2015-03-27,46150,45800,1,1,1,0,1,1,1
2015-03-30,46000,45500,1,1,1,0,1,1,1
2015-03-31,46300,45550,1,1,1,0,0,1,1
2015-04-01,45950,45000,0,1,1,0,0,0,1
2015-04-02,44550,44800,0,0,1,0,0,0,0
2015-04-03,44300,44200,0,0,0,0,0,0,0
2015-04-06,44450,44750,0,0,0,0,0,0,0
2015-04-07,45000,43950,0,0,0,0,0,0,0
2015-04-08,43900,42600,0,0,0,0,0,0,0
2015-04-09,42000,41900,0,0,0,0,0,0,0
2015-04-10,42850,43600,0,0,0,0,0,0,0
2015-04-13,44400,44200,0,0,0,0,0,0,0
2015-04-14,44250,44000,0,0,0,0,0,0,0
2015-04-15,44000,44300,0,1,0,0,0,0,1
2015-04-16,44750,44500,1,1,0,0,0,1,1
2015-04-17,44700,44550,1,1,0,0,0,1,1
2015-04-20,44100,44250,1,1,0,0,0,1,1
2015-04-21,44600,45150,1,1,1,0,0,1,1
2015-04-22,45700,45250,1,1,1,1,0,1,1
2015-04-23,46400,45800,1,1,1,1,0,1,1
2015-04-24,46700,47200,1,1,1,1,1,1,1
2015-04-27,47300,45800,1,1,1,0,1,1,1
2015-04-28,46150,46950,1,1,1,1,1,1,1
2015-04-29,47050,46900,1,1,1,1,1,1,1
2015-04-30,46900,46150,1,1,1,0,1,1,1
2015-05-04,46500,46800,1,1,1,1,1,1,1
2015-05-06,46300,45300,1,0,1,0,1,1,0
2015-05-07,44850,45900,1,0,1,0,1,1,0
2015-05-08,45300,45950,1,0,1,0,1,1,0
2015-05-11,46100,46300,1,0,1,1,1,1,0
2015-05-12,46300,46050,1,0,1,1,1,1,0
2015-05-13,46100,45250,0,0,1,0,1,0,0
2015-05-14,45650,45550,0,0,1,0,1,0,0
2015-05-15,45750,45300,0,0,0,0,1,0,0
2015-05-18,45100,45450,0,0,0,0,1,0,0
2015-05-19,45650,46100,0,1,1,0,1,0,1
2015-05-20,46500,46850,1,0,0,0,1,1,0
2015-05-21,47000,46350,1,0,0,0,1,1,0
2015-05-22,46750,47850,1,1,1,1,1,1,1
2015-05-26,48500,48000,1,1,1,1,1,1,1
2015-05-27,48000,48450,1,1,1,1,1,1,1
2015-05-28,49450,49650,1,1,1,1,1,1,1
2015-05-29,49350,51100,1,1,1,1,1,1,1
2015-06-01,50600,50600,1,1,1,1,1,1,1
2015-06-02,50700,51200,1,1,1,1,1,1,1
2015-06-03,51000,49800,1,1,1,0,1,1,1
2015-06-04,49500,48300,1,0,1,0,1,1,0
2015-06-05,48300,49050,1,0,1,0,1,1,0
2015-06-08,48600,48050,0,0,1,0,1,0,0
2015-06-09,47750,48000,0,0,1,0,1,0,0
2015-06-10,48000,47500,0,0,1,0,1,0,0
2015-06-11,47800,47100,0,0,1,0,1,0,0
2015-06-12,47750,46550,0,0,0,0,1,0,0
2015-06-15,46550,46150,0,0,0,0,1,0,0
2015-06-16,45250,44200,0,0,0,0,0,0,0
2015-06-17,44250,44950,0,0,0,0,0,0,0
2015-06-18,44900,44300,0,0,0,0,0,0,0
2015-06-19,44350,43550,0,0,0,0,0,0,0
2015-06-22,43800,43850,0,0,0,0,0,0,0
2015-06-23,44350,44150,0,0,0,0,0,0,0
2015-06-24,44250,43350,0,0,0,0,0,0,0
2015-06-25,43100,43100,0,0,0,0,0,0,0
2015-06-26,41550,42000,0,0,0,0,0,0,0
2015-06-29,41000,42600,0,0,0,0,0,0,0
2015-06-30,42650,42300,0,0,0,0,0,0,0
2015-07-01,42800,42800,0,1,0,0,0,0,1
2015-07-02,43000,42100,0,1,0,0,0,0,1
2015-07-03,42700,42650,0,1,0,0,0,0,1
2015-07-06,42000,40750,0,1,0,0,0,0,1
2015-07-07,41200,41350,0,1,0,0,0,0,1
2015-07-08,41100,40900,0,1,0,0,0,0,1
2015-07-09,40400,40950,0,1,0,0,0,0,1
2015-07-10,41250,40850,0,1,0,0,0,0,1
2015-07-13,41450,40550,0,0,0,0,0,0,0
2015-07-14,40600,37850,0,0,0,0,0,0,0
2015-07-15,38400,39300,0,1,0,0,0,0,1
2015-07-16,39000,39450,0,1,0,0,0,0,1
2015-07-17,39500,39950,0,1,0,0,0,0,1
2015-07-20,40150,38650,0,1,0,0,0,0,1
2015-07-21,38950,39050,0,1,0,0,0,0,1
2015-07-22,39000,38200,0,1,0,0,0,0,1
2015-07-23,40000,39000,0,1,0,0,0,0,1
2015-07-24,39250,38550,1,1,0,0,0,1,1
2015-07-27,38500,37250,0,0,0,0,0,0,0
2015-07-28,36500,37100,0,0,0,0,0,0,0
2015-07-29,37450,37000,0,0,0,0,0,0,0
2015-07-30,36550,34500,0,0,0,0,0,0,0
2015-07-31,34800,37100,0,1,0,0,0,0,1
2015-08-03,36500,35950,0,1,0,0,0,0,1
2015-08-04,35450,37250,1,1,0,0,0,1,1
2015-08-05,37850,37300,1,1,0,0,0,1,1
2015-08-06,37750,36100,1,0,0,0,0,1,0
2015-08-07,35650,36200,1,1,0,0,0,1,1
2015-08-10,36200,36300,1,1,0,0,0,1,1
2015-08-11,36300,36100,1,1,0,0,0,1,1
2015-08-12,35600,35800,1,0,0,0,0,1,0
2015-08-13,35900,36900,1,1,0,0,0,1,1
2015-08-17,37300,35650,1,1,0,0,0,1,1
2015-08-18,35800,35050,1,1,0,0,0,1,1
2015-08-19,34500,33000,0,0,0,0,0,0,0
2015-08-20,33050,33050,0,1,0,0,0,0,1
2015-08-21,31400,32000,0,0,0,0,0,0,0
2015-08-24,31600,31050,0,0,0,0,0,0,0
2015-08-25,31300,33500,0,0,0,0,0,0,0
2015-08-26,33500,33450,0,0,0,0,0,0,0
2015-08-27,34200,35500,1,1,0,0,0,1,1
2015-08-28,36550,36900,1,1,1,0,0,1,1
2015-08-31,36850,35800,1,1,0,0,0,1,1
2015-09-01,35150,34400,1,1,0,0,0,1,1
2015-09-02,33500,34350,1,1,0,0,0,1,1
2015-09-03,34850,35400,1,1,0,1,0,1,1
2015-09-04,35500,34850,1,1,0,0,0,1,1
2015-09-07,34800,34750,1,1,0,1,0,1,1
2015-09-08,35000,34750,1,1,1,0,0,1,1
2015-09-09,35800,36000,1,1,1,1,0,1,1
2015-09-10,35400,35950,1,1,1,1,0,1,1
2015-09-11,35450,35000,1,1,1,0,0,1,1
2015-09-14,35300,34600,1,0,1,0,0,1,0
2015-09-15,34500,33600,1,0,1,0,0,1,0
2015-09-16,33800,35100,1,0,0,1,0,1,0
2015-09-17,35750,36150,1,0,0,1,0,1,0
2015-09-18,36400,35750,1,0,0,1,0,1,0
2015-09-21,35200,34800,1,1,1,0,0,1,1
2015-09-22,34900,34900,1,1,1,0,0,1,1
2015-09-23,34500,34700,1,0,0,0,0,1,0
2015-09-24,34900,33850,1,0,0,0,0,1,0
2015-09-25,33750,34350,1,0,0,0,0,1,0
2015-09-30,33700,33550,0,0,0,0,0,0,0
2015-10-01,33750,33700,0,0,0,0,0,0,0
2015-10-02,34200,34550,0,0,0,0,0,0,0
2015-10-05,35250,35350,1,1,1,0,0,1,1
2015-10-06,36300,37200,1,1,1,0,0,1,1
2015-10-07,37050,37300,1,1,1,1,1,1,1
2015-10-08,38000,37550,1,1,1,1,1,1,1
2015-10-12,37550,36850,1,0,1,1,1,1,0
2015-10-13,36800,36000,1,0,1,0,1,1,0
2015-10-14,36300,36400,1,1,1,0,1,1,1
2015-10-15,35950,36750,1,1,1,1,1,1,1
2015-10-16,36900,36100,1,1,1,0,1,1,1
2015-10-19,36150,35750,1,1,1,0,1,1,1
2015-10-20,36000,35700,1,1,1,0,1,1,1
2015-10-21,35000,33650,0,0,1,0,1,0,0
2015-10-22,33200,31950,0,0,0,0,0,0,0
2015-10-23,32400,32100,0,0,0,0,0,0,0
2015-10-26,32350,32900,0,0,0,0,0,0,0
2015-10-27,32100,32150,0,0,0,0,0,0,0
2015-10-28,32150,31450,0,0,0,0,0,0,0
2015-10-29,31700,31450,0,0,0,0,0,0,0
2015-10-30,31150,30700,0,0,0,0,0,0,0
2015-11-02,30700,32150,0,1,0,0,0,0,1
2015-11-03,32500,31900,0,0,0,0,0,0,0
2015-11-04,32500,32600,0,0,0,0,0,0,0
2015-11-05,32350,32650,0,1,0,0,0,0,1
2015-11-06,32350,31200,0,0,0,0,0,0,0
2015-11-09,30900,31250,0,0,0,0,0,0,0
2015-11-10,30850,31150,0,1,0,0,0,0,1
2015-11-11,30700,31000,0,1,0,0,0,0,1
2015-11-12,30950,30700,0,1,0,0,0,0,1
2015-11-13,30500,31150,0,1,0,0,0,0,1
2015-11-16,30600,30500,0,1,0,0,0,0,1
2015-11-17,31050,30600,0,1,0,0,0,0,1
2015-11-18,30600,30550,0,1,0,0,0,0,1
2015-11-19,30800,31200,1,1,1,0,0,1,1
2015-11-20,31500,31000,1,0,0,0,0,1,0
2015-11-23,31150,30650,1,0,0,0,0,1,0
2015-11-24,30600,30200,1,0,0,0,0,1,0
2015-11-25,30400,31900,1,1,0,0,0,1,1
2015-11-26,32400,32750,1,1,1,1,0,1,1
2015-11-27,33200,32000,1,1,1,1,0,1,1
2015-11-30,32050,31600,1,1,1,0,0,1,1
2015-12-01,31650,31350,1,1,1,0,0,1,1
2015-12-02,31550,31200,1,1,1,0,0,1,1
2015-12-03,31050,31150,1,1,1,0,0,1,1
2015-12-04,30700,31200,1,1,1,0,0,1,1
2015-12-07,31450,30700,1,0,1,0,0,1,0
2015-12-08,30500,30200,1,0,0,0,0,1,0
2015-12-09,30100,30250,0,0,0,0,0,0,0
2015-12-10,30200,30300,0,0,0,0,0,0,0
2015-12-11,30200,29850,0,0,0,0,0,0,0
2015-12-14,29000,29000,0,0,0,0,0,0,0
2015-12-15,29050,29400,0,0,0,0,0,0,0
2015-12-16,30050,30400,0,0,0,0,0,0,0
2015-12-17,30250,30250,0,0,0,0,0,0,0
2015-12-18,29800,30600,1,1,0,0,0,1,1
2015-12-21,30450,30500,1,1,0,0,0,1,1
2015-12-22,31000,32200,1,1,1,0,0,1,1
2015-12-23,32100,32700,1,1,1,1,0,1,1
2015-12-24,32950,31700,1,1,1,1,0,1,1
2015-12-28,31750,30900,1,1,1,0,0,1,1
2015-12-29,30900,31200,1,1,1,0,0,1,1
2015-12-30,31100,30750,1,1,1,0,0,1,1
2016-01-04,30550,30150,1,0,0,0,0,1,0
2016-01-05,30500,30600,1,1,1,0,0,1,1
2016-01-06,30600,30750,1,1,1,1,0,1,1
2016-01-07,30400,30200,0,1,1,0,0,0,1
2016-01-08,29800,29700,0,0,0,0,0,0,0
2016-01-11,29400,28650,0,0,0,0,0,0,0
2016-01-12,28600,27800,0,0,0,0,0,0,0
2016-01-13,28100,28100,0,0,0,0,0,0,0
2016-01-14,27300,27900,0,0,0,0,0,0,0
2016-01-15,27950,26800,0,0,0,0,0,0,0
2016-01-18,25900,26700,0,0,0,0,0,0,0
2016-01-19,26700,28300,0,1,0,0,0,0,1
2016-01-20,28050,26800,0,0,0,0,0,0,0
2016-01-21,26600,26600,0,0,0,0,0,0,0
2016-01-22,27200,27150,0,1,0,0,0,0,1
2016-01-25,27550,28000,0,1,0,0,0,0,1
2016-01-26,28000,27850,0,1,0,0,0,0,1
2016-01-27,28100,27650,1,1,0,0,0,1,1
2016-01-28,27450,27650,1,1,0,0,0,1,1
2016-01-29,27250,27300,1,1,0,0,0,1,1
2016-02-01,28100,28400,1,1,1,0,0,1,1
2016-02-02,28450,28450,1,1,1,0,0,1,1
2016-02-03,27600,27450,1,1,0,0,0,1,1
2016-02-04,27700,28100,1,1,1,1,0,1,1
2016-02-05,28100,28100,1,1,1,1,0,1,1
2016-02-11,27000,27150,1,0,0,0,0,1,0
2016-02-12,26850,27350,1,1,1,0,0,1,1
2016-02-15,27750,27700,1,1,1,1,0,1,1
2016-02-16,27850,28900,1,1,1,1,0,1,1
2016-02-17,29250,30050,1,1,1,1,0,1,1
2016-02-18,30550,30200,1,1,1,1,1,1,1
2016-02-19,29950,29600,1,1,1,1,1,1,1
2016-02-22,29400,29900,1,1,1,1,1,1,1
2016-02-23,30100,30400,1,1,1,1,1,1,1
2016-02-24,31050,30900,1,1,1,1,1,1,1
2016-02-25,31400,30800,1,1,1,1,1,1,1
2016-02-26,31000,30800,1,1,1,1,1,1,1
2016-02-29,30800,30000,1,0,1,0,1,1,0
2016-03-02,31050,30950,1,1,1,1,1,1,1
2016-03-03,31550,31950,1,1,1,1,1,1,1
2016-03-04,31800,31900,1,1,1,1,1,1,1
2016-03-07,32150,31900,1,1,1,1,1,1,1
2016-03-08,31200,30500,1,0,1,0,1,1,0
2016-03-09,29900,30550,1,0,1,0,1,1,0
2016-03-10,30550,30300,0,0,1,0,1,0,0
2016-03-11,29900,30700,0,0,1,0,1,0,0
2016-03-14,31100,30350,0,0,1,0,1,0,0
2016-03-15,30350,29900,0,0,0,0,1,0,0
2016-03-16,29900,29200,0,0,0,0,1,0,0
2016-03-17,29350,29250,0,0,0,0,1,0,0
2016-03-18,29500,29450,0,0,0,0,1,0,0
2016-03-21,29800,29550,0,0,0,0,1,0,0
2016-03-22,29700,30200,0,0,0,0,1,0,0
2016-03-23,30100,30250,0,0,0,0,1,0,0
2016-03-24,29850,29450,0,0,0,0,1,0,0
2016-03-25,29450,29150,0,0,0,0,0,0,0
2016-03-28,29000,28550,0,0,0,0,0,0,0
2016-03-29,28850,28900,0,0,0,0,0,0,0
2016-03-30,29150,28650,0,0,0,0,0,0,0
2016-03-31,28700,28150,0,0,0,0,0,0,0
2016-04-01,28450,28200,0,0,0,0,0,0,0
2016-04-04,28100,27900,0,0,0,0,0,0,0
2016-04-05,27900,27850,0,1,0,0,0,0,1
2016-04-06,27550,27500,0,0,0,0,0,0,0
2016-04-07,27450,26900,0,0,0,0,0,0,0
2016-04-08,26950,27800,0,1,0,0,0,0,1
2016-04-11,27600,27150,0,0,0,0,0,0,0
2016-04-12,27200,27150,0,0,0,0,0,0,0
2016-04-14,27600,27250,0,0,0,0,0,0,0
2016-04-15,27450,27650,0,1,0,0,0,0,1
2016-04-18,28000,27200,0,1,0,0,0,0,1
2016-04-19,27500,27450,0,1,0,0,0,0,1
2016-04-20,27500,27550,1,1,0,0,0,1,1
2016-04-21,27700,27550,1,1,0,0,0,1,1
2016-04-22,27450,27500,1,1,0,0,0,1,1
2016-04-25,27650,27500,1,1,0,0,0,1,1
