날짜,시가,고가,저가,종가,거래량,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,시가_등락률,고가_등락률,저가_등락률,종가_등락률,거래량_등락률,MACD_등락률,MACD_Signal_등락률,RSI_등락률,RSI_Signal_등락률,SMA_5_등락률,SMA_20_등락률,SMA_60_등락률,SMA_120_등락률,SMA_240_등락률,EMA_5_등락률,EMA_20_등락률,EMA_60_등락률,EMA_120_등락률,EMA_240_등락률,MACD_Binary,MACD_minus_Signal_Binary,RSI_minus_Signal_Binary,시가_대비_종가_등락률,시가_대비_저가_등락률,시가_대비_고가_등락률,저가_대비_종가_등락률,저가_대비_고가_등락률,고가_대비_종가_등락률,종가_minus_SMA_5,종가_minus_SMA_20,종가_minus_SMA_60,종가_minus_SMA_120,종가_minus_SMA_240,종가_minus_EMA_5,종가_minus_EMA_20,종가_minus_EMA_60,종가_minus_EMA_120,종가_minus_EMA_240,[일]사모펀드_수량,[일]기타법인_수량,[일]국가지자체_수량,[일]연기금 등_수량,[일]기타금융_수량,[일]은행_수량,[일]투신_수량,[일]보험_수량,[일]금융투자_수량,[일]기관_수량,[일]외국인_수량,[일]개인_수량,[일]프로그램순매수(종목)
2023-04-04,85700,85900,83700,84500,16808036,-165.9618667,-456.9187576,61.25,54.60830505,87200,85155,88218.33333,86485,92393.75,86591.75518,86541.37942,86961.21508,88169.87335,92920.39666,2045,-1018.333333,715,-5193.75,-3063.333333,-1330,-7238.75,1733.333333,-4175.416667,-5908.75,50.37576319,-369.4598948,-1578.118166,-6328.641475,-419.835658,-1628.493929,-6379.017239,-1208.658271,-5959.181581,-4750.523309,-4.459308807,-4.236343367,-3.348729792,-3.096330275,571.7249482,-749.364449,-13.73324398,-2.916666667,3.13595879,-0.886565128,-0.257686676,0.058601134,-0.091454316,-0.105865393,-1.193411503,-0.247684767,-0.095848537,-0.069905314,-0.075774727,0,1,1,-1.400233372,-2.333722287,0.233372229,0.955794504,2.628434886,-1.629802095,-2700,-655,-3718.333333,-1985,-7893.75,-2091.755181,-2041.379418,-2461.215076,-3669.873347,-8420.396657,"228,888","8,459",0,"122,331","44,946","4,142","202,709","54,378","630,655","1,288,049","-2,873,425","1,574,242","-809,643"
2023-04-05,84300,85700,84100,84600,4380498,-306.1442074,-426.7638475,61.66666667,56.01997737,86740,85045,88243.33333,86399.16667,92292.08333,85927.83679,86356.48614,86883.79819,88110.86718,92851.34772,1695,-1503.333333,340.8333333,-5552.083333,-3198.333333,-1354.166667,-7247.083333,1844.166667,-4048.75,-5892.916667,-428.6493527,-955.9614008,-2183.030389,-6923.510934,-527.3120481,-1754.381036,-6494.861582,-1227.068988,-5967.549533,-4740.480546,-1.633605601,-0.232828871,0.477897252,0.118343195,-73.93807343,84.46659672,-6.599621823,0.680272109,2.585087236,-0.527522936,-0.129176208,0.028338781,-0.099246498,-0.110036303,-0.766722412,-0.213647251,-0.089024616,-0.06692328,-0.074309772,0,1,1,0.355871886,-0.237247924,1.660735469,0.594530321,1.902497027,-1.283547258,-2140,-445,-3643.333333,-1799.166667,-7692.083333,-1327.836788,-1756.48614,-2283.798188,-3510.867176,-8251.347722,"426,647","-9,455",0,"-141,605","-1,000","1,158","31,449","-44,830","161,779","433,598","-297,161","-126,948","1,193,633"
2023-04-06,83900,84700,82700,83800,5379170,-476.3025175,-436.6715815,49.49494949,54.7149718,85740,84955,88206.66667,86301.66667,92172.5,85218.55786,86113.01127,86782.69005,88039.61317,92776.2328,785,-2466.666667,-561.6666667,-6432.5,-3251.666667,-1346.666667,-7217.5,1905,-3965.833333,-5870.833333,-894.4534113,-1564.132193,-2821.055315,-7557.674945,-669.6787813,-1926.601904,-6663.221533,-1256.923122,-5993.542752,-4736.61963,-0.474495848,-1.166861144,-1.664684899,-0.945626478,22.79813848,55.58109741,2.32159637,-19.73791974,-2.329536063,-1.152870648,-0.105826327,-0.04155177,-0.112848311,-0.129570521,-0.82543557,-0.281941614,-0.116371682,-0.080868575,-0.080898038,0,0,0,-0.119189511,-1.430274136,0.953516091,1.330108827,2.418379686,-1.06257379,-1940,-1155,-4406.666667,-2501.666667,-8372.5,-1418.557858,-2313.01127,-2982.690051,-4239.613173,-8976.232803,"503,451","16,957",0,"-126,360",701,"3,750","41,521","-9,762","-239,376","173,925","-1,060,111","867,961","-578,618"
2023-04-07,87900,89400,86000,89100,10867359,-181.3974611,-385.6167574,60.88709677,55.94939679,85840,85245,88250,86250.83333,92075,86512.37191,86397.48639,86858.66743,88057.14023,92745.72465,595,-2410,-410.8333333,-6235,-3005,-1005.833333,-6830,1999.166667,-3825,-5824.166667,114.8855187,-346.2955208,-1544.768323,-6233.352741,-461.1810395,-1659.653841,-6348.23826,-1198.472802,-5887.057221,-4688.584419,4.767580453,5.548996458,3.990326481,6.324582339,102.0266881,-61.91549394,-11.69181285,23.01678736,2.256100945,0.116631677,0.341357189,0.04912705,-0.058901914,-0.105779924,1.518230395,0.330350911,0.087548998,0.019908146,-0.03288359,0,1,1,1.365187713,-2.161547213,1.706484642,3.604651163,3.953488372,-0.33557047,3260,3855,850,2849.166667,-2975,2587.628094,2702.513613,2241.332574,1042.859772,-3645.724647,"545,819","61,039",0,"377,606","14,299","19,940","436,656","235,264","528,106","2,157,690","123,037","-2,337,756","2,826,710"
2023-04-10,88700,92500,88500,90700,5387514,179.3560441,-272.6221971,63.49809886,57.45913721,86540,85565,88306.66667,86208.33333,91982.08333,87908.24794,86807.24959,86984.61276,88100.82386,92728.74768,975,-1766.666667,331.6666667,-5442.083333,-2741.666667,-643.3333333,-6417.083333,2098.333333,-3675.416667,-5773.75,1100.998349,923.6351804,-192.5759238,-4820.499742,-177.3631686,-1293.574273,-5921.498091,-1116.211104,-5744.134922,-4627.923818,0.910125142,3.467561521,2.906976744,1.795735129,-50.42480882,-198.8746166,-29.30229512,4.288268325,2.698403379,0.815470643,0.375388586,0.06421152,-0.049274886,-0.10091411,1.613498741,0.474276762,0.145000302,0.04960828,-0.018304852,1,1,1,2.254791432,-0.225479143,4.28410372,2.485875706,4.519774011,-1.945945946,4160,5135,2393.333333,4491.666667,-1282.083333,2791.752063,3892.750412,3715.387243,2599.176139,-2028.747679,"118,420","-38,882",0,"274,560","2,412","-2,011","194,542","98,903","-167,509","519,317","876,916","-1,357,612","-2,773,316"
2023-04-11,90700,92200,89900,91800,5001836,547.7030235,-108.557153,60.1659751,58.00050479,88000,86100,88390,86199.16667,91904.16667,89205.49862,87282.74963,87142.49431,88161.96727,92721.04023,1900,-390,1800.833333,-3904.166667,-2290,-99.16666667,-5804.166667,2190.833333,-3514.166667,-5705,1922.748997,2063.004319,1043.531357,-3515.541605,140.2553217,-879.2176408,-5438.290602,-1019.472963,-5578.545924,-4559.072961,2.254791432,-0.324324324,1.581920904,1.212789416,-7.158737778,205.3719356,-60.18036897,-5.247596094,0.9421784,1.687081119,0.625255654,0.094368111,-0.010633156,-0.084708526,1.475687115,0.547765355,0.181505147,0.069401629,-0.008311823,1,1,1,1.212789416,-0.882028666,1.653803749,2.113459399,2.55839822,-0.433839479,3800,5700,3410,5600.833333,-104.1666667,2594.501375,4517.250373,4657.505694,3638.032732,-921.0402293,"76,968","-14,866",0,"318,035","-4,854","-1,995","70,409","36,356","-112,875","382,044","294,650","-656,792","-1,327,112"
2023-04-12,91900,92000,89700,90300,4751001,710.3942123,55.23312006,53.75,57.15040383,89140,86660,88466.66667,86200,91830.41667,89570.33242,87570.10681,87246.01908,88197.30665,92700.94861,2480,673.3333333,2940,-2690.416667,-1806.666667,460,-5170.416667,2266.666667,-3363.75,-5630.416667,2000.225611,2324.313334,1373.025764,-3130.616193,324.0877232,-627.1998464,-5130.841803,-951.2875696,-5454.929527,-4503.641957,1.323042999,-0.21691974,-0.22246941,-1.633986928,-5.014858544,29.7042707,-150.8793005,-10.6637931,-1.465678549,1.295454545,0.650406504,0.08673681,0.000966753,-0.080246634,0.408981282,0.329225625,0.118799419,0.040084614,-0.02166889,1,1,0,-1.741022851,-2.39390642,0.108813928,0.668896321,2.564102564,-1.847826087,1160,3640,1833.333333,4100,-1530.416667,729.6675835,2729.893194,3053.980918,2102.693348,-2400.948609,"25,099","33,364",0,"150,384",334,"4,555","-10,308","-1,488","-125,386","43,190","-345,523","268,496","1,479,849"
2023-04-13,89500,90300,88200,88700,4907552,702.1278306,184.6120622,52.86885246,56.29409355,90120,87145,88515,86185,91737.5,89280.22161,87677.71568,87293.69059,88205.61563,92667.74572,2975,1605,3935,-1617.5,-1370,960,-4592.5,2330,-3222.5,-5552.5,1602.50593,1986.531023,1074.605978,-3387.524105,384.0250934,-527.8999518,-4990.030035,-911.9250451,-5374.055128,-4462.130083,-2.611534276,-1.847826087,-1.672240803,-1.771871539,3.295116124,-1.16363302,234.2415963,-1.639344262,-1.498345097,1.099394211,0.559658435,0.054634514,-0.017401392,-0.101182887,-0.323891625,0.122883116,0.054640322,0.009420901,-0.03581721,1,1,0,-0.893854749,-1.452513966,0.893854749,0.566893424,2.380952381,-1.771871539,-1420,1555,185,2515,-3037.5,-580.221611,1022.284319,1406.309412,494.3843669,-3967.745716,"153,284","10,456",0,"44,679",502,"4,702","-27,554","16,192","159,629","351,434","-697,915","336,150","446,729"
2023-04-14,90100,90300,88600,89300,2324722,735.5131119,294.7922721,58.18965517,56.67320588,90160,87410,88570,86164.16667,91657.5,89286.81441,87832.21895,87359.47122,88223.70463,92639.79762,2750,1590,3995.833333,-1497.5,-1160,1245.833333,-4247.5,2405.833333,-3087.5,-5493.333333,1454.595458,1927.343183,1063.109776,-3352.983212,472.7477253,-391.4856811,-4807.578669,-864.2334064,-5280.326394,-4416.092988,0.670391061,0,0.453514739,0.67643743,-52.62970214,4.754872236,59.68202113,10.06415397,0.673449557,0.044385264,0.304090883,0.062136361,-0.024172807,-0.087205341,0.007384386,0.17621726,0.075355545,0.020507762,-0.030159466,1,1,1,-0.887902331,-1.66481687,0.221975583,0.79006772,1.918735892,-1.107419712,-860,1890,730,3135.833333,-2357.5,13.18559268,1467.78105,1940.528776,1076.295369,-3339.797619,"162,972","29,301",0,"-34,664","-5,628","-2,912","3,100","-12,324","-29,211","81,333","270,338","-383,711","-816,133"
2023-04-17,89000,89000,87700,88500,1877825,689.4700917,373.727836,50.23696682,55.38595807,89720,87650,88626.66667,86122.5,91570,89024.54294,87895.81715,87396.86561,88228.2715,92605.44245,2070,1093.333333,3597.5,-1850,-976.6666667,1527.5,-3920,2504.166667,-2943.333333,-5447.5,1128.725793,1627.677328,796.2714417,-3580.899514,498.9515345,-332.4543515,-4709.625307,-831.405886,-5208.576841,-4377.170955,-1.220865705,-1.439645626,-1.015801354,-0.895856663,-19.22367492,-6.259986323,26.7766734,-13.6668422,-2.271351674,-0.488021295,0.274568127,0.063979527,-0.048357302,-0.095464092,-0.293740426,0.072408731,0.042805188,0.005176461,-0.037084674,1,1,0,-0.561797753,-1.460674157,0,0.912200684,1.482326112,-0.561797753,-1220,850,-126.6666667,2377.5,-3070,-524.5429382,604.182855,1103.134389,271.7285035,-4105.442452,"29,898","4,689",0,"-11,843",280,"-4,222","6,061","-6,322","-95,479","-81,627","17,477","59,353","186,217"
2023-04-18,89300,89300,87300,87600,1763334,573.7444196,413.7311527,51.70731707,54.65022987,88880,87850,88661.66667,86070,91466.25,88549.69529,87867.64408,87403.52575,88217.88684,92563.90351,1030,218.3333333,2810,-2586.25,-811.6666667,1780,-3616.25,2591.666667,-2804.583333,-5396.25,682.0512085,1146.169538,331.8084485,-4014.208218,464.1183292,-350.2427601,-4696.259427,-814.3610892,-5160.377756,-4346.016667,0.337078652,0.337078652,-0.456100342,-1.016949153,-6.097000519,-16.78472693,10.70386331,2.926829268,-1.328365933,-0.936246099,0.228180262,0.0394915,-0.06095968,-0.1133013,-0.533389592,-0.03205279,0.007620575,-0.01177021,-0.044855832,1,1,0,-1.903695409,-2.239641657,0,0.343642612,2.290950745,-1.903695409,-1280,-250,-1061.666667,1530,-3866.25,-949.6952921,-267.6440836,196.4742456,-617.8868437,-4963.90351,"133,788","-14,290",0,"-49,154",-138,"-1,488","-85,540","-1,077","-205,431","-209,040","-20,652","243,809","-35,076"
2023-04-19,88000,88500,86600,88200,2024519,524.4010078,435.8651238,48.4375,53.40768389,88460,87915,88671.66667,86055,91373.33333,88433.13019,87899.29703,87429.63966,88217.59119,92527.68854,545,-211.6666667,2405,-2913.333333,-756.6666667,1860,-3458.333333,2616.666667,-2701.666667,-5318.333333,533.8331667,1003.490531,215.5390014,-4094.558349,469.6573639,-318.2941653,-4628.391515,-787.9515292,-5098.048879,-4310.09735,-1.455767077,-0.895856663,-0.801832761,0.684931507,14.81199818,-8.600242557,5.349843943,-6.32370283,-2.273633572,-0.472547255,0.073989755,0.011278832,-0.017427675,-0.10158574,-0.131638056,0.036023436,0.02987741,-0.000335136,-0.039124287,1,1,0,0.227272727,-1.590909091,0.568181818,1.847575058,2.193995381,-0.338983051,-260,285,-471.6666667,2145,-3173.333333,-233.1301948,300.702972,770.3603359,-17.59119335,-4327.688543,"166,723","-2,253",0,"51,398",-4,"5,800","-61,649","8,779","10,091","181,138","-219,346","39,837","-86,958"
2023-04-20,86600,88400,86200,87700,1746001,439.8795199,436.668003,47.69230769,52.26460865,88260,87875,88610,86090.83333,91280.41667,88188.75346,87880.31636,87438.50394,88209.03597,92487.62474,385,-350,2169.166667,-3020.416667,-735,1784.166667,-3405.416667,2519.166667,-2670.416667,-5189.583333,308.4371045,750.2495257,-20.28250384,-4298.871275,441.8124212,-328.7196083,-4607.308379,-770.5320296,-5049.120801,-4278.588771,-1.590909091,-0.11299435,-0.461893764,-0.566893424,-13.75724308,-16.11772034,0.184203595,-1.538461538,-2.140282366,-0.226090889,-0.045498493,-0.069544951,0.041640036,-0.101689041,-0.276340701,-0.021593653,0.010138751,-0.009697869,-0.043299261,1,1,0,1.270207852,-0.461893764,2.07852194,1.740139211,2.552204176,-0.791855204,-560,-175,-910,1609.166667,-3580.416667,-488.7534632,-180.3163587,261.4960626,-509.035967,-4787.624738,"64,490","2,210",0,"29,707","-1,485","1,005","-9,124","12,630","27,497","124,720","-86,991","-39,388","119,849"
2023-04-21,87700,89800,87200,89100,2624982,480.3270206,445.3998065,54.87179487,52.7860459,88220,87965,88556.66667,86144.16667,91195.41667,88492.50231,87996.47671,87492.97922,88223.76265,92459.51167,255,-336.6666667,2075.833333,-2975.416667,-591.6666667,1820.833333,-3230.416667,2412.5,-2638.75,-5051.25,496.0256033,999.5230906,268.7396635,-3967.009361,503.4974873,-227.2859398,-4463.034964,-730.7834271,-4966.532452,-4235.749025,1.270207852,1.583710407,1.160092807,1.596351197,50.34252558,9.19513159,1.999643542,15.05376344,0.997687071,-0.045320644,0.102418208,-0.060188843,0.061950072,-0.093119645,0.344430365,0.132180165,0.06230125,0.016695204,-0.030396573,1,1,1,1.596351197,-0.570125428,2.394526796,2.178899083,2.981651376,-0.779510022,880,1135,543.3333333,2955.833333,-2095.416667,607.4976912,1103.523295,1607.020782,876.2373548,-3359.51167,"264,092","-7,881",0,"140,872","14,045","3,990","70,583","57,633","75,980","627,195","10,991","-627,499","3,765"
2023-04-24,88100,88800,87000,87200,2054455,354.9758941,427.315024,57.21925134,53.67268699,87960,88050,88485,86171.66667,91110.83333,88061.66821,87920.62178,87483.37334,88206.84095,92415.86427,-90,-525,1788.333333,-3150.833333,-435,1878.333333,-3060.833333,2313.333333,-2625.833333,-4939.166667,141.0464247,578.2948637,-145.1727428,-4354.196064,437.248439,-286.2191675,-4495.242489,-723.4676065,-4932.490928,-4209.023321,0.456100342,-1.113585746,-0.229357798,-2.132435466,-21.73451094,-26.09703829,-4.060348077,4.278074866,1.679688396,-0.294717751,0.096629341,-0.080927466,0.03192323,-0.092749544,-0.486859442,-0.086202229,-0.010979025,-0.01918043,-0.047207041,1,0,1,-1.021566402,-1.248581158,0.794551646,0.229885057,2.068965517,-1.801801802,-760,-850,-1285,1028.333333,-3910.833333,-861.6682059,-720.6217812,-283.3733422,-1006.840949,-5215.86427,"82,472","10,857",0,"93,202",-273,"5,161","-45,923","-5,039","132,215","261,815","-532,671","259,903","-63,459"
2023-04-25,87500,87800,83700,85500,4096411,117.1084772,365.2737147,52.21674877,53.38149934,87540,87905,88398.33333,86180,91019.16667,87207.7788,87690.08637,87418.34471,88162.09978,92358.47121,-365,-858.3333333,1360,-3479.166667,-493.3333333,1725,-3114.166667,2218.333333,-2620.833333,-4839.166667,-482.3075695,-210.5659041,-954.320972,-5150.692402,271.7416654,-472.0134025,-4668.384832,-743.7550679,-4940.126498,-4196.37143,-0.681044268,-1.126126126,-3.793103448,-1.949541284,99.39161481,-67.00945639,-14.51886919,-8.742691405,-0.542524811,-0.477489768,-0.16467916,-0.097945038,0.009670619,-0.100610063,-0.96964936,-0.262208573,-0.074332564,-0.050723019,-0.062103044,1,0,0,-2.285714286,-4.342857143,0.342857143,2.150537634,4.898446834,-2.619589977,-2040,-2405,-2898.333333,-680,-5519.166667,-1707.778804,-2190.086373,-1918.344708,-2662.099776,-6858.471206,"7,831","-89,879",0,"40,626","-7,225","14,172","-64,911","-4,049","-84,902","-98,458","-288,557","475,857","-205,681"
2023-04-26,86400,88700,86200,87400,3240654,80.97749831,308.4144714,58.41121495,54.38744246,87380,87930,88380,86219.16667,90925,87271.85254,87662.4591,87417.74324,88149.50309,92317.32207,-550,-1000,1160.833333,-3545,-450,1710.833333,-2995,2160.833333,-2545,-4705.833333,-390.6065638,-145.8907062,-877.6505495,-5045.469531,244.7158576,-487.0439857,-4654.862967,-731.7598432,-4899.578825,-4167.818981,-1.257142857,1.025056948,2.986857826,2.222222222,-20.8904087,-30.85257338,-15.56620172,11.86298713,1.884441491,-0.182773589,0.028439793,-0.020739456,0.045447513,-0.103458063,0.073472496,-0.031505584,-0.000688032,-0.014288102,-0.044553724,1,0,1,1.157407407,-0.231481481,2.662037037,1.392111369,2.900232019,-1.465614431,20,-530,-980,1180.833333,-3525,128.1474641,-262.4590998,-17.74324217,-749.5030854,-4917.322067,"-243,407","6,491",0,"-47,576",777,"-1,201","69,964","45,939","37,696","-137,808","728,273","-596,169","875,716"
2023-04-27,87900,89200,86000,88800,2980163,163.4278425,279.4171456,49.14285714,53.3385254,87600,87930,88336.66667,86255,90834.58333,87781.23502,87770.79633,87463.06314,88160.2551,92288.13267,-330,-736.6666667,1345,-3234.583333,-406.6666667,1675,-2904.583333,2081.666667,-2497.916667,-4579.583333,10.4386956,318.1718881,-379.0200766,-4506.897648,307.7331925,-389.4587722,-4517.336344,-697.1919647,-4825.069536,-4127.877572,1.736111111,0.563697858,-0.232018561,1.601830664,-8.038223149,101.8188336,-9.402063931,-15.86742857,-1.928601561,0.251773861,0,-0.049030701,0.041560751,-0.099440931,0.583673284,0.123584519,0.051842901,0.012197477,-0.031618546,1,0,0,1.023890785,-2.161547213,1.478953356,3.255813953,3.720930233,-0.448430493,1200,870,463.3333333,2545,-2034.583333,1018.764976,1029.203672,1336.936864,639.7448995,-3488.132672,"63,147","9,883",0,"241,334","2,295",-743,"129,714","50,570","-175,873","310,444","-44,623","-276,213","-703,348"
2023-04-28,90800,91400,88700,89500,3737493,282.0037209,279.9344607,46.38554217,51.94792875,87680,87975,88271.66667,86280,90753.33333,88354.15668,87935.48239,87529.84795,88182.39964,92264.99464,-295,-591.6666667,1400,-3073.333333,-296.6666667,1695,-2778.333333,1991.666667,-2481.666667,-4473.333333,418.6742903,824.3087315,171.7570383,-3910.837959,405.6344412,-246.917252,-4329.512249,-652.5516932,-4735.146691,-4082.594997,3.299203641,2.466367713,3.139534884,0.788288288,25.41236838,72.5554939,0.185140768,-5.610815354,-2.607114906,0.091324201,0.051177073,-0.073582129,0.028983827,-0.08944831,0.652669854,0.187631958,0.076357736,0.025118512,-0.025071512,1,1,0,-1.431718062,-2.31277533,0.660792952,0.901916573,3.043968433,-2.078774617,1820,1525,1228.333333,3220,-1253.333333,1145.843317,1564.517608,1970.152049,1317.600356,-2764.994642,"-41,149","-4,747",0,"201,436",247,-88,"105,359","37,051","-137,920","164,936","497,681","-656,552","630,189"
2023-05-02,90900,90900,88900,90200,2427349,427.5317883,309.4539262,45.0617284,50.57068868,88280,88125,88238.33333,86300.83333,90660.41667,88969.43779,88151.15074,87617.39392,88215.74841,92247.85776,155,41.66666667,1979.166667,-2380.416667,-113.3333333,1824.166667,-2535.416667,1937.5,-2422.083333,-4359.583333,818.2870525,1352.043869,753.6893779,-3278.419968,533.756816,-64.59767462,-4096.707021,-598.3544906,-4630.463837,-4032.109346,0.110132159,-0.547045952,0.225479143,0.782122905,-35.05408572,51.60501675,10.54513455,-2.853936187,-2.651193425,0.684306569,0.170502984,-0.037762211,0.024146191,-0.102383751,0.696380486,0.245257475,0.100018418,0.037817939,-0.01857355,1,1,0,-0.770077008,-2.200220022,0,1.46231721,2.249718785,-0.770077008,1920,2075,1961.666667,3899.166667,-460.4166667,1230.562212,2048.849264,2582.60608,1984.251589,-2047.857757,"28,445",668,0,"78,924",778,"1,734","39,754","-7,163","48,837","191,309","11,169","-204,319","-494,712"
2023-05-03,89000,90300,88600,89800,1779615,504.7685158,348.5168441,48.34437086,50.12542512,89140,88390,88250,86305.83333,90574.16667,89246.29186,88308.184,87688.95477,88241.93439,92227.54358,750,890,2834.166667,-1434.166667,140,2084.166667,-2184.166667,1944.166667,-2324.166667,-4268.333333,938.1078598,1557.337084,1004.357472,-2981.251725,619.2292242,66.24961194,-3919.359585,-552.9796122,-4538.588809,-3985.609197,-2.090209021,-0.660066007,-0.337457818,-0.44345898,-26.68483189,18.06572744,12.62317735,7.284768212,-0.880477557,0.974173086,0.30070922,0.013221767,0.005793687,-0.095135235,0.311178847,0.178140911,0.081674257,0.029684016,-0.022021294,1,1,0,0.898876404,-0.449438202,1.460674157,1.354401806,1.918735892,-0.553709856,660,1410,1550,3494.166667,-774.1666667,553.708141,1491.816001,2111.045225,1558.065613,-2427.543584,"25,918","-9,208",0,"54,879","-2,442",197,"26,192","11,076","-79,254","36,566","116,833","-143,724","206,314"
2023-05-04,88900,89600,87500,88700,1794303,471.779986,373.1694725,50,50.10034009,89400,88595,88215,86302.5,90475,89064.19457,88345.49981,87722.1038,88249.50572,92198.26936,805,1185,3097.5,-1075,380,2292.5,-1880,1912.5,-2260,-4172.5,718.6947639,1342.090774,814.688853,-3134.074791,623.39601,95.9940891,-3852.769555,-527.4019209,-4476.165565,-3948.763644,-0.112359551,-0.775193798,-1.241534989,-1.224944321,0.825347055,-6.535377865,7.073583039,3.424657534,-0.05004451,0.291676015,0.231926689,-0.039660057,-0.003862234,-0.109486701,-0.20403905,0.042256344,0.037802964,0.008580198,-0.031741299,1,1,0,-0.224971879,-1.57480315,0.787401575,1.371428571,2.4,-1.004464286,-700,105,485,2397.5,-1775,-364.1945726,354.5001912,977.8962012,450.4942803,-3498.269364,"-6,323",-373,0,"61,808","10,000","1,045","-63,865","-21,356","-184,307","-202,998","-195,018","396,116","-295,855"
2023-05-08,89700,90000,87700,88700,2615242,440.5578616,386.6471503,47.85714286,49.65170065,89380,88840,88111.66667,86262.5,90371.66667,88942.79638,88379.26173,87754.16597,88256.95191,92169.23808,540,1268.333333,3117.5,-991.6666667,728.3333333,2577.5,-1531.666667,1849.166667,-2260,-4109.166667,563.53465,1188.630412,685.8444756,-3226.441701,625.0957624,122.3098256,-3789.976351,-502.7859368,-4415.072114,-3912.286177,0.899887514,0.446428571,0.228571429,0,45.75252898,-6.617941688,3.611677487,-4.285714286,-0.89548184,-0.022371365,0.276539308,-0.117138053,-0.046348599,-0.114212029,-0.136304147,0.038215781,0.036549705,0.008437652,-0.031487881,1,1,0,-1.114827202,-2.229654404,0.334448161,1.140250855,2.622576967,-1.444444444,-680,-140,588.3333333,2437.5,-1671.666667,-242.7963818,320.7382683,945.8340307,443.0480939,-3469.238083,"-187,871","9,439",0,"52,018","1,701","3,800","-34,181","-4,697","104,789","-64,441","-289,307","344,038","-730,565"
2023-05-09,88400,88600,86700,87300,2297473,299.3945692,369.1966341,45.89041096,48.89944271,88940,88750,87993.33333,86232.5,90272.91667,88395.19759,88276.4749,87739.27528,88241.13452,92128.82947,190,946.6666667,2707.5,-1332.916667,756.6666667,2517.5,-1522.916667,1760.833333,-2279.583333,-4040.416667,118.7226877,655.9223061,154.0630686,-3733.63188,537.1996184,35.34038091,-3852.354568,-501.8592375,-4389.554186,-3887.694949,-1.449275362,-1.555555556,-1.140250855,-1.578354002,-12.15065374,-32.04194153,-4.513292343,-4.109589041,-1.515069832,-0.492280152,-0.101305718,-0.134299279,-0.034777569,-0.109270974,-0.615675261,-0.11630198,-0.016968639,-0.017921973,-0.043841759,1,0,0,-1.244343891,-1.923076923,0.226244344,0.692041522,2.191464821,-1.467268623,-1640,-1450,-693.3333333,1067.5,-2972.916667,-1095.197588,-976.4749001,-439.2752818,-941.1345192,-4828.829468,"-83,085","6,828",0,"-11,818",0,"13,578","-107,952","-11,742","-58,149","-259,168","-337,990","587,487","466,098"
2023-05-10,87200,87700,86300,86900,2137658,153.4758122,326.0524697,47.5177305,48.62310027,88280,88560,87883.33333,86193.33333,90166.25,87896.79839,88145.38205,87711.75806,88218.96701,92085.43669,-280,396.6666667,2086.666667,-1886.25,676.6666667,2366.666667,-1606.25,1690,-2282.916667,-3972.916667,-248.5836606,185.0403325,-322.1686146,-4188.6383,433.6239931,-73.58495401,-3940.05464,-507.2089471,-4373.678633,-3866.469686,-1.357466063,-1.015801354,-0.461361015,-0.458190149,-6.956120921,-48.73794384,-11.68595821,3.546099291,-0.56512391,-0.742073308,-0.214084507,-0.12500947,-0.045419844,-0.118160209,-0.563830626,-0.148502586,-0.031362491,-0.025121518,-0.047100105,1,0,0,-0.344036697,-1.032110092,0.573394495,0.695249131,1.622247972,-0.912200684,-1380,-1660,-983.3333333,706.6666667,-3266.25,-996.7983919,-1245.382053,-811.7580594,-1318.967007,-5185.436692,"-91,200","-7,245",0,"-68,863",1,34,"-9,578","-17,030","-137,700","-324,336","105,814","219,628","124,582"
2023-05-11,86900,87300,85000,86300,2806299,-10.46026022,258.7499237,43.26241135,47.55096248,87580,88285,87811.66667,86150,90055,87364.53226,87969.63138,87665.47091,88187.24854,92037.42477,-705,-231.6666667,1430,-2475,473.3333333,2135,-1770,1661.666667,-2243.333333,-3905,-605.0991196,-300.9386487,-822.7162823,-4672.892508,304.1604709,-217.6171628,-4067.793389,-521.7776337,-4371.95386,-3850.176226,-0.344036697,-0.456100342,-1.506373117,-0.690448792,31.2791382,-106.8155757,-20.64163049,-8.955223881,-2.204996757,-0.792931581,-0.310523939,-0.081547506,-0.050274577,-0.123383195,-0.605558041,-0.199387271,-0.052771887,-0.035954244,-0.052138454,0,0,0,-0.690448792,-2.186421174,0.460299194,1.529411765,2.705882353,-1.145475372,-1280,-1985,-1511.666667,150,-3755,-1064.532261,-1669.631381,-1365.47091,-1887.248544,-5737.42477,"-48,937","4,105",0,"-75,348","-5,000","11,898","-30,146","-10,359","136,936","-20,956","-433,739","448,628","-416,549"
