회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS),[제조]정상영업이익증가율(IFRS),[제조]순이익증가율(IFRS),[제조]자기자본증가율(IFRS),[제조]매출액증가율(IFRS),[제조]종업원수증가율(IFRS),[제조]매출액총이익률(IFRS),[제조]매출액정상영업이익률(IFRS),[제조]매출액순이익률(IFRS),[제조]자기자본정상영업이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]금융비용부담률(IFRS),[제조]수지비율(관계기업투자손익 제외)(IFRS),[제조]사내유보 대 자기자본비율(IFRS),[제조]1주당매출액(IFRS),[제조]1주당순이익(IFRS),[제조]1주당 CASH FLOW(IFRS),[제조]1주당순자산(IFRS),[제조]유보율(IFRS),[제조]총자본회전률(IFRS),[제조]자기자본회전률(IFRS),[제조]타인자본회전률(IFRS),[제조]유동자산회전률(IFRS),[제조]당좌자산회전률(IFRS),[제조]재고자산회전률(IFRS),[제조]매출채권회전률(IFRS),[제조]순운전자본회전률(IFRS),[제조]운전자본회전률(IFRS),[제조]종업원1인당 부가가치(IFRS),[제조]노동장비율(IFRS),[제조]기계장비율(IFRS),[제조]자본집약도(IFRS),[제조]총자본투자효율(IFRS),[제조]설비투자효율(IFRS),[제조]기계투자효율(IFRS),[제조]부가가치율(IFRS),[제조]노동소득분배율(IFRS),[제조]자기자본구성비율(IFRS),[제조]유동비율(IFRS),[제조]당좌비율(IFRS),[제조]현금비율(IFRS),[제조]재고자산 대 순운전자본비율(IFRS),[제조]매출채권 대 매입채무비율(IFRS),[제조]부채비율(IFRS),[제조]CASH FLOW 대 부채비율(IFRS),[제조]CASH FLOW 대 차입금비율(IFRS),[제조]CASH FLOW 대 총자본비율(IFRS),[제조]CASH FLOW 대 매출액비율(IFRS)
(주)TCC스틸,002710,2020/12,-3.35,-80.93,0,0.77,-4.69,-1.45,5.23,0.75,-0.98,2.47,-3.24,1.36,101.06,4.4,14062.4,-143,-43.43,4077.2,332.56,1.22,3.3,1.93,2.79,5.64,5.5,8.69,1.28,0,118.93,170.98,51.57,963.85,12.34,69.56,230.63,9.96,80.37,37.61,92.8,50.65,2.94,0,298.92,165.86,-0.38,-0.47,-0.24,-0.19
(주)TCC스틸,002710,2021/12,18.3,859.31,0,29.87,26.1,2.21,9.79,5.68,7.1,20.51,25.64,0.96,91.36,24.81,17354.74,1248,275.72,5116.99,448.22,1.43,3.61,2.37,2.96,5.2,6.88,8.02,1.6,0,279.58,0,0,0,25.06,176.47,620.4,18.99,38.24,41.29,141.17,82.69,24.88,142.04,241.37,142.17,1.51,2.38,0.89,0.67
(주)TCC스틸,002710,2022/12,40.41,85.29,-19.89,36.08,29.31,-0.72,13.29,8.14,4.4,28.49,15.4,1.19,94.84,30.32,21227.46,979,-473.52,6711.05,588.82,1.42,3.5,2.39,2.75,5.02,6.09,7.81,1.46,0,267.71,0,0,0,16.97,162.87,518.47,13.96,45.54,40.02,98.38,51.15,4.93,0,199.78,149.87,-1.02,-1.49,-0.61,-0.5
(주)강원랜드,035250,2012/12,6.78,-16.82,-24.63,4.61,2.31,1.24,50.57,32.24,22.93,17.88,12.72,-3.45,70.37,12.44,6043.25,1461,2142.71,10423.59,2290.6,0.46,0.55,2.63,1.16,1.16,750.25,247.38,0.81,0,217.91,412.08,85.65,915.64,23.8,52.88,254.41,53.66,39.34,81.74,216.22,215.99,15.44,0.2,254.91,22.33,83.36,0,15.22,34.32
(주)강원랜드,035250,2013/12,6.52,-4.37,-1.14,5.91,4.95,14.86,47.06,29.37,21.6,16.24,11.95,-2.98,72.2,11.69,6342.45,1446,2019.91,11105.43,2422.22,0.45,0.55,2.44,1.26,1.26,1007.39,232.36,0.84,0,225.46,355.83,71.53,849.17,26.55,63.36,315.18,60.76,39.45,81.28,181.76,181.5,22.75,0.32,269.91,23.04,76.58,0,14.34,32.82
(주)강원랜드,035250,2014/12,8.86,32.05,24.11,7.62,9.98,-1.8,52.2,35.27,24.38,20.09,13.89,-2.96,67.56,12.46,6975.26,1795,2415.29,11890.24,2601.91,0.46,0.57,2.4,1.25,1.25,1106.13,269.39,0.84,0,250.61,346.21,64.88,941.37,26.62,72.39,386.28,60.31,31.73,80.35,217.74,217.55,15.07,0.17,156,24.46,71.42,0,14.03,31.79
(주)강원랜드,035250,2015/12,9.1,14.74,18.32,10.36,9.29,0.81,53.72,37.03,26.39,21.14,15.07,-2.59,65.25,15.17,7623.51,2123,2719.47,13081.8,2864.85,0.46,0.57,2.41,1.06,1.06,1154.03,330.09,0.75,0,276.6,337.23,58.93,1018.8,27.15,82.02,469.36,61.39,29.53,81.27,261.93,261.69,15.6,0.15,132.82,23.04,79.53,0,14.89,33.68
(주)강원랜드,035250,2016/12,7.81,3.48,5.7,8.52,3.9,0.25,53.85,36.88,26.85,20,14.56,-2.31,65.64,13.99,7920.78,2244,2807.73,14265.66,3103.51,0.44,0.54,2.4,0.96,0.96,1156.25,377.05,0.69,0,286,331.17,52.16,1095.61,26.1,86.36,548.28,61.25,29.79,81.81,250.76,250.58,12.73,0.12,136.1,22.23,81.75,0,14.87,34.89
(주)강원랜드,035250,2017/12,5.19,-14.25,-3.93,7.63,-5.41,1.76,51.02,33.43,27.27,15.87,12.94,-2.33,66.16,12.83,7492.28,2156,2178.03,15425.13,3335.4,0.39,0.47,2.28,0.81,0.81,1228.69,362.92,0.6,0,273.92,314.86,45.29,1132.56,24.19,87,604.85,63.11,31.55,83.7,316.75,316.56,15.17,0.09,137.92,19.47,78.23,0,12.75,33.27
(주)강원랜드,035250,2018/12,1.13,-18.84,-31.98,2.45,-10.41,40.64,49.36,30.28,20.7,12.27,8.39,-3.04,72.42,7.99,6712.34,1467,1711.07,15908.84,3415.48,0.34,0.41,2.17,0.74,0.74,1175.54,199.93,0.55,0,162.95,0,0,0,20.01,66.53,428.45,58.94,38.98,84.79,275.44,275.26,7.46,0.1,273.17,17.93,64.68,0,9.84,28.97
(주)강원랜드,035250,2019/12,4.89,15.61,12.88,3.68,5.68,-0.9,51.61,33.13,22.11,13.76,9.19,-2.74,69.52,8.46,7093.62,1655,1911.72,16511.7,3538.86,0.35,0.42,2.23,0.84,0.84,635.66,173.28,0.62,0,176.15,255.98,36.42,861.95,20.44,68.81,483.62,59.74,31.99,83.82,287.22,286.66,9.09,0.3,201.85,19.31,53.97,583.1,8.74,25.54
(주)강원랜드,035250,2020/12,-18.04,0,0,-12.74,-68.54,-27.86,-14.01,-90.24,-58.38,-12.38,-8.01,-5.27,170.96,0,2231.81,-1375,-3074.23,15149.84,3096.04,0.12,0.14,0.86,0.28,0.29,165,96.91,0.22,0.01,1.96,352.03,48.99,979.26,0.2,0.56,3.99,1.52,4509.32,89.24,452.28,451.62,19.63,0.19,168.54,12.06,-31.79,-196.59,-3.42,-26.04
(주)강원랜드,035250,2021/12,5,0,0,0.14,64.9,3.91,7.7,-6.71,-1.51,-1.63,-0.37,-1.44,100.99,0.14,3680.36,-59,1005.49,15174.29,3100.28,0.21,0.24,1.64,0.5,0.5,283.36,291.35,0.4,0.01,113.43,324.01,40.44,989.53,11.46,35.01,280.49,55.58,75.51,85.11,325.09,324.42,40.22,0.3,125.83,17.49,-38.94,-351.49,-5.8,-28.11
(주)강원랜드,035250,2022/12,8.91,0,0,5,61.22,19.44,27.47,17.17,9.13,6.54,3.48,-2.06,87.09,4.76,5933.51,572,1962.58,15602.98,3252.19,0.32,0.38,1.93,0.9,0.9,341.91,321.07,0.63,0,142.93,262.19,28.09,902.26,15.84,54.52,508.82,51.89,53.81,82.06,173.96,173.38,14.53,0.79,139.15,21.86,42.57,525.62,7.64,25.01
(주)갤럭시아에스엠,011420,2012/12,-1.33,-68.96,-92.54,2.5,17.12,8.11,9.77,4.28,0.6,6.44,0.9,0.8,98.62,-6.74,1905.89,11,132.32,979.07,156.37,0.92,1.51,2.4,1.92,1.92,0,7.89,1.18,0,243.03,6.1,0,1004.25,24.2,3980.86,0,25.99,33.35,62.62,174.23,174.23,41.68,0,268.38,59.7,21.82,234.08,8.16,8.76
(주)갤럭시아에스엠,011420,2013/12,-14.96,-59.2,0,-10.66,-17.37,25,8.74,2.11,-4.6,2.74,-5.96,0.29,104.83,-13.86,1574.91,-72,-39.77,954.81,129.05,0.83,1.3,2.31,1.66,1.66,0,7.6,1.04,0,78.57,5.16,0,683.18,11.5,1522.31,0,12.71,81.12,65.79,165.21,165.21,18.33,0,339.67,52,7.77,47.11,2.66,2.94
(주)갤럭시아에스엠,011420,2014/12,18.65,0,0,4.14,6.87,26,5.28,-1.55,-2.82,-2.23,-4.06,0.57,102.69,-17.29,1683.17,-47,-98.75,941.98,138.53,0.88,1.44,2.29,1.76,1.78,163.36,6.78,1.07,0.01,53.97,2.7,0,643.31,8.39,1999.15,0,10.29,105.19,57.74,149,146.25,9.82,5.61,373.69,73.18,-7.94,-51.65,-3.35,-4.11
(주)갤럭시아에스엠,011420,2015/12,65.8,0,0,116.5,62.85,47.62,9.91,4.8,4.79,6.97,6.96,0.1,94.19,-2.9,2434.57,117,136.15,2148.54,267.81,1,1.45,3.2,1.72,1.74,266.03,8.8,1.17,0,109.86,4.61,0,722.54,15.2,2382.93,0,19,53.55,75.4,270.56,270.56,137.32,0,300.55,32.63,3.24,0,0.8,0.99
(주)갤럭시아에스엠,011420,2016/12,-16.92,0,0,-11.48,-15.1,15.05,0.85,-7.06,-3.42,-6.75,-3.27,-0.18,101.5,-9.03,1657.58,-57,-68.12,1532.92,225.57,0.74,0.96,3.32,1.23,1.23,0,7.1,0.92,0,46.85,4.38,0,521.73,8.98,1070.7,0,10.98,124.43,80.33,340.35,340.35,181.08,0,184.68,24.48,5.15,0,1.01,1.24
(주)갤럭시아에스엠,011420,2017/12,-12.3,0,0,-9.71,-19.16,17.76,-0.41,-9.02,-15.98,-7.8,-13.83,-0.15,116.02,-24.57,1340.04,-214,-268.03,1384.41,193.97,0.7,0.87,3.8,1.25,1.25,0,5.37,0.96,0,-2.19,0,0,0,-0.56,-79.16,0,-0.75,0,82.71,324.23,324.23,119.84,0,245.75,20.9,-54.71,0,-9.46,-12.54
(주)갤럭시아에스엠,011420,2018/12,-31.91,0,0,-33.82,-40.33,-11.9,-9.45,-30.36,-71.17,-19.88,-46.6,-0.17,129.86,-95.64,799.66,-569,-95.78,922.65,94.54,0.54,0.65,2.94,1.11,1.11,0,4.09,0.81,0,-86.5,0,0,0,-28.8,-3816.27,0,-43.58,0,80.38,222.68,222.68,120.97,0,204.88,24.41,-76.62,0,-15.03,-22.75
(주)갤럭시아에스엠,011420,2019/12,-15.29,0,0,-18.65,30.42,9.01,6.25,-2.7,-4.79,-3.2,-5.66,-0.33,104.67,-123.88,1042.94,-50,29.95,743.03,58.25,0.93,1.18,4.43,2.06,2.06,0,8.19,1.41,0,27.17,0,0,0,11.64,642.2,0,11.44,142.77,77.19,216.18,216.18,120.35,0,261.96,29.56,-14.08,-451.18,-3.21,-3.16
(주)갤럭시아에스엠,011420,2020/12,1.11,0,0,-4.95,-32,-33.06,14.71,7.04,5.04,6.47,4.63,0.01,93.72,-125.58,709.25,36,104.15,703.85,50.42,0.69,0.92,2.74,1.4,1.4,0,5.97,0.96,0,66.13,0,0,0,18.76,192.96,0,27.41,76.98,72.56,221.64,221.64,81.96,0,522.7,37.82,23.58,68.44,6.47,9.45
(주)갤럭시아에스엠,011420,2021/12,43.24,151.06,274.19,59.51,47.9,13.58,27.25,11.95,12.74,12.84,13.69,0.03,89.57,-67.59,1049,134,58.51,1151.44,139.93,0.83,1.07,3.68,1.89,2.21,13.01,11.3,1.3,0,79.25,0,0,0,17.83,212.2,0,25.23,58.43,80.81,222.91,162.1,54.87,49.47,187.09,23.75,28.54,99.6,5.48,7.75
(주)갤럭시아에스엠,011420,2022/12,41.47,20.92,25.3,0.86,4.13,-33.7,33.34,13.87,15.33,12.58,13.9,0.54,85.47,-53.18,1092.35,167,31.64,1161.72,141.99,0.61,0.91,1.86,2,3.19,5.38,7.37,0.98,0,130.82,0,0,0,13.79,467.01,0,26.52,42.94,57.61,57.09,29.16,3.12,0,540.6,73.59,5.06,7,2.15,4.13
(주)경농,002100,2012/12,15.12,70.38,108.93,3.76,8.53,-0.65,36.59,10.68,5.03,9.41,4.43,1.11,93.09,5.24,6040.15,381,554.68,6785.94,1359.38,0.69,0.88,3.17,1.5,7.45,1.88,26.38,1.07,0.05,106.67,167.9,6.91,664.93,16.04,63.53,1543.97,24.91,52.72,74.46,196.65,42.58,16.11,159.41,28.81,34.3,25.31,83.61,6.46,10.04
(주)경농,002100,2013/12,5.66,17.23,108.68,7.39,6.27,1.63,38.56,11.78,9.88,10.44,8.75,0.99,87.87,10.92,6418.9,795,754.81,7173.59,1462.58,0.67,0.89,2.67,1.55,7.05,1.99,23.69,1.05,0.05,136.64,157.91,5.44,691.28,19.77,86.53,2510.5,30.52,42.48,75.68,223.01,49.84,23.2,140.78,34.39,32.14,27.16,90.99,6.61,10.2
(주)경농,002100,2014/12,7.39,-14.42,-32.58,3.87,-3.18,9.32,39.81,10.41,6.88,8.47,5.59,0.85,91.18,15.14,6214.65,535,655.83,7465.11,1519.53,0.6,0.81,2.36,1.48,6.36,1.92,18.72,1,0.07,113.31,162.55,3.88,679.03,16.69,69.71,2920.85,28.58,50.83,73.2,197.73,47.62,19.12,153.6,40.25,36.61,24.73,67.76,6.63,11.35
(주)경농,002100,2015/12,14.83,-35.02,-30.01,2.4,2.08,1.76,38.67,6.63,4.72,5.33,3.79,1.04,94.06,17.7,6343.85,364,-435.42,7634.43,1547.63,0.55,0.8,1.79,1.36,5.65,1.78,13.92,0.85,0.11,106.01,167.92,7.29,766.21,13.84,63.13,1454.69,26.66,57.04,65.28,147.27,35.24,8.91,236.99,52.43,53.19,2.6,4.67,0.9,1.74
(주)경농,002100,2016/12,0.57,-20.79,-11.06,2.12,4.07,-3.18,36.89,5.05,4.03,4.13,3.3,0.9,95.2,19.71,6602.03,323,400.31,7742.53,1581.43,0.54,0.82,1.57,1.28,5.67,1.65,12.41,0.76,0.13,112.52,0,0,0,14.14,62.96,1313.3,26.32,60.8,66.28,149.74,31.68,8.11,237.33,45.79,50.87,-0.42,-0.82,-0.14,-0.27
(주)경농,002100,2017/12,0.88,25.65,99.95,3.53,-0.02,0.9,36.46,6.34,8.06,5.05,6.42,1.12,90.79,23.34,6600.44,646,663.57,8014.73,1638.93,0.53,0.8,1.63,1.26,6.11,1.58,12.56,0.75,0.12,133.95,0,0,0,16.83,78.39,1735.29,31.62,50.72,68.02,146.19,29.15,8.28,253.37,44.1,47.01,13.42,28.38,4.29,8.06
(주)경농,002100,2018/12,5.97,67.19,-16.69,2.25,2.12,3.55,37.48,10.38,6.57,8.2,5.2,1,90.19,30.49,6740.66,538,213.19,8237.02,1676.8,0.53,0.79,1.59,1.22,5.26,1.6,10.65,0.72,0.17,134.87,0,0,0,16.56,69.6,1751.07,32.28,50.01,65.63,143.04,37.71,8.62,244.73,80,52.37,9.71,20.43,3.34,6.5
(주)경농,002100,2019/12,4.27,-22.6,-26.54,2.05,3.51,3.43,37.47,7.76,4.67,6.22,3.74,1.37,93.46,31.24,6976.94,395,202.48,8437.04,1712.08,0.52,0.8,1.48,1.15,4.33,1.57,9.4,0.7,0.25,121.06,175.89,5.14,820.99,14.75,68.83,2354.09,28.96,56.55,64.23,171.9,46.05,10.96,175.03,67.66,55.69,4.24,8.48,1.52,2.98
(주)경농,002100,2020/12,0.64,0.91,48.11,3.34,9.46,1.1,35.08,7.16,6.31,6.11,5.39,0.77,91.3,33.54,7636.79,585,393.51,8720.98,1770.84,0.56,0.85,1.59,1.15,4.21,1.59,9.98,0.72,0.23,132.13,0,0,0,16.17,76.62,3088.36,29.19,52.05,65.95,158.64,44.52,10.9,194.61,75.71,51.62,6.35,13.77,2.16,3.9
(주)경농,002100,2021/12,4.62,24.09,134,8.56,5.5,-3.28,34.76,8.42,14,7.15,11.9,0.58,85.22,38.74,8641.65,1370,1047.84,10107.1,1897.01,0.57,0.85,1.74,1.18,3.84,1.71,9.8,0.74,0.35,174.32,0,0,0,19.72,73.87,3152.12,35.31,42.14,68.43,176.74,59.4,25.07,152.91,103.45,46.13,15.05,28.34,4.75,8.5
(주)경농,002100,2022/12,9.32,82.29,-23.6,5.49,15.92,-2.26,38.21,13.24,9.23,12.19,8.5,1.07,87.95,42.24,10377.19,1047,1358.48,11029.76,2005.45,0.62,0.92,1.88,1.26,3.4,2.01,9.98,0.81,0.49,180.67,0,0,0,18.27,70.55,1175.48,30.86,44.09,66.03,179.07,71.69,37.8,135.8,96.58,51.44,20.53,40.27,6.97,11.78
(주)경동나비엔,009450,2012/12,13.48,-7.87,-2.44,6.24,7.25,12.16,21.44,3.4,2.7,7.85,6.24,-0.08,96.62,6.49,26793.74,730,1770.47,11288.5,1099.83,1.43,2.31,3.72,2.93,4.33,9.04,7.33,1.73,0.11,69.76,86.52,6.32,324.78,21.48,80.63,1103.35,16.02,67.91,59.77,140.29,101.7,33.9,95.78,92.88,67.3,17.06,230.75,6.86,5.12
(주)경동나비엔,009450,2013/12,18.4,27.65,0.4,6.11,8.87,-7.91,23.53,3.98,2.49,9.44,5.9,-0.04,96.6,7.46,29169.19,732,1585.73,12013.79,1172.78,1.34,2.37,3.07,3.26,4.74,10.42,7.1,1.66,0.1,77.39,108.9,5.66,417.56,18.53,71.06,1367.07,15.04,64.49,53.57,79.08,50.87,4.69,0,105.54,86.68,15.27,77.28,7.09,5.75
(주)경동나비엔,009450,2014/12,9.82,8.66,-1.83,4.02,2.9,5.68,23.26,4.21,2.38,9.76,5.51,0.33,97.08,6.94,30016.23,719,-1884.63,12490.42,1223.72,1.21,2.32,2.52,3.2,4.76,9.76,5.95,1.45,0.13,73.76,171.19,19.74,433.93,17,43.09,373.69,14.72,64.68,50.74,85.61,59.47,3.33,0,158.61,97.1,-1.17,-2.68,-0.58,-0.5
(주)경동나비엔,009450,2015/12,-1.88,29.36,112.73,10.25,17.24,4.46,25.31,4.64,4.31,11.78,10.94,0.31,94.68,12.91,35189.9,1530,2867.6,13861.07,1358.92,1.37,2.54,2.96,3.4,4.88,11.18,5.89,1.61,0.12,96.07,168.29,24.45,407.59,23.57,57.08,392.94,17.08,55.86,57.01,95.04,66.32,2.88,0,142.85,75.4,4.48,19.13,1.93,1.4
(주)경동나비엔,009450,2016/12,7.02,75.83,48.21,13.49,12.89,14.3,27.08,7.23,5.66,18.5,14.48,0.03,92.77,14.87,39725.41,2268,4286.09,15755.85,1555.04,1.51,2.56,3.65,3.67,5.18,12.59,6.26,1.85,0.09,100.38,150.18,23.96,381.61,26.3,66.84,418.98,18.07,49.89,60.46,108.01,77.56,8.67,380.26,109.31,65.39,33.15,0,13.11,9
(주)경동나비엔,009450,2017/12,12.59,-12.45,-43.11,5.63,12.59,7.03,25.73,5.62,2.86,14.82,7.54,0.03,96.32,8.09,44728.53,1291,1056.07,16611.9,1647.94,1.54,2.64,3.71,3.54,5.1,11.61,6.31,1.85,0.09,90.61,0,0,0,22.57,62,435.13,15.5,65.89,56.73,110.15,74.43,8.26,351.91,111.67,76.28,20.09,223.14,8.69,5.97
(주)경동나비엔,009450,2018/12,12.55,-8.38,40.06,8.25,8.47,10.05,24.54,4.75,3.69,12.69,9.87,0.09,95.4,10.14,48515.09,1808,-749.94,17940.52,1791.81,1.49,2.67,3.35,3.21,4.88,9.37,5.76,1.68,0.14,96.43,0,0,0,23.49,66.79,452.21,16.74,60.96,54.56,109.52,70.34,3.81,411.7,169.58,83.28,0.97,3.69,0.44,0.32
(주)경동나비엔,009450,2019/12,4.79,33.63,-10.27,5.91,6.04,8.76,26.89,5.98,3.12,15.84,8.27,0.26,94.51,7.08,51447.76,1622,2994.36,18996.57,1903.3,1.45,2.65,3.22,3.09,4.64,9.28,5.15,1.64,0.18,102.53,0,0,0,25.92,74.63,568.98,18.26,54.21,55.15,116.51,80.43,2.19,218.49,169.43,81.34,6.9,34.73,3.1,2.18
(주)경동나비엔,009450,2020/12,16.01,15.97,-7.75,10.56,13.87,17.99,28.93,6.09,2.53,16.96,7.05,0.19,96.39,6.05,58583.49,1479,4270.82,20954.55,1973.55,1.5,2.78,3.24,3.08,4.64,9.18,5.44,1.69,0.18,97.66,0,0,0,25.11,76.61,556.14,18.02,62.2,52.56,125.21,80.56,6.84,177.11,167.52,90.27,18.22,84.46,8.64,6.2
(주)경동나비엔,009450,2021/12,24.65,1.73,229.72,28.24,27.44,8.42,26.03,4.86,6.55,14.4,19.39,0.07,91.96,17.46,69910.71,4554,4999.71,25200.92,2381.98,1.58,2.96,3.39,3.07,4.84,8.43,6.1,1.73,0.19,142.75,0,0,0,31.93,108.54,891.87,22.41,48.71,54.07,131.33,82.61,7.64,155.51,140.93,84.94,19.97,272.24,9.17,6.44
(주)경동나비엔,009450,2022/12,7.29,26.92,-29.84,12.81,2.99,-0.07,28.75,5.99,4.46,15.28,11.38,0.28,93.97,23.56,67237.66,3023,1956.06,26473.3,2699.43,1.42,2.55,3.18,2.76,4.72,6.66,6.4,1.61,0.29,136.69,0,0,0,28.48,92.34,787.83,20.82,52.87,56.86,147.53,80.09,19.42,141.88,164.14,75.88,15.62,56.22,6.74,4.93
(주)경동도시가스,267290,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)경동도시가스,267290,2018/12,0,0,0,0,0,0,7.8,2.68,2.12,13.5,10.66,-0.15,97.27,10.52,340399.75,7210,25507.43,64423.69,2604.31,2.07,5.04,3.51,3.64,3.65,1235.48,6.45,1.96,0,352.22,0,0,0,12.57,30.79,33.15,6.08,33.17,41.08,117.65,117.31,30.93,1.96,75.7,143.41,26.32,874.14,15.51,7.49
(주)경동도시가스,267290,2019/12,-3.66,-35.66,-28.33,5.94,-11.45,0.36,7.81,1.95,1.71,8.43,7.42,-0.17,97.78,7.92,241182.91,4135,5699.86,54870.7,2192.49,1.87,4.33,3.28,3.41,3.42,1080.02,6.32,1.86,0,311.43,1141.76,1061.17,2688.68,11.58,27.28,29.35,6.09,36.98,45.18,122.35,121.93,30.37,1.86,73.63,121.34,18.78,292.26,10.3,5.41
(주)경동도시가스,267290,2020/12,-6.73,-35.5,-22.75,5.08,-23.62,0,9.38,1.64,1.73,5.16,5.43,-0.11,97.75,6.07,184215.2,3194,-10.95,57683.73,2308.97,1.5,3.14,2.89,3.02,3.03,843.12,5.76,1.67,0,287.87,0,0,0,11.48,25.16,27.03,7.37,39.17,50.9,125.27,124.79,24.21,1.89,82.95,96.46,4.9,73.8,2.41,1.54
(주)경동도시가스,267290,2021/12,29.35,50.28,17.99,5.3,34.1,4.32,7.72,1.84,1.52,7.37,6.09,-0.1,97.98,7.07,247037.43,3768,23458.03,61017.05,2436.47,1.82,4,3.35,3.41,3.42,1098.16,6.51,1.86,0,299.44,0,0,0,9.63,27.05,29,5.96,37.97,41.43,116.9,116.59,35.03,1.85,67.61,141.35,13.09,316.16,7.66,4.75
(주)경동도시가스,267290,2022/12,18.05,-6.62,5.81,5.05,58.22,1.72,4.96,1.09,1.02,6.54,6.13,-0.11,98.67,7.4,390861.65,3988,8862.18,64312.97,2564.44,2.34,6.01,3.84,3.79,3.8,1474.39,6.78,2.04,0,300.41,0,0,0,8.32,27.4,29.3,3.85,38.56,36.87,114.92,114.64,14.93,1.92,74.11,171.22,14.18,485.27,8.95,4.13
(주)경동인베스트,012320,2012/12,24.14,-7.96,13.71,13.56,33.09,2.53,4.62,2.14,2.37,11.68,12.91,-0.47,96.84,16.31,689799.89,16337,44470.39,130931.3,2591.47,2.28,5.45,3.92,3.65,3.66,2515.82,6.41,2.02,0,380.21,983.11,890.73,4114.08,9.24,38.67,42.69,4.49,25.08,40.13,122.86,122.69,31.94,0.77,71.94,149.17,17.52,802.25,10.49,5.1
(주)경동인베스트,012320,2013/12,-0.6,-9.35,-18.74,10.22,10.83,1.76,4.17,1.75,1.74,9.47,9.38,-0.43,97.74,13.14,764491.51,13276,15745.08,144772.34,2866.44,2.29,5.41,3.96,3.61,3.61,2907.82,6.8,2.01,0,323.31,1010.39,919.91,4018.78,8.04,32,35.15,3.51,29.85,44.5,130.31,130.17,40.6,0.45,71.17,124.72,16.28,740.76,9.03,3.94
(주)경동인베스트,012320,2014/12,-5.2,-18.96,-3.06,8.51,-9.93,-2.42,4.4,1.58,1.87,7.02,8.32,-0.43,97.62,11.54,688547.69,12870,4715.03,156211.38,3118.79,2.12,4.45,4.05,3.54,3.55,2705.46,7.08,2.03,0,333.32,1058.52,965.25,3904.51,8.54,31.49,34.53,3.92,30.62,50.93,140.48,140.25,45.93,0.56,74.77,96.34,6.6,264.21,3.24,1.49
(주)경동인베스트,012320,2015/12,-15.86,-51.38,0,-2.19,-43.63,1.77,6.56,1.36,-0.45,3.32,-1.1,-0.43,100.5,3.83,388107.87,-1750,-9322.38,151882.48,3048.34,1.33,2.44,2.95,2.48,2.48,1371,5.23,1.47,0,120.35,1100.45,976.99,3227.85,3.73,10.94,12.32,2.55,81.33,59.21,155.88,155.56,23.7,0.58,85.56,68.89,-2.12,-53.68,-0.87,-0.59
(주)경동인베스트,012320,2016/12,-2.44,27.97,0,1.41,-24.51,-0.35,9.46,2.31,1.6,4.26,2.96,-0.28,97.47,6.6,292987.46,4833,9348.67,154387.85,3167.2,1.12,1.85,2.81,2.39,2.4,1033.82,4.91,1.45,0,251.95,1118.01,997.44,3160.21,7.97,22.54,25.26,7.06,38.7,61.54,151.9,151.5,24.66,0.75,90.33,62.48,0.01,0.3,0.01,0
(주)경동인베스트,012320,2017/12,-64.81,0,-55.68,-44.31,-99.94,-96.15,0,-368.5,1183.54,-0.52,1.67,-337.32,107.15,6.57,247.29,3061,20013.88,123877.17,2580.97,0,0,0,0,0,1.2,0.01,0,0.83,-55.35,0,0,0,-0.19,-6.3,0,-99.41,0,97.41,18036.28,18036.28,490.09,0,0,2.66,498.31,0,12.91,6706.41
(주)경동인베스트,012320,2018/12,0.23,0,-78.27,0.2,1118.23,18.18,51.27,-2.17,21.11,-0.05,0.51,-22.53,82.13,6.58,3154.68,693,730.88,129968.95,2586.33,0.02,0.02,0.9,0.1,0.1,169.75,16.42,0.1,0.01,177.28,0,0,0,0.72,19,0,30.89,86.94,97.38,10528.72,10508.04,1543.24,0.2,0,2.69,307.01,0,8.05,343.76
(주)경동인베스트,012320,2019/12,-0.69,0,0,-0.68,15.82,-7.69,54.53,-1.11,-10.62,-0.03,-0.3,-15.31,116.14,5.94,3653.69,-404,433.21,129852.8,2573.56,0.03,0.03,1.04,0.19,0.19,65.34,10.25,0.18,0.01,6.58,233.22,0,26381.04,0.02,2.82,0,0.91,3242.89,97.39,573.42,571.15,10.84,0.48,0,2.68,16.66,506.22,0.43,15.93
(주)경동인베스트,012320,2020/12,-3.03,0,0,-0.9,-10.88,8.33,66.28,6.07,17.01,0.15,0.43,-12.42,85.12,6.01,3256.04,598,-2445.11,128635.4,2570.3,0.02,0.03,1.59,0.19,0.19,45.58,9.51,0.17,0.02,264.21,0,0,0,1.12,125.73,0,44.6,73.3,99.53,3110.59,3096.31,45.25,0.47,0,0.47,-164.38,-913.05,-0.78,-30.89
(주)경동인베스트,012320,2021/12,-0.31,32.13,-72.72,-0.23,15.14,7.69,62.53,6.97,4.03,0.2,0.12,-9.88,95.1,5.73,3748.86,164,348.22,128123.75,2564.4,0.03,0.03,6.7,0.25,0.25,61.49,9.96,0.24,0.01,196.36,0,0,0,0.9,67.26,0,31.01,97.92,99.61,5001.46,4984.21,269.89,0.35,0,0.39,-206.96,-1388.37,-0.81,-27.97
